tour_id,tdd,start,end,duration,out_period,in_period,mode_choice_logsum,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,mandatory_tour_seg,hhsize,density_index,age,age_16_p,age_16_to_19,auto_ownership,num_workers,value_of_time,free_parking_at_work,ptype,roundtrip_auto_time_to_work,income_in_thousands,work_and_school_and_worker,work_and_school_and_student,workplace_in_cbd,home_is_rural,mandatory_tour_frequency,is_worker,is_student,is_university,workplace_taz,school_taz,TAZ,start_previous,end_previous
20976787,19,6,6,0,EA,EA,-1.7858047016196295,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,20,6,7,1,EA,AM,-1.7791348424374707,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,21,6,8,2,EA,AM,-1.7791348424374707,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,22,6,9,3,EA,AM,-1.7791348424374707,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,23,6,10,4,EA,AM,-1.7791348424374707,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,24,6,11,5,EA,AM,-1.7791348424374707,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,25,6,12,6,EA,MD,-1.7512959396817513,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,26,6,13,7,EA,MD,-1.7512959396817513,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,27,6,14,8,EA,MD,-1.7512959396817513,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
20976787,28,6,15,9,EA,MD,-1.7512959396817513,511628,work,1,1,1,1,mandatory,1,17,961,203307,work,6,1.5849827236327831,36,True,False,3,2.0,7.268461794470672,True,1,52.0,80.0,False,False,True,False,work1,True,False,False,17,-1,961,5,5
