TAZ,size_term,TAZ,tour_type,TAZ_chooser,person_id
783,254.65800000000002,783,escort,961,511625
784,1014.8280000000001,784,escort,961,511625
785,1170.7220000000002,785,escort,961,511625
786,463.03700000000003,786,escort,961,511625
787,782.789,787,escort,961,511625
788,812.642,788,escort,961,511625
789,450.336,789,escort,961,511625
790,956.8470000000001,790,escort,961,511625
791,438.12,791,escort,961,511625
792,241.58700000000002,792,escort,961,511625
793,510.87300000000005,793,escort,961,511625
794,367.86600000000004,794,escort,961,511625
795,726.931,795,escort,961,511625
796,1302.48,796,escort,961,511625
797,1118.436,797,escort,961,511625
798,503.26500000000004,798,escort,961,511625
799,502.66200000000003,799,escort,961,511625
800,1276.678,800,escort,961,511625
801,1218.276,801,escort,961,511625
802,730.582,802,escort,961,511625
803,245.39700000000002,803,escort,961,511625
804,473.53700000000003,804,escort,961,511625
805,833.6170000000001,805,escort,961,511625
806,908.6790000000001,806,escort,961,511625
807,509.60200000000003,807,escort,961,511625
808,1272.6390000000001,808,escort,961,511625
809,827.4340000000001,809,escort,961,511625
810,1883.564,810,escort,961,511625
811,1004.3690000000001,811,escort,961,511625
812,611.6610000000001,812,escort,961,511625
813,901.345,813,escort,961,511625
814,504.156,814,escort,961,511625
815,683.2,815,escort,961,511625
816,480.74300000000005,816,escort,961,511625
817,1356.438,817,escort,961,511625
818,852.916,818,escort,961,511625
819,342.909,819,escort,961,511625
820,1380.241,820,escort,961,511625
821,293.615,821,escort,961,511625
822,368.69500000000005,822,escort,961,511625
823,1072.8850000000002,823,escort,961,511625
824,597.419,824,escort,961,511625
825,921.823,825,escort,961,511625
826,468.45,826,escort,961,511625
827,540.745,827,escort,961,511625
828,1183.49,828,escort,961,511625
829,468.91900000000004,829,escort,961,511625
830,1033.6830000000002,830,escort,961,511625
831,517.428,831,escort,961,511625
832,763.669,832,escort,961,511625
833,567.941,833,escort,961,511625
834,1094.687,834,escort,961,511625
835,633.7439999999999,835,escort,961,511625
836,674.0790000000002,836,escort,961,511625
837,1385.3500000000001,837,escort,961,511625
838,430.737,838,escort,961,511625
839,616.6500000000001,839,escort,961,511625
840,670.831,840,escort,961,511625
841,706.696,841,escort,961,511625
842,371.073,842,escort,961,511625
843,341.26500000000004,843,escort,961,511625
844,1559.168,844,escort,961,511625
845,908.5930000000001,845,escort,961,511625
846,774.1750000000001,846,escort,961,511625
847,357.846,847,escort,961,511625
848,1085.692,848,escort,961,511625
849,999.316,849,escort,961,511625
850,359.331,850,escort,961,511625
851,173.19,851,escort,961,511625
852,555.8299999999999,852,escort,961,511625
853,1090.91,853,escort,961,511625
854,876.1370000000001,854,escort,961,511625
855,755.7500000000001,855,escort,961,511625
856,1179.793,856,escort,961,511625
857,666.5310000000001,857,escort,961,511625
858,832.1790000000001,858,escort,961,511625
859,527.379,859,escort,961,511625
860,444.672,860,escort,961,511625
861,737.8679999999999,861,escort,961,511625
862,1137.3300000000002,862,escort,961,511625
863,756.9840000000002,863,escort,961,511625
864,946.88,864,escort,961,511625
865,904.3590000000002,865,escort,961,511625
866,307.971,866,escort,961,511625
867,413.279,867,escort,961,511625
868,460.05800000000005,868,escort,961,511625
869,390.3010000000001,869,escort,961,511625
870,465.40200000000004,870,escort,961,511625
871,893.9040000000001,871,escort,961,511625
872,1351.3229999999999,872,escort,961,511625
873,1260.769,873,escort,961,511625
874,34.11,874,escort,961,511625
875,1214.0420000000001,875,escort,961,511625
876,256.21500000000003,876,escort,961,511625
877,636.126,877,escort,961,511625
878,717.8430000000001,878,escort,961,511625
879,378.348,879,escort,961,511625
880,868.9010000000001,880,escort,961,511625
881,322.932,881,escort,961,511625
882,381.983,882,escort,961,511625
883,557.552,883,escort,961,511625
884,405.94599999999997,884,escort,961,511625
885,727.3790000000001,885,escort,961,511625
886,536.756,886,escort,961,511625
887,474.231,887,escort,961,511625
888,840.6220000000001,888,escort,961,511625
889,640.6600000000001,889,escort,961,511625
890,853.7250000000001,890,escort,961,511625
891,751.575,891,escort,961,511625
892,612.9030000000001,892,escort,961,511625
893,576.282,893,escort,961,511625
894,560.6150000000001,894,escort,961,511625
895,1133.825,895,escort,961,511625
896,576.927,896,escort,961,511625
897,595.089,897,escort,961,511625
898,545.11,898,escort,961,511625
899,1092.997,899,escort,961,511625
900,823.534,900,escort,961,511625
901,300.09000000000003,901,escort,961,511625
902,135.81900000000002,902,escort,961,511625
903,368.681,903,escort,961,511625
904,901.2240000000002,904,escort,961,511625
905,1102.178,905,escort,961,511625
906,735.5810000000001,906,escort,961,511625
907,358.66,907,escort,961,511625
908,405.971,908,escort,961,511625
909,470.49800000000005,909,escort,961,511625
910,589.8050000000001,910,escort,961,511625
911,285.552,911,escort,961,511625
912,511.5010000000001,912,escort,961,511625
913,759.2800000000001,913,escort,961,511625
914,381.83400000000006,914,escort,961,511625
915,352.086,915,escort,961,511625
916,631.044,916,escort,961,511625
917,762.8950000000001,917,escort,961,511625
918,1007.4150000000001,918,escort,961,511625
919,170.85000000000002,919,escort,961,511625
920,171.70800000000003,920,escort,961,511625
921,217.55400000000003,921,escort,961,511625
922,543.912,922,escort,961,511625
923,863.1170000000002,923,escort,961,511625
924,843.357,924,escort,961,511625
925,952.036,925,escort,961,511625
926,1002.2370000000001,926,escort,961,511625
927,908.3680000000002,927,escort,961,511625
928,554.5260000000001,928,escort,961,511625
929,722.6880000000001,929,escort,961,511625
930,326.28000000000003,930,escort,961,511625
931,321.471,931,escort,961,511625
932,460.668,932,escort,961,511625
933,1195.978,933,escort,961,511625
934,851.7090000000001,934,escort,961,511625
935,302.088,935,escort,961,511625
936,306.579,936,escort,961,511625
937,233.20800000000003,937,escort,961,511625
938,499.728,938,escort,961,511625
939,215.757,939,escort,961,511625
940,171.354,940,escort,961,511625
941,243.705,941,escort,961,511625
942,243.96300000000002,942,escort,961,511625
943,652.55,943,escort,961,511625
944,208.173,944,escort,961,511625
945,361.12200000000007,945,escort,961,511625
946,799.331,946,escort,961,511625
947,1133.805,947,escort,961,511625
948,414.4200000000001,948,escort,961,511625
949,449.12200000000007,949,escort,961,511625
950,495.28800000000007,950,escort,961,511625
951,860.5640000000001,951,escort,961,511625
952,808.7940000000001,952,escort,961,511625
953,769.9659999999999,953,escort,961,511625
954,614.4840000000002,954,escort,961,511625
955,733.8500000000001,955,escort,961,511625
956,436.23600000000005,956,escort,961,511625
957,555.9820000000001,957,escort,961,511625
958,176.16000000000003,958,escort,961,511625
959,444.42400000000004,959,escort,961,511625
960,471.48,960,escort,961,511625
961,471.06700000000006,961,escort,961,511625
962,813.51,962,escort,961,511625
963,589.201,963,escort,961,511625
964,146.103,964,escort,961,511625
965,23.790000000000003,965,escort,961,511625
966,53.50800000000001,966,escort,961,511625
967,388.293,967,escort,961,511625
968,421.49300000000005,968,escort,961,511625
969,472.06800000000004,969,escort,961,511625
970,402.64900000000006,970,escort,961,511625
971,633.0320000000002,971,escort,961,511625
972,535.541,972,escort,961,511625
973,1477.053,973,escort,961,511625
974,377.63800000000003,974,escort,961,511625
975,597.4350000000001,975,escort,961,511625
976,375.01800000000003,976,escort,961,511625
977,815.341,977,escort,961,511625
978,424.38800000000003,978,escort,961,511625
979,866.5310000000001,979,escort,961,511625
980,116.611,980,escort,961,511625
981,31.05,981,escort,961,511625
982,385.479,982,escort,961,511625
983,265.041,983,escort,961,511625
984,65.616,984,escort,961,511625
985,234.83700000000002,985,escort,961,511625
986,179.20499999999998,986,escort,961,511625
987,278.79200000000003,987,escort,961,511625
988,414.519,988,escort,961,511625
989,370.40200000000004,989,escort,961,511625
990,158.763,990,escort,961,511625
991,1708.832,991,escort,961,511625
992,170.67300000000003,992,escort,961,511625
993,402.108,993,escort,961,511625
994,168.20700000000002,994,escort,961,511625
995,448.249,995,escort,961,511625
996,372.564,996,escort,961,511625
997,92.98500000000001,997,escort,961,511625
998,373.29900000000004,998,escort,961,511625
999,306.769,999,escort,961,511625
1000,285.581,1000,escort,961,511625
1001,268.424,1001,escort,961,511625
1002,152.019,1002,escort,961,511625
1003,820.158,1003,escort,961,511625
1004,306.616,1004,escort,961,511625
1005,1034.317,1005,escort,961,511625
1006,331.55600000000004,1006,escort,961,511625
1007,334.992,1007,escort,961,511625
1008,439.755,1008,escort,961,511625
1009,395.33700000000005,1009,escort,961,511625
1010,396.206,1010,escort,961,511625
1011,433.75300000000004,1011,escort,961,511625
1012,438.5450000000001,1012,escort,961,511625
1013,286.52700000000004,1013,escort,961,511625
1014,1018.462,1014,escort,961,511625
1015,378.6410000000001,1015,escort,961,511625
1016,312.714,1016,escort,961,511625
1017,322.317,1017,escort,961,511625
1018,1552.803,1018,escort,961,511625
1019,34.302,1019,escort,961,511625
1020,270.6,1020,escort,961,511625
1021,352.423,1021,escort,961,511625
1022,257.31,1022,escort,961,511625
1023,239.187,1023,escort,961,511625
1024,187.99800000000002,1024,escort,961,511625
1025,346.96400000000006,1025,escort,961,511625
1026,365.671,1026,escort,961,511625
1027,314.47800000000007,1027,escort,961,511625
1028,178.02,1028,escort,961,511625
1029,283.773,1029,escort,961,511625
1030,222.344,1030,escort,961,511625
1031,414.615,1031,escort,961,511625
1032,205.17200000000003,1032,escort,961,511625
1033,447.3790000000001,1033,escort,961,511625
1034,460.523,1034,escort,961,511625
1035,663.294,1035,escort,961,511625
1036,375.669,1036,escort,961,511625
1037,332.789,1037,escort,961,511625
1038,556.435,1038,escort,961,511625
1039,527.193,1039,escort,961,511625
1040,161.544,1040,escort,961,511625
1041,339.377,1041,escort,961,511625
1042,345.322,1042,escort,961,511625
1043,231.978,1043,escort,961,511625
1044,231.26700000000002,1044,escort,961,511625
1045,212.69700000000003,1045,escort,961,511625
1046,189.49200000000002,1046,escort,961,511625
1047,335.992,1047,escort,961,511625
1048,319.93300000000005,1048,escort,961,511625
1049,472.158,1049,escort,961,511625
1050,1000.868,1050,escort,961,511625
1051,398.26300000000003,1051,escort,961,511625
1052,103.88,1052,escort,961,511625
1053,250.43100000000004,1053,escort,961,511625
1054,295.88100000000003,1054,escort,961,511625
1055,567.811,1055,escort,961,511625
1056,572.538,1056,escort,961,511625
1057,704.193,1057,escort,961,511625
1058,942.195,1058,escort,961,511625
1059,689.532,1059,escort,961,511625
1060,1063.891,1060,escort,961,511625
1061,1050.622,1061,escort,961,511625
1062,547.289,1062,escort,961,511625
1063,1049.252,1063,escort,961,511625
1064,681.2540000000001,1064,escort,961,511625
1065,1250.01,1065,escort,961,511625
1066,1084.902,1066,escort,961,511625
1067,1243.323,1067,escort,961,511625
1068,811.69,1068,escort,961,511625
1069,1495.1460000000002,1069,escort,961,511625
1070,571.533,1070,escort,961,511625
1071,884.749,1071,escort,961,511625
1072,855.868,1072,escort,961,511625
1073,622.4159999999999,1073,escort,961,511625
1074,940.027,1074,escort,961,511625
1075,403.09400000000005,1075,escort,961,511625
1076,374.46900000000005,1076,escort,961,511625
1077,512.031,1077,escort,961,511625
1078,741.0250000000001,1078,escort,961,511625
1079,1141.574,1079,escort,961,511625
1080,618.042,1080,escort,961,511625
1081,505.42100000000005,1081,escort,961,511625
1082,630.528,1082,escort,961,511625
1083,1377.092,1083,escort,961,511625
1084,514.1790000000001,1084,escort,961,511625
1085,644.142,1085,escort,961,511625
1086,690.137,1086,escort,961,511625
1087,594.1600000000001,1087,escort,961,511625
1088,349.67400000000004,1088,escort,961,511625
1089,701.194,1089,escort,961,511625
1090,414.034,1090,escort,961,511625
1091,1109.861,1091,escort,961,511625
1092,75.768,1092,escort,961,511625
1093,355.97900000000004,1093,escort,961,511625
1094,718.844,1094,escort,961,511625
1095,565.577,1095,escort,961,511625
1096,956.9380000000001,1096,escort,961,511625
1097,574.98,1097,escort,961,511625
1098,956.394,1098,escort,961,511625
1099,909.033,1099,escort,961,511625
1100,1010.911,1100,escort,961,511625
1101,493.42500000000007,1101,escort,961,511625
1102,103.917,1102,escort,961,511625
1103,1227.669,1103,escort,961,511625
1104,363.42900000000003,1104,escort,961,511625
1105,126.504,1105,escort,961,511625
1106,995.5029999999999,1106,escort,961,511625
1107,447.075,1107,escort,961,511625
1108,759.3149999999999,1108,escort,961,511625
1109,1538.0680000000002,1109,escort,961,511625
1110,851.547,1110,escort,961,511625
1111,568.862,1111,escort,961,511625
1112,1022.008,1112,escort,961,511625
1113,603.846,1113,escort,961,511625
1114,980.776,1114,escort,961,511625
1115,566.1419999999999,1115,escort,961,511625
1116,441.247,1116,escort,961,511625
1117,307.88100000000003,1117,escort,961,511625
1118,856.455,1118,escort,961,511625
1119,1106.4910000000002,1119,escort,961,511625
1120,1197.497,1120,escort,961,511625
1121,1397.8780000000002,1121,escort,961,511625
1122,2282.9900000000002,1122,escort,961,511625
1123,786.732,1123,escort,961,511625
1124,828.1220000000001,1124,escort,961,511625
1125,564.947,1125,escort,961,511625
1126,641.802,1126,escort,961,511625
1127,1249.0480000000002,1127,escort,961,511625
1128,622.861,1128,escort,961,511625
1129,877.6460000000001,1129,escort,961,511625
1130,274.644,1130,escort,961,511625
1131,586.2570000000001,1131,escort,961,511625
1132,1045.604,1132,escort,961,511625
1133,745.4040000000001,1133,escort,961,511625
1134,687.176,1134,escort,961,511625
1135,577.542,1135,escort,961,511625
1136,408.132,1136,escort,961,511625
1137,1057.252,1137,escort,961,511625
1138,796.69,1138,escort,961,511625
1139,497.721,1139,escort,961,511625
1140,788.02,1140,escort,961,511625
1141,1637.2130000000002,1141,escort,961,511625
1142,613.5210000000001,1142,escort,961,511625
1143,653.888,1143,escort,961,511625
1144,604.812,1144,escort,961,511625
1145,879.489,1145,escort,961,511625
1146,2085.8170000000005,1146,escort,961,511625
1147,907.3420000000001,1147,escort,961,511625
1148,106.479,1148,escort,961,511625
1149,562.5960000000001,1149,escort,961,511625
1150,1007.222,1150,escort,961,511625
1151,856.9079999999999,1151,escort,961,511625
1152,1087.6870000000001,1152,escort,961,511625
1153,582.983,1153,escort,961,511625
1154,970.7760000000001,1154,escort,961,511625
1155,209.073,1155,escort,961,511625
1156,388.404,1156,escort,961,511625
1157,624.5240000000001,1157,escort,961,511625
1158,1008.5550000000001,1158,escort,961,511625
1159,270.012,1159,escort,961,511625
1160,780.264,1160,escort,961,511625
1161,1959.0349999999999,1161,escort,961,511625
1162,150.198,1162,escort,961,511625
1163,430.86300000000006,1163,escort,961,511625
1164,741.003,1164,escort,961,511625
1165,1406.068,1165,escort,961,511625
1166,1976.284,1166,escort,961,511625
1167,1065.72,1167,escort,961,511625
1168,1767.6990000000003,1168,escort,961,511625
1169,1420.6219999999998,1169,escort,961,511625
1170,1354.6330000000003,1170,escort,961,511625
1171,1171.15,1171,escort,961,511625
1172,943.3689999999999,1172,escort,961,511625
1173,1034.796,1173,escort,961,511625
1174,549.302,1174,escort,961,511625
1175,2006.2060000000001,1175,escort,961,511625
1176,7915.691,1176,escort,961,511625
1177,3509.7219999999998,1177,escort,961,511625
1178,6572.256,1178,escort,961,511625
1179,3881.3,1179,escort,961,511625
1180,2565.621,1180,escort,961,511625
1181,280.182,1181,escort,961,511625
1182,1553.403,1182,escort,961,511625
1183,344.193,1183,escort,961,511625
1184,542.217,1184,escort,961,511625
1185,2870.219,1185,escort,961,511625
1186,2593.1440000000002,1186,escort,961,511625
1187,1065.7040000000002,1187,escort,961,511625
1188,1139.044,1188,escort,961,511625
1189,1557.312,1189,escort,961,511625
1190,508.944,1190,escort,961,511625
1191,1142.9230000000002,1191,escort,961,511625
1192,553.789,1192,escort,961,511625
1193,806.3080000000002,1193,escort,961,511625
1194,704.8040000000001,1194,escort,961,511625
1195,2370.559,1195,escort,961,511625
1196,738.431,1196,escort,961,511625
1197,636.403,1197,escort,961,511625
1198,773.541,1198,escort,961,511625
1199,1089.719,1199,escort,961,511625
1200,893.361,1200,escort,961,511625
1201,799.8500000000001,1201,escort,961,511625
1202,388.032,1202,escort,961,511625
1203,1290.351,1203,escort,961,511625
1204,473.049,1204,escort,961,511625
1205,259.407,1205,escort,961,511625
1206,1029.179,1206,escort,961,511625
1207,728.945,1207,escort,961,511625
1208,927.0160000000001,1208,escort,961,511625
1209,727.899,1209,escort,961,511625
1210,1108.798,1210,escort,961,511625
1211,644.5600000000001,1211,escort,961,511625
1212,411.99399999999997,1212,escort,961,511625
1213,649.219,1213,escort,961,511625
1214,330.423,1214,escort,961,511625
1215,772.988,1215,escort,961,511625
1216,314.064,1216,escort,961,511625
1217,667.6370000000001,1217,escort,961,511625
1218,434.18100000000004,1218,escort,961,511625
1219,279.516,1219,escort,961,511625
1220,590.63,1220,escort,961,511625
1221,528.1020000000001,1221,escort,961,511625
1222,262.567,1222,escort,961,511625
1223,314.712,1223,escort,961,511625
1224,273.037,1224,escort,961,511625
1225,261.384,1225,escort,961,511625
1226,468.50199999999995,1226,escort,961,511625
1227,252.17400000000004,1227,escort,961,511625
1228,252.99900000000002,1228,escort,961,511625
1229,652.793,1229,escort,961,511625
1230,888.097,1230,escort,961,511625
1231,516.094,1231,escort,961,511625
1232,290.784,1232,escort,961,511625
1233,313.84700000000004,1233,escort,961,511625
1234,524.115,1234,escort,961,511625
1235,251.00100000000003,1235,escort,961,511625
1236,559.589,1236,escort,961,511625
1237,312.50700000000006,1237,escort,961,511625
1238,158.649,1238,escort,961,511625
1239,293.427,1239,escort,961,511625
1240,884.636,1240,escort,961,511625
1241,445.62300000000005,1241,escort,961,511625
1242,1726.574,1242,escort,961,511625
1243,548.546,1243,escort,961,511625
1244,1015.836,1244,escort,961,511625
1245,460.716,1245,escort,961,511625
1246,1812.2230000000002,1246,escort,961,511625
1247,1880.5610000000001,1247,escort,961,511625
1248,987.5559999999999,1248,escort,961,511625
1249,560.076,1249,escort,961,511625
1250,1087.444,1250,escort,961,511625
1251,1194.565,1251,escort,961,511625
1252,576.8530000000001,1252,escort,961,511625
1253,489.15000000000003,1253,escort,961,511625
1254,721.0930000000001,1254,escort,961,511625
1255,621.347,1255,escort,961,511625
1256,604.6940000000001,1256,escort,961,511625
1257,886.693,1257,escort,961,511625
1258,554.128,1258,escort,961,511625
1259,781.645,1259,escort,961,511625
1260,542.4870000000001,1260,escort,961,511625
1261,551.985,1261,escort,961,511625
1262,198.039,1262,escort,961,511625
1263,767.146,1263,escort,961,511625
1264,668.028,1264,escort,961,511625
1265,1229.196,1265,escort,961,511625
1266,690.876,1266,escort,961,511625
1267,425.89500000000004,1267,escort,961,511625
1268,1302.031,1268,escort,961,511625
1269,1351.426,1269,escort,961,511625
1270,2168.061,1270,escort,961,511625
1271,2005.2410000000002,1271,escort,961,511625
1272,12.672,1272,escort,961,511625
1273,471.38200000000006,1273,escort,961,511625
1274,1177.979,1274,escort,961,511625
1275,461.088,1275,escort,961,511625
1276,451.97700000000003,1276,escort,961,511625
1277,840.057,1277,escort,961,511625
1278,506.89000000000004,1278,escort,961,511625
1279,806.502,1279,escort,961,511625
1280,1988.219,1280,escort,961,511625
1281,710.9940000000001,1281,escort,961,511625
1282,2135.003,1282,escort,961,511625
1283,974.9780000000001,1283,escort,961,511625
1284,927.578,1284,escort,961,511625
1285,658.99,1285,escort,961,511625
1286,803.9820000000001,1286,escort,961,511625
1287,336.162,1287,escort,961,511625
1288,1970.8270000000002,1288,escort,961,511625
1289,1278.3,1289,escort,961,511625
1290,725.2719999999999,1290,escort,961,511625
1291,1878.1150000000002,1291,escort,961,511625
1292,1762.917,1292,escort,961,511625
1293,782.671,1293,escort,961,511625
1294,411.10200000000003,1294,escort,961,511625
1295,1373.6950000000002,1295,escort,961,511625
1296,445.299,1296,escort,961,511625
1297,1135.6880000000003,1297,escort,961,511625
1298,607.1260000000001,1298,escort,961,511625
1299,411.10200000000003,1299,escort,961,511625
1300,349.00600000000003,1300,escort,961,511625
1301,433.62,1301,escort,961,511625
1302,1260.983,1302,escort,961,511625
1303,335.42400000000004,1303,escort,961,511625
1304,1023.479,1304,escort,961,511625
1305,1359.005,1305,escort,961,511625
1306,1738.005,1306,escort,961,511625
1307,1019.971,1307,escort,961,511625
1308,423.23300000000006,1308,escort,961,511625
1309,530.586,1309,escort,961,511625
1310,239.103,1310,escort,961,511625
1311,743.8260000000001,1311,escort,961,511625
1312,251.43,1312,escort,961,511625
1313,506.687,1313,escort,961,511625
1314,1002.4770000000001,1314,escort,961,511625
1315,204.92400000000004,1315,escort,961,511625
1316,134.39700000000002,1316,escort,961,511625
1317,759.073,1317,escort,961,511625
1318,788.3290000000001,1318,escort,961,511625
1319,1189.448,1319,escort,961,511625
1320,458.09700000000004,1320,escort,961,511625
1321,943.732,1321,escort,961,511625
1322,215.937,1322,escort,961,511625
1323,1421.9940000000001,1323,escort,961,511625
1324,219.135,1324,escort,961,511625
1325,1165.69,1325,escort,961,511625
1326,542.094,1326,escort,961,511625
1327,1014.676,1327,escort,961,511625
1328,595.802,1328,escort,961,511625
1329,406.42199999999997,1329,escort,961,511625
1330,399.56000000000006,1330,escort,961,511625
1331,737.142,1331,escort,961,511625
1332,751.3240000000001,1332,escort,961,511625
1333,463.91700000000003,1333,escort,961,511625
1334,756.517,1334,escort,961,511625
1335,921.945,1335,escort,961,511625
1336,2236.64,1336,escort,961,511625
1337,1176.0980000000002,1337,escort,961,511625
1338,345.615,1338,escort,961,511625
1339,527.53,1339,escort,961,511625
1340,688.643,1340,escort,961,511625
1341,613.1160000000001,1341,escort,961,511625
1342,767.715,1342,escort,961,511625
1343,541.913,1343,escort,961,511625
1344,514.955,1344,escort,961,511625
1345,227.53200000000004,1345,escort,961,511625
1346,674.734,1346,escort,961,511625
1347,547.908,1347,escort,961,511625
1348,1740.5720000000001,1348,escort,961,511625
1349,1075.201,1349,escort,961,511625
1350,635.956,1350,escort,961,511625
1351,517.13,1351,escort,961,511625
1352,271.584,1352,escort,961,511625
1353,255.546,1353,escort,961,511625
1354,1035.558,1354,escort,961,511625
1355,840.615,1355,escort,961,511625
1356,657.964,1356,escort,961,511625
1357,515.73,1357,escort,961,511625
1358,1316.047,1358,escort,961,511625
1359,1216.112,1359,escort,961,511625
1360,427.029,1360,escort,961,511625
1361,867.829,1361,escort,961,511625
1362,395.23499999999996,1362,escort,961,511625
1363,1199.65,1363,escort,961,511625
1364,359.72700000000003,1364,escort,961,511625
1365,587.114,1365,escort,961,511625
1366,1237.8930000000003,1366,escort,961,511625
1367,519.3240000000001,1367,escort,961,511625
1368,980.336,1368,escort,961,511625
1369,908.3440000000002,1369,escort,961,511625
1370,927.831,1370,escort,961,511625
1371,761.3430000000001,1371,escort,961,511625
1372,804.7320000000001,1372,escort,961,511625
1373,834.655,1373,escort,961,511625
1374,1209.259,1374,escort,961,511625
1375,779.4720000000001,1375,escort,961,511625
1376,825.49,1376,escort,961,511625
1377,625.871,1377,escort,961,511625
1378,1678.4479999999999,1378,escort,961,511625
1379,712.146,1379,escort,961,511625
1380,1740.6170000000002,1380,escort,961,511625
1381,1605.8960000000002,1381,escort,961,511625
1382,758.233,1382,escort,961,511625
1383,399.613,1383,escort,961,511625
1384,1135.683,1384,escort,961,511625
1385,350.39000000000004,1385,escort,961,511625
1386,605.657,1386,escort,961,511625
1387,387.41499999999996,1387,escort,961,511625
1388,294.774,1388,escort,961,511625
1389,349.41700000000003,1389,escort,961,511625
1390,291.906,1390,escort,961,511625
1391,436.73600000000005,1391,escort,961,511625
1392,269.298,1392,escort,961,511625
1393,373.148,1393,escort,961,511625
1394,1636.9920000000002,1394,escort,961,511625
1395,1421.801,1395,escort,961,511625
1396,1382.616,1396,escort,961,511625
1397,490.60800000000006,1397,escort,961,511625
1398,530.655,1398,escort,961,511625
1399,835.9680000000001,1399,escort,961,511625
1400,255.734,1400,escort,961,511625
1401,613.9040000000001,1401,escort,961,511625
1402,1356.461,1402,escort,961,511625
1403,295.51000000000005,1403,escort,961,511625
1404,251.28300000000002,1404,escort,961,511625
1405,665.6910000000001,1405,escort,961,511625
1406,195.948,1406,escort,961,511625
1407,1148.174,1407,escort,961,511625
1408,545.7239999999999,1408,escort,961,511625
1409,1189.54,1409,escort,961,511625
1410,599.5830000000001,1410,escort,961,511625
1411,786.7040000000001,1411,escort,961,511625
1412,1383.859,1412,escort,961,511625
1413,480.554,1413,escort,961,511625
1414,1049.347,1414,escort,961,511625
1415,481.82500000000005,1415,escort,961,511625
1416,165.32100000000003,1416,escort,961,511625
1417,82.143,1417,escort,961,511625
1418,488.034,1418,escort,961,511625
1419,521.82,1419,escort,961,511625
1420,919.1510000000001,1420,escort,961,511625
1421,1701.6910000000003,1421,escort,961,511625
1422,559.395,1422,escort,961,511625
1423,958.491,1423,escort,961,511625
1424,745.368,1424,escort,961,511625
1425,755.7710000000001,1425,escort,961,511625
1426,603.8050000000001,1426,escort,961,511625
1427,915.759,1427,escort,961,511625
1428,1556.404,1428,escort,961,511625
1429,866.922,1429,escort,961,511625
1430,945.195,1430,escort,961,511625
1431,788.711,1431,escort,961,511625
1432,716.345,1432,escort,961,511625
1433,591.6270000000001,1433,escort,961,511625
1434,531.576,1434,escort,961,511625
1435,399.453,1435,escort,961,511625
1436,1042.365,1436,escort,961,511625
1437,1190.1470000000002,1437,escort,961,511625
1438,1422.431,1438,escort,961,511625
1439,16.038000000000004,1439,escort,961,511625
1440,1287.3890000000001,1440,escort,961,511625
1441,1033.204,1441,escort,961,511625
1442,1082.4,1442,escort,961,511625
1443,1090.69,1443,escort,961,511625
1444,477.404,1444,escort,961,511625
1445,724.956,1445,escort,961,511625
1446,778.033,1446,escort,961,511625
1447,219.86400000000003,1447,escort,961,511625
1448,1023.272,1448,escort,961,511625
1449,220.04000000000002,1449,escort,961,511625
1450,898.349,1450,escort,961,511625
1451,485.22,1451,escort,961,511625
1452,791.587,1452,escort,961,511625
1453,675.066,1453,escort,961,511625
1454,174.76800000000003,1454,escort,961,511625
