alternative,utility
tour_id,20976787.0
0,-7.005963037368076
1,-6.804253031145947
2,-8.45021375839471
3,-6.639211781442753
4,-6.437501775220624
5,-4.6768189334577235
6,-4.475108927235595
7,-3.6658816718905127
8,-3.34675370430936
9,-1.6927139171807921
10,-1.1681560789643681
11,-1.0381575831620848
12,-1.1866024847706398
13,-0.8851901799073061
14,-2.0728398639341434
15,-1.8711298577120146
16,-1.5954437536589747
17,-2.4632573427103406
18,-2.494947338610137
19,-6.208288631746711
20,-7.854249358995474
21,-7.652539352773345
22,-5.841537375821388
23,-4.281278728394425
24,-3.8791445278363588
25,-3.648843969864667
26,-2.750789304910124
27,-2.549079298687995
28,-0.5164854356030828
29,-0.09439778671962085
30,0.0697888591228435
31,-0.28922578050807024
32,-0.783238927936702
33,-1.2751654583127787
34,-0.9994793542597389
35,-1.8672929433111047
36,-1.8989829392109012
37,-7.4392240920422
38,-7.237514085820071
39,-7.035804079597942
40,-3.8662534614411515
41,-3.6645434552190226
42,-3.333897969413373
43,-3.01477000183222
44,-2.234133298236701
45,-1.6538692160582276
46,0.2762544576937227
47,0.8890400098404785
48,0.842656917660584
49,-0.3117831742622952
50,-0.11007316804016631
51,-0.69597847828167
52,-1.5637920673330359
53,-1.5954820632328324
54,-7.689408818710722
55,-7.487698812488593
56,-5.92744016506163
57,-4.116438188109673
58,-3.986216896639961
59,-3.4666647347228707
60,-3.264954728500742
61,-2.105763948948878
62,-1.6279700561033668
63,0.49285152091187734
64,0.7385575818131616
65,-0.10325096265869838
66,-0.5619679009308169
67,-0.4542366745741151
68,-2.0156868002236865
69,-2.047376796123483
70,-8.681510082664094
71,-7.121251435237132
72,-6.919541429015003
73,-5.180028166815463
74,-4.86090019923431
75,-4.458765998676244
76,-3.87850191649777
77,-2.8217813262788685
78,-2.1532895301700634
79,-0.39954744440029066
80,-0.9492668357909719
81,-1.0953522266120712
82,-1.6480479447496168
83,-2.5158615338009827
84,-3.2411880662989847
85,-8.291154388323552
86,-8.089444382101423
87,-7.959223090631712
88,-6.030803152320731
89,-5.829093146098602
90,-5.048404869584191
91,-4.5706109767386796
92,-3.3231924832564843
93,-3.0217801783931506
94,-2.0634635449153436
95,-1.9174597826552642
96,-2.1575239533417903
97,-3.6857644868874035
98,-3.7174544827872
99,-8.28662438759034
100,-8.156403096120629
101,-7.837275128539476
102,-6.026273151587519
103,-5.446009069409046
104,-4.767790982227597
105,-4.099299186118792
106,-3.218960183882068
107,-3.7129733313106996
108,-2.058933544182132
109,-2.0069085617874793
110,-3.2225175478820733
111,-3.9146344882761173
112,-8.250079697344642
113,-7.930951729763489
114,-7.72924172354136
115,-5.539685670633059
116,-5.061891777787547
117,-4.238191158390199
118,-3.9367788535268655
119,-3.851865303582107
120,-3.6501552973599782
121,-2.036688902626467
122,-2.9602087356398825
123,-3.339694128582907
124,-7.597633409427669
125,-7.39592340320554
126,-6.815659321027066
127,-4.728573457451727
128,-4.105297032390316
129,-3.603460533191045
130,-4.097473680619677
131,-3.316836977024158
132,-3.1557003631970857
133,-2.5711841713420127
134,-2.6585804112038587
135,-7.593103408694457
136,-7.012839326515984
137,-6.535045433670472
138,-4.302477037879234
139,-4.0010647330159
140,-4.294653686108594
141,-4.092943679886465
142,-3.352880368686003
143,-4.220693957737369
144,-2.8000541727307264
145,-7.210019332004901
146,-6.732225439159389
147,-6.108949014097979
148,-4.198244738504817
149,-4.692257885933449
150,-4.290123685375383
151,-4.128987071548311
152,-4.4178739632262864
153,-4.449563959126083
154,-6.675826781775992
155,-6.0525503567145815
156,-5.751138051851248
157,-4.635859228550052
158,-4.434149222327923
159,-4.072588414164914
160,-4.940402003216279
161,-4.393165301742686
162,-6.2560477277187445
163,-5.954635422855411
164,-6.448648570284043
165,-4.637646593332086
166,-4.488770570144669
167,-5.156159964860097
168,-5.187849960759894
169,-6.151815428344328
170,-6.64582857577296
171,-6.444118569550831
172,-4.685950575633586
173,-5.553764164684952
174,-5.385029966248811
175,-7.013529840569738
176,-6.8118198343476095
177,-6.662943811160193
178,-5.921465429481731
179,-5.953155425381527
180,-7.008999839836527
181,-6.86012381664911
182,-7.727937405700476
183,-6.150335430870444
184,-7.098103733904543
185,-7.965917322955909
186,-7.997607318855706
187,-9.435999340316165
188,-9.467689336215962
189,-9.664869341704879
