tour_id,utility
20976574,-12.87861685806438
20976574,-12.86358979415622
20976574,-12.870949092446729
20976574,-12.191844294228563
20976574,-12.176794396863237
20976574,-10.792670676671761
20976574,-10.777605625231253
20976574,-10.186319974241396
20976574,-9.473100037970928
20976574,-10.108819028742722
20976574,-9.807937215221791
20976574,-10.79837743940652
20976574,-11.465844097515903
20976574,-11.506230314647183
20976574,-12.192275383712683
20976574,-12.177142395321063
20976574,-12.172363472417668
20976574,-13.039069654216338
20976574,-13.023914926065348
20976574,-10.675598431169238
20976574,-10.682965349944933
20976574,-10.667930665551587
20976574,-9.988825867333421
20976574,-8.782966362462297
20976574,-8.58965224977662
20976574,-8.566010765969873
20976574,-7.285161760625979
20976574,-7.270081611075787
20976574,-7.366031667597702
20976574,-7.994088034284979
20976574,-8.380609960892906
20976574,-9.318329992672764
20976574,-9.919734140311704
20976574,-9.989256956817542
20976574,-9.98448498023239
20976574,-10.851198566392736
20976574,-10.836051227321196
20976574,-9.060246462133286
20976574,-9.045077681235139
20976574,-9.029900021462158
20976574,-7.159841379453302
20976574,-7.144645974328233
20976574,-6.953882592300826
20976574,-6.240633387117338
20976574,-5.657879409847422
20976574,-5.102985169193993
20976574,-6.127827847493561
20976574,-6.1524566266388545
20976574,-6.8091900115970825
20976574,-8.307886171172576
20976574,-8.29272589201653
20976574,-8.37725863666903
20976574,-9.24397989670636
20976574,-9.228840215550086
20976574,-9.134073304143307
20976574,-9.11890452324516
20976574,-7.912917255966381
20976574,-7.233668221463323
20976574,-7.221067522442089
20976574,-6.329569647590572
20976574,-6.314460229127359
20976574,-5.191937317607565
20976574,-5.565981257162343
20976574,-5.987437898528479
20976574,-6.281787790700878
20976574,-7.499539106166766
20976574,-8.381713013182598
20976574,-8.38156193324646
20976574,-9.33293899954926
20976574,-9.317806738716381
20976574,-11.14081715991771
20976574,-9.934838771513764
20976574,-9.919661111740783
20976574,-9.242904862739147
20976574,-8.529671591496216
20976574,-8.336313503364973
20976574,-7.781435150651884
20976574,-7.587850419340296
20976574,-7.358503952493395
20976574,-8.049686076354885
20976574,-8.905053899034943
20976574,-9.506282961941167
20976574,-10.403423163649977
20976574,-11.27015930989107
20976574,-11.339682855323662
20976574,-10.855176324155686
20976574,-10.840007543257538
20976574,-10.827221634832362
20976574,-9.449933847762646
20976574,-9.43484036323999
20976574,-8.70171334085887
20976574,-9.075773168353987
20976574,-8.278793704143816
20976574,-8.319177046289171
20976574,-9.57137710065832
20976574,-9.810222670778717
20976574,-10.426375494012635
20976574,-12.19044545626396
20976574,-12.175328081634845
20976574,-10.855176324155686
20976574,-10.842299139566595
20976574,-10.129081848112087
20976574,-9.449933847762646
20976574,-8.895071428990112
20976574,-9.090882586817198
20976574,-8.861543397533673
20976574,-8.334298026195817
20976574,-8.935699298848833
20976574,-9.57137710065832
20976574,-9.825104263790116
20976574,-11.308229014882844
20976574,-12.19044545626396
20976574,-10.842293331349865
20976574,-10.129050423774665
20976574,-10.113938999575737
20976574,-8.894987846712045
20976574,-9.26902908857161
20976574,-8.861696660631345
20976574,-8.902063380806467
20976574,-8.935803229585696
20976574,-8.92064925152749
20976574,-9.574781710011525
20976574,-10.69552259946418
20976574,-11.296793824750909
20976574,-10.786848733151928
20976574,-10.771745612297003
20976574,-10.216865253848198
20976574,-9.926852281192712
20976574,-9.697777879632637
20976574,-9.559896171205686
20976574,-10.161280821888468
20976574,-9.578498418108035
20976574,-9.581757659119038
20976574,-11.099330419404073
20976574,-11.338217787986519
20976574,-10.786848733151928
20976574,-10.231976678047126
20976574,-10.606034499806526
20976574,-9.712899067451648
20976574,-9.75328220168464
20976574,-10.176418423765348
20976574,-10.161280821888468
20976574,-9.596837559240292
20976574,-10.463611179989247
20976574,-11.099330419404073
20976574,-10.24707979890205
20976574,-10.621145924005454
20976574,-10.392074534044525
20976574,-9.76840338950365
20976574,-10.369804454244301
20976574,-10.176418423765348
20976574,-10.179546527652704
20976574,-10.4786910801105
20976574,-10.463611179989247
20976574,-10.110319593871608
20976574,-9.88124981896291
20976574,-9.921649405107758
20976574,-9.858996191074542
20976574,-9.843875003255532
20976574,-9.668681880355313
20976574,-10.535470597534143
20976574,-9.952761629121731
20976574,-9.914546135739677
20976574,-9.95491968434964
20976574,-10.55630262213489
20976574,-9.877092272965522
20976574,-9.883913310991598
20976574,-10.572452976995923
20976574,-10.557388182653856
20976574,-9.970050457791679
20976574,-10.571441936909302
20976574,-10.55630262213489
20976574,-9.898962949818971
20976574,-10.765766831861807
20976574,-10.572452976995923
20976574,-12.714355532006614
20976574,-12.699224758564576
20976574,-12.705850310439498
20976574,-12.908599292344453
20976574,-12.89354965351708
20976574,-12.714355532006614
20976574,-12.720884734868177
20976574,-13.587703831309707
20976574,-12.908599292344453
20976574,-12.732053288789484
20976574,-13.598879746632225
20976574,-13.583845055086606
20976574,-20.2696661442239
20976574,-20.254639081196434
20976574,-20.2696661442239
20976615,-8.225785154377938
20976615,-8.19823790529352
20976615,-8.170666556463285
