TAZ,work_low,work_med,work_high,work_veryhigh
1,3462.055,3659.66,3894.8269999999993,4576.381
2,5389.096,5727.697999999999,6112.096999999999,7057.942999999999
3,421.591,450.682,481.22200000000004,540.1229999999999
4,3523.2239999999997,3712.014,3933.4729999999995,4513.973
5,3467.227,3466.7720000000004,3477.709,3467.154
6,811.0029999999998,780.654,763.5459999999999,703.4399999999999
7,1587.315,1761.4520000000002,1908.195,1899.417
8,630.641,663.222,690.421,661.48
9,3139.6049999999996,3149.558,3180.8269999999998,2974.704
10,2145.258,2254.91,2360.31,2342.751
11,1896.067,1989.193,2062.084,2031.482
12,2930.3890000000006,2880.3559999999998,2881.261,2948.971
13,3508.953,3667.991,3864.8680000000004,4417.744000000001
14,4208.332,4492.299,4805.971,5656.420000000001
15,2549.6389999999997,2649.8899999999994,2799.1949999999997,3405.4639999999995
16,4520.89,4816.184,5133.754,5747.804999999999
17,1446.264,1564.364,1675.224,1826.757
18,1027.386,1098.4,1162.655,1243.5769999999998
19,1263.2219999999998,1348.732,1418.796,1527.5459999999998
20,821.3859999999999,889.388,938.8739999999998,929.642
21,1945.2029999999997,2140.1639999999998,2298.8099999999995,2221.2649999999994
22,2669.54,2773.974,2918.4009999999994,3425.195
23,1613.548,1706.357,1804.042,1952.332
24,3367.51,3585.9729999999995,3812.5080000000003,4221.833
25,323.747,345.373,362.54400000000004,358.529
26,970.554,1008.8659999999999,1064.89,1293.464
27,392.145,364.98,346.64599999999996,312.57500000000005
28,203.697,220.39700000000002,234.039,224.254
29,210.112,234.57800000000003,254.12599999999998,247.515
30,328.45399999999995,332.856,337.34399999999994,324.358
31,476.8109999999999,461.0250000000001,452.825,420.723
32,994.962,914.794,862.7109999999999,816.004
33,174.75499999999997,185.73600000000002,194.118,187.958
34,202.41899999999998,206.679,211.002,204.592
35,61.872,65.52,68.50699999999999,65.301
36,932.018,968.23,1000.053,968.5240000000001
37,539.862,548.663,561.42,567.71
38,207.95299999999997,209.72500000000002,213.808,222.101
39,188.51799999999997,189.691,192.74200000000002,194.78699999999998
40,430.89799999999997,474.206,512.125,529.5440000000001
41,1540.802,1620.0330000000004,1685.9150000000002,1704.7160000000001
42,177.451,159.10700000000003,146.673,130.717
43,1283.7109999999996,1349.6239999999998,1403.849,1408.145
44,624.521,619.9150000000001,622.1479999999999,602.351
45,489.8829999999999,499.37800000000004,510.506,512.4950000000001
46,467.068,467.285,472.61800000000005,467.02099999999996
47,1970.936,1750.404,1604.428,1494.2280000000003
48,161.196,150.30200000000002,143.10999999999999,130.814
49,175.48199999999997,168.808,165.353,156.25600000000003
50,428.614,454.862,476.952,463.76099999999997
51,377.6089999999999,327.863,292.9599999999999,254.40699999999998
52,836.4059999999998,879.042,917.787,894.5490000000001
53,720.6009999999999,631.7620000000001,569.861,495.576
54,158.347,166.66,173.532,169.63099999999997
55,31.416999999999998,33.317,34.919000000000004,35.576
56,1021.627,924.4950000000001,858.47,755.214
57,56.458999999999996,56.082,56.547999999999995,56.928000000000004
58,113.88600000000001,116.501,119.079,111.957
59,207.19399999999996,202.27300000000002,200.292,189.6
60,27.438000000000002,29.133,30.577999999999996,28.941
61,101.66499999999999,106.989,112.32,118.31
62,215.73499999999999,227.186,236.97399999999996,231.13299999999998
63,97.571,100.74700000000001,104.118,105.825
64,99.793,102.60600000000001,105.574,106.854
65,275.3279999999999,287.59000000000003,297.96,289.624
66,285.674,287.33,289.65599999999995,274.031
67,294.15099999999995,266.73100000000005,247.52099999999996,221.31400000000002
68,42.423,46.485,49.743,49.102
69,2649.995,2282.497,2024.2229999999997,1748.901
70,494.10499999999996,474.363,461.29799999999994,436.746
71,1445.897,1327.685,1248.844,1121.3870000000002
72,277.717,262.899,254.278,240.251
73,434.88899999999995,429.478,425.938,389.84100000000007
74,812.9729999999998,757.133,719.9739999999999,651.773
75,920.015,925.5110000000001,936.252,910.8309999999999
76,838.573,918.9140000000001,985.7529999999998,949.6890000000001
77,922.9579999999999,833.6180000000002,772.3269999999999,683.566
78,160.82999999999998,172.341,182.11,171.22799999999998
79,2527.379,2309.9429999999998,2165.082,1944.5310000000002
80,62.891,64.668,66.467,62.924
81,380.26399999999995,387.995,397.639,396.02099999999996
82,667.9229999999999,610.846,571.299,516.383
83,66.365,67.709,68.544,64.912
84,112.732,115.42,119.377,131.792
85,299.44499999999994,284.461,275.133,253.925
86,142.289,141.019,140.963,130.86999999999998
87,673.1439999999999,599.265,548.5869999999999,489.336
