tour_id,tdd,start,end,duration,out_period,in_period,mode_choice_logsum
20976697,129,13,18,5,MD,PM,-0.28287328733252803
20976697,130,13,19,6,MD,PM,-0.2861513413978223
20976697,131,13,20,7,MD,PM,-0.28941810601880974
20976697,132,13,21,8,MD,EV,-0.2926735899963698
20976697,133,13,22,9,MD,EV,-0.2959178023338313
20976697,134,13,23,10,MD,EV,-0.29915075223638266
20976697,135,14,14,0,MD,MD,-0.26631338155299383
20976697,136,14,15,1,MD,MD,-0.2696480077280614
20976697,137,14,16,2,MD,MD,-0.2729713035106691
20976697,138,14,17,3,MD,PM,-0.2762832766811687
20976697,139,14,18,4,MD,PM,-0.2795839352250696
20976697,140,14,19,5,MD,PM,-0.28287328733252803
20976697,141,14,20,6,MD,PM,-0.2861513413978223
20976697,142,14,21,7,MD,EV,-0.28941810601880974
20976697,143,14,22,8,MD,EV,-0.2926735899963698
20976697,144,14,23,9,MD,EV,-0.2959178023338313
20976697,145,15,15,0,MD,MD,-0.26631338155299383
20976697,146,15,16,1,MD,MD,-0.2696480077280614
20976697,147,15,17,2,MD,PM,-0.2729713035106691
20976697,148,15,18,3,MD,PM,-0.2762832766811687
20976697,149,15,19,4,MD,PM,-0.2795839352250696
20976697,150,15,20,5,MD,PM,-0.28287328733252803
20976697,151,15,21,6,MD,EV,-0.2861513413978223
20976697,152,15,22,7,MD,EV,-0.28941810601880974
20976697,153,15,23,8,MD,EV,-0.2926735899963698
20976697,154,16,16,0,MD,MD,-0.26631338155299383
20976697,155,16,17,1,MD,PM,-0.2696480077280614
20976697,156,16,18,2,MD,PM,-0.2729713035106691
20976697,157,16,19,3,MD,PM,-0.2762832766811687
20976697,158,16,20,4,MD,PM,-0.2795839352250696
20976697,159,16,21,5,MD,EV,-0.28287328733252803
20976697,160,16,22,6,MD,EV,-0.2861513413978223
20976697,161,16,23,7,MD,EV,-0.28941810601880974
20976697,162,17,17,0,PM,PM,-0.26631338155299383
20976697,163,17,18,1,PM,PM,-0.2696480077280614
20976697,164,17,19,2,PM,PM,-0.2729713035106691
20976697,165,17,20,3,PM,PM,-0.2762832766811687
20976697,166,17,21,4,PM,EV,-0.2795839352250696
20976697,167,17,22,5,PM,EV,-0.28287328733252803
20976697,168,17,23,6,PM,EV,-0.2861513413978223
20976697,169,18,18,0,PM,PM,-0.26631338155299383
20976697,170,18,19,1,PM,PM,-0.2696480077280614
20976697,171,18,20,2,PM,PM,-0.2729713035106691
20976697,172,18,21,3,PM,EV,-0.2762832766811687
20976697,173,18,22,4,PM,EV,-0.2795839352250696
20976697,174,18,23,5,PM,EV,-0.28287328733252803
20976697,175,19,19,0,PM,PM,-0.26631338155299383
20976697,176,19,20,1,PM,PM,-0.2696480077280614
20976697,177,19,21,2,PM,EV,-0.2729713035106691
20976697,178,19,22,3,PM,EV,-0.2762832766811687
20976697,179,19,23,4,PM,EV,-0.2795839352250696
20976697,180,20,20,0,PM,PM,-0.26631338155299383
20976697,181,20,21,1,PM,EV,-0.2696480077280614
20976697,182,20,22,2,PM,EV,-0.2729713035106691
20976697,183,20,23,3,PM,EV,-0.2762832766811687
20976697,184,21,21,0,EV,EV,-0.26631338155299383
20976697,185,21,22,1,EV,EV,-0.2696480077280614
20976697,186,21,23,2,EV,EV,-0.2729713035106691
20976697,187,22,22,0,EV,EV,-0.26631338155299383
20976697,188,22,23,1,EV,EV,-0.2696480077280614
20976697,189,23,23,0,EV,EV,-0.26631338155299383
