TAZ,size_term,shadow_price_size_term_adjustment,shadow_price_utility_adjustment
176,407.0,1,0
177,1002.0,1,0
178,897.0,1,0
179,1002.0,1,0
180,615.0,1,0
181,830.0,1,0
182,941.0,1,0
183,1028.0,1,0
184,1525.0,1,0
185,1178.0,1,0
186,1219.0,1,0
187,749.0,1,0
188,157.0,1,0
189,682.0,1,0
190,113.0,1,0
191,631.0,1,0
192,1089.0,1,0
193,1024.0,1,0
194,981.0,1,0
195,920.0,1,0
196,1172.0,1,0
197,723.0,1,0
198,966.0,1,0
199,336.0,1,0
200,532.0,1,0
201,1500.0,1,0
202,1548.0,1,0
203,777.0,1,0
204,1136.0,1,0
205,1450.0,1,0
206,883.0,1,0
207,873.0,1,0
208,767.0,1,0
209,1399.0,1,0
210,831.0,1,0
211,1825.0,1,0
212,798.0,1,0
213,1377.0,1,0
214,1310.0,1,0
215,1208.0,1,0
216,448.0,1,0
217,801.0,1,0
218,600.0,1,0
219,1017.0,1,0
220,1052.0,1,0
221,673.0,1,0
222,593.0,1,0
223,775.0,1,0
224,640.0,1,0
225,692.0,1,0
226,1136.0,1,0
227,859.0,1,0
228,8.0,1,0
229,1165.0,1,0
230,1608.0,1,0
231,883.0,1,0
232,932.0,1,0
233,1029.0,1,0
234,223.0,1,0
235,526.0,1,0
236,856.0,1,0
237,1668.0,1,0
238,1064.0,1,0
239,0.0,1,0
240,915.0,1,0
241,640.0,1,0
242,440.0,1,0
243,508.0,1,0
244,1052.0,1,0
245,583.0,1,0
246,1516.0,1,0
247,1089.0,1,0
248,509.0,1,0
249,1080.0,1,0
250,1063.0,1,0
251,504.0,1,0
252,1446.0,1,0
253,600.0,1,0
254,1544.0,1,0
255,893.0,1,0
256,664.0,1,0
257,429.0,1,0
258,832.0,1,0
259,676.0,1,0
260,1713.0,1,0
261,706.0,1,0
262,719.0,1,0
263,545.0,1,0
264,568.0,1,0
265,326.0,1,0
266,888.0,1,0
267,572.0,1,0
268,721.0,1,0
269,747.0,1,0
270,434.0,1,0
271,553.0,1,0
272,496.0,1,0
273,574.0,1,0
274,753.0,1,0
275,782.0,1,0
276,418.0,1,0
277,974.0,1,0
278,765.0,1,0
279,579.0,1,0
280,665.0,1,0
281,673.0,1,0
282,387.0,1,0
283,664.0,1,0
284,581.0,1,0
285,578.0,1,0
286,1069.0,1,0
287,443.0,1,0
288,1092.0,1,0
289,1222.0,1,0
290,429.0,1,0
291,476.0,1,0
292,481.0,1,0
293,1311.0,1,0
294,1064.0,1,0
295,744.0,1,0
296,1403.0,1,0
297,609.0,1,0
298,1403.0,1,0
299,750.0,1,0
300,661.0,1,0
301,1180.0,1,0
302,997.0,1,0
303,983.0,1,0
304,917.0,1,0
305,301.0,1,0
306,550.0,1,0
307,1024.0,1,0
308,1107.0,1,0
309,1277.0,1,0
310,447.0,1,0
311,622.0,1,0
312,1556.0,1,0
313,407.0,1,0
314,1225.0,1,0
315,490.0,1,0
316,525.0,1,0
317,1026.0,1,0
318,637.0,1,0
319,593.0,1,0
320,964.0,1,0
321,641.0,1,0
322,932.0,1,0
323,977.0,1,0
324,895.0,1,0
325,1637.0,1,0
326,727.0,1,0
327,1303.0,1,0
328,724.0,1,0
329,1263.0,1,0
330,1515.0,1,0
331,1361.0,1,0
332,1173.0,1,0
333,2604.0,1,0
334,2003.0,1,0
335,1584.0,1,0
336,985.0,1,0
337,294.0,1,0
338,564.0,1,0
339,638.0,1,0
340,619.0,1,0
341,550.0,1,0
342,781.0,1,0
343,477.0,1,0
344,876.0,1,0
345,992.0,1,0
346,584.0,1,0
347,1562.0,1,0
348,14.0,1,0
349,184.0,1,0
350,443.0,1,0
351,845.0,1,0
352,76.0,1,0
353,343.0,1,0
354,102.0,1,0
355,319.0,1,0
356,850.0,1,0
357,1164.0,1,0
358,1278.0,1,0
359,832.0,1,0
360,1072.0,1,0
361,1501.0,1,0
362,1053.0,1,0
363,565.0,1,0
364,435.0,1,0
365,493.0,1,0
366,988.0,1,0
367,1324.0,1,0
368,885.0,1,0
369,949.0,1,0
370,856.0,1,0
371,765.0,1,0
372,970.0,1,0
373,570.0,1,0
374,395.0,1,0
375,416.0,1,0
376,598.0,1,0
377,536.0,1,0
378,289.0,1,0
379,929.0,1,0
380,596.0,1,0
381,1257.0,1,0
382,551.0,1,0
383,519.0,1,0
384,1099.0,1,0
385,568.0,1,0
386,577.0,1,0
387,818.0,1,0
388,1357.0,1,0
389,1086.0,1,0
390,439.0,1,0
391,1001.0,1,0
392,650.0,1,0
393,679.0,1,0
394,740.0,1,0
395,577.0,1,0
396,3.0,1,0
397,332.0,1,0
398,350.0,1,0
399,6.0,1,0
400,654.0,1,0
401,148.0,1,0
402,268.0,1,0
403,21.0,1,0
404,541.0,1,0
405,8.0,1,0
406,7.0,1,0
407,14.0,1,0
408,4.0,1,0
409,2.0,1,0
410,361.0,1,0
411,1.0,1,0
412,1880.0,1,0
413,1860.0,1,0
414,723.0,1,0
415,643.0,1,0
416,1582.0,1,0
417,6.0,1,0
418,187.0,1,0
419,682.0,1,0
420,541.0,1,0
421,846.0,1,0
422,751.0,1,0
423,1077.0,1,0
424,1673.0,1,0
425,868.0,1,0
426,328.0,1,0
427,49.0,1,0
428,114.0,1,0
429,14.0,1,0
430,0.0,1,0
431,3.0,1,0
432,111.0,1,0
433,1133.0,1,0
434,26.0,1,0
435,382.0,1,0
436,727.0,1,0
437,1244.0,1,0
438,852.0,1,0
439,602.0,1,0
440,1006.0,1,0
441,735.0,1,0
442,636.0,1,0
443,907.0,1,0
444,1167.0,1,0
445,1604.0,1,0
446,1205.0,1,0
447,589.0,1,0
448,972.0,1,0
449,983.0,1,0
450,755.0,1,0
451,1037.0,1,0
452,614.0,1,0
453,1591.0,1,0
454,846.0,1,0
455,486.0,1,0
456,1601.0,1,0
457,1100.0,1,0
458,1044.0,1,0
459,1621.0,1,0
460,701.0,1,0
461,860.0,1,0
462,1069.0,1,0
463,568.0,1,0
464,632.0,1,0
465,1226.0,1,0
466,611.0,1,0
467,735.0,1,0
468,1104.0,1,0
469,1825.0,1,0
470,1135.0,1,0
471,881.0,1,0
472,1104.0,1,0
473,1785.0,1,0
474,884.0,1,0
475,931.0,1,0
476,1310.0,1,0
477,1040.0,1,0
478,1340.0,1,0
479,2079.0,1,0
480,819.0,1,0
481,1194.0,1,0
482,1144.0,1,0
483,1620.0,1,0
484,1798.0,1,0
485,1874.0,1,0
486,1605.0,1,0
487,1401.0,1,0
488,1807.0,1,0
489,1422.0,1,0
490,1036.0,1,0
491,911.0,1,0
492,1500.0,1,0
493,1362.0,1,0
494,1283.0,1,0
495,1213.0,1,0
496,487.0,1,0
497,1462.0,1,0
498,844.0,1,0
499,1377.0,1,0
500,843.0,1,0
501,940.0,1,0
502,735.0,1,0
503,907.0,1,0
504,511.0,1,0
505,1038.0,1,0
506,755.0,1,0
507,922.0,1,0
508,585.0,1,0
509,483.0,1,0
510,662.0,1,0
511,1168.0,1,0
512,758.0,1,0
513,553.0,1,0
514,1687.0,1,0
515,1588.0,1,0
516,868.0,1,0
517,993.0,1,0
518,1388.0,1,0
519,1208.0,1,0
520,825.0,1,0
521,819.0,1,0
522,1149.0,1,0
523,1718.0,1,0
524,1164.0,1,0
525,906.0,1,0
526,1309.0,1,0
527,1397.0,1,0
528,1169.0,1,0
529,395.0,1,0
530,892.0,1,0
531,436.0,1,0
532,822.0,1,0
533,1427.0,1,0
534,661.0,1,0
535,858.0,1,0
536,1209.0,1,0
537,702.0,1,0
538,247.0,1,0
539,42.0,1,0
540,658.0,1,0
541,888.0,1,0
542,440.0,1,0
543,555.0,1,0
544,900.0,1,0
545,310.0,1,0
546,570.0,1,0
547,1480.0,1,0
548,1574.0,1,0
549,706.0,1,0
550,872.0,1,0
551,1354.0,1,0
552,944.0,1,0
553,884.0,1,0
554,411.0,1,0
555,953.0,1,0
556,255.0,1,0
557,305.0,1,0
558,407.0,1,0
559,971.0,1,0
560,1397.0,1,0
561,673.0,1,0
562,1267.0,1,0
563,2083.0,1,0
564,1709.0,1,0
565,735.0,1,0
566,947.0,1,0
567,1864.0,1,0
568,1512.0,1,0
569,928.0,1,0
570,1280.0,1,0
571,872.0,1,0
572,1019.0,1,0
573,850.0,1,0
574,821.0,1,0
575,846.0,1,0
576,979.0,1,0
577,1057.0,1,0
578,2203.0,1,0
579,469.0,1,0
580,1250.0,1,0
581,1287.0,1,0
582,1508.0,1,0
583,1301.0,1,0
584,1029.0,1,0
585,1070.0,1,0
586,1487.0,1,0
587,455.0,1,0
588,1580.0,1,0
589,1302.0,1,0
590,997.0,1,0
591,2274.0,1,0
592,1184.0,1,0
593,708.0,1,0
594,1096.0,1,0
595,1664.0,1,0
596,402.0,1,0
597,1448.0,1,0
598,1498.0,1,0
599,1009.0,1,0
600,739.0,1,0
601,1339.0,1,0
602,463.0,1,0
603,29.0,1,0
604,608.0,1,0
605,1957.0,1,0
606,903.0,1,0
607,1013.0,1,0
608,261.0,1,0
609,1108.0,1,0
610,281.0,1,0
611,1198.0,1,0
612,1067.0,1,0
613,686.0,1,0
614,1014.0,1,0
615,793.0,1,0
616,1259.0,1,0
617,1037.0,1,0
618,513.0,1,0
619,896.0,1,0
620,820.0,1,0
621,1032.0,1,0
622,1113.0,1,0
623,1327.0,1,0
624,468.0,1,0
625,1037.0,1,0
626,1026.0,1,0
627,1310.0,1,0
628,925.0,1,0
629,931.0,1,0
630,1617.0,1,0
631,957.0,1,0
632,934.0,1,0
633,2287.0,1,0
634,1268.0,1,0
635,961.0,1,0
636,1186.0,1,0
637,924.0,1,0
638,1328.0,1,0
639,1480.0,1,0
640,821.0,1,0
641,1123.0,1,0
642,814.0,1,0
643,878.0,1,0
644,988.0,1,0
645,990.0,1,0
646,714.0,1,0
647,1111.0,1,0
648,1744.0,1,0
649,1111.0,1,0
650,1761.0,1,0
651,1635.0,1,0
652,1196.0,1,0
653,3344.0,1,0
654,1307.0,1,0
655,3017.0,1,0
656,1929.0,1,0
657,1822.0,1,0
658,894.0,1,0
659,666.0,1,0
660,759.0,1,0
661,1363.0,1,0
662,811.0,1,0
663,598.0,1,0
664,1464.0,1,0
665,1455.0,1,0
666,1100.0,1,0
667,1114.0,1,0
668,1120.0,1,0
669,2436.0,1,0
670,1893.0,1,0
671,1230.0,1,0
672,754.0,1,0
673,677.0,1,0
674,1116.0,1,0
675,1109.0,1,0
676,1674.0,1,0
677,855.0,1,0
678,613.0,1,0
679,866.0,1,0
680,1188.0,1,0
681,646.0,1,0
682,1084.0,1,0
683,848.0,1,0
684,1455.0,1,0
685,993.0,1,0
686,1000.0,1,0
687,616.0,1,0
688,1864.0,1,0
689,1178.0,1,0
690,1407.0,1,0
691,731.0,1,0
692,713.0,1,0
693,1091.0,1,0
694,1298.0,1,0
695,2171.0,1,0
696,1054.0,1,0
697,420.0,1,0
698,1822.0,1,0
699,1005.0,1,0
700,2834.0,1,0
701,1514.0,1,0
702,2493.0,1,0
703,665.0,1,0
704,888.0,1,0
705,2498.0,1,0
706,798.0,1,0
707,2430.0,1,0
708,1951.0,1,0
709,1819.0,1,0
710,2063.0,1,0
711,1743.0,1,0
712,859.0,1,0
713,1065.0,1,0
714,255.0,1,0
715,1543.0,1,0
716,894.0,1,0
717,1028.0,1,0
718,1947.0,1,0
719,1385.0,1,0
720,747.0,1,0
721,1216.0,1,0
722,1826.0,1,0
723,1024.0,1,0
724,1139.0,1,0
725,1001.0,1,0
726,2121.0,1,0
727,698.0,1,0
728,1633.0,1,0
729,2723.0,1,0
730,1858.0,1,0
731,621.0,1,0
732,995.0,1,0
733,1169.0,1,0
734,1702.0,1,0
735,668.0,1,0
736,2037.0,1,0
737,1152.0,1,0
738,1332.0,1,0
739,896.0,1,0
740,860.0,1,0
741,1022.0,1,0
742,2387.0,1,0
743,2482.0,1,0
744,1150.0,1,0
745,1053.0,1,0
746,2313.0,1,0
747,745.0,1,0
748,1051.0,1,0
749,1548.0,1,0
750,330.0,1,0
751,53.0,1,0
752,121.0,1,0
753,1042.0,1,0
754,909.0,1,0
755,2754.0,1,0
756,1640.0,1,0
757,674.0,1,0
758,1202.0,1,0
759,1244.0,1,0
760,1126.0,1,0
761,1934.0,1,0
762,619.0,1,0
763,1524.0,1,0
764,1352.0,1,0
765,614.0,1,0
766,547.0,1,0
767,1595.0,1,0
768,1929.0,1,0
769,2609.0,1,0
770,1329.0,1,0
771,1286.0,1,0
772,972.0,1,0
773,1302.0,1,0
774,1529.0,1,0
775,1835.0,1,0
776,1336.0,1,0
777,964.0,1,0
778,2041.0,1,0
779,1328.0,1,0
780,796.0,1,0
781,719.0,1,0
782,1503.0,1,0
783,545.0,1,0
784,1023.0,1,0
785,1570.0,1,0
786,736.0,1,0
787,1236.0,1,0
788,1356.0,1,0
789,956.0,1,0
790,1426.0,1,0
791,792.0,1,0
792,513.0,1,0
793,1039.0,1,0
794,765.0,1,0
795,729.0,1,0
796,1383.0,1,0
797,1736.0,1,0
798,592.0,1,0
799,1040.0,1,0
800,955.0,1,0
801,2117.0,1,0
802,1463.0,1,0
803,395.0,1,0
804,706.0,1,0
805,1534.0,1,0
806,1556.0,1,0
807,846.0,1,0
808,931.0,1,0
809,692.0,1,0
810,1943.0,1,0
811,1334.0,1,0
812,449.0,1,0
813,732.0,1,0
814,718.0,1,0
815,1227.0,1,0
816,730.0,1,0
817,2572.0,1,0
818,1038.0,1,0
819,445.0,1,0
820,2180.0,1,0
821,551.0,1,0
822,540.0,1,0
823,1448.0,1,0
824,845.0,1,0
825,1729.0,1,0
826,927.0,1,0
827,654.0,1,0
828,1631.0,1,0
829,871.0,1,0
830,1821.0,1,0
831,841.0,1,0
832,1070.0,1,0
833,973.0,1,0
834,1118.0,1,0
835,1117.0,1,0
836,1003.0,1,0
837,2570.0,1,0
838,736.0,1,0
839,817.0,1,0
840,861.0,1,0
841,943.0,1,0
842,622.0,1,0
843,653.0,1,0
844,1986.0,1,0
845,1468.0,1,0
846,1113.0,1,0
847,580.0,1,0
848,1005.0,1,0
849,882.0,1,0
850,763.0,1,0
851,310.0,1,0
852,966.0,1,0
853,1224.0,1,0
854,1638.0,1,0
855,1259.0,1,0
856,1919.0,1,0
857,675.0,1,0
858,967.0,1,0
859,791.0,1,0
860,636.0,1,0
861,1114.0,1,0
862,1465.0,1,0
863,785.0,1,0
864,1442.0,1,0
865,762.0,1,0
866,483.0,1,0
867,503.0,1,0
868,675.0,1,0
869,562.0,1,0
870,821.0,1,0
871,1267.0,1,0
872,1911.0,1,0
873,1270.0,1,0
874,0.0,1,0
875,1058.0,1,0
876,551.0,1,0
877,816.0,1,0
878,1187.0,1,0
879,793.0,1,0
880,1090.0,1,0
881,659.0,1,0
882,659.0,1,0
883,461.0,1,0
884,425.0,1,0
885,701.0,1,0
886,811.0,1,0
887,623.0,1,0
888,1461.0,1,0
889,1004.0,1,0
890,1531.0,1,0
891,1598.0,1,0
892,1274.0,1,0
893,992.0,1,0
894,824.0,1,0
895,1648.0,1,0
896,858.0,1,0
897,1104.0,1,0
898,1077.0,1,0
899,1716.0,1,0
900,1500.0,1,0
901,638.0,1,0
902,252.0,1,0
903,655.0,1,0
904,1317.0,1,0
905,1967.0,1,0
906,1233.0,1,0
907,568.0,1,0
908,695.0,1,0
909,645.0,1,0
910,753.0,1,0
911,341.0,1,0
912,645.0,1,0
913,969.0,1,0
914,801.0,1,0
915,502.0,1,0
916,704.0,1,0
917,1202.0,1,0
918,1416.0,1,0
919,365.0,1,0
920,328.0,1,0
921,406.0,1,0
922,550.0,1,0
923,1567.0,1,0
924,1421.0,1,0
925,1775.0,1,0
926,779.0,1,0
927,1295.0,1,0
928,1155.0,1,0
929,1194.0,1,0
930,470.0,1,0
931,684.0,1,0
932,977.0,1,0
933,2112.0,1,0
934,1449.0,1,0
935,641.0,1,0
936,492.0,1,0
937,405.0,1,0
938,902.0,1,0
939,342.0,1,0
940,302.0,1,0
941,437.0,1,0
942,252.0,1,0
943,502.0,1,0
944,350.0,1,0
945,292.0,1,0
946,361.0,1,0
947,550.0,1,0
948,778.0,1,0
949,669.0,1,0
950,948.0,1,0
951,1140.0,1,0
952,1344.0,1,0
953,1000.0,1,0
954,735.0,1,0
955,553.0,1,0
956,633.0,1,0
957,583.0,1,0
958,365.0,1,0
959,806.0,1,0
960,814.0,1,0
961,660.0,1,0
962,1077.0,1,0
963,630.0,1,0
964,229.0,1,0
965,41.0,1,0
966,7.0,1,0
967,28.0,1,0
968,202.0,1,0
969,189.0,1,0
970,325.0,1,0
971,30.0,1,0
972,569.0,1,0
973,264.0,1,0
974,313.0,1,0
975,248.0,1,0
976,430.0,1,0
977,461.0,1,0
978,789.0,1,0
979,297.0,1,0
980,169.0,1,0
981,45.0,1,0
982,433.0,1,0
983,555.0,1,0
984,104.0,1,0
985,490.0,1,0
986,349.0,1,0
987,506.0,1,0
988,313.0,1,0
989,546.0,1,0
990,329.0,1,0
991,689.0,1,0
992,355.0,1,0
993,487.0,1,0
994,328.0,1,0
995,718.0,1,0
996,622.0,1,0
997,199.0,1,0
998,553.0,1,0
999,217.0,1,0
1000,393.0,1,0
1001,333.0,1,0
1002,240.0,1,0
1003,199.0,1,0
1004,505.0,1,0
1005,284.0,1,0
1006,507.0,1,0
1007,695.0,1,0
1008,625.0,1,0
1009,692.0,1,0
1010,343.0,1,0
1011,344.0,1,0
1012,712.0,1,0
1013,536.0,1,0
1014,316.0,1,0
1015,437.0,1,0
1016,519.0,1,0
1017,573.0,1,0
1018,927.0,1,0
1019,53.0,1,0
1020,535.0,1,0
1021,426.0,1,0
1022,489.0,1,0
1023,395.0,1,0
1024,304.0,1,0
1025,498.0,1,0
1026,349.0,1,0
1027,396.0,1,0
1028,339.0,1,0
1029,551.0,1,0
1030,307.0,1,0
1031,530.0,1,0
1032,289.0,1,0
1033,665.0,1,0
1034,710.0,1,0
1035,607.0,1,0
1036,702.0,1,0
1037,483.0,1,0
1038,782.0,1,0
1039,942.0,1,0
1040,254.0,1,0
1041,179.0,1,0
1042,204.0,1,0
1043,464.0,1,0
1044,279.0,1,0
1045,274.0,1,0
1046,388.0,1,0
1047,370.0,1,0
1048,432.0,1,0
1049,753.0,1,0
1050,1467.0,1,0
1051,399.0,1,0
1052,136.0,1,0
1053,490.0,1,0
1054,421.0,1,0
1055,979.0,1,0
1056,897.0,1,0
1057,1486.0,1,0
1058,1483.0,1,0
1059,949.0,1,0
1060,1649.0,1,0
1061,1651.0,1,0
1062,232.0,1,0
1063,1541.0,1,0
1064,1245.0,1,0
1065,1496.0,1,0
1066,1492.0,1,0
1067,2099.0,1,0
1068,1623.0,1,0
1069,1691.0,1,0
1070,995.0,1,0
1071,1733.0,1,0
1072,1238.0,1,0
1073,916.0,1,0
1074,1155.0,1,0
1075,594.0,1,0
1076,541.0,1,0
1077,779.0,1,0
1078,752.0,1,0
1079,1523.0,1,0
1080,922.0,1,0
1081,919.0,1,0
1082,934.0,1,0
1083,2521.0,1,0
1084,887.0,1,0
1085,584.0,1,0
1086,1132.0,1,0
1087,1085.0,1,0
1088,745.0,1,0
1089,1135.0,1,0
1090,519.0,1,0
1091,646.0,1,0
1092,103.0,1,0
1093,379.0,1,0
1094,1370.0,1,0
1095,994.0,1,0
1096,1483.0,1,0
1097,763.0,1,0
1098,1633.0,1,0
1099,1496.0,1,0
1100,1686.0,1,0
1101,746.0,1,0
1102,221.0,1,0
1103,1445.0,1,0
1104,768.0,1,0
1105,264.0,1,0
1106,1147.0,1,0
1107,891.0,1,0
1108,1193.0,1,0
1109,1379.0,1,0
1110,1160.0,1,0
1111,1011.0,1,0
1112,1178.0,1,0
1113,207.0,1,0
1114,1750.0,1,0
1115,1171.0,1,0
1116,679.0,1,0
1117,645.0,1,0
1118,1177.0,1,0
1119,2151.0,1,0
1120,2227.0,1,0
1121,834.0,1,0
1122,1074.0,1,0
1123,853.0,1,0
1124,1073.0,1,0
1125,925.0,1,0
1126,944.0,1,0
1127,883.0,1,0
1128,978.0,1,0
1129,970.0,1,0
1130,567.0,1,0
1131,1195.0,1,0
1132,1182.0,1,0
1133,1456.0,1,0
1134,919.0,1,0
1135,722.0,1,0
1136,582.0,1,0
1137,550.0,1,0
1138,1330.0,1,0
1139,968.0,1,0
1140,735.0,1,0
1141,1516.0,1,0
1142,983.0,1,0
1143,951.0,1,0
1144,902.0,1,0
1145,507.0,1,0
1146,329.0,1,0
1147,1154.0,1,0
1148,40.0,1,0
1149,1138.0,1,0
1150,1090.0,1,0
1151,1496.0,1,0
1152,1106.0,1,0
1153,1038.0,1,0
1154,1494.0,1,0
1155,446.0,1,0
1156,759.0,1,0
1157,462.0,1,0
1158,1248.0,1,0
1159,461.0,1,0
1160,1243.0,1,0
1161,2133.0,1,0
1162,319.0,1,0
1163,787.0,1,0
1164,1207.0,1,0
1165,1809.0,1,0
1166,3023.0,1,0
1167,2168.0,1,0
1168,1653.0,1,0
1169,1554.0,1,0
1170,1763.0,1,0
1171,2196.0,1,0
1172,1418.0,1,0
1173,1048.0,1,0
1174,912.0,1,0
1175,2994.0,1,0
1176,11344.0,1,0
1177,4794.0,1,0
1178,10024.0,1,0
1179,5575.0,1,0
1180,4196.0,1,0
1181,569.0,1,0
1182,2555.0,1,0
1183,661.0,1,0
1184,961.0,1,0
1185,4234.0,1,0
1186,4292.0,1,0
1187,1803.0,1,0
1188,2031.0,1,0
1189,1455.0,1,0
1190,968.0,1,0
1191,1406.0,1,0
1192,925.0,1,0
1193,1342.0,1,0
1194,808.0,1,0
1195,4078.0,1,0
1196,1387.0,1,0
1197,762.0,1,0
1198,1001.0,1,0
1199,1325.0,1,0
1200,1639.0,1,0
1201,1012.0,1,0
1202,832.0,1,0
1203,1335.0,1,0
1204,538.0,1,0
1205,543.0,1,0
1206,1939.0,1,0
1207,1326.0,1,0
1208,1672.0,1,0
1209,1558.0,1,0
1210,1653.0,1,0
1211,718.0,1,0
1212,552.0,1,0
1213,530.0,1,0
1214,658.0,1,0
1215,928.0,1,0
1216,672.0,1,0
1217,1238.0,1,0
1218,929.0,1,0
1219,560.0,1,0
1220,1070.0,1,0
1221,1024.0,1,0
1222,322.0,1,0
1223,630.0,1,0
1224,384.0,1,0
1225,445.0,1,0
1226,689.0,1,0
1227,506.0,1,0
1228,311.0,1,0
1229,909.0,1,0
1230,1335.0,1,0
1231,664.0,1,0
1232,545.0,1,0
1233,403.0,1,0
1234,693.0,1,0
1235,498.0,1,0
1236,532.0,1,0
1237,523.0,1,0
1238,102.0,1,0
1239,627.0,1,0
1240,1319.0,1,0
1241,406.0,1,0
1242,783.0,1,0
1243,880.0,1,0
1244,1249.0,1,0
1245,976.0,1,0
1246,2207.0,1,0
1247,2361.0,1,0
1248,1526.0,1,0
1249,868.0,1,0
1250,1210.0,1,0
1251,1756.0,1,0
1252,633.0,1,0
1253,1047.0,1,0
1254,1325.0,1,0
1255,1072.0,1,0
1256,1050.0,1,0
1257,1461.0,1,0
1258,933.0,1,0
1259,1187.0,1,0
1260,1151.0,1,0
1261,1087.0,1,0
1262,284.0,1,0
1263,614.0,1,0
1264,1271.0,1,0
1265,861.0,1,0
1266,1115.0,1,0
1267,523.0,1,0
1268,1913.0,1,0
1269,1622.0,1,0
1270,3100.0,1,0
1271,3781.0,1,0
1272,0.0,1,0
1273,786.0,1,0
1274,1490.0,1,0
1275,717.0,1,0
1276,847.0,1,0
1277,1468.0,1,0
1278,780.0,1,0
1279,770.0,1,0
1280,1705.0,1,0
1281,1220.0,1,0
1282,3439.0,1,0
1283,849.0,1,0
1284,1147.0,1,0
1285,897.0,1,0
1286,779.0,1,0
1287,680.0,1,0
1288,3173.0,1,0
1289,1744.0,1,0
1290,975.0,1,0
1291,2824.0,1,0
1292,2564.0,1,0
1293,1050.0,1,0
1294,2.0,1,0
1295,1848.0,1,0
1296,657.0,1,0
1297,1749.0,1,0
1298,440.0,1,0
1299,450.0,1,0
1300,452.0,1,0
1301,713.0,1,0
1302,1815.0,1,0
1303,692.0,1,0
1304,1736.0,1,0
1305,1374.0,1,0
1306,1794.0,1,0
1307,1541.0,1,0
1308,675.0,1,0
1309,858.0,1,0
1310,187.0,1,0
1311,1174.0,1,0
1312,297.0,1,0
