TAZ,size_term,TAZ,tour_type,TAZ_chooser,person_id
349,2849.3540000000003,349,eatout,961,511624
350,8.998000000000001,350,eatout,961,511624
351,876.9839999999999,351,eatout,961,511624
352,11.094000000000001,352,eatout,961,511624
353,82.522,353,eatout,961,511624
354,167.712,354,eatout,961,511624
355,5730.62,355,eatout,961,511624
356,1502.916,356,eatout,961,511624
357,39.186,357,eatout,961,511624
358,85.568,358,eatout,961,511624
359,36.120000000000005,359,eatout,961,511624
360,53.896,360,eatout,961,511624
361,208.31799999999998,361,eatout,961,511624
362,285.49,362,eatout,961,511624
363,98.266,363,eatout,961,511624
364,177.856,364,eatout,961,511624
365,284.666,365,eatout,961,511624
366,386.256,366,eatout,961,511624
367,199.764,367,eatout,961,511624
368,161.358,368,eatout,961,511624
369,81.116,369,eatout,961,511624
370,1093.91,370,eatout,961,511624
371,157.716,371,eatout,961,511624
372,1597.8899999999999,372,eatout,961,511624
373,166.834,373,eatout,961,511624
374,515.224,374,eatout,961,511624
375,16.774,375,eatout,961,511624
376,161.68599999999998,376,eatout,961,511624
377,369.988,377,eatout,961,511624
378,319.48400000000004,378,eatout,961,511624
379,48.478,379,eatout,961,511624
380,60.034,380,eatout,961,511624
381,734.726,381,eatout,961,511624
382,52.412000000000006,382,eatout,961,511624
383,1227.7340000000002,383,eatout,961,511624
384,73.762,384,eatout,961,511624
385,69.79,385,eatout,961,511624
386,23.866,386,eatout,961,511624
387,73.164,387,eatout,961,511624
388,326.332,388,eatout,961,511624
389,402.162,389,eatout,961,511624
390,28.965999999999998,390,eatout,961,511624
391,454.59000000000003,391,eatout,961,511624
392,58.227999999999994,392,eatout,961,511624
393,100.77000000000001,393,eatout,961,511624
394,181.128,394,eatout,961,511624
395,50.12,395,eatout,961,511624
396,159.542,396,eatout,961,511624
397,312.734,397,eatout,961,511624
398,182.296,398,eatout,961,511624
399,81.542,399,eatout,961,511624
400,16.836,400,eatout,961,511624
401,4040.544,401,eatout,961,511624
402,28.606,402,eatout,961,511624
403,40.806,403,eatout,961,511624
404,40.348,404,eatout,961,511624
405,698.186,405,eatout,961,511624
406,251.644,406,eatout,961,511624
407,1184.338,407,eatout,961,511624
408,578.1020000000001,408,eatout,961,511624
409,173.952,409,eatout,961,511624
410,48.410000000000004,410,eatout,961,511624
411,3.0,411,eatout,961,511624
412,156.76999999999998,412,eatout,961,511624
