person_id,alt_dest,rand,prob,pick_count
511625,715,0.3635586723403682,0.0017329031947723242,1
511625,968,0.6539986518770462,0.0182090084082359,2
511625,79,0.1623851538842337,0.003474429417929805,1
511625,541,0.3478611615378384,0.00018502556433834416,1
511625,967,0.6438200456767094,0.01032537769340695,1
511625,107,0.20132564435936828,0.0030894882149982103,1
511625,106,0.18269242486835657,0.020308146779383727,1
511625,902,0.4899783911411989,8.21194162478966e-05,1
511625,1,0.004874883621445614,0.007417530875769411,2
511625,979,0.7825827677714483,0.007757753015500969,1
511625,945,0.5246869605790719,0.04047250202542729,2
511625,5,0.027538470754654987,0.0063145812637925985,1
511625,1060,0.8833124976737335,0.0007347609486849946,1
511625,132,0.2166030700377708,0.00011767127616859055,1
511625,150,0.23171242988326402,0.0014273096397335793,1
511625,889,0.4793165484614702,0.0017219704893969333,1
511625,1173,0.9558954845416026,1.2591887910944006e-05,1
511625,988,0.7887891976979021,0.0031367064905206536,1
511625,954,0.6049949641981941,0.003080392631364211,1
511625,874,0.4577222910065577,0.0024993531772314692,1
511625,916,0.49564760349794623,0.0017565216993161471,1
511625,1146,0.9410332672178988,0.003991359177374725,1
511625,21,0.10048348202988255,0.00426158759722275,1
511625,1404,0.977959382339367,6.912190128575705e-05,1
511625,751,0.3824489330657921,0.002958598214608433,1
511625,733,0.37174984608515704,0.0006638167519783182,1
511625,957,0.6125930761466263,0.0019268757883520958,1
511628,811,0.4129936472181941,0.0009158671585756909,1
511628,15,0.07476528774985525,0.005319925307965266,2
511628,1283,0.970724615059512,4.110290839780066e-05,1
511628,946,0.562278369381389,0.011939597359877558,1
511628,370,0.3150463042492877,0.0004950349023461091,1
511628,17,0.09162233940892162,0.0031811059810372684,1
511628,871,0.4478922570576239,0.0026029953997679955,1
511628,750,0.38068994429662784,0.0009296982941897463,1
511628,1077,0.8974671331789846,0.0007544111124126051,1
511628,329,0.30144254305683926,0.0006110648994802023,1
511628,106,0.19199385392457613,0.020308146779383727,1
511628,957,0.6117507105703104,0.0019268757883520958,1
511628,925,0.5026362581883858,0.0011392044355495454,1
511628,1122,0.9187327381166925,0.004068109200429557,1
511628,970,0.7153252090835122,0.0074199080728654145,1
511628,45,0.13778777567546796,0.0007796729603085343,1
511628,1005,0.8344284394480508,0.0058968641727989305,1
511628,1185,0.9593913247034778,0.00010669579201640567,1
511628,973,0.7576864424716563,0.012259143219432934,1
511628,991,0.8100854611398385,0.02153045510137896,1
511628,121,0.21389825531214646,0.0014748023205031508,1
511628,38,0.12981744302231824,0.000366935051591961,1
511628,948,0.5894296956206228,0.002914530943816555,1
511628,11,0.05094847554618087,0.00371659223000973,1
511628,961,0.6241857725391978,0.005946442892652523,1
511628,498,0.3436323300090991,0.00019067452527216945,1
511628,971,0.7478818423712698,0.03593293817761503,1
511628,926,0.5041510450046535,0.0043091358661597546,1
511628,1428,0.9868033064071382,0.0016668491869051096,1
