tour_id,utility
20976634,-2.3568541010547626
20976634,-2.0908839895547735
20976634,-3.906781563149696
20976634,-3.685353953769307
20976634,-4.307774081261897
20976634,-4.098595691161851
20976634,-3.9907701082668234
20976634,-3.799690089200261
20976634,-3.6677719672410563
20976634,-3.50505941428014
20976634,-3.3629985213279725
20976634,-3.2026238463391286
20976634,-3.125959418582511
20976634,-3.1033820034996484
20976634,-2.8959367818983233
20976634,-3.084299844777047
20976634,-3.4998298655974622
20976634,-5.177064690917821
20976634,-7.1827611023886675
20976634,-1.7089461678344953
20976634,-1.4429760563345062
20976634,-3.2588736299294285
20976634,-3.03744602054904
20976634,-3.6598661480416297
20976634,-3.4506877579415836
20976634,-3.342862175046556
20976634,-3.1517821559799937
20976634,-3.019864034020789
20976634,-2.857151481059873
20976634,-2.715090588107705
20976634,-2.5547159131188613
20976634,-2.4780514853622435
20976634,-2.6563927745506977
20976634,-2.248028848678056
20976634,-2.43639191155678
20976634,-3.6592933997291084
20976634,-4.529156757697554
20976634,0.12232973299136296
20976634,0.388299844491352
20976634,-1.4275977291035704
20976634,-1.2061701197231818
20976634,-1.8285902472157716
20976634,-1.6194118571157257
20976634,-1.511586274220698
20976634,-1.3205062551541356
20976634,-1.188588133194931
20976634,-1.0258755802340147
20976634,-0.8838146872818471
20976634,-0.7234400122930031
20976634,-0.8476942888077019
20976634,-0.8251168737248396
20976634,-0.41675294785219785
20976634,-1.4124874780828351
20976634,-1.8280174989032503
20976634,0.6399403630118622
20976634,0.9059104745118512
20976634,-0.9099870990830712
20976634,-0.6885594897026825
20976634,-1.3109796171952723
20976634,-1.1018012270952264
20976634,-0.9939756442001988
20976634,-0.8028956251336363
20976634,-0.6709775031744316
20976634,-0.5082649502135155
20976634,-0.36620405726134786
20976634,-0.40674808654382044
20976634,-0.3300836587872027
20976634,-0.3075062437043403
20976634,-0.7065137851836121
20976634,-0.8948768480623359
20976634,-0.7614566510249124
20976634,-0.4954865395249234
20976634,-2.311384113119846
20976634,-2.089956503739457
20976634,-2.712376631232047
20976634,-2.503198241132001
20976634,-2.3953726582369734
20976634,-2.204292639170411
20976634,-2.0723745172112062
20976634,-1.9096619642502901
20976634,-1.968519775569439
20976634,-1.808145100580595
20976634,-1.7314806728239773
20976634,-2.5162747250930284
20976634,-2.1079107992203867
20976634,-0.48740641900191173
20976634,-0.22143630750192267
20976634,-2.037333881096845
20976634,-1.8159062717164565
20976634,-2.4383263992090463
20976634,-2.229148009109
20976634,-2.1213224262139727
20976634,-1.9302424071474102
20976634,-1.7983242851882058
20976634,-1.836530436498606
20976634,-1.6944695435464383
20976634,-1.5340948685575944
20976634,-2.26480190815289
20976634,-2.2422244930700277
20976634,-0.4672764198560463
20976634,-0.20130630835605723
20976634,-2.0172038819509797
20976634,-1.795776272570591
20976634,-2.418196400063181
20976634,-2.2090180099631347
20976634,-2.1011924270681073
20976634,-1.9101124080015448
20976634,-1.9791129903136568
20976634,-1.8164004373527405
20976634,-1.6743395444005729
20976634,-2.3213363367636424
20976634,-2.2446719090070246
20976634,-0.44714642071018085
20976634,-0.1811763092101918
20976634,-1.9970738828051142
20976634,-1.7756462734247256
20976634,-2.3980664009173154
20976634,-2.1888880108172692
20976634,-2.081062427922242
20976634,-2.090901113126996
20976634,-1.9589829911677914
20976634,-1.796270438206875
20976634,-2.461581012606621
20976634,-2.301206337617777
20976634,-0.455678438179587
20976634,-0.18970832667959792
20976634,-2.0056059002745203
20976634,-1.7841782908941317
20976634,-2.4065984183867215
20976634,-2.1974200282866754
20976634,-2.2905131496629645
20976634,-2.099433130596402
20976634,-1.9675150086371975
20976634,-2.6121739230281946
20976634,-2.470113030076027
20976634,-0.43554843903372154
20976634,-0.16957832753373248
20976634,-1.985475901128655
20976634,-1.7640482917482663
20976634,-2.386468419240856
20976634,-2.3782087334121265
20976634,-2.270383150517099
20976634,-2.0793031314505366
20976634,-2.7547564768432453
20976634,-2.592043923882329
20976634,-0.4154184398878561
20976634,-0.14944832838786704
20976634,-1.9653459019827895
20976634,-1.7439182926024008
20976634,-2.567257124366307
20976634,-2.358078734266261
20976634,-2.2502531513712336
20976634,-2.8665445996565846
20976634,-2.73462647769738
20976634,-1.575428578414415
20976634,-1.309458466914426
20976634,-3.1253560405093483
20976634,-3.1048471354002762
20976634,-3.727267262892866
20976634,-3.51808887279282
20976634,-4.217634757249706
20976634,-4.026554738183144
20976634,-1.5552985792685496
20976634,-1.2893284677685606
20976634,-3.3061447456347994
20976634,-3.084717136254411
20976634,-3.7071372637470006
20976634,-4.305330340998868
20976634,-4.1975047581038405
20976634,-1.5351685801226842
20976634,-1.4701171728940117
20976634,-3.286014746488934
20976634,-3.0645871371085454
20976634,-4.494378731953049
20976634,-4.2852003418530025
20976634,-4.484550000511502
20976634,-4.218579889011513
20976634,-6.034477462606436
20976634,-6.62042132057796
20976634,-7.24284144807055
20976634,-4.464420001365637
20976634,-4.198449889865648
20976634,-6.821718930812484
20976634,-6.600291321432095
20976634,-4.4442900022197716
20976634,-4.985691358071696
20976634,-6.801588931666618
20976634,-9.511678546078896
20976634,-9.245708434578907
20976634,-9.49154854693303
