TAZ,size_term
584,746.971
585,628.854
586,1213.467
587,342.75600000000003
588,825.1120000000001
589,699.736
590,859.695
591,1579.4070000000002
592,658.6970000000001
593,494.09100000000007
594,545.154
595,1228.1970000000001
596,995.7270000000001
597,686.964
598,709.1790000000001
599,487.212
600,467.40999999999997
601,662.379
602,325.41900000000004
603,126.57
604,859.5510000000002
605,1531.5819999999999
606,572.022
607,1202.025
608,372.00600000000003
609,565.287
610,170.616
611,867.624
612,546.087
613,443.00300000000004
614,1309.7490000000003
615,396.87
616,755.571
617,688.3050000000001
618,246.86100000000002
619,436.92600000000004
620,698.783
621,659.1450000000001
622,733.892
623,717.264
624,218.772
625,612.018
626,1164.142
627,925.998
628,561.635
629,556.799
630,973.7540000000001
631,497.502
632,980.0500000000001
633,1596.361
634,733.8610000000001
635,588.037
636,823.3900000000001
637,827.8020000000001
638,713.27
639,921.942
640,621.6640000000001
641,1113.147
642,378.79800000000006
643,491.14000000000004
644,515.1030000000001
645,619.491
646,451.648
647,518.109
648,1409.5030000000002
649,878.142
650,1002.032
651,1407.6650000000002
652,649.3299999999999
653,2158.405
654,614.397
655,2156.181
656,1068.932
657,965.481
658,416.14200000000005
659,531.929
660,628.472
661,1654.382
662,493.169
663,778.0699999999999
664,832.06
665,897.393
666,522.417
667,905.546
668,625.836
669,1371.811
670,951.076
671,628.749
672,521.169
673,423.286
674,959.9610000000001
675,600.8430000000001
676,1215.6770000000001
677,942.183
678,486.341
679,474.654
680,876.7910000000002
681,441.879
682,662.306
683,528.276
684,859.916
685,878.717
686,785.1030000000001
687,611.2729999999999
688,1353.267
689,662.304
690,844.8199999999999
691,680.027
692,408.52200000000005
693,1069.3790000000001
694,726.1890000000001
695,1132.428
696,539.529
697,323.07800000000003
698,1431.8890000000001
699,593.8480000000001
700,2011.9550000000004
701,848.154
702,1567.3860000000002
703,342.20700000000005
704,1274.1930000000002
705,2542.592
706,1126.368
707,1654.453
708,1325.295
709,1024.692
710,1266.8000000000002
711,1246.236
712,734.6270000000001
713,515.556
714,164.214
715,953.76
716,582.638
717,1040.493
718,1151.298
719,680.124
720,591.825
721,1090.968
722,955.789
723,613.7220000000001
724,1231.559
725,504.03900000000004
726,1297.8090000000002
727,794.125
728,1009.571
729,2437.8120000000004
730,2001.6280000000002
731,291.15900000000005
732,1602.6680000000001
733,1152.1180000000002
734,851.5050000000001
735,793.655
736,1988.16
737,896.046
738,622.62
739,996.0020000000002
740,1328.4859999999999
741,520.9680000000001
742,2243.771
743,1500.8200000000002
744,884.4520000000001
745,600.1880000000001
746,1201.212
747,353.229
748,492.99
749,1087.472
750,351.207
751,678.576
752,494.754
753,656.2330000000001
754,487.044
755,1431.4630000000002
756,1632.9950000000001
757,407.64700000000005
758,712.73
759,714.813
760,629.5260000000001
761,1722.6060000000002
762,399.25300000000004
763,912.2130000000001
764,1088.4850000000001
765,679.58
766,375.84000000000003
767,1825.4450000000002
768,1089.596
769,1420.6460000000002
770,967.02
771,853.807
772,466.57800000000003
773,777.801
774,791.364
775,1103.723
776,1338.825
777,1119.894
778,1783.7170000000003
779,780.037
780,377.44800000000004
781,472.273
782,820.928
783,254.65800000000002
784,1014.8280000000001
785,1170.7220000000002
786,463.03700000000003
787,782.789
788,812.642
789,450.336
790,956.8470000000001
791,438.12
792,241.58700000000002
793,510.87300000000005
794,367.86600000000004
795,726.931
796,1302.48
797,1118.436
798,503.26500000000004
799,502.66200000000003
800,1276.678
801,1218.276
802,730.582
803,245.39700000000002
804,473.53700000000003
805,833.6170000000001
806,908.6790000000001
807,509.60200000000003
808,1272.6390000000001
809,827.4340000000001
810,1883.564
811,1004.3690000000001
812,611.6610000000001
813,901.345
814,504.156
815,683.2
816,480.74300000000005
817,1356.438
818,852.916
819,342.909
820,1380.241
821,293.615
822,368.69500000000005
823,1072.8850000000002
824,597.419
825,921.823
826,468.45
827,540.745
828,1183.49
829,468.91900000000004
830,1033.6830000000002
831,517.428
832,763.669
833,567.941
834,1094.687
835,633.7439999999999
836,674.0790000000002
837,1385.3500000000001
838,430.737
839,616.6500000000001
840,670.831
841,706.696
842,371.073
843,341.26500000000004
844,1559.168
845,908.5930000000001
846,774.1750000000001
847,357.846
848,1085.692
849,999.316
850,359.331
851,173.19
852,555.8299999999999
853,1090.91
854,876.1370000000001
855,755.7500000000001
856,1179.793
857,666.5310000000001
858,832.1790000000001
859,527.379
860,444.672
861,737.8679999999999
862,1137.3300000000002
863,756.9840000000002
864,946.88
865,904.3590000000002
866,307.971
867,413.279
868,460.05800000000005
869,390.3010000000001
870,465.40200000000004
871,893.9040000000001
872,1351.3229999999999
873,1260.769
874,34.11
875,1214.0420000000001
876,256.21500000000003
877,636.126
878,717.8430000000001
879,378.348
880,868.9010000000001
881,322.932
882,381.983
883,557.552
884,405.94599999999997
885,727.3790000000001
886,536.756
887,474.231
888,840.6220000000001
889,640.6600000000001
890,853.7250000000001
891,751.575
892,612.9030000000001
893,576.282
894,560.6150000000001
895,1133.825
896,576.927
897,595.089
898,545.11
899,1092.997
900,823.534
901,300.09000000000003
902,135.81900000000002
903,368.681
904,901.2240000000002
905,1102.178
906,735.5810000000001
907,358.66
908,405.971
909,470.49800000000005
910,589.8050000000001
911,285.552
912,511.5010000000001
913,759.2800000000001
914,381.83400000000006
915,352.086
916,631.044
917,762.8950000000001
918,1007.4150000000001
919,170.85000000000002
920,171.70800000000003
921,217.55400000000003
922,543.912
923,863.1170000000002
924,843.357
925,952.036
926,1002.2370000000001
927,908.3680000000002
928,554.5260000000001
929,722.6880000000001
930,326.28000000000003
931,321.471
932,460.668
933,1195.978
934,851.7090000000001
935,302.088
936,306.579
937,233.20800000000003
938,499.728
939,215.757
940,171.354
941,243.705
942,243.96300000000002
943,652.55
944,208.173
945,361.12200000000007
946,799.331
947,1133.805
948,414.4200000000001
949,449.12200000000007
950,495.28800000000007
951,860.5640000000001
952,808.7940000000001
953,769.9659999999999
954,614.4840000000002
955,733.8500000000001
956,436.23600000000005
957,555.9820000000001
958,176.16000000000003
959,444.42400000000004
960,471.48
961,471.06700000000006
962,813.51
963,589.201
964,146.103
965,23.790000000000003
966,53.50800000000001
967,388.293
968,421.49300000000005
969,472.06800000000004
970,402.64900000000006
971,633.0320000000002
972,535.541
973,1477.053
974,377.63800000000003
975,597.4350000000001
976,375.01800000000003
977,815.341
978,424.38800000000003
979,866.5310000000001
980,116.611
981,31.05
982,385.479
983,265.041
984,65.616
985,234.83700000000002
986,179.20499999999998
987,278.79200000000003
988,414.519
989,370.40200000000004
990,158.763
991,1708.832
992,170.67300000000003
993,402.108
994,168.20700000000002
995,448.249
996,372.564
997,92.98500000000001
998,373.29900000000004
999,306.769
1000,285.581
1001,268.424
1002,152.019
1003,820.158
1004,306.616
1005,1034.317
1006,331.55600000000004
1007,334.992
1008,439.755
1009,395.33700000000005
1010,396.206
1011,433.75300000000004
1012,438.5450000000001
1013,286.52700000000004
1014,1018.462
1015,378.6410000000001
1016,312.714
1017,322.317
1018,1552.803
1019,34.302
1020,270.6
1021,352.423
1022,257.31
1023,239.187
1024,187.99800000000002
1025,346.96400000000006
1026,365.671
1027,314.47800000000007
1028,178.02
1029,283.773
1030,222.344
1031,414.615
1032,205.17200000000003
1033,447.3790000000001
1034,460.523
1035,663.294
1036,375.669
1037,332.789
1038,556.435
1039,527.193
1040,161.544
1041,339.377
1042,345.322
1043,231.978
1044,231.26700000000002
1045,212.69700000000003
1046,189.49200000000002
1047,335.992
1048,319.93300000000005
1049,472.158
1050,1000.868
1051,398.26300000000003
1052,103.88
1053,250.43100000000004
1054,295.88100000000003
1055,567.811
1056,572.538
1057,704.193
1058,942.195
1059,689.532
1060,1063.891
1061,1050.622
1062,547.289
1063,1049.252
1064,681.2540000000001
1065,1250.01
1066,1084.902
1067,1243.323
1068,811.69
1069,1495.1460000000002
1070,571.533
1071,884.749
1072,855.868
1073,622.4159999999999
1074,940.027
1075,403.09400000000005
1076,374.46900000000005
1077,512.031
1078,741.0250000000001
1079,1141.574
1080,618.042
1081,505.42100000000005
1082,630.528
1083,1377.092
1084,514.1790000000001
1085,644.142
1086,690.137
1087,594.1600000000001
1088,349.67400000000004
1089,701.194
1090,414.034
1091,1109.861
1092,75.768
1093,355.97900000000004
1094,718.844
1095,565.577
1096,956.9380000000001
1097,574.98
1098,956.394
1099,909.033
1100,1010.911
1101,493.42500000000007
1102,103.917
1103,1227.669
1104,363.42900000000003
1105,126.504
1106,995.5029999999999
1107,447.075
1108,759.3149999999999
1109,1538.0680000000002
1110,851.547
1111,568.862
1112,1022.008
1113,603.846
1114,980.776
1115,566.1419999999999
1116,441.247
1117,307.88100000000003
1118,856.455
1119,1106.4910000000002
1120,1197.497
1121,1397.8780000000002
1122,2282.9900000000002
1123,786.732
1124,828.1220000000001
1125,564.947
1126,641.802
1127,1249.0480000000002
1128,622.861
1129,877.6460000000001
1130,274.644
1131,586.2570000000001
1132,1045.604
1133,745.4040000000001
1134,687.176
1135,577.542
1136,408.132
1137,1057.252
1138,796.69
1139,497.721
1140,788.02
1141,1637.2130000000002
1142,613.5210000000001
1143,653.888
1144,604.812
1145,879.489
1146,2085.8170000000005
1147,907.3420000000001
1148,106.479
1149,562.5960000000001
1150,1007.222
1151,856.9079999999999
1152,1087.6870000000001
1153,582.983
1154,970.7760000000001
1155,209.073
1156,388.404
1157,624.5240000000001
1158,1008.5550000000001
1159,270.012
1160,780.264
1161,1959.0349999999999
1162,150.198
1163,430.86300000000006
1164,741.003
1165,1406.068
1166,1976.284
1167,1065.72
1168,1767.6990000000003
1169,1420.6219999999998
1170,1354.6330000000003
1171,1171.15
1172,943.3689999999999
1173,1034.796
1174,549.302
1175,2006.2060000000001
1176,7915.691
1177,3509.7219999999998
1178,6572.256
1179,3881.3
1180,2565.621
1181,280.182
1182,1553.403
1183,344.193
1184,542.217
1185,2870.219
1186,2593.1440000000002
1187,1065.7040000000002
1188,1139.044
1189,1557.312
1190,508.944
1191,1142.9230000000002
1192,553.789
1193,806.3080000000002
1194,704.8040000000001
1195,2370.559
1196,738.431
1197,636.403
1198,773.541
1199,1089.719
1200,893.361
1201,799.8500000000001
1202,388.032
1203,1290.351
1204,473.049
1205,259.407
1206,1029.179
1207,728.945
1208,927.0160000000001
1209,727.899
1210,1108.798
1211,644.5600000000001
1212,411.99399999999997
1213,649.219
1214,330.423
1215,772.988
1216,314.064
1217,667.6370000000001
1218,434.18100000000004
1219,279.516
1220,590.63
1221,528.1020000000001
1222,262.567
1223,314.712
1224,273.037
1225,261.384
1226,468.50199999999995
1227,252.17400000000004
1228,252.99900000000002
1229,652.793
1230,888.097
1231,516.094
1232,290.784
1233,313.84700000000004
1234,524.115
1235,251.00100000000003
1236,559.589
1237,312.50700000000006
1238,158.649
1239,293.427
1240,884.636
1241,445.62300000000005
1242,1726.574
1243,548.546
1244,1015.836
1245,460.716
1246,1812.2230000000002
1247,1880.5610000000001
1248,987.5559999999999
1249,560.076
1250,1087.444
1251,1194.565
1252,576.8530000000001
1253,489.15000000000003
1254,721.0930000000001
1255,621.347
1256,604.6940000000001
1257,886.693
1258,554.128
1259,781.645
1260,542.4870000000001
1261,551.985
1262,198.039
1263,767.146
1264,668.028
1265,1229.196
1266,690.876
1267,425.89500000000004
1268,1302.031
1269,1351.426
1270,2168.061
1271,2005.2410000000002
1272,12.672
1273,471.38200000000006
1274,1177.979
1275,461.088
1276,451.97700000000003
1277,840.057
1278,506.89000000000004
1279,806.502
1280,1988.219
1281,710.9940000000001
1282,2135.003
1283,974.9780000000001
1284,927.578
1285,658.99
1286,803.9820000000001
1287,336.162
1288,1970.8270000000002
1289,1278.3
1290,725.2719999999999
1291,1878.1150000000002
1292,1762.917
1293,782.671
1294,411.10200000000003
1295,1373.6950000000002
1296,445.299
1297,1135.6880000000003
1298,607.1260000000001
1299,411.10200000000003
1300,349.00600000000003
1301,433.62
1302,1260.983
1303,335.42400000000004
1304,1023.479
1305,1359.005
1306,1738.005
1307,1019.971
1308,423.23300000000006
1309,530.586
1310,239.103
1311,743.8260000000001
1312,251.43
1313,506.687
1314,1002.4770000000001
1315,204.92400000000004
1316,134.39700000000002
1317,759.073
1318,788.3290000000001
1319,1189.448
1320,458.09700000000004
1321,943.732
1322,215.937
1323,1421.9940000000001
1324,219.135
1325,1165.69
1326,542.094
1327,1014.676
1328,595.802
1329,406.42199999999997
1330,399.56000000000006
1331,737.142
1332,751.3240000000001
1333,463.91700000000003
1334,756.517
1335,921.945
1336,2236.64
1337,1176.0980000000002
1338,345.615
1339,527.53
1340,688.643
1341,613.1160000000001
1342,767.715
1343,541.913
1344,514.955
1345,227.53200000000004
1346,674.734
1347,547.908
1348,1740.5720000000001
1349,1075.201
1350,635.956
1351,517.13
1352,271.584
1353,255.546
1354,1035.558
1355,840.615
1356,657.964
1357,515.73
1358,1316.047
1359,1216.112
1360,427.029
1361,867.829
1362,395.23499999999996
1363,1199.65
1364,359.72700000000003
1365,587.114
1366,1237.8930000000003
1367,519.3240000000001
1368,980.336
1369,908.3440000000002
1370,927.831
1371,761.3430000000001
1372,804.7320000000001
1373,834.655
1374,1209.259
1375,779.4720000000001
1376,825.49
1377,625.871
1378,1678.4479999999999
1379,712.146
1380,1740.6170000000002
1381,1605.8960000000002
1382,758.233
1383,399.613
1384,1135.683
1385,350.39000000000004
1386,605.657
1387,387.41499999999996
1388,294.774
1389,349.41700000000003
1390,291.906
1391,436.73600000000005
1392,269.298
1393,373.148
1394,1636.9920000000002
1395,1421.801
1396,1382.616
1397,490.60800000000006
1398,530.655
1399,835.9680000000001
1400,255.734
1401,613.9040000000001
1402,1356.461
1403,295.51000000000005
1404,251.28300000000002
1405,665.6910000000001
1406,195.948
1407,1148.174
1408,545.7239999999999
1409,1189.54
1410,599.5830000000001
1411,786.7040000000001
1412,1383.859
1413,480.554
1414,1049.347
1415,481.82500000000005
1416,165.32100000000003
1417,82.143
1418,488.034
1419,521.82
1420,919.1510000000001
1421,1701.6910000000003
1422,559.395
1423,958.491
1424,745.368
1425,755.7710000000001
1426,603.8050000000001
1427,915.759
1428,1556.404
1429,866.922
1430,945.195
1431,788.711
1432,716.345
1433,591.6270000000001
1434,531.576
1435,399.453
1436,1042.365
1437,1190.1470000000002
1438,1422.431
1439,16.038000000000004
1440,1287.3890000000001
1441,1033.204
1442,1082.4
1443,1090.69
1444,477.404
1445,724.956
1446,778.033
1447,219.86400000000003
1448,1023.272
1449,220.04000000000002
1450,898.349
1451,485.22
1452,791.587
1453,675.066
1454,174.76800000000003
