trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
309733315,944308,381112,38716664,social,3,True,3,social,807,815,,6038,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.319310909,0.0,0.196475338,0.0,0.334528108,0.0,0.0,0.149685645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695368603,2120026,812672,86921075,escort,3,True,3,escort,878,869,,6953,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427169666,0.572830334,0.0,0.0,0.0,0.0
810165651,2470017,943455,101270706,escort,3,True,4,social,923,939,10.70807764630149,7230,6.0,8.0,5,810165652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744635807,0.0,0.0,0.255364193,0.0,0.0,0.0,0.0,0.0
846742091,2581530,991925,105842761,univ,3,True,4,othmaint,966,966,15.258411472552037,1882,18.0,18.0,18,846742092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450038651,0.549961349,0.0,0.0,0.0,0.0
939177059,2863344,1126171,117397132,othmaint,3,True,4,escort,1007,1040,16.353776877563398,7543,13.0,13.0,13,939177060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072453359,0.780993759,0.146552882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986033347,3006199,1208250,123254168,escort,3,True,3,escort,341,337,,7665,9.0,9.0,9,0,0.0,0.0,0.0,0.0,0.0,0.432761501,0.214593419,0.0,0.146040986,0.206604093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080962643,3295617,1325592,135120330,shopping,3,True,4,othmaint,1198,1199,15.072255844178331,7853,6.0,6.0,5,1080962644,0.0,0.0,0.0,0.0,0.061551337,0.0,0.071672554,0.060629628,0.0,0.0,0.091646938,0.65884087,0.0,0.0,0.0,0.055658673,0.0,0.0,0.0
1295008931,3948197,1581901,161876116,work,3,True,3,work,1276,1285,,2944,20.0,20.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1804459795,5501401,2139872,225557474,shopping,3,True,4,othmaint,141,113,15.03433158090715,9356,12.0,12.0,11,1804459796,0.0,0.0,0.0,0.0,0.0,0.0,0.22652124,0.229119163,0.279822494,0.140263855,0.09076511,0.017983211,0.0,0.015524928,0.0,0.0,0.0,0.0,0.0
1804459803,5501401,2139872,225557475,shopping,3,True,4,othdiscr,124,117,15.830199366280057,9357,12.0,12.0,12,1804459804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178317517,0.451517182,0.27737762,0.065198536,0.0,0.009801894,0.017787251,0.0,0.0,0.0,0.0,0.0
2077137347,6332735,2443198,259642168,shopping,3,True,4,escort,284,261,12.6950356357418,9978,15.0,15.0,15,2077137348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150837677,0.364045291,0.292150535,0.06771696,0.0,0.125249537,0.0,0.0,0.0
28549715,87041,47346,3568714,shopping,3,True,3,shopping,440,473,,5686,5.0,5.0,5,0,0.0,0.0,0.0,0.0,0.061551337,0.0,0.071672554,0.060629628,0.0,0.0,0.091646938,0.65884087,0.0,0.0,0.0,0.055658673,0.0,0.0,0.0
87357299,266333,122190,10919662,escort,3,True,3,escort,451,604,,5849,11.0,11.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379678398,0.448220444,0.172101157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127038979,387313,165415,15879872,work,3,True,4,eatout,687,696,7.656083011230013,302,17.0,17.0,17,127038980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212373176,0.787626824,0.0,0.0,0.0,0.0,0.0
393303787,1199096,467239,49162973,social,3,True,3,social,647,647,,6543,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805041829,0.194958171,0.0,0.0,0.0,0.0
412046139,1256238,488270,51505767,escort,3,True,3,escort,781,803,,6579,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427169666,0.572830334,0.0,0.0,0.0,0.0
518909851,1582042,602863,64863731,escort,3,True,3,escort,903,904,,6868,11.0,11.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379678398,0.448220444,0.172101157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625899187,1908229,731991,78237398,escort,3,True,3,escort,752,787,,7083,8.0,8.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
769181571,2345065,893005,96147696,univ,3,True,3,univ,1016,940,,1838,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309699276,0.690300724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806300507,2458233,938446,100787563,escort,3,True,4,eatout,908,899,14.242485093280463,7535,11.0,11.0,11,806300508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379678398,0.448220444,0.172101157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877050931,2673935,1032857,109631366,univ,3,True,4,escort,1011,1012,12.068102948707516,2084,18.0,18.0,18,877050932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450038651,0.549961349,0.0,0.0,0.0,0.0
1166553571,3556565,1430782,145819196,school,3,True,3,school,1246,1246,,2874,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291833003,3938515,1577983,161479125,escort,3,True,4,shopping,1299,1299,12.048304003025587,8611,14.0,14.0,14,1291833004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645172877,0.181000922,0.173826201,0.0,0.0,0.0,0.0,0.0,0.0
1297499699,3955791,1585382,162187462,univ,3,True,4,eatout,1219,1219,12.02367150157709,3213,17.0,17.0,16,1297499700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319421731,4022627,1611759,164927716,escort,3,True,3,escort,1314,1314,,8688,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
1324455699,4037974,1616844,165556962,othmaint,3,True,4,othmaint,1290,1290,12.533872193827033,8692,13.0,13.0,13,1324455700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072453359,0.780993759,0.146552882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
