TAZ,university,gradeschool,highschool
232,0,25,0
233,0,23,12
234,0,25,18
235,0,31,0
236,0,33,3
237,0,50,0
238,0,111,58
239,0,40,0
240,0,45,0
241,0,32,0
242,0,31,14
243,0,114,32
244,0,80,18
245,0,35,37
246,0,32,6
247,0,64,31
248,0,131,16
249,0,136,3
250,0,52,12
251,0,96,0
252,0,38,0
253,0,49,0
254,0,33,14
255,0,72,0
256,0,148,18
257,0,71,69
258,0,65,12
259,0,58,49
260,0,109,3
261,0,234,46
262,0,63,2
263,0,38,0
264,0,64,6
265,0,25,0
266,2106,57,47
267,0,80,8
268,0,37,14
269,0,15,0
270,0,61,19
271,0,137,14
272,0,35,49
273,0,74,20
274,0,56,7
275,0,0,0
276,0,78,9
277,0,25,16
278,0,35,0
279,0,15,0
280,0,259,27
281,0,44,26
282,0,68,0
283,0,0,0
284,0,12,31
285,0,17,10
286,0,39,0
287,0,0,0
288,0,9,0
289,0,45,20
290,0,32,0
291,0,17,1
292,0,20,0
293,0,42,12
294,0,35,10
295,0,12,4
296,0,24,7
297,0,14,0
298,0,11,1
299,0,19,0
300,0,44,4
301,0,102,13
302,108,72,4
303,0,116,30
304,0,57,4
305,0,222,57
306,0,61,35
307,0,28,4
308,0,163,22
309,0,87,23
310,0,104,12
311,0,57,4
312,0,57,7
313,0,35,4
314,0,150,0
315,0,173,48
316,0,1,0
317,0,38,8
318,0,0,0
319,0,0,0
320,0,0,0
321,0,24,0
322,0,142,0
323,0,56,0
324,0,143,15
325,0,50,10
326,0,93,20
327,0,63,36
328,0,54,44
329,0,118,17
330,0,46,5
331,0,12,14
332,0,129,31
333,0,37,17
334,0,25,8
335,0,49,10
336,0,146,26
337,0,33,3
338,0,42,3
339,0,0,0
340,0,1,0
341,7,1,0
342,1101,6,0
343,121,0,0
344,0,0,0
345,0,3,19
346,0,14,4
347,0,1,0
348,0,83,0
349,757,110,0
350,0,196,32
351,0,47,18
352,0,42,8
353,0,44,14
354,0,24,15
355,0,11,0
356,0,2,0
357,0,0,0
358,0,3,0
359,0,1,0
360,0,7,0
361,0,0,0
362,0,0,3
363,0,30,42
364,0,75,0
365,0,28,0
366,0,5,0
367,0,191,97
368,0,48,0
369,0,131,32
370,0,33,21
371,0,75,8
372,0,84,49
373,0,92,7
374,0,39,13
375,0,38,1
376,0,42,0
377,0,2,0
378,0,0,0
379,0,88,22
380,0,53,0
381,0,28,0
382,0,16,23
383,0,77,39
384,0,261,86
385,0,55,11
386,0,19,0
387,0,104,0
388,0,72,7
389,0,80,11
390,0,113,25
391,0,87,11
392,0,89,0
393,0,101,20
394,0,138,28
395,0,23,6
396,0,50,13
397,221,96,26
398,0,43,7
399,0,78,14
400,0,36,17
401,0,128,33
402,0,126,20
403,0,41,0
404,0,28,0
405,0,23,11
406,0,113,24
407,0,71,29
408,0,141,63
409,0,90,18
410,0,112,6
411,0,155,16
412,0,56,16
413,0,63,32
414,0,44,0
415,0,53,18
416,0,0,0
417,0,0,0
418,1065,15,0
419,0,20,0
420,0,0,0
421,0,8,0
422,0,24,0
423,0,3,0
424,0,48,12
425,0,335,47
426,0,67,58
427,0,47,0
428,0,131,39
429,0,48,0
430,0,10,8
431,0,15,36
432,0,68,12
433,0,27,7
434,0,39,3
435,0,10,0
436,0,4,0
437,890,2,0
438,0,16,0
439,0,1,0
440,0,22,25
441,0,27,0
442,0,34,0
443,0,0,0
444,0,0,0
445,0,0,0
446,0,0,0
447,0,0,0
448,0,14,0
449,0,9,7
450,0,0,0
451,0,101,55
452,0,44,0
453,0,217,12
454,0,44,13
455,0,27,0
456,0,15,5
457,0,58,0
458,0,18,0
459,0,16,0
460,0,55,14
461,0,14,0
462,0,38,0
463,0,32,0
464,0,179,28
465,0,115,0
466,0,108,32
467,0,36,0
468,0,48,21
469,0,51,4
470,0,155,29
471,0,73,0
472,0,76,5
473,577,24,0
474,0,26,0
475,0,82,7
476,0,119,11
477,0,132,50
478,0,34,0
479,416,89,17
480,0,118,0
481,0,35,6
482,0,16,3
483,0,24,0
484,0,22,4
485,0,41,7
486,0,27,0
487,0,29,12
488,0,6,23
489,0,50,3
490,0,16,0
491,0,17,0
492,0,3,0
493,0,12,0
494,0,1,1
495,0,25,8
496,0,2,0
497,49,0,0
498,0,3,0
499,0,12,31
500,0,19,0
501,0,20,0
502,0,13,0
503,0,19,0
504,0,12,0
505,0,39,3
506,0,28,2
507,0,8,0
508,0,70,14
509,0,40,18
510,0,11,9
511,0,12,0
512,0,5,0
513,0,12,4
514,0,3,0
515,0,27,3
516,0,17,0
517,212,5,0
518,0,40,9
519,0,26,5
520,0,0,2
521,0,19,0
522,0,34,0
523,0,1,0
524,0,12,10
525,0,9,2
526,0,0,0
527,0,37,4
528,0,75,33
529,0,29,2
530,0,38,1
531,369,17,7
532,0,66,41
533,0,73,12
534,0,100,8
535,0,169,46
536,0,65,14
537,0,70,37
538,0,103,0
539,0,69,10
540,0,124,24
541,0,43,18
542,0,51,0
543,0,51,13
544,0,71,0
545,0,92,0
546,0,53,73
547,0,76,0
548,0,56,0
549,0,54,39
550,0,174,17
551,0,72,0
552,0,39,8
553,0,48,0
554,0,69,0
555,0,47,41
556,0,96,0
557,0,45,11
558,0,35,17
559,0,38,0
560,0,20,8
561,0,41,0
562,0,21,0
563,0,10,10
564,0,23,0
565,0,5,4
566,6260,6,0
567,0,29,0
568,0,40,0
569,0,21,12
570,0,49,7
571,0,19,11
572,0,23,6
573,0,20,0
574,0,33,10
575,0,40,8
576,0,131,36
577,0,48,9
578,106,97,0
579,0,60,5
580,0,89,37
581,0,43,33
582,0,22,36
583,0,64,0
584,0,105,0
585,0,89,30
586,0,155,44
587,0,113,27
588,0,22,4
589,0,107,3
590,0,60,4
591,0,79,47
592,0,53,0
593,0,47,11
594,0,57,12
595,0,68,13
596,0,20,0
597,0,20,18
598,0,21,11
599,0,16,0
600,0,19,0
601,0,11,0
602,0,30,0
603,0,36,43
604,0,28,0
605,0,31,0
606,0,29,3
607,0,28,0
608,0,28,5
609,0,10,0
610,0,20,0
611,0,91,22
612,0,60,0
613,0,9,0
614,0,32,10
615,0,22,3
616,0,88,35
617,0,47,0
618,0,14,3
619,0,11,0
620,0,41,0
621,0,64,11
622,0,34,24
623,0,69,15
624,0,29,11
625,0,75,0
626,0,24,8
627,0,44,40
628,0,56,5
629,0,90,16
630,0,109,12
631,0,55,35
632,0,92,12
633,0,130,5
634,0,70,20
635,0,120,2
636,0,92,0
637,0,16,0
638,0,77,107
639,0,46,46
640,0,174,23
641,0,62,58
642,0,97,28
643,0,81,0
644,0,150,59
645,0,46,6
646,0,112,0
647,0,59,0
648,0,105,52
649,0,89,13
650,0,155,32
651,0,46,33
652,0,95,13
653,0,49,0
654,0,67,9
655,0,74,24
656,0,37,0
657,0,34,0
658,0,50,23
659,0,83,26
660,0,64,0
661,0,78,0
662,0,156,0
663,0,41,0
664,0,36,0
665,0,223,33
666,0,89,11
667,0,78,25
668,0,75,33
669,0,132,54
670,0,109,40
671,0,43,17
672,0,74,0
673,0,74,7
674,0,143,25
675,0,50,35
676,0,153,20
677,0,67,27
678,0,279,24
679,0,38,13
680,0,42,16
681,0,59,7
682,0,108,0
683,0,48,52
684,0,10,0
685,0,65,72
686,0,83,25
687,0,62,5
688,0,54,4
689,0,44,13
690,0,20,9
691,0,102,18
692,0,183,44
693,0,28,13
694,0,25,0
695,0,78,8
696,0,50,5
697,0,29,8
698,0,36,9
699,0,60,13
700,0,199,32
701,0,79,14
702,0,221,34
703,599,14,0
704,0,31,11
705,0,58,8
706,0,38,32
707,0,62,14
708,0,55,4
709,0,180,35
710,0,29,16
711,0,18,0
712,0,62,21
713,0,61,9
714,0,15,4
715,0,42,22
716,0,118,11
717,0,63,13
718,0,71,0
719,0,79,54
720,0,157,5
721,0,51,0
722,0,97,16
723,0,116,92
724,0,94,49
725,0,22,10
726,0,92,12
727,0,46,10
728,0,170,19
729,0,40,14
730,0,42,0
731,0,191,45
732,0,417,203
733,0,115,21
734,0,22,18
735,0,40,9
736,0,48,0
737,0,113,14
738,0,142,22
739,0,38,20
740,0,76,16
741,0,90,14
742,0,17,21
743,0,49,1
744,0,34,0
745,0,43,18
746,0,27,0
747,0,43,5
748,0,95,20
749,0,25,0
750,0,27,0
751,0,86,18
752,0,67,8
753,0,134,9
754,0,31,5
755,0,67,10
756,0,24,0
757,0,94,31
758,0,110,54
759,0,183,29
760,0,212,104
761,0,208,40
762,0,70,10
763,0,87,0
764,0,39,21
765,0,129,13
766,0,146,15
767,0,40,20
768,0,45,41
769,0,56,1
770,0,65,23
771,0,140,34
772,0,55,0
773,0,92,19
774,0,160,29
775,0,105,5
776,0,149,63
777,0,168,30
778,0,60,91
779,0,111,0
780,0,50,25
781,0,111,8
782,0,51,62
783,0,55,35
784,0,89,18
785,0,118,17
786,0,96,0
787,0,69,26
788,0,137,11
789,0,27,56
790,0,144,20
791,0,69,0
792,0,48,0
793,0,48,27
794,0,163,24
795,0,64,0
796,0,37,14
797,0,24,0
798,0,67,16
799,0,64,0
800,0,87,17
801,0,46,13
802,0,86,5
803,0,74,6
804,0,66,3
805,0,47,12
806,0,47,7
807,0,61,65
808,0,31,19
809,0,44,34
810,0,34,2
811,0,7,0
812,0,86,36
813,0,85,9
814,0,102,70
815,0,108,14
816,0,54,0
817,0,68,38
818,0,38,12
819,0,87,0
820,0,128,16
821,0,27,0
822,0,55,8
823,0,22,39
824,0,36,28
825,0,106,44
826,0,102,0
827,0,77,0
828,0,68,0
829,0,50,7
830,0,64,9
831,0,75,77
832,0,62,9
833,0,125,9
834,0,36,10
835,0,89,47
836,0,12,0
837,0,27,0
838,0,39,0
839,0,385,76
840,0,358,93
841,0,451,165
842,0,877,213
843,0,77,37
844,0,16,0
845,0,45,46
846,0,50,14
847,0,75,7
848,0,68,9
849,0,33,0
850,0,77,53
851,0,58,27
852,0,87,11
853,0,132,12
854,0,123,0
855,0,153,12
856,0,133,41
857,0,52,0
858,0,6,0
859,0,15,10
860,0,60,15
861,0,18,7
862,0,86,36
863,0,41,24
864,0,97,20
865,0,93,15
866,0,26,0
867,0,8,6
868,0,21,13
869,0,9,5
870,0,6,27
871,0,17,10
872,0,184,7
873,0,64,31
874,0,28,15
875,0,80,19
876,3283,79,24
877,0,67,34
878,0,24,43
879,0,54,0
880,0,36,0
881,1228,91,16
882,0,1131,326
883,0,45,11
884,0,216,32
885,0,40,0
886,0,11,0
887,0,109,8
888,0,63,0
889,0,75,15
890,0,90,20
891,0,193,7
892,0,70,21
893,0,67,6
894,0,54,53
895,0,97,13
896,0,11,0
897,0,123,41
898,0,174,0
899,0,120,58
900,0,237,37
901,0,152,71
902,0,125,13
903,0,95,13
904,0,138,81
905,0,257,63
906,0,96,0
907,0,69,6
908,0,312,42
909,0,103,30
910,0,64,20
911,0,11,14
912,0,39,3
913,0,21,34
914,0,69,13
915,0,78,5
916,0,56,7
917,0,32,27
918,0,81,20
919,0,67,36
920,0,27,5
921,0,62,11
922,0,88,18
923,0,48,0
924,0,68,26
925,0,86,8
926,0,110,44
927,0,50,40
928,0,105,23
929,0,5,0
930,0,78,19
931,0,75,15
932,0,0,0
933,0,45,10
934,0,18,0
935,0,4,0
936,0,19,2
937,0,12,0
938,0,37,17
939,0,27,0
940,0,27,17
941,0,117,62
942,0,124,72
943,0,154,14
944,0,64,17
945,0,11,5
946,0,64,29
947,0,19,1
948,0,56,10
949,0,11,9
950,685,10,4
951,0,12,6
952,0,11,0
953,0,17,4
954,0,9,0
955,0,20,0
956,0,4,2
957,0,5,0
958,0,5,0
959,0,21,0
960,0,16,0
961,0,6,7
962,0,11,6
963,0,4,0
964,0,15,0
965,0,8,0
966,0,6,0
967,0,3,3
968,0,6,0
969,0,145,86
970,0,66,0
971,0,64,13
972,0,80,12
973,0,75,15
974,0,152,40
975,0,180,18
976,0,92,24
977,0,191,46
978,0,97,0
979,0,42,13
980,0,92,12
981,0,119,17
982,0,112,0
983,0,139,20
984,0,17,12
985,0,131,41
986,0,69,0
987,0,100,28
988,0,23,0
989,0,20,10
990,0,37,11
991,0,18,10
992,0,10,0
993,0,33,0
994,0,31,0
995,0,33,0
996,0,50,1
997,0,49,10
998,0,78,0
999,0,73,20
1000,0,81,11
1001,0,57,8
1002,0,90,22
1003,0,57,10
1004,0,114,14
1005,0,17,6
1006,0,150,17
1007,0,122,35
1008,0,39,0
1009,0,89,45
1010,0,0,5
1011,0,245,60
1012,0,225,64
1013,0,52,11
1014,0,69,10
1015,0,15,0
1016,1810,62,2
1017,0,15,0
1018,0,13,44
1019,0,17,5
1020,0,34,6
1021,0,13,0
1022,0,21,5
1023,0,20,14
1024,0,2,0
1025,0,4,0
1026,0,34,0
1027,0,50,9
1028,0,11,0
1029,0,18,0
1030,0,54,41
1031,0,96,9
1032,0,31,0
1033,0,92,23
1034,0,65,20
1035,0,87,5
1036,0,53,80
1037,0,94,11
1038,0,113,10
1039,0,92,0
1040,0,48,10
1041,0,50,0
1042,0,169,31
1043,0,98,13
1044,787,36,24
1045,0,45,16
1046,0,29,6
1047,0,52,31
1048,0,223,9
1049,0,94,36
1050,2246,13,6
1051,0,20,12
1052,0,12,0
1053,0,22,0
1054,0,25,6
1055,0,5,0
1056,0,5,0
1057,0,36,5
1058,0,5,0
1059,0,16,0
1060,0,5,4
1061,0,16,15
1062,0,13,0
1063,0,22,0
1064,0,15,3
1065,0,20,21
1066,0,14,1
1067,0,28,13
1068,0,1,0
1069,0,9,5
1070,0,25,4
1071,0,49,17
1072,0,31,5
1073,0,59,10
1074,0,6,0
1075,0,51,14
1076,0,151,3
1077,0,26,3
1078,0,16,0
1079,0,17,0
1080,0,30,11
1081,0,96,7
1082,0,67,13
1083,0,131,24
1084,0,12,11
1085,0,46,5
1086,0,71,40
1087,0,37,0
1088,0,35,12
1089,0,33,0
1090,0,14,0
1091,0,41,12
1092,0,11,0
1093,0,46,0
1094,0,104,28
1095,0,26,0
1096,0,47,10
1097,0,56,14
1098,0,49,22
1099,0,131,20
1100,0,57,9
1101,0,116,19
1102,0,60,17
1103,0,58,28
1104,0,42,0
1105,0,80,0
1106,0,14,12
1107,0,19,3
1108,0,2,0
1109,0,8,0
1110,0,43,29
1111,0,27,0
1112,0,35,28
1113,0,1,3
1114,0,11,0
1115,0,12,1
1116,0,26,6
1117,1380,47,6
1118,0,16,10
1119,0,39,4
1120,0,34,0
1121,0,19,16
1122,0,5,4
1123,0,18,0
1124,0,24,19
1125,0,15,10
1126,0,14,0
1127,0,28,0
1128,0,37,5
1129,0,9,4
1130,0,35,4
1131,0,3,0
1132,0,35,0
1133,0,15,3
1134,0,31,0
1135,0,55,17
1136,0,98,0
1137,0,30,0
1138,0,48,22
1139,0,36,8
1140,0,66,0
1141,0,25,0
1142,0,62,27
1143,0,32,0
1144,0,67,0
1145,0,52,0
1146,0,74,28
1147,0,47,9
1148,0,30,0
1149,0,5,4
1150,0,13,9
1151,0,38,11
1152,0,10,1
1153,0,46,3
1154,0,13,0
1155,0,46,0
1156,0,56,0
1157,0,37,22
1158,0,60,4
1159,0,15,0
1160,0,80,22
1161,0,53,0
1162,0,108,19
1163,0,65,16
1164,0,21,0
1165,0,55,22
1166,0,1,4
1167,0,52,14
1168,0,24,3
1169,0,68,9
1170,0,0,0
1171,0,24,5
1172,0,55,0
1173,0,111,12
1174,0,94,41
1175,0,83,5
1176,0,20,4
1177,0,34,9
1178,0,53,6
1179,0,45,34
1180,0,28,0
1181,0,9,0
1182,0,26,10
1183,0,74,13
1184,0,46,0
1185,0,97,30
1186,0,106,0
1187,0,47,31
1188,0,128,12
1189,0,68,10
1190,0,46,11
1191,0,81,32
1192,0,47,15
1193,0,69,0
1194,0,79,30
1195,0,65,2
1196,0,72,10
1197,0,69,43
1198,0,141,0
1199,0,17,0
1200,0,0,0
1201,0,58,12
1202,0,64,19
1203,0,24,9
1204,0,35,0
1205,0,17,30
1206,0,123,73
1207,0,84,0
1208,0,81,31
1209,0,27,0
1210,0,64,21
1211,0,16,3
1212,0,81,33
1213,0,38,7
1214,0,27,0
1215,0,181,21
1216,0,47,0
1217,0,34,19
1218,0,44,0
1219,4331,11,51
1220,0,41,0
1221,0,53,0
1222,0,82,48
1223,0,19,0
1224,0,101,22
1225,0,53,0
1226,0,63,5
1227,0,47,3
1228,0,67,0
1229,0,38,0
1230,0,0,0
1231,0,7,0
1232,0,89,0
1233,0,2,0
1234,0,44,23
1235,0,63,37
1236,0,31,0
1237,0,43,6
1238,0,14,0
1239,0,42,29
1240,0,13,0
1241,0,0,0
1242,0,9,27
1243,0,45,4
1244,0,83,10
1245,0,65,33
1246,0,86,7
1247,0,38,7
1248,0,52,2
1249,0,84,0
1250,0,25,0
1251,0,21,0
1252,0,8,0
1253,0,64,0
1254,0,47,0
1255,0,106,0
1256,0,61,7
1257,0,37,4
1258,0,41,0
1259,0,33,0
1260,0,52,57
1261,0,55,32
1262,0,86,10
1263,0,79,15
1264,0,62,34
1265,0,37,0
1266,0,57,0
1267,0,59,0
1268,0,36,0
1269,0,27,11
1270,0,39,15
1271,0,70,0
1272,0,23,0
1273,0,72,11
1274,0,146,8
1275,0,86,30
1276,0,39,0
1277,0,98,10
1278,0,97,5
1279,0,44,16
1280,0,27,31
1281,0,84,17
1282,0,56,0
1283,0,49,7
1284,0,96,30
1285,0,130,25
1286,0,13,0
1287,0,9,0
1288,0,33,7
1289,0,101,22
1290,0,63,19
1291,0,42,6
1292,0,96,18
1293,0,142,14
1294,0,31,24
1295,0,47,7
1296,0,26,0
1297,0,57,41
1298,0,55,16
1299,0,49,0
1300,0,39,10
1301,0,42,29
1302,0,26,0
1303,0,37,0
1304,0,51,22
1305,0,44,21
1306,0,75,9
1307,527,72,7
1308,0,18,6
1309,0,37,7
1310,0,15,5
1311,0,35,0
1312,0,15,7
1313,0,33,0
1314,0,118,22
1315,0,97,21
1316,0,63,0
1317,0,126,34
1318,0,25,13
1319,0,25,0
1320,0,90,47
1321,0,155,0
1322,0,12,0
1323,0,28,0
1324,0,39,6
1325,0,11,5
1326,0,45,11
1327,0,22,0
1328,0,6,4
1329,0,37,11
1330,0,64,0
1331,0,42,32
1332,0,145,20
1333,0,61,0
1334,0,121,35
1335,0,13,9
1336,0,19,0
1337,0,30,0
1338,0,76,27
1339,0,84,35
1340,0,77,23
1341,0,25,4
1342,0,46,0
1343,0,205,22
1344,0,36,0
1345,0,125,0
1346,0,141,12
1347,0,83,48
1348,0,44,0
1349,0,67,12
1350,0,120,13
1351,0,72,0
1352,0,71,0
1353,0,27,5
1354,0,53,7
1355,0,69,18
1356,0,91,49
1357,0,35,12
1358,0,80,66
1359,0,70,16
1360,0,270,97
1361,0,125,0
1362,0,155,0
1363,0,93,46
1364,0,117,14
1365,0,109,35
1366,0,78,0
1367,0,55,39
1368,0,6,0
1369,0,101,22
1370,0,81,23
1371,0,35,0
1372,0,118,0
1373,0,50,0
1374,0,59,0
1375,0,98,0
1376,0,150,40
1377,0,117,102
1378,0,60,0
1379,0,81,9
1380,0,29,4
1381,0,42,9
1382,0,86,9
1383,0,95,34
1384,0,22,5
1385,0,40,40
1386,0,39,3
1387,2604,7,0
1388,0,24,7
1389,0,89,12
1390,0,96,34
1391,0,53,20
1392,0,51,0
1393,0,34,0
1394,0,38,0
1395,0,80,33
1396,0,46,23
1397,0,25,13
1398,0,45,65
1399,0,120,10
1400,0,228,34
1401,0,100,0
1402,0,133,31
1403,0,82,17
1404,0,221,34
1405,0,122,8
1406,0,96,15
1407,0,96,30
1408,0,48,11
1409,0,101,23
1410,0,100,27
1411,0,104,0
1412,0,41,85
1413,0,108,12
1414,0,45,0
1415,0,159,48
1416,0,75,8
1417,0,46,12
1418,0,31,7
1419,0,45,22
1420,0,43,0
1421,0,54,17
1422,0,136,14
1423,0,91,9
1424,0,50,0
1425,0,27,8
1426,0,43,9
1427,0,82,21
1428,0,54,0
1429,0,67,116
1430,0,76,0
1431,0,8,0
1432,0,66,0
1433,0,64,14
1434,0,63,0
1435,0,91,0
1436,0,87,14
1437,0,32,0
1438,0,50,13
1439,0,23,0
1440,0,67,26
1441,0,88,14
1442,0,95,15
1443,0,70,12
1444,0,111,19
1445,0,52,0
1446,0,41,9
1447,0,83,17
1448,0,16,5
1449,0,32,0
1450,0,48,11
1451,0,116,45
1452,0,152,31
1453,0,60,7
1454,0,16,14
