alternative,probability
tour_id,48410863.0
0,2.6308796979005356e-05
1,2.6284856721519574e-05
2,8.777613680619338e-06
3,1.7036872504885914e-05
4,1.7021765791226084e-05
5,6.686475637296211e-05
6,6.68054687843119e-05
7,0.00034148990874971155
8,0.0006857736667146764
9,0.0003573911064231464
10,0.00047518637993111115
11,0.00017368685206910027
12,7.810108587802716e-05
13,7.381747371352255e-05
14,3.658069724923036e-05
15,3.654763842216648e-05
16,4.135356577996454e-05
17,1.710541378560981e-05
18,1.2003339447920212e-05
19,0.000576296225686933
20,0.00019244495187284276
21,0.0001922743042456725
22,0.0003731940054085437
23,0.0012266239436486638
24,0.001464677642233684
25,0.004244206902812245
26,0.015035605323487923
27,0.015021925028291336
28,0.013430964350328319
29,0.0070533382895003995
30,0.00420047515578172
31,0.0016184401248205574
32,0.0008728743899448046
33,0.0008013029928563768
34,0.0009066778728504283
35,0.0003750365811836078
36,0.0002631734824776942
37,0.0009298570564754563
38,0.0009290385349695196
39,0.0009282207461128412
40,0.005926926480234801
41,0.005921709440837073
42,0.02028183104838942
43,0.04072990728101101
44,0.07178651646843122
45,0.12304658538806545
46,0.043453202652105546
47,0.0372874197638722
48,0.019027422628571947
49,0.004183448323577401
50,0.004179698486317212
51,0.004333042257972934
52,0.0017923254571175042
53,0.0012577337187858308
54,0.0008636814680668967
55,0.000862921198678211
56,0.0028362905781419757
57,0.005505122027010045
58,0.015776864745721514
59,0.03786542428628386
60,0.0378312622028488
61,0.11439287067621905
62,0.07744491726490987
63,0.04468814525135834
64,0.03276381921855728
65,0.009540368774169992
66,0.003885722826457571
67,0.004384141823666829
68,0.0016662732275357856
69,0.0011692787053533948
70,0.0001161009619076934
71,0.0003816061774496098
72,0.0003812702675085134
73,0.0021227308372781914
74,0.00426286104348967
75,0.005090085112651718
76,0.008724724413054424
77,0.01041998561709637
78,0.011526720734869848
79,0.005682890997694595
80,0.002377521897306911
81,0.00128247048546081
82,0.0005898733269152103
83,0.00024399599268810912
84,0.00015732298955939333
85,0.00015448561876788705
86,0.00015434963033779544
87,0.0004423626626873092
88,0.0017257718600788765
89,0.0017242148191662966
90,0.0035321074865044223
91,0.0023912658354333215
92,0.004666437528561799
93,0.004410529668516484
94,0.001240815788698746
95,0.0009616448780308171
96,0.0005857938283797458
97,9.877904835591232e-05
98,6.931650358462441e-05
99,0.00015448561876788705
100,0.0004427621493180684
101,0.000889153455240505
102,0.0017257718600788765
103,0.0029580808714206193
104,0.00239342517715836
105,0.0026476068934279343
106,0.004414486930043105
107,0.0023808856395586787
108,0.001240815788698746
109,0.0010859865110495414
110,0.00024252732346119064
111,6.937908934848815e-05
112,0.00045044321620193176
113,0.0009045715585110676
114,0.000903748431586707
115,0.0030093281028756324
116,0.00203732412147021
117,0.002685664487889491
118,0.002538363489645564
119,0.0024150733794919043
120,0.0024128905435109867
121,0.0014241878882448626
122,0.0004569668998310886
123,0.00017312728411080693
124,0.000476123188984133
125,0.0004756899265087557
126,0.0008153559641776905
127,0.0010723498882907582
128,0.0011827954405302286
129,0.0013360649220613367
130,0.0007205807008278314
131,0.0012700223300130434
132,0.001437094667515461
133,0.000310073174955492
134,0.0001687833205374298
135,0.000476123188984133
136,0.0008160985839417704
137,0.0005525011626813273
138,0.0011838655387878241
139,0.0011189338721833315
140,0.0007212326014176618
141,0.0007205807008278314
142,0.00143840341416202
143,0.0005949784828510252
144,0.0002177849945698415
145,0.0008168418935494083
146,0.0005530043763709435
147,0.0006099531008100349
148,0.0011199461936262103
149,0.0006040212373842063
150,0.0007212326014176618
151,0.0008161210744561218
152,0.0005955203233517297
153,0.00041789292374447637
154,0.0009365526688656396
155,0.0010329931766094767
156,0.0009763364000702793
157,0.0010229471677184918
158,0.0010220225238751473
159,0.0013821595942274294
160,0.0005717138761078519
161,0.000707731625793481
162,0.0005465919500908436
163,0.0005166234784841723
164,0.00027863653547721007
165,0.0005408201712418817
166,0.0006071230858666381
167,0.0003001389824004988
168,0.00021062022603477473
169,0.0005170803219745378
170,0.00027888292641177156
171,0.00027863653547721007
172,0.0006076630765089411
173,0.00025135795205285567
174,0.00021080755102944012
175,3.324462666156351e-05
176,3.321525483936388e-05
177,3.728772933964522e-05
178,2.9963627677985408e-05
179,2.1026745027485002e-05
180,3.324462666156351e-05
181,3.732089504660207e-05
182,1.5437672362821636e-05
183,2.1045446746818703e-05
184,7.392311526189789e-05
185,3.0577414966984584e-05
186,2.1457007649706136e-05
187,3.9376452828136813e-08
188,2.7631532506162784e-08
189,2.7656699314883788e-08
