TAZ,size_term,shadow_price_size_term_adjustment,shadow_price_utility_adjustment
107,111.0,1,0
108,60.0,1,0
109,342.0,1,0
110,62.0,1,0
111,41.0,1,0
112,202.0,1,0
113,584.0,1,0
114,152.0,1,0
115,201.0,1,0
116,474.0,1,0
117,609.0,1,0
118,555.0,1,0
119,265.0,1,0
120,392.0,1,0
121,378.0,1,0
122,553.0,1,0
123,403.0,1,0
124,758.0,1,0
125,444.0,1,0
126,755.0,1,0
127,435.0,1,0
128,429.0,1,0
129,262.0,1,0
130,405.0,1,0
131,794.0,1,0
132,499.0,1,0
133,779.0,1,0
134,1319.0,1,0
135,1027.0,1,0
136,476.0,1,0
137,859.0,1,0
138,1502.0,1,0
139,779.0,1,0
140,713.0,1,0
141,471.0,1,0
142,3.0,1,0
143,173.0,1,0
144,794.0,1,0
145,1323.0,1,0
146,9.0,1,0
147,916.0,1,0
148,640.0,1,0
149,526.0,1,0
150,430.0,1,0
151,332.0,1,0
152,431.0,1,0
153,555.0,1,0
154,591.0,1,0
155,528.0,1,0
156,507.0,1,0
157,977.0,1,0
158,95.0,1,0
159,684.0,1,0
160,739.0,1,0
161,729.0,1,0
162,530.0,1,0
163,769.0,1,0
164,1091.0,1,0
165,975.0,1,0
166,1290.0,1,0
167,908.0,1,0
168,1276.0,1,0
169,1166.0,1,0
170,822.0,1,0
171,404.0,1,0
172,920.0,1,0
173,528.0,1,0
174,582.0,1,0
175,122.0,1,0
176,368.0,1,0
177,993.0,1,0
178,776.0,1,0
179,990.0,1,0
180,574.0,1,0
181,757.0,1,0
182,822.0,1,0
183,988.0,1,0
184,1367.0,1,0
185,1132.0,1,0
186,1141.0,1,0
187,734.0,1,0
188,146.0,1,0
189,670.0,1,0
190,110.0,1,0
191,608.0,1,0
192,1044.0,1,0
193,903.0,1,0
194,939.0,1,0
195,880.0,1,0
196,1075.0,1,0
197,687.0,1,0
198,944.0,1,0
199,322.0,1,0
200,477.0,1,0
201,1403.0,1,0
202,1472.0,1,0
203,749.0,1,0
204,1078.0,1,0
205,1379.0,1,0
206,854.0,1,0
207,826.0,1,0
208,638.0,1,0
209,1373.0,1,0
210,772.0,1,0
211,1704.0,1,0
212,747.0,1,0
213,1325.0,1,0
214,1266.0,1,0
215,1195.0,1,0
216,440.0,1,0
217,777.0,1,0
218,593.0,1,0
219,1011.0,1,0
220,1024.0,1,0
221,643.0,1,0
222,571.0,1,0
223,713.0,1,0
224,609.0,1,0
225,668.0,1,0
226,1115.0,1,0
227,843.0,1,0
228,8.0,1,0
229,1146.0,1,0
230,1571.0,1,0
231,871.0,1,0
232,906.0,1,0
233,1001.0,1,0
234,199.0,1,0
235,510.0,1,0
236,823.0,1,0
237,1535.0,1,0
238,1032.0,1,0
239,0.0,1,0
240,814.0,1,0
241,632.0,1,0
242,435.0,1,0
243,499.0,1,0
244,1014.0,1,0
245,575.0,1,0
246,1463.0,1,0
247,1073.0,1,0
248,481.0,1,0
249,995.0,1,0
250,1008.0,1,0
251,475.0,1,0
252,1375.0,1,0
253,592.0,1,0
254,1484.0,1,0
255,884.0,1,0
256,620.0,1,0
257,401.0,1,0
258,762.0,1,0
259,634.0,1,0
260,1594.0,1,0
261,658.0,1,0
262,690.0,1,0
263,538.0,1,0
264,552.0,1,0
265,301.0,1,0
266,838.0,1,0
267,555.0,1,0
268,707.0,1,0
269,740.0,1,0
270,428.0,1,0
271,532.0,1,0
272,484.0,1,0
273,560.0,1,0
274,732.0,1,0
275,751.0,1,0
276,394.0,1,0
277,953.0,1,0
278,737.0,1,0
279,563.0,1,0
280,636.0,1,0
281,634.0,1,0
282,384.0,1,0
283,647.0,1,0
284,541.0,1,0
285,563.0,1,0
286,1031.0,1,0
287,433.0,1,0
288,1002.0,1,0
289,1192.0,1,0
290,389.0,1,0
291,447.0,1,0
292,468.0,1,0
293,1233.0,1,0
294,1024.0,1,0
295,703.0,1,0
296,1321.0,1,0
297,515.0,1,0
298,1356.0,1,0
299,705.0,1,0
300,624.0,1,0
301,1123.0,1,0
302,886.0,1,0
303,953.0,1,0
304,863.0,1,0
305,295.0,1,0
306,535.0,1,0
307,975.0,1,0
308,1081.0,1,0
309,1166.0,1,0
310,433.0,1,0
311,589.0,1,0
312,1485.0,1,0
313,352.0,1,0
314,1170.0,1,0
315,433.0,1,0
316,496.0,1,0
317,965.0,1,0
318,615.0,1,0
319,570.0,1,0
320,931.0,1,0
321,609.0,1,0
322,903.0,1,0
323,938.0,1,0
324,842.0,1,0
325,1559.0,1,0
326,681.0,1,0
327,1237.0,1,0
328,701.0,1,0
329,1239.0,1,0
330,1495.0,1,0
331,1331.0,1,0
332,1149.0,1,0
333,2544.0,1,0
334,1946.0,1,0
335,1522.0,1,0
336,939.0,1,0
337,279.0,1,0
338,538.0,1,0
339,595.0,1,0
340,569.0,1,0
341,505.0,1,0
342,753.0,1,0
343,461.0,1,0
344,839.0,1,0
345,962.0,1,0
346,552.0,1,0
347,1463.0,1,0
348,0.0,1,0
349,172.0,1,0
350,414.0,1,0
351,775.0,1,0
352,75.0,1,0
353,322.0,1,0
354,68.0,1,0
355,277.0,1,0
356,734.0,1,0
357,1082.0,1,0
358,1233.0,1,0
359,799.0,1,0
360,1032.0,1,0
361,1455.0,1,0
362,1037.0,1,0
363,540.0,1,0
364,426.0,1,0
365,447.0,1,0
366,937.0,1,0
367,1302.0,1,0
368,856.0,1,0
369,932.0,1,0
370,809.0,1,0
371,733.0,1,0
372,914.0,1,0
373,560.0,1,0
374,361.0,1,0
375,380.0,1,0
376,557.0,1,0
377,513.0,1,0
378,235.0,1,0
379,867.0,1,0
380,563.0,1,0
381,1236.0,1,0
382,525.0,1,0
383,508.0,1,0
384,1064.0,1,0
385,555.0,1,0
386,560.0,1,0
387,813.0,1,0
388,1312.0,1,0
389,1025.0,1,0
390,406.0,1,0
391,916.0,1,0
392,552.0,1,0
393,648.0,1,0
394,710.0,1,0
395,494.0,1,0
396,1.0,1,0
397,289.0,1,0
398,318.0,1,0
399,0.0,1,0
400,605.0,1,0
401,136.0,1,0
402,218.0,1,0
403,5.0,1,0
404,506.0,1,0
405,4.0,1,0
406,4.0,1,0
407,0.0,1,0
408,2.0,1,0
409,0.0,1,0
410,334.0,1,0
411,0.0,1,0
412,1772.0,1,0
413,1737.0,1,0
414,699.0,1,0
415,563.0,1,0
416,1452.0,1,0
417,0.0,1,0
418,180.0,1,0
419,664.0,1,0
420,532.0,1,0
421,797.0,1,0
422,698.0,1,0
423,1022.0,1,0
424,1611.0,1,0
425,814.0,1,0
426,279.0,1,0
427,36.0,1,0
428,105.0,1,0
429,0.0,1,0
430,0.0,1,0
431,1.0,1,0
432,107.0,1,0
433,1064.0,1,0
434,23.0,1,0
435,363.0,1,0
436,682.0,1,0
437,1193.0,1,0
438,799.0,1,0
439,586.0,1,0
440,958.0,1,0
441,710.0,1,0
442,620.0,1,0
443,892.0,1,0
444,1138.0,1,0
445,1496.0,1,0
446,1124.0,1,0
447,571.0,1,0
448,904.0,1,0
449,888.0,1,0
450,684.0,1,0
451,1005.0,1,0
452,604.0,1,0
453,1558.0,1,0
454,822.0,1,0
455,480.0,1,0
456,1587.0,1,0
457,1064.0,1,0
458,1027.0,1,0
459,1556.0,1,0
460,656.0,1,0
461,848.0,1,0
462,1033.0,1,0
463,513.0,1,0
464,570.0,1,0
465,1167.0,1,0
466,589.0,1,0
467,696.0,1,0
468,1039.0,1,0
469,1743.0,1,0
470,1089.0,1,0
471,836.0,1,0
472,1081.0,1,0
473,1715.0,1,0
474,824.0,1,0
475,862.0,1,0
476,1262.0,1,0
477,1000.0,1,0
478,1306.0,1,0
479,2010.0,1,0
480,798.0,1,0
481,1154.0,1,0
482,1117.0,1,0
483,1583.0,1,0
484,1769.0,1,0
485,1774.0,1,0
486,1565.0,1,0
487,1354.0,1,0
488,1750.0,1,0
489,1373.0,1,0
490,1008.0,1,0
491,888.0,1,0
492,1472.0,1,0
493,1319.0,1,0
494,1238.0,1,0
495,1172.0,1,0
496,471.0,1,0
497,1390.0,1,0
498,829.0,1,0
499,1311.0,1,0
500,835.0,1,0
501,903.0,1,0
502,709.0,1,0
503,878.0,1,0
504,478.0,1,0
505,997.0,1,0
506,731.0,1,0
507,901.0,1,0
508,552.0,1,0
509,448.0,1,0
510,638.0,1,0
511,1058.0,1,0
512,704.0,1,0
513,517.0,1,0
514,1582.0,1,0
515,1553.0,1,0
516,847.0,1,0
517,948.0,1,0
518,1327.0,1,0
519,1164.0,1,0
520,789.0,1,0
521,773.0,1,0
522,1114.0,1,0
523,1642.0,1,0
524,1102.0,1,0
525,854.0,1,0
526,1216.0,1,0
527,1334.0,1,0
528,1114.0,1,0
529,381.0,1,0
530,856.0,1,0
531,415.0,1,0
532,770.0,1,0
533,1358.0,1,0
534,629.0,1,0
535,744.0,1,0
536,1072.0,1,0
537,620.0,1,0
538,211.0,1,0
539,29.0,1,0
540,628.0,1,0
541,847.0,1,0
542,405.0,1,0
543,478.0,1,0
544,810.0,1,0
545,257.0,1,0
546,485.0,1,0
547,1408.0,1,0
548,1456.0,1,0
549,611.0,1,0
550,847.0,1,0
551,1287.0,1,0
552,906.0,1,0
553,859.0,1,0
554,360.0,1,0
555,858.0,1,0
556,229.0,1,0
557,245.0,1,0
558,372.0,1,0
559,947.0,1,0
560,1316.0,1,0
561,635.0,1,0
562,1176.0,1,0
563,1947.0,1,0
564,1633.0,1,0
565,700.0,1,0
566,787.0,1,0
567,1820.0,1,0
568,1446.0,1,0
569,871.0,1,0
570,1261.0,1,0
571,841.0,1,0
572,991.0,1,0
573,845.0,1,0
574,795.0,1,0
575,824.0,1,0
576,971.0,1,0
577,1031.0,1,0
578,2139.0,1,0
579,462.0,1,0
580,1220.0,1,0
581,1262.0,1,0
582,1478.0,1,0
583,1268.0,1,0
584,1012.0,1,0
585,1046.0,1,0
586,1438.0,1,0
587,448.0,1,0
588,1547.0,1,0
589,1278.0,1,0
590,973.0,1,0
591,2202.0,1,0
592,1156.0,1,0
593,678.0,1,0
594,1062.0,1,0
595,1634.0,1,0
596,389.0,1,0
597,1403.0,1,0
598,1408.0,1,0
599,980.0,1,0
600,724.0,1,0
601,1197.0,1,0
602,443.0,1,0
603,27.0,1,0
604,585.0,1,0
605,1862.0,1,0
606,887.0,1,0
607,930.0,1,0
608,241.0,1,0
609,1085.0,1,0
610,264.0,1,0
611,1167.0,1,0
612,1044.0,1,0
613,679.0,1,0
614,987.0,1,0
615,754.0,1,0
616,1217.0,1,0
617,992.0,1,0
618,502.0,1,0
619,879.0,1,0
620,800.0,1,0
621,1009.0,1,0
622,1068.0,1,0
623,1248.0,1,0
624,458.0,1,0
625,1001.0,1,0
626,1012.0,1,0
627,1287.0,1,0
628,879.0,1,0
629,851.0,1,0
630,1559.0,1,0
631,937.0,1,0
632,899.0,1,0
633,2171.0,1,0
634,1195.0,1,0
635,944.0,1,0
636,1129.0,1,0
637,906.0,1,0
638,1294.0,1,0
639,1440.0,1,0
640,800.0,1,0
641,1089.0,1,0
642,776.0,1,0
643,854.0,1,0
644,930.0,1,0
645,960.0,1,0
646,703.0,1,0
647,1068.0,1,0
648,1673.0,1,0
649,1086.0,1,0
650,1681.0,1,0
651,1588.0,1,0
652,1179.0,1,0
653,3117.0,1,0
654,1265.0,1,0
655,2941.0,1,0
656,1826.0,1,0
657,1709.0,1,0
658,872.0,1,0
659,658.0,1,0
660,731.0,1,0
661,1327.0,1,0
662,783.0,1,0
663,586.0,1,0
664,1415.0,1,0
665,1390.0,1,0
666,1059.0,1,0
667,1071.0,1,0
668,1045.0,1,0
669,2358.0,1,0
670,1801.0,1,0
671,1185.0,1,0
672,732.0,1,0
673,649.0,1,0
674,1094.0,1,0
675,1054.0,1,0
676,1609.0,1,0
677,831.0,1,0
678,594.0,1,0
679,832.0,1,0
680,1124.0,1,0
681,599.0,1,0
682,1014.0,1,0
683,824.0,1,0
684,1395.0,1,0
685,955.0,1,0
686,967.0,1,0
687,589.0,1,0
688,1793.0,1,0
689,1165.0,1,0
690,1378.0,1,0
691,712.0,1,0
692,693.0,1,0
693,1063.0,1,0
694,1245.0,1,0
695,2077.0,1,0
696,975.0,1,0
697,365.0,1,0
698,1752.0,1,0
699,954.0,1,0
700,2640.0,1,0
701,1460.0,1,0
702,2332.0,1,0
703,621.0,1,0
704,832.0,1,0
705,2427.0,1,0
706,716.0,1,0
707,2280.0,1,0
708,1858.0,1,0
709,1727.0,1,0
710,1973.0,1,0
711,1656.0,1,0
712,788.0,1,0
713,955.0,1,0
714,219.0,1,0
715,1401.0,1,0
716,815.0,1,0
717,949.0,1,0
718,1875.0,1,0
719,1301.0,1,0
720,683.0,1,0
721,1167.0,1,0
722,1712.0,1,0
723,947.0,1,0
724,1052.0,1,0
725,976.0,1,0
726,2068.0,1,0
727,675.0,1,0
728,1581.0,1,0
729,2627.0,1,0
730,1777.0,1,0
731,570.0,1,0
732,969.0,1,0
733,1136.0,1,0
734,1597.0,1,0
735,651.0,1,0
736,1983.0,1,0
737,1134.0,1,0
738,1307.0,1,0
739,828.0,1,0
740,854.0,1,0
741,1017.0,1,0
742,2301.0,1,0
743,2387.0,1,0
744,1097.0,1,0
745,1013.0,1,0
746,2244.0,1,0
747,710.0,1,0
748,1032.0,1,0
749,1513.0,1,0
750,293.0,1,0
751,27.0,1,0
752,105.0,1,0
753,1016.0,1,0
754,891.0,1,0
755,2687.0,1,0
756,1580.0,1,0
757,661.0,1,0
758,1170.0,1,0
759,1226.0,1,0
760,1077.0,1,0
761,1813.0,1,0
762,590.0,1,0
763,1422.0,1,0
764,1330.0,1,0
765,589.0,1,0
766,533.0,1,0
767,1558.0,1,0
768,1849.0,1,0
769,2498.0,1,0
770,1289.0,1,0
771,1234.0,1,0
772,961.0,1,0
773,1246.0,1,0
774,1424.0,1,0
775,1797.0,1,0
776,1263.0,1,0
777,862.0,1,0
778,1837.0,1,0
779,1311.0,1,0
780,754.0,1,0
781,706.0,1,0
782,1437.0,1,0
783,532.0,1,0
784,1010.0,1,0
785,1477.0,1,0
786,706.0,1,0
787,1173.0,1,0
788,1328.0,1,0
789,940.0,1,0
790,1392.0,1,0
791,735.0,1,0
792,497.0,1,0
793,998.0,1,0
794,757.0,1,0
795,703.0,1,0
796,1367.0,1,0
797,1653.0,1,0
798,564.0,1,0
799,1021.0,1,0
800,914.0,1,0
801,2030.0,1,0
802,1432.0,1,0
803,333.0,1,0
804,678.0,1,0
805,1494.0,1,0
806,1455.0,1,0
807,815.0,1,0
808,899.0,1,0
809,681.0,1,0
810,1876.0,1,0
811,1257.0,1,0
812,431.0,1,0
813,716.0,1,0
814,707.0,1,0
815,1187.0,1,0
816,715.0,1,0
817,2472.0,1,0
818,989.0,1,0
819,427.0,1,0
820,2112.0,1,0
821,533.0,1,0
822,531.0,1,0
823,1368.0,1,0
824,773.0,1,0
825,1687.0,1,0
826,895.0,1,0
827,630.0,1,0
828,1515.0,1,0
829,846.0,1,0
830,1770.0,1,0
831,797.0,1,0
832,1014.0,1,0
833,955.0,1,0
834,1076.0,1,0
835,1094.0,1,0
836,962.0,1,0
837,2433.0,1,0
838,686.0,1,0
839,713.0,1,0
840,773.0,1,0
841,915.0,1,0
842,603.0,1,0
843,623.0,1,0
844,1950.0,1,0
845,1418.0,1,0
846,1066.0,1,0
847,563.0,1,0
848,962.0,1,0
849,847.0,1,0
850,742.0,1,0
851,301.0,1,0
852,924.0,1,0
853,1181.0,1,0
854,1574.0,1,0
855,1252.0,1,0
856,1879.0,1,0
857,667.0,1,0
858,958.0,1,0
859,782.0,1,0
860,611.0,1,0
861,1075.0,1,0
862,1395.0,1,0
863,772.0,1,0
864,1318.0,1,0
865,738.0,1,0
866,470.0,1,0
867,461.0,1,0
868,650.0,1,0
869,520.0,1,0
870,779.0,1,0
871,1121.0,1,0
872,1856.0,1,0
873,1251.0,1,0
874,0.0,1,0
875,1046.0,1,0
876,527.0,1,0
877,804.0,1,0
878,1108.0,1,0
879,705.0,1,0
880,1000.0,1,0
881,651.0,1,0
882,647.0,1,0
883,455.0,1,0
884,406.0,1,0
885,678.0,1,0
886,787.0,1,0
887,582.0,1,0
888,1363.0,1,0
889,995.0,1,0
890,1523.0,1,0
891,1498.0,1,0
892,1210.0,1,0
893,917.0,1,0
894,782.0,1,0
895,1606.0,1,0
896,825.0,1,0
897,1017.0,1,0
898,969.0,1,0
899,1594.0,1,0
900,1356.0,1,0
901,558.0,1,0
902,248.0,1,0
903,575.0,1,0
904,1189.0,1,0
905,1817.0,1,0
906,1095.0,1,0
907,523.0,1,0
908,650.0,1,0
909,610.0,1,0
910,711.0,1,0
911,323.0,1,0
912,604.0,1,0
913,920.0,1,0
914,759.0,1,0
915,461.0,1,0
916,702.0,1,0
917,1187.0,1,0
918,1360.0,1,0
919,356.0,1,0
920,323.0,1,0
921,380.0,1,0
922,543.0,1,0
923,1440.0,1,0
924,1317.0,1,0
925,1667.0,1,0
926,690.0,1,0
927,1190.0,1,0
928,1061.0,1,0
929,1108.0,1,0
930,440.0,1,0
931,620.0,1,0
932,963.0,1,0
933,1921.0,1,0
934,1194.0,1,0
935,584.0,1,0
936,416.0,1,0
937,396.0,1,0
938,871.0,1,0
939,288.0,1,0
940,252.0,1,0
941,388.0,1,0
942,198.0,1,0
943,483.0,1,0
944,267.0,1,0
945,235.0,1,0
946,344.0,1,0
947,537.0,1,0
948,740.0,1,0
949,623.0,1,0
950,861.0,1,0
951,1059.0,1,0
952,1269.0,1,0
953,980.0,1,0
954,657.0,1,0
955,481.0,1,0
956,571.0,1,0
957,509.0,1,0
958,351.0,1,0
959,705.0,1,0
960,793.0,1,0
961,631.0,1,0
962,1031.0,1,0
963,562.0,1,0
964,199.0,1,0
965,29.0,1,0
966,4.0,1,0
967,13.0,1,0
968,182.0,1,0
969,123.0,1,0
970,235.0,1,0
971,16.0,1,0
972,545.0,1,0
973,194.0,1,0
974,261.0,1,0
975,202.0,1,0
976,323.0,1,0
977,421.0,1,0
978,717.0,1,0
979,198.0,1,0
980,137.0,1,0
981,39.0,1,0
982,407.0,1,0
983,477.0,1,0
984,79.0,1,0
985,449.0,1,0
986,301.0,1,0
987,407.0,1,0
988,225.0,1,0
989,458.0,1,0
990,259.0,1,0
991,652.0,1,0
992,331.0,1,0
993,395.0,1,0
994,276.0,1,0
995,628.0,1,0
996,596.0,1,0
997,167.0,1,0
998,477.0,1,0
999,211.0,1,0
1000,369.0,1,0
1001,321.0,1,0
1002,237.0,1,0
1003,180.0,1,0
1004,477.0,1,0
1005,280.0,1,0
1006,460.0,1,0
1007,649.0,1,0
1008,569.0,1,0
1009,618.0,1,0
1010,256.0,1,0
1011,297.0,1,0
1012,622.0,1,0
1013,455.0,1,0
1014,217.0,1,0
1015,390.0,1,0
1016,475.0,1,0
1017,473.0,1,0
1018,830.0,1,0
1019,50.0,1,0
1020,421.0,1,0
1021,321.0,1,0
1022,396.0,1,0
1023,319.0,1,0
1024,264.0,1,0
1025,431.0,1,0
1026,331.0,1,0
1027,384.0,1,0
1028,313.0,1,0
1029,503.0,1,0
1030,291.0,1,0
1031,514.0,1,0
1032,270.0,1,0
1033,627.0,1,0
1034,675.0,1,0
1035,595.0,1,0
1036,651.0,1,0
1037,447.0,1,0
1038,705.0,1,0
1039,917.0,1,0
1040,191.0,1,0
1041,165.0,1,0
1042,190.0,1,0
1043,438.0,1,0
1044,274.0,1,0
1045,242.0,1,0
1046,374.0,1,0
1047,352.0,1,0
1048,358.0,1,0
1049,621.0,1,0
1050,1337.0,1,0
1051,381.0,1,0
1052,129.0,1,0
1053,451.0,1,0
1054,385.0,1,0
1055,911.0,1,0
1056,809.0,1,0
1057,1377.0,1,0
1058,1474.0,1,0
1059,850.0,1,0
1060,1541.0,1,0
1061,1502.0,1,0
1062,216.0,1,0
1063,1402.0,1,0
1064,1185.0,1,0
1065,1475.0,1,0
1066,1313.0,1,0
1067,1932.0,1,0
1068,1395.0,1,0
1069,1556.0,1,0
1070,948.0,1,0
1071,1621.0,1,0
1072,1192.0,1,0
1073,848.0,1,0
1074,1087.0,1,0
1075,572.0,1,0
1076,526.0,1,0
1077,763.0,1,0
1078,709.0,1,0
1079,1483.0,1,0
1080,910.0,1,0
1081,873.0,1,0
1082,894.0,1,0
1083,2402.0,1,0
1084,841.0,1,0
1085,574.0,1,0
1086,1126.0,1,0
1087,1047.0,1,0
1088,702.0,1,0
1089,1029.0,1,0
1090,403.0,1,0
1091,522.0,1,0
1092,69.0,1,0
1093,290.0,1,0
1094,1248.0,1,0
1095,864.0,1,0
1096,1461.0,1,0
1097,725.0,1,0
1098,1614.0,1,0
1099,1485.0,1,0
1100,1634.0,1,0
1101,714.0,1,0
1102,194.0,1,0
1103,1441.0,1,0
1104,761.0,1,0
1105,258.0,1,0
1106,1076.0,1,0
1107,849.0,1,0
1108,1155.0,1,0
1109,1359.0,1,0
1110,1148.0,1,0
1111,910.0,1,0
1112,1122.0,1,0
1113,144.0,1,0
1114,1694.0,1,0
1115,1149.0,1,0
1116,657.0,1,0
1117,603.0,1,0
1118,1070.0,1,0
1119,2067.0,1,0
1120,2192.0,1,0
1121,807.0,1,0
1122,1065.0,1,0
1123,761.0,1,0
1124,1021.0,1,0
1125,880.0,1,0
1126,894.0,1,0
1127,831.0,1,0
1128,922.0,1,0
1129,933.0,1,0
1130,549.0,1,0
1131,1140.0,1,0
1132,1167.0,1,0
1133,1333.0,1,0
1134,833.0,1,0
1135,684.0,1,0
1136,576.0,1,0
1137,500.0,1,0
1138,1290.0,1,0
1139,950.0,1,0
1140,724.0,1,0
1141,1440.0,1,0
1142,973.0,1,0
1143,910.0,1,0
1144,880.0,1,0
1145,486.0,1,0
1146,310.0,1,0
1147,1113.0,1,0
1148,24.0,1,0
1149,1129.0,1,0
1150,1084.0,1,0
1151,1443.0,1,0
1152,1053.0,1,0
1153,1013.0,1,0
1154,1440.0,1,0
1155,417.0,1,0
1156,723.0,1,0
1157,458.0,1,0
1158,1218.0,1,0
1159,459.0,1,0
1160,1210.0,1,0
1161,2097.0,1,0
1162,310.0,1,0
1163,760.0,1,0
1164,1188.0,1,0
1165,1771.0,1,0
1166,2967.0,1,0
1167,2138.0,1,0
1168,1612.0,1,0
1169,1515.0,1,0
1170,1728.0,1,0
1171,2154.0,1,0
1172,1373.0,1,0
1173,1031.0,1,0
1174,895.0,1,0
1175,2962.0,1,0
1176,11163.0,1,0
1177,4746.0,1,0
1178,9716.0,1,0
1179,5321.0,1,0
1180,3859.0,1,0
1181,527.0,1,0
1182,2438.0,1,0
1183,607.0,1,0
1184,925.0,1,0
1185,4046.0,1,0
1186,4238.0,1,0
1187,1713.0,1,0
1188,1856.0,1,0
1189,1433.0,1,0
1190,854.0,1,0
1191,1379.0,1,0
1192,905.0,1,0
1193,1223.0,1,0
1194,762.0,1,0
1195,4047.0,1,0
1196,1265.0,1,0
1197,714.0,1,0
1198,948.0,1,0
1199,1294.0,1,0
1200,1616.0,1,0
1201,1007.0,1,0
1202,785.0,1,0
1203,1242.0,1,0
1204,498.0,1,0
1205,465.0,1,0
1206,1760.0,1,0
1207,1259.0,1,0
1208,1559.0,1,0
1209,1467.0,1,0
1210,1637.0,1,0
1211,711.0,1,0
1212,549.0,1,0
1213,517.0,1,0
1214,646.0,1,0
1215,908.0,1,0
1216,668.0,1,0
1217,1213.0,1,0
1218,907.0,1,0
1219,546.0,1,0
1220,1066.0,1,0
1221,1009.0,1,0
1222,297.0,1,0
1223,597.0,1,0
1224,350.0,1,0
1225,397.0,1,0
1226,637.0,1,0
1227,503.0,1,0
1228,295.0,1,0
1229,894.0,1,0
1230,1332.0,1,0
1231,638.0,1,0
1232,527.0,1,0
1233,376.0,1,0
1234,686.0,1,0
1235,448.0,1,0
1236,510.0,1,0
1237,505.0,1,0
1238,85.0,1,0
1239,608.0,1,0
1240,1293.0,1,0
1241,366.0,1,0
1242,777.0,1,0
1243,863.0,1,0
1244,1208.0,1,0
1245,962.0,1,0
1246,2157.0,1,0
1247,2347.0,1,0
1248,1488.0,1,0
1249,851.0,1,0
1250,1168.0,1,0
1251,1669.0,1,0
1252,596.0,1,0
1253,1014.0,1,0
1254,1278.0,1,0
1255,1001.0,1,0
1256,1013.0,1,0
1257,1396.0,1,0
1258,913.0,1,0
1259,1175.0,1,0
1260,1121.0,1,0
1261,1056.0,1,0
1262,280.0,1,0
1263,595.0,1,0
1264,1208.0,1,0
1265,837.0,1,0
1266,1069.0,1,0
1267,494.0,1,0
1268,1859.0,1,0
1269,1606.0,1,0
1270,3081.0,1,0
1271,3617.0,1,0
1272,0.0,1,0
1273,739.0,1,0
1274,1413.0,1,0
1275,689.0,1,0
1276,829.0,1,0
1277,1423.0,1,0
1278,750.0,1,0
1279,760.0,1,0
1280,1629.0,1,0
1281,1152.0,1,0
1282,3327.0,1,0
1283,806.0,1,0
1284,1093.0,1,0
1285,841.0,1,0
1286,769.0,1,0
1287,638.0,1,0
1288,3055.0,1,0
1289,1683.0,1,0
1290,854.0,1,0
1291,2632.0,1,0
1292,2543.0,1,0
1293,1033.0,1,0
1294,0.0,1,0
1295,1826.0,1,0
1296,542.0,1,0
1297,1652.0,1,0
1298,391.0,1,0
1299,367.0,1,0
1300,427.0,1,0
1301,652.0,1,0
1302,1727.0,1,0
1303,601.0,1,0
1304,1716.0,1,0
1305,1247.0,1,0
1306,1628.0,1,0
1307,1466.0,1,0
1308,591.0,1,0
1309,792.0,1,0
1310,135.0,1,0
1311,994.0,1,0
1312,230.0,1,0
1313,715.0,1,0
1314,1041.0,1,0
1315,302.0,1,0
