alternative,probability
person_id,1180752.0
0,0.0
1,4.383436749312112e-07
2,1.5201528713605308e-06
3,8.754784048752546e-07
4,4.325349820805224e-06
5,3.087214998018174e-05
6,6.420435522556315e-05
7,0.00011822019583755085
8,0.0001539197266567589
9,7.383654947159259e-05
10,8.903133211149568e-05
11,1.5102002484098143e-05
12,4.421915616162359e-07
13,4.226016207102075e-06
14,4.628085009697735e-06
15,4.9498794784361736e-05
16,8.569034517250439e-05
17,1.9318770749346572e-05
18,5.543340081058556e-06
19,5.507174538814578e-05
20,2.4652751144080313e-05
21,1.2485947697135724e-05
22,1.7064280458621436e-05
23,1.3216613718962803e-05
24,8.814531097789822e-05
25,4.123115388684767e-05
26,6.569889279939227e-05
27,4.5479274324834566e-05
28,3.293952971540043e-05
29,0.00010676501918128518
30,2.6128706674153295e-05
31,4.8890439311977964e-05
32,7.452724351111749e-05
33,3.664673400322823e-05
34,8.25473212153655e-05
35,0.00015047331810754628
36,5.282632174362634e-05
37,5.266766389166718e-05
38,4.668678176608099e-05
39,3.179397199787292e-05
40,3.098167934740311e-05
41,8.520358626433271e-05
42,6.140024318825239e-05
43,2.8733797593047907e-05
44,4.1753316099346254e-05
45,3.94617117736958e-05
46,1.8166520218652554e-05
47,5.478748760104862e-05
48,5.5212673238888614e-05
49,7.339801426613011e-05
50,4.969285364873919e-05
51,6.734062886104165e-05
52,0.0
53,0.00011804389809205288
54,4.736993089810621e-05
55,3.392655934721809e-07
56,9.429706314701883e-05
57,0.00010161825376365038
58,0.00014157823038844287
59,7.896486087592748e-05
60,7.241752125258734e-05
61,0.00016694181989630746
62,0.00012124727916848556
63,0.00012305187397631658
64,0.00011340978898677102
65,4.9319268628145817e-05
66,6.420308239608993e-05
67,5.8910169075564655e-05
68,5.7156672134376354e-05
69,0.00010228025195271836
70,9.83432174564822e-05
71,2.410988286091734e-05
72,4.485537383353239e-05
73,2.5435044237740295e-05
74,1.4431537945326273e-06
75,1.6730106847597682e-05
76,6.968124264281486e-05
77,8.657353791763012e-05
78,1.8880116891880638e-05
79,5.1081127549434286e-05
80,9.650329980643294e-05
81,1.3838122445148198e-05
82,3.360232515821625e-05
83,2.9534409247504034e-05
84,4.422661776555753e-05
85,0.00010562727764420381
86,7.303617798989666e-05
87,5.4970847023277476e-05
88,9.377524428224237e-05
89,5.4428774424771036e-05
90,8.592249714320157e-05
91,5.4776606124578173e-05
92,4.2685988238135085e-05
93,1.8828502185737676e-05
94,4.18674363451952e-05
95,4.071171433999718e-05
96,5.51505864130416e-05
97,6.395496009168197e-05
98,6.214322089802366e-05
99,0.00010284869618829076
100,0.00012462886213600996
101,6.0555835165232685e-05
102,4.544116417569261e-05
103,3.11569325777301e-05
104,0.00012586702751743315
105,0.00010264134357717764
106,2.3573415405077205e-05
107,1.2733223357091316e-05
108,7.390727636259695e-05
109,1.3382601950007357e-05
110,8.611257614549128e-06
111,4.148727472037467e-05
112,0.0001170536828368932
113,3.1427355798417756e-05
114,4.045573965372868e-05
115,9.654175616103381e-05
116,0.00012250595927315906
117,0.00010967583287529099
118,5.280981309531214e-05
