alternative,probability_1,probability_2
55,3.05391604917033e-05,7.203913271047635e-05
56,0.00013852796062794318,0.000300042039788976
57,0.0008074473833452891,0.0016058028364624001
58,0.000981716667006976,0.0017198647540203728
59,0.001572872117910703,0.0025300801979907953
60,0.0018338489842728229,0.002708552190383137
61,0.005570091645064692,0.007553857305874181
62,0.00855922029880761,0.010657944842305108
63,0.06304659103616468,0.07275607638662084
64,0.07681376262665607,0.08139183748816964
65,0.03154386293165574,0.030689573048169334
66,0.019000508631474393,0.01697365895810267
67,0.022991927196875424,0.018415405417505314
68,0.0045974270234644225,0.003381041379733077
69,0.0036513997631480557,0.002465612129325172
70,9.265307486976927e-06,2.4865667019465313e-05
71,4.2028141247771635e-05,0.00010356516840712352
72,4.900161020310336e-05,0.0001108707974076788
73,0.0002978440437816649,0.0005936445701888534
74,0.00039052878253079874,0.0007146992574497842
75,0.0005563733564821068,0.0009349090189291658
76,0.0009471972444067778,0.0014614239367404074
77,0.002596790775659085,0.0036787946561009257
78,0.004476365935690716,0.005877074956142524
79,0.02463965812520961,0.029703285541579874
80,0.013550746568748833,0.014999168651573826
81,0.011158036750635052,0.011340335635449034
82,0.006975545247442946,0.006356477104922167
83,0.002791001632360584,0.00233522187626137
84,0.0011078019084474222,0.0008510594570094758
85,1.3059487847586031e-05,3.6612433539413084e-05
86,1.5226367713312058e-05,3.919512196039307e-05
87,1.8512636436736704e-05,4.197931530261199e-05
88,0.00012134978824575051,0.0002526613294503658
89,0.00014148460219523266,0.0002704840342713127
90,0.00029432449072223194,0.0005166442497962214
91,0.0004522705039420853,0.0007289474638979578
92,0.0013909501183597473,0.0020776638026952935
93,0.0017917683910678565,0.002457421718965548
94,0.0044518659791951964,0.005606270753089121
95,0.004909297530654205,0.005676563401045013
96,0.004195502095556415,0.004349653984007742
97,0.0008672535674512261,0.0008255561096337983
98,0.0006887959346247686,0.0006020337091811061
99,1.2514989359411136e-05,3.665178450351548e-05
100,1.521606855034002e-05,3.9255370538579586e-05
101,1.9951087992777008e-05,4.726023225616177e-05
102,0.00011629026546726971,0.0002529328892988682
103,0.00019797824197340038,0.00039537764447313044
104,0.00037173414031013783,0.0006816474850241529
105,0.0006407978823814117,0.0010889624456377398
106,0.0014727059892459722,0.0022979573278334737
107,0.0008563227525066097,0.0012268670247860501
108,0.004266251173812373,0.005612296360726365
109,0.004882741342047171,0.00575926496475983
110,0.0013797489929441333,0.0014942836429433645
111,0.0005661412353759402,0.0005629728850515539
112,1.270955240440782e-05,3.7454643090550265e-05
113,1.6664575889405e-05,4.5091626482831004e-05
114,1.9429619782321195e-05,4.827165579815844e-05
115,0.00016536549968335055,0.0003772238056671316
116,0.00025410701385710535,0.000532227308356256
117,0.000535240549309422,0.0010387501799508753
118,0.0006894760806563327,0.0012285955544651306
119,0.0007152620549287915,0.0011702605991503413
120,0.0008339408048077865,0.001252795873617969
121,0.004312046204713684,0.005812269735661758
122,0.0016318204134397312,0.0020195659625792993
123,0.0009153162234127973,0.0010401121404924798
124,2.3282043360986942e-05,7.167350769878014e-05
125,2.7145080274004243e-05,7.672818489540293e-05
126,4.6213101165242456e-05,0.00011993754804536578
127,0.000355012365982039,0.0008459794710289722
128,0.00061197363549061,0.0013512302777567524
129,0.0009632655548648249,0.0019528563301927952
130,0.0005601022825459866,0.0010426036395526671
131,0.0011650969113672722,0.0019913225277336448
132,0.0014098452762992392,0.002162084312889088
133,0.002410416408006225,0.003394037127664053
134,0.0018106878220726472,0.0023409461331210034
135,2.2311328616302444e-05,7.175053973308643e-05
136,3.7983887910703484e-05,0.00011215674165374928
137,5.8367509243189215e-05,0.00015824259182807053
138,0.0005029988746750752,0.0012635669948375672
139,0.0006479436080069099,0.0014945004125826269
140,0.00046036430570418245,0.0009749628782940498
141,0.0005367495408742701,0.0010437241913703265
142,0.001158792714337846,0.002021835500682288
143,0.0004636471525639743,0.0007427641653553529
144,0.0015735145685357207,0.0023145014432823974
145,3.12200589110835e-05,0.0001048807167704693
146,4.797394835704524e-05,0.00014797679623248754
147,8.26979400250625e-05,0.00023635271644254605
148,0.000532563638005586,0.0013975422930450644
149,0.00030966549953862204,0.0007461288636687912
150,0.00044117001023171896,0.0009760107662795241
151,0.0005338452567901339,0.0010597279361588157
152,0.0003810850392214142,0.0006945830009696637
153,0.0003026678489228212,0.0005065144333660117
154,5.0812154513889436e-05,0.00017831656200641594
155,8.75904659433037e-05,0.0002848114055096548
156,0.00011283063518704785,0.00033686437384522776
157,0.0003279857440440451,0.0008991053047232898
158,0.00038240627116467916,0.0009625164659716066
159,0.0005654282918006453,0.001277013374088434
160,0.00022623478230223202,0.0004691378946232584
161,0.00032057410385422585,0.000610369510612977
162,6.921522971565872e-05,0.00026550673005094915
163,8.916037207671263e-05,0.0003140320709084766
164,5.184336649354371e-05,0.000167657744345577
165,0.000302182887787623,0.0008972813001592857
166,0.00036565725491000513,0.0009734025762435664
167,0.0001787718639225744,0.00043695950279962664
168,0.00014198536104463556,0.00031864663404596776
169,7.328349816170507e-05,0.00029365825939605214
170,4.2611567948346125e-05,0.00015678041320684122
171,4.9681827705637815e-05,0.0001678379425253055
172,0.00030054431414696465,0.0009102596334338169
173,0.00012025146283763086,0.00033440350727381073
174,0.00011670189057998428,0.0002979765385673396
175,2.9532848151626058e-05,0.00012362422437761918
176,3.4433041170269275e-05,0.00013234327904165235
177,4.1665798835230585e-05,0.0001435737475687565
178,8.334281926596688e-05,0.00026368606197491745
179,6.619307996132074e-05,0.00019228936445340127
180,2.8301516139168415e-05,0.00012375708681463133
181,3.424632977110041e-05,0.00013426037436846551
182,1.3702376181399924e-05,4.932343777439853e-05
183,5.4406014241797534e-05,0.00017981587319936522
184,2.9330564697248775e-05,0.0001250245600516834
185,1.1735518039580742e-05,4.5930101858066716e-05
186,9.320659787417455e-06,3.3493617642645124e-05
187,2.7009852834306452e-06,1.2027056401838329e-05
188,2.145194173128895e-06,8.77049228851229e-06
189,1.7631974187033572e-06,8.201631072931112e-06
