TAZ,atwork,TAZ,person_id,income_segment,workplace_taz
827,299.8,827,1180753,4,697
828,451.632,828,1180753,4,697
829,38.184,829,1180753,4,697
830,199.462,830,1180753,4,697
831,182.992,831,1180753,4,697
832,68.646,832,1180753,4,697
833,81.618,833,1180753,4,697
834,38.738,834,1180753,4,697
835,116.03,835,1180753,4,697
836,308.604,836,1180753,4,697
837,107.394,837,1180753,4,697
838,261.17199999999997,838,1180753,4,697
839,539.082,839,1180753,4,697
840,417.05,840,1180753,4,697
841,101.718,841,1180753,4,697
842,127.326,842,1180753,4,697
843,58.018,843,1180753,4,697
844,184.078,844,1180753,4,697
845,124.65,845,1180753,4,697
846,109.092,846,1180753,4,697
847,260.882,847,1180753,4,697
848,1175.506,848,1180753,4,697
849,61.896,849,1180753,4,697
850,10.322,850,1180753,4,697
851,2.064,851,1180753,4,697
852,54.026,852,1180753,4,697
853,906.0400000000001,853,1180753,4,697
854,91.038,854,1180753,4,697
855,55.314,855,1180753,4,697
856,243.05800000000002,856,1180753,4,697
857,241.966,857,1180753,4,697
858,465.00199999999995,858,1180753,4,697
859,42.002,859,1180753,4,697
860,243.41,860,1180753,4,697
861,59.374,861,1180753,4,697
862,1139.104,862,1180753,4,697
863,1134.762,863,1180753,4,697
864,517.508,864,1180753,4,697
865,37.092,865,1180753,4,697
866,139.578,866,1180753,4,697
867,67.61,867,1180753,4,697
868,90.142,868,1180753,4,697
869,149.024,869,1180753,4,697
870,149.028,870,1180753,4,697
871,713.726,871,1180753,4,697
872,443.76800000000003,872,1180753,4,697
873,1764.24,873,1180753,4,697
874,63.258,874,1180753,4,697
875,1146.516,875,1180753,4,697
876,0.0,876,1180753,4,697
877,14.804,877,1180753,4,697
878,113.136,878,1180753,4,697
879,22.872,879,1180753,4,697
880,13.998000000000001,880,1180753,4,697
881,6.902,881,1180753,4,697
882,60.6,882,1180753,4,697
883,496.36,883,1180753,4,697
884,67.404,884,1180753,4,697
885,107.734,885,1180753,4,697
886,113.44200000000001,886,1180753,4,697
887,25.092,887,1180753,4,697
888,22.932000000000002,888,1180753,4,697
889,7.354,889,1180753,4,697
890,75.384,890,1180753,4,697
891,19.968,891,1180753,4,697
892,47.709999999999994,892,1180753,4,697
893,15.194,893,1180753,4,697
894,135.97,894,1180753,4,697
895,18.066,895,1180753,4,697
896,335.90000000000003,896,1180753,4,697
897,260.344,897,1180753,4,697
898,48.218,898,1180753,4,697
899,31.672,899,1180753,4,697
900,160.196,900,1180753,4,697
901,2.032,901,1180753,4,697
902,58.876000000000005,902,1180753,4,697
903,24.128,903,1180753,4,697
904,26.932000000000002,904,1180753,4,697
905,15.774,905,1180753,4,697
906,252.636,906,1180753,4,697
907,114.498,907,1180753,4,697
908,60.226,908,1180753,4,697
909,27.226,909,1180753,4,697
910,157.638,910,1180753,4,697
911,205.696,911,1180753,4,697
912,6.708,912,1180753,4,697
913,413.986,913,1180753,4,697
914,16.352,914,1180753,4,697
915,43.764,915,1180753,4,697
916,483.964,916,1180753,4,697
917,136.664,917,1180753,4,697
918,80.73,918,1180753,4,697
919,0.0,919,1180753,4,697
920,34.992000000000004,920,1180753,4,697
921,61.024,921,1180753,4,697
922,75.19,922,1180753,4,697
923,216.82,923,1180753,4,697
924,111.098,924,1180753,4,697
925,222.472,925,1180753,4,697
926,792.046,926,1180753,4,697
927,228.24200000000002,927,1180753,4,697
928,34.252,928,1180753,4,697
929,53.15,929,1180753,4,697
930,193.69400000000002,930,1180753,4,697
931,6.612,931,1180753,4,697
932,1.484,932,1180753,4,697
933,29.128,933,1180753,4,697
934,126.024,934,1180753,4,697
935,9.58,935,1180753,4,697
936,2.258,936,1180753,4,697
937,115.004,937,1180753,4,697
938,14.774000000000001,938,1180753,4,697
939,135.254,939,1180753,4,697
940,80.418,940,1180753,4,697
941,72.176,941,1180753,4,697
942,289.652,942,1180753,4,697
943,26.64,943,1180753,4,697
944,138.944,944,1180753,4,697
945,406.998,945,1180753,4,697
946,458.048,946,1180753,4,697
947,977.476,947,1180753,4,697
948,105.416,948,1180753,4,697
949,141.96,949,1180753,4,697
950,130.962,950,1180753,4,697
951,158.934,951,1180753,4,697
952,373.278,952,1180753,4,697
953,224.952,953,1180753,4,697
954,765.5319999999999,954,1180753,4,697
955,271.106,955,1180753,4,697
956,192.76000000000002,956,1180753,4,697
957,210.27,957,1180753,4,697
958,10.804,958,1180753,4,697
959,55.196,959,1180753,4,697
960,189.51999999999998,960,1180753,4,697
961,110.878,961,1180753,4,697
962,29.45,962,1180753,4,697
963,39.286,963,1180753,4,697
964,79.278,964,1180753,4,697
965,14.097999999999999,965,1180753,4,697
966,75.994,966,1180753,4,697
967,884.0160000000001,967,1180753,4,697
968,641.5840000000001,968,1180753,4,697
969,746.6320000000001,969,1180753,4,697
970,261.154,970,1180753,4,697
971,1077.83,971,1180753,4,697
972,550.868,972,1180753,4,697
973,2460.668,973,1180753,4,697
974,453.482,974,1180753,4,697
975,72.282,975,1180753,4,697
976,386.33000000000004,976,1180753,4,697
977,829.3480000000001,977,1180753,4,697
978,23.066000000000003,978,1180753,4,697
979,1474.884,979,1180753,4,697
980,4.29,980,1180753,4,697
981,25.742,981,1180753,4,697
982,100.89,982,1180753,4,697
983,18.451999999999998,983,1180753,4,697
984,5.934,984,1180753,4,697
985,7.998,985,1180753,4,697
986,44.098,986,1180753,4,697
987,9.870000000000001,987,1180753,4,697
988,681.524,988,1180753,4,697
989,33.736000000000004,989,1180753,4,697
990,12.742,990,1180753,4,697
991,2424.554,991,1180753,4,697
992,9.29,992,1180753,4,697
993,80.9,993,1180753,4,697
994,27.51,994,1180753,4,697
995,37.64,995,1180753,4,697
996,90.936,996,1180753,4,697
997,0.742,997,1180753,4,697
998,321.65,998,1180753,4,697
999,348.164,999,1180753,4,697
1000,111.256,1000,1180753,4,697
1001,38.734,1001,1180753,4,697
1002,71.346,1002,1180753,4,697
1003,1416.4080000000001,1003,1180753,4,697
1004,63.614000000000004,1004,1180753,4,697
1005,1353.698,1005,1180753,4,697
1006,121.614,1006,1180753,4,697
1007,11.094000000000001,1007,1180753,4,697
1008,438.09000000000003,1008,1180753,4,697
1009,189.644,1009,1180753,4,697
1010,182.334,1010,1180753,4,697
1011,778.678,1011,1180753,4,697
1012,37.378,1012,1180753,4,697
1013,95.774,1013,1180753,4,697
1014,1963.428,1014,1180753,4,697
1015,156.67,1015,1180753,4,697
1016,176.446,1016,1180753,4,697
1017,110.206,1017,1180753,4,697
1018,1085.278,1018,1180753,4,697
1019,25.26,1019,1180753,4,697
1020,40.412,1020,1180753,4,697
1021,193.448,1021,1180753,4,697
1022,65.64,1022,1180753,4,697
1023,139.61,1023,1180753,4,697
1024,72.834,1024,1180753,4,697
1025,104.93,1025,1180753,4,697
1026,92.712,1026,1180753,4,697
1027,345.784,1027,1180753,4,697
1028,13.288,1028,1180753,4,697
1029,38.508,1029,1180753,4,697
1030,16.77,1030,1180753,4,697
1031,21.77,1031,1180753,4,697
1032,53.162,1032,1180753,4,697
1033,166.868,1033,1180753,4,697
1034,130.746,1034,1180753,4,697
1035,48.862,1035,1180753,4,697
1036,95.98400000000001,1036,1180753,4,697
1037,44.354,1037,1180753,4,697
1038,264.6,1038,1180753,4,697
1039,178.48,1039,1180753,4,697
1040,102.896,1040,1180753,4,697
1041,569.38,1041,1180753,4,697
1042,23.736,1042,1180753,4,697
1043,32.446,1043,1180753,4,697
1044,31.224,1044,1180753,4,697
1045,7.708,1045,1180753,4,697
1046,16.254,1046,1180753,4,697
1047,186.326,1047,1180753,4,697
1048,76.744,1048,1180753,4,697
1049,331.452,1049,1180753,4,697
1050,226.172,1050,1180753,4,697
1051,517.07,1051,1180753,4,697
1052,6.192,1052,1180753,4,697
1053,42.152,1053,1180753,4,697
1054,104.33,1054,1180753,4,697
1055,75.868,1055,1180753,4,697
1056,67.96000000000001,1056,1180753,4,697
1057,40.938,1057,1180753,4,697
1058,193.542,1058,1180753,4,697
1059,756.202,1059,1180753,4,697
1060,114.504,1060,1180753,4,697
1061,184.744,1061,1180753,4,697
1062,207.98,1062,1180753,4,697
1063,441.732,1063,1180753,4,697
1064,20.548,1064,1180753,4,697
1065,393.846,1065,1180753,4,697
1066,842.41,1066,1180753,4,697
1067,129.102,1067,1180753,4,697
1068,10.29,1068,1180753,4,697
1069,1487.026,1069,1180753,4,697
1070,22.258,1070,1180753,4,697
1071,24.968000000000004,1071,1180753,4,697
1072,169.214,1072,1180753,4,697
1073,185.02999999999997,1073,1180753,4,697
1074,986.646,1074,1180753,4,697
1075,173.61999999999998,1075,1180753,4,697
1076,24.318,1076,1180753,4,697
1077,73.598,1077,1180753,4,697
1078,43.184,1078,1180753,4,697
1079,122.50800000000001,1079,1180753,4,697
1080,212.262,1080,1180753,4,697
1081,12.644,1081,1180753,4,697
1082,96.116,1082,1180753,4,697
1083,306.606,1083,1180753,4,697
1084,97.088,1084,1180753,4,697
1085,131.488,1085,1180753,4,697
1086,166.712,1086,1180753,4,697
1087,11.128,1087,1180753,4,697
1088,5.418,1088,1180753,4,697
1089,116.222,1089,1180753,4,697
1090,23.580000000000002,1090,1180753,4,697
1091,1109.214,1091,1180753,4,697
1092,55.7,1092,1180753,4,697
1093,19.866,1093,1180753,4,697
1094,36.772,1094,1180753,4,697
1095,114.36,1095,1180753,4,697
1096,510.118,1096,1180753,4,697
1097,550.276,1097,1180753,4,697
1098,189.078,1098,1180753,4,697
1099,102.606,1099,1180753,4,697
1100,293.998,1100,1180753,4,697
1101,22.222,1101,1180753,4,697
1102,2.064,1102,1180753,4,697
1103,264.528,1103,1180753,4,697
1104,10.030000000000001,1104,1180753,4,697
1105,6.708,1105,1180753,4,697
1106,374.84599999999995,1106,1180753,4,697
1107,61.406,1107,1180753,4,697
1108,400.8,1108,1180753,4,697
1109,207.336,1109,1180753,4,697
1110,462.404,1110,1180753,4,697
1111,82.336,1111,1180753,4,697
1112,323.294,1112,1180753,4,697
1113,1459.428,1113,1180753,4,697
1114,58.324,1114,1180753,4,697
1115,64.164,1115,1180753,4,697
1116,85.34400000000001,1116,1180753,4,697
1117,15.61,1117,1180753,4,697
1118,687.836,1118,1180753,4,697
1119,110.18799999999999,1119,1180753,4,697
1120,123.292,1120,1180753,4,697
1121,1677.686,1121,1180753,4,697
1122,4105.3820000000005,1122,1180753,4,697
1123,1151.3039999999999,1123,1180753,4,697
1124,589.99,1124,1180753,4,697
1125,143.816,1125,1180753,4,697
1126,123.976,1126,1180753,4,697
1127,379.63,1127,1180753,4,697
1128,140.796,1128,1180753,4,697
1129,260.476,1129,1180753,4,697
1130,24.094,1130,1180753,4,697
1131,89.358,1131,1180753,4,697
1132,70.086,1132,1180753,4,697
1133,202.46,1133,1180753,4,697
1134,503.526,1134,1180753,4,697
1135,74.562,1135,1180753,4,697
1136,165.642,1136,1180753,4,697
1137,984.328,1137,1180753,4,697
1138,81.736,1138,1180753,4,697
1139,85.62400000000001,1139,1180753,4,697
1140,380.702,1140,1180753,4,697
1141,1155.8980000000001,1141,1180753,4,697
1142,44.958,1142,1180753,4,697
1143,265.71,1143,1180753,4,697
1144,372.13,1144,1180753,4,697
1145,1902.884,1145,1180753,4,697
1146,4044.1400000000003,1146,1180753,4,697
1147,538.576,1147,1180753,4,697
1148,149.998,1148,1180753,4,697
1149,69.64,1149,1180753,4,697
1150,553.3240000000001,1150,1180753,4,697
1151,51.6,1151,1180753,4,697
1152,905.356,1152,1180753,4,697
1153,72.032,1153,1180753,4,697
1154,319.384,1154,1180753,4,697
1155,1.806,1155,1180753,4,697
1156,92.83800000000001,1156,1180753,4,697
1157,232.792,1157,1180753,4,697
1158,419.14,1158,1180753,4,697
1159,104.784,1159,1180753,4,697
1160,54.868,1160,1180753,4,697
1161,1247.904,1161,1180753,4,697
1162,5.71,1162,1180753,4,697
1163,3.87,1163,1180753,4,697
1164,167.208,1164,1180753,4,697
1165,137.358,1165,1180753,4,697
1166,516.706,1166,1180753,4,697
1167,101.656,1167,1180753,4,697
1168,1658.458,1168,1180753,4,697
1169,982.424,1169,1180753,4,697
1170,1181.736,1170,1180753,4,697
1171,142.456,1171,1180753,4,697
1172,66.162,1172,1180753,4,697
1173,11.482,1173,1180753,4,697
1174,47.988,1174,1180753,4,697
1175,368.52,1175,1180753,4,697
1176,748.41,1176,1180753,4,697
1177,296.118,1177,1180753,4,697
1178,1612.8120000000001,1178,1180753,4,697
1179,567.306,1179,1180753,4,697
1180,229.70000000000002,1180,1180753,4,697
1181,32.35,1181,1180753,4,697
1182,209.23399999999998,1182,1180753,4,697
1183,108.00399999999999,1183,1180753,4,697
1184,49.484,1184,1180753,4,697
1185,715.2959999999999,1185,1180753,4,697
1186,767.4340000000001,1186,1180753,4,697
1187,353.7,1187,1180753,4,697
1188,183.444,1188,1180753,4,697
1189,1524.81,1189,1180753,4,697
1190,184.012,1190,1180753,4,697
1191,258.674,1191,1180753,4,697
1192,31.218,1192,1180753,4,697
1193,446.536,1193,1180753,4,697
1194,117.742,1194,1180753,4,697
1195,141.942,1195,1180753,4,697
1196,9.418,1196,1180753,4,697
1197,455.058,1197,1180753,4,697
1198,511.274,1198,1180753,4,697
1199,484.824,1199,1180753,4,697
1200,32.672,1200,1180753,4,697
1201,122.896,1201,1180753,4,697
1202,2.064,1202,1180753,4,697
1203,115.804,1203,1180753,4,697
1204,287.71799999999996,1204,1180753,4,697
1205,12.384,1205,1180753,4,697
1206,38.97,1206,1180753,4,697
1207,5.644,1207,1180753,4,697
1208,137.798,1208,1180753,4,697
1209,7.838,1209,1180753,4,697
1210,45.576,1210,1180753,4,697
1211,375.818,1211,1180753,4,697
1212,156.99,1212,1180753,4,697
1213,142.426,1213,1180753,4,697
1214,56.35,1214,1180753,4,697
1215,163.04199999999997,1215,1180753,4,697
1216,2.838,1216,1180753,4,697
1217,8.16,1217,1180753,4,697
1218,5.29,1218,1180753,4,697
1219,49.16,1219,1180753,4,697
1220,23.77,1220,1180753,4,697
1221,11.868,1221,1180753,4,697
1222,73.758,1222,1180753,4,697
1223,55.934000000000005,1223,1180753,4,697
1224,134.214,1224,1180753,4,697
1225,155.52,1225,1180753,4,697
1226,88.554,1226,1180753,4,697
1227,46.872,1227,1180753,4,697
1228,15.738,1228,1180753,4,697
1229,160.83,1229,1180753,4,697
1230,87.354,1230,1180753,4,697
1231,118.188,1231,1180753,4,697
1232,99.128,1232,1180753,4,697
1233,35.804,1233,1180753,4,697
1234,426.78200000000004,1234,1180753,4,697
1235,37.186,1235,1180753,4,697
1236,568.744,1236,1180753,4,697
1237,2.838,1237,1180753,4,697
1238,64.342,1238,1180753,4,697
1239,3.354,1239,1180753,4,697
1240,577.626,1240,1180753,4,697
1241,698.324,1241,1180753,4,697
1242,1795.41,1242,1180753,4,697
1243,199.534,1243,1180753,4,697
1244,63.826,1244,1180753,4,697
1245,16.386,1245,1180753,4,697
1246,1586.204,1246,1180753,4,697
1247,249.08,1247,1180753,4,697
1248,407.802,1248,1180753,4,697
1249,363.616,1249,1180753,4,697
1250,1285.366,1250,1180753,4,697
1251,316.624,1251,1180753,4,697
1252,79.032,1252,1180753,4,697
1253,6.484,1253,1180753,4,697
1254,1.29,1254,1180753,4,697
1255,67.58,1255,1180753,4,697
1256,42.709999999999994,1256,1180753,4,697
1257,27.22,1257,1180753,4,697
1258,14.611999999999998,1258,1180753,4,697
1259,295.038,1259,1180753,4,697
1260,21.162,1260,1180753,4,697
1261,142.94400000000002,1261,1180753,4,697
1262,117.08800000000001,1262,1180753,4,697
1263,130.302,1263,1180753,4,697
1264,237.27200000000002,1264,1180753,4,697
1265,1974.7859999999998,1265,1180753,4,697
1266,173.712,1266,1180753,4,697
1267,151.93200000000002,1267,1180753,4,697
1268,181.362,1268,1180753,4,697
1269,418.134,1269,1180753,4,697
1270,81.856,1270,1180753,4,697
1271,89.026,1271,1180753,4,697
1272,22.704,1272,1180753,4,697
1273,87.228,1273,1180753,4,697
1274,295.334,1274,1180753,4,697
1275,105.13199999999999,1275,1180753,4,697
1276,178.01,1276,1180753,4,697
1277,30.936,1277,1180753,4,697
1278,14.064,1278,1180753,4,697
1279,620.344,1279,1180753,4,697
1280,3007.568,1280,1180753,4,697
1281,468.232,1281,1180753,4,697
1282,705.3539999999999,1282,1180753,4,697
1283,300.104,1283,1180753,4,697
1284,525.058,1284,1180753,4,697
1285,43.574,1285,1180753,4,697
1286,11.45,1286,1180753,4,697
1287,60.099999999999994,1287,1180753,4,697
1288,498.416,1288,1180753,4,697
1289,552.032,1289,1180753,4,697
1290,259.836,1290,1180753,4,697
1291,188.154,1291,1180753,4,697
1292,249.352,1292,1180753,4,697
1293,71.516,1293,1180753,4,697
1294,640.266,1294,1180753,4,697
1295,798.086,1295,1180753,4,697
1296,66.194,1296,1180753,4,697
1297,473.154,1297,1180753,4,697
1298,685.1999999999999,1298,1180753,4,697
1299,415.448,1299,1180753,4,697
1300,39.186,1300,1180753,4,697
1301,206.5,1301,1180753,4,697
1302,841.1,1302,1180753,4,697
1303,2.516,1303,1180753,4,697
1304,185.48999999999998,1304,1180753,4,697
1305,802.116,1305,1180753,4,697
1306,1049.3319999999999,1306,1180753,4,697
1307,59.153999999999996,1307,1180753,4,697
1308,25.51,1308,1180753,4,697
1309,98.938,1309,1180753,4,697
1310,251.956,1310,1180753,4,697
1311,74.212,1311,1180753,4,697
1312,5.548,1312,1180753,4,697
1313,285.172,1313,1180753,4,697
1314,688.64,1314,1180753,4,697
1315,35.616,1315,1180753,4,697
1316,29.192,1316,1180753,4,697
1317,256.622,1317,1180753,4,697
1318,724.106,1318,1180753,4,697
1319,91.806,1319,1180753,4,697
1320,453.86600000000004,1320,1180753,4,697
1321,28.933999999999997,1321,1180753,4,697
1322,72.566,1322,1180753,4,697
1323,1011.524,1323,1180753,4,697
1324,198.43,1324,1180753,4,697
1325,273.174,1325,1180753,4,697
1326,24.51,1326,1180753,4,697
1327,197.112,1327,1180753,4,697
1328,162.898,1328,1180753,4,697
1329,535.092,1329,1180753,4,697
1330,254.63,1330,1180753,4,697
1331,413.67,1331,1180753,4,697
1332,700.082,1332,1180753,4,697
1333,40.582,1333,1180753,4,697
1334,21.93,1334,1180753,4,697
1335,659.5640000000001,1335,1180753,4,697
1336,836.496,1336,1180753,4,697
1337,1082.23,1337,1180753,4,697
1338,75.682,1338,1180753,4,697
1339,282.23,1339,1180753,4,697
1340,15.322000000000001,1340,1180753,4,697
1341,81.982,1341,1180753,4,697
1342,141.004,1342,1180753,4,697
1343,40.645999999999994,1343,1180753,4,697
1344,445.928,1344,1180753,4,697
1345,122.62,1345,1180753,4,697
1346,342.584,1346,1180753,4,697
1347,54.906,1347,1180753,4,697
1348,2296.922,1348,1180753,4,697
1349,81.15599999999999,1349,1180753,4,697
1350,277.24,1350,1180753,4,697
1351,135.726,1351,1180753,4,697
1352,6.966,1352,1180753,4,697
1353,81.15,1353,1180753,4,697
1354,188.03,1354,1180753,4,697
1355,49.504000000000005,1355,1180753,4,697
1356,148.726,1356,1180753,4,697
1357,138.77599999999998,1357,1180753,4,697
1358,675.164,1358,1180753,4,697
1359,1370.506,1359,1180753,4,697
1360,113.066,1360,1180753,4,697
1361,1722.822,1361,1180753,4,697
1362,221.418,1362,1180753,4,697
1363,1122.83,1363,1180753,4,697
1364,67.644,1364,1180753,4,697
1365,312.698,1365,1180753,4,697
1366,557.312,1366,1180753,4,697
1367,57.768,1367,1180753,4,697
1368,549.274,1368,1180753,4,697
1369,636.138,1369,1180753,4,697
1370,119.87599999999999,1370,1180753,4,697
1371,73.194,1371,1180753,4,697
1372,25.740000000000002,1372,1180753,4,697
1373,394.014,1373,1180753,4,697
1374,1379.106,1374,1180753,4,697
1375,267.76800000000003,1375,1180753,4,697
1376,458.058,1376,1180753,4,697
1377,75.0,1377,1180753,4,697
1378,469.772,1378,1180753,4,697
1379,115.092,1379,1180753,4,697
1380,1749.54,1380,1180753,4,697
1381,427.216,1381,1180753,4,697
1382,113.236,1382,1180753,4,697
1383,104.846,1383,1180753,4,697
1384,811.952,1384,1180753,4,697
1385,18.0,1385,1180753,4,697
1386,395.636,1386,1180753,4,697
1387,21.902,1387,1180753,4,697
1388,19.222,1388,1180753,4,697
1389,83.96600000000001,1389,1180753,4,697
1390,60.418000000000006,1390,1180753,4,697
1391,219.06799999999998,1391,1180753,4,697
1392,74.938,1392,1180753,4,697
1393,62.062000000000005,1393,1180753,4,697
1394,42.926,1394,1180753,4,697
1395,537.252,1395,1180753,4,697
1396,269.76,1396,1180753,4,697
1397,236.048,1397,1180753,4,697
1398,52.316,1398,1180753,4,697
1399,829.226,1399,1180753,4,697
1400,38.712,1400,1180753,4,697
1401,414.462,1401,1180753,4,697
1402,299.84000000000003,1402,1180753,4,697
1403,50.936,1403,1180753,4,697
1404,12.129999999999999,1404,1180753,4,697
1405,1034.68,1405,1180753,4,697
1406,200.472,1406,1180753,4,697
1407,343.644,1407,1180753,4,697
1408,105.398,1408,1180753,4,697
1409,242.11599999999999,1409,1180753,4,697
1410,291.528,1410,1180753,4,697
1411,323.86,1411,1180753,4,697
1412,637.918,1412,1180753,4,697
1413,168.07,1413,1180753,4,697
1414,104.726,1414,1180753,4,697
1415,185.894,1415,1180753,4,697
1416,133.138,1416,1180753,4,697
1417,53.148,1417,1180753,4,697
1418,89.92,1418,1180753,4,697
1419,206.07,1419,1180753,4,697
1420,193.446,1420,1180753,4,697
1421,1449.588,1421,1180753,4,697
1422,150.88,1422,1180753,4,697
1423,93.94800000000001,1423,1180753,4,697
1424,1056.42,1424,1180753,4,697
1425,411.68,1425,1180753,4,697
1426,77.646,1426,1180753,4,697
1427,973.688,1427,1180753,4,697
1428,1638.972,1428,1180753,4,697
1429,729.242,1429,1180753,4,697
1430,1178.894,1430,1180753,4,697
1431,187.63,1431,1180753,4,697
1432,438.37399999999997,1432,1180753,4,697
1433,32.766,1433,1180753,4,697
1434,141.42,1434,1180753,4,697
1435,2.484,1435,1180753,4,697
1436,580.252,1436,1180753,4,697
1437,1149.224,1437,1180753,4,697
1438,1599.6,1438,1180753,4,697
1439,0.0,1439,1180753,4,697
1440,399.706,1440,1180753,4,697
1441,1042.156,1441,1180753,4,697
1442,947.386,1442,1180753,4,697
1443,389.742,1443,1180753,4,697
1444,96.578,1444,1180753,4,697
1445,81.444,1445,1180753,4,697
1446,218.028,1446,1180753,4,697
1447,92.542,1447,1180753,4,697
1448,528.716,1448,1180753,4,697
1449,19.35,1449,1180753,4,697
1450,189.548,1450,1180753,4,697
1451,34.32,1451,1180753,4,697
1452,245.73,1452,1180753,4,697
1453,40.506,1453,1180753,4,697
1454,105.412,1454,1180753,4,697
