alternative,utility
tour_id,48410873.0
0,6.440137159685014
1,5.557867282770953
2,5.691290897122816
3,5.691003232875001
4,5.8081283145727305
5,5.7823725715026315
6,5.751286415941715
7,6.46890258508707
8,5.780894150038129
9,5.7316712702440915
10,5.842556097329517
11,5.9312267546719255
12,5.885895950242641
13,6.598810676052026
14,5.844008384201969
15,5.780697260194991
16,10.747478255903378
17,7.113017454071766
18,5.958758833658743
19,12.023881350969663
20,12.263340617179706
21,12.41396823082865
22,5.720527812336421
23,5.899096506689821
24,-999.0
25,-999.0
26,-999.0
27,-999.0
