dest_taz,utility
624,-8.249853052155036
625,-3.62615355145166
626,-6.459102926507725
627,-3.488979879648917
628,-6.135289005617425
629,-7.239047279794141
630,-3.841578246836068
631,-8.005948154775412
632,-2.3147335965702966
633,-7.076471978986284
634,-4.319830135669296
635,-5.559785919011462
636,-4.406963243917156
637,-8.330772594054704
638,-7.076293911387438
639,-4.3573247409882025
640,-6.993181631835251
641,-7.578721587668868
642,-9.698622382334236
643,-9.366144877288479
644,-4.676180915330407
645,-6.509663894045986
646,-9.622481023289938
647,-8.323066316254973
648,-9.24901514034088
649,-4.794946477169253
650,-4.9916793265069686
651,-6.9430165257472005
652,-7.165552753168905
653,-6.204777518815397
654,-9.324371327241598
655,-8.934163770790482
656,-7.676015558093768
657,-5.292392810615606
658,-10.948882844838332
659,-7.07680633353542
660,-6.762860743088846
661,-6.627295083634554
662,-9.537471250660175
663,-9.83776874354095
664,-10.210836827815623
665,-5.941335702840106
666,-9.231139338528694
667,-6.574865006496629
668,-9.840047736206024
669,-6.7089093404356355
670,-9.224053348501283
671,-5.4191659644278
672,-5.191047639002422
673,-7.78164221165205
674,-6.029364799656287
675,-6.2770892531729015
676,-4.515113257434219
677,-3.523776682564364
678,-8.751865871742083
679,-5.309279455526618
680,-4.209592182334413
681,-6.455976742901643
682,-6.127022017118227
683,-5.536810782528588
684,-5.305566294635242
685,-7.966883412914822
686,-5.298105806844062
687,-4.2190057238350445
688,-6.220521868870818
689,-7.309539292229236
690,-6.038819836405905
691,-10.918554017145858
692,-6.2211951127053355
693,-6.70318703713191
694,-9.50429336876809
695,-9.950084312809306
696,-8.12207300001914
697,-10.304081756273657
698,-8.883485909546039
699,-10.407229016657809
700,-7.483956544891087
701,-9.32332255521748
702,-8.525073837358033
703,-11.357589040512657
704,-12.239487513771259
705,-11.289697888768517
706,-8.064228411485685
707,-9.291247721817047
708,-13.418251039293274
709,-9.190908850331013
710,-10.79550254953533
711,-13.123199973499757
712,-10.01827156177633
713,-10.727705559258446
714,-7.2342049529439025
715,-2.2347846338397046
716,-4.2131520199671595
717,-4.1182444222416565
718,-2.016541972951795
719,-3.560466756912395
720,-5.2025596507375775
721,-0.6927417164604508
722,-3.324493034719606
723,-2.306705712873642
724,-1.131076676275268
725,-3.3803114770260914
726,-3.4697109912465116
727,-6.880380271399429
728,-2.3114967332632883
729,-0.9417460828859117
730,0.3350021646311987
731,-5.447766143319595
732,0.26873873472721765
733,0.55843260385622
734,-1.9786592982674183
735,-3.0238226068176406
736,1.4382764276254596
737,-0.4883647637713624
738,-4.973691359872527
739,-0.8297709090328826
740,-0.8112755733044335
741,-2.3725284177332204
742,0.9497447816154665
743,-1.3908407060587065
744,-0.8521370097810292
745,-6.113521725013559
746,-1.7199169656965267
747,-5.715722265746262
748,-6.7893899694050885
749,-3.279416741921235
750,-1.5432055543910739
751,0.16474123458083323
752,-0.2928745943545401
753,-3.8585181091781173
754,-2.4744328645778815
755,-1.9332604308048253
756,-0.8268111134614626
757,-4.4695129929683795
758,-3.9633257955474988
759,-5.080663990059153
760,-2.6868999647916523
761,-1.1810691433596467
762,-4.527208730441874
763,-4.2730448445568765
764,-1.409940760388812
765,-1.9032721864512778
766,-3.4451688020125006
767,0.43878715049602324
768,-2.568800682455122
769,-5.092883734566312
770,-2.3205115181950893
771,-1.4273181451827321
772,-3.658281205802277
773,-2.0131464371589676
774,-1.825527892959557
775,-3.551275829705897
776,-3.9273455050944435
777,0.1188640105414418
778,-4.114110932389583
779,-2.6578252691604556
780,-4.285491844806021
781,-5.794008546426698
782,-3.295824598654259
783,-6.432707180244702
784,-1.6472345087306728
785,-2.8867152337161315
786,-3.80820438917675
787,-1.952057565160053
788,-4.473712408259177
789,-6.586793800566699
790,-6.266187733016724
791,-2.1773514036050186
792,-6.769311061103015
793,-3.321785287334098
794,-4.5601980300081575
795,-4.828263758966502
796,0.28977111491999796
797,-0.9907063405019487
798,-4.507914318484115
799,-4.4578272947230815
800,-2.549531282235515
801,-1.1265713105315092
802,-5.576478208272791
803,-5.457713091529795
804,-2.5099024857502696
805,-3.4507665634982074
806,-0.8185855143939484
807,-2.911835659373665
808,-6.646165403528441
809,-1.7348682059142542
810,-0.45169497949473314
811,-1.3618981352275394
812,0.006667808792832908
813,-2.4219443398293405
814,-2.6144745244509426
815,-6.391825460747164
816,-3.067775812419841
817,-2.449573825262606
818,-1.887667311902102
819,-1.3536099824566765
820,-2.6675511408527077
821,-2.450759880339292
822,-4.423798616986438
823,-3.6932720285868235
824,-1.891931094980908
825,-3.8740956959520583
826,-2.4589703492683714
827,-2.190247460028428
828,-0.8814138605979176
829,-6.541622687871131
830,-1.8764944169643378
831,-2.3971332197627557
832,-3.164497514724821
833,-3.0527640996618635
834,-4.473991999765796
835,-2.783632324071707
836,-1.3376093949055097
837,-4.914300207114667
838,-1.385083388733647
839,-1.1489844560520543
840,-1.1904727306684943
841,-4.911472955907664
842,-2.1155031228085246
843,-5.94252511255591
844,-2.5704158789116853
845,-4.211425238705372
846,-2.53723416677538
847,-1.3382876501615417
848,-0.6668289422896843
849,-3.5237344010888707
850,-4.855939927722488
851,-6.661488607035714
852,-3.707536302394169
853,-3.630452505110753
854,-2.539126497078766
855,-4.141750080851601
856,-2.0323573833626813
857,-1.8783831857785973
858,-1.1767018342440432
859,-3.7682595361000466
860,-2.322190499348973
861,-5.3618032407706036
862,-0.25870076901729977
863,-0.2713142106246149
864,-1.3048039608160735
865,-4.455074217260185
866,-6.602264862329303
867,-3.4215237462785364
868,-4.715535619102106
869,-2.724825904262164
870,-2.5646975446253055
871,-1.1627861474562584
872,-1.4790056278463268
873,0.14339557274704706
874,-3.7177499698149594
875,-0.9706094087220567
876,-7.081147982058161
877,-5.595900442013859
878,-2.4848120579543282
879,-4.100486848950531
880,-5.399813250987309
881,-6.0670252157529365
882,-5.04985652301323
883,-6.493711619162248
884,-5.317336731592789
885,-3.1846380836896477
886,-3.0579090246420355
887,-5.352479647100189
888,-5.039620159899419
889,-5.616727662327164
890,-3.2927758486407503
891,-4.316093868842984
892,-3.5246729138739488
893,-4.602223261957433
894,-4.548152053581658
895,-4.175078123069582
896,-1.3272403567794546
897,-1.5732806680878557
898,-4.514268340174761
899,-4.882601601376755
900,-2.3357838199517786
901,-6.105409947392993
902,-3.0430031366171244
903,-4.292823152525756
904,-4.7009045314433076
905,-4.565485665259467
906,-2.033460076032749
907,-3.6898036686538522
908,-3.3751665872907006
909,-4.096683173127223
910,-6.337288144789183
911,-2.497730450034897
912,-6.536620743951654
913,-1.4321104147717847
914,-5.435323397088913
915,-5.946710141219951
916,-1.4567051772589181
917,-3.065845502184305
918,-3.9479866721624672
919,-7.07104770613833
920,-5.989830424369426
921,-4.093323376671128
922,-3.42509850739739
923,-1.83906225251493
924,-2.689223097070122
925,-2.261177217028953
926,-0.6790279150649754
927,-3.8353546669787253
928,-4.977198011968931
929,-5.1369021408537066
930,-6.172323416749516
931,-5.839712087410557
932,-6.075825485822602
933,-4.1204147467447125
934,-2.8958706560229297
935,-5.2715414050763485
936,-6.035966209056083
937,-2.6479941295288363
938,-4.731793786589762
939,-2.685010205063347
940,-3.1115242768322293
941,-5.755176805182598
942,-2.1979844762888376
943,-5.2162080743473975
944,-2.2754630132328257
945,-4.632861379105157
946,-1.8778508691458882
947,-1.3731301546907337
948,-3.0352006755117937
949,-2.824385203909049
950,-2.906710300593712
951,-4.282542496317579
952,-2.5418070744434713
953,-2.7216738821198936
954,-0.8836971625145091
955,-2.4587862281667263
956,-2.70914239369215
957,-6.752432492915402
958,-6.370614932162272
959,-3.425906172343664
960,-2.2907582934577375
961,-5.299725981926317
962,-4.449909934365092
963,-4.541601863793744
964,-4.454845739051512
965,-4.732784281489385
966,-3.5261960643543513
967,-0.9505405881804405
968,-1.4447890951712763
969,-2.2637539000479334
970,-2.7585059878672693
971,-1.8244919903393484
972,-0.9875619218280596
973,-2.8151282143238285
974,-1.383346447692892
975,-3.7655084379574
976,-1.7877496718195367
977,-3.982697462704926
978,-3.9982743564758034
979,-1.019386625935569
980,-5.956794385151128
981,-4.162951936181496
982,-3.5516109698912874
983,-4.373458234190226
984,-7.372996824445051
985,-7.003586207107286
986,-3.586675702594238
987,-5.545637327278441
988,-0.8924064958941536
989,-5.015199385473771
990,-4.763083043685052
991,0.4011457112512149
992,-5.1283439731348075
993,-3.174503647159307
994,-5.855943230642058
995,-4.507705069515521
996,-2.839992776633574
997,-6.578645641456975
998,-1.668722673884659
999,-1.6001717912791458
1000,-2.801948258001107
1001,-5.214834708681165
1002,-3.8460470818528156
1003,-1.6718172776370688
1004,-3.2626772950083964
1005,-2.4791552321582593
1006,-2.625518572133201
1007,-6.621147218028639
1008,-1.1463273828297336
1009,-2.2203478963666345
1010,-2.8224431565201717
1011,-0.6454728704825508
1012,-6.095660839727074
1013,-2.8636255709568923
1014,-0.04538395587589772
1015,-2.554751170992958
1016,-2.3398175922685605
1017,-3.8895447443490454
1018,-1.1850487853491796
1019,-3.9350679879729316
1020,-4.824671119560989
1021,-2.2618363814652103
1022,-3.6175767776409327
1023,-2.538312743625812
1024,-3.418377454263358
1025,-2.9844722999635698
1026,-2.8331893665547803
1027,-1.4795074066623686
1028,-5.610693213632881
1029,-5.318714772315422
1030,-6.9424444003385055
1031,-5.467058965292599
1032,-3.3945842019267483
1033,-2.375731255668077
1034,-2.471621680946824
1035,-4.814881664437641
1036,-3.9302605281328655
1037,-3.671354050737988
1038,-1.6281116617605766
1039,-2.3517524584373657
1040,-3.109930380889489
1041,-0.9051080639635964
1042,-6.898335720149776
1043,-5.010769716305453
1044,-4.357104215799726
1045,-6.322015399874559
1046,-6.939825838900878
1047,-2.1622086208642646
1048,-2.980349374635246
1049,-1.6296591737685002
1050,-1.9202928512066162
1051,-0.92208817905962
1052,-7.055411144618889
1053,-5.411234463691388
1054,-2.523836636546701
1055,-3.2639771049142556
1056,-3.8622867658140896
1057,-3.642430727541633
1058,-2.399563530880159
1059,-0.9048071063516909
1060,-3.5243715005673044
1061,-2.472139721046503
1062,-3.183962375855823
1063,-4.8766401170232125
1064,-4.60321401612179
1065,-3.8011617576786447
1066,-1.3866556555579441
1067,-2.6105102051030604
1068,-5.384072745915064
1069,-0.022154488114187743
1070,-4.509814503518945
1071,-4.2677710477411015
1072,-2.7138638587322674
1073,-2.2896709077491444
1074,-0.30937711801496803
1075,-2.153063536615141
1076,-5.362761609437223
1077,-4.719310407598391
1078,-5.573598218444451
1079,-3.0535722581920695
1080,-2.1265597420764113
1081,-5.21850058450708
1082,-3.621678950968124
1083,-2.3923765169128863
1084,-3.4003840200980253
1085,-2.6830446323976416
1086,-2.406225979842181
1087,-5.559596384450991
1088,-6.854889369431437
1089,-2.8814954943652182
1090,-4.241961873715569
1091,-1.7873239741156706
1092,-3.9905286316096276
1093,-6.180214014475158
1094,-3.32278831883831
1095,-1.926619164606997
1096,-0.42558559809437035
1097,-0.7795237667962507
1098,-2.5677027795918113
1099,-3.139568982260803
1100,-2.1137115493213496
1101,-5.509585262478936
1102,-7.264945014470085
1103,-1.8291862738489932
1104,-6.301476617617384
1105,-6.85579459905363
1106,-1.3117842674507925
1107,-4.814143164751776
1108,-1.0701897133289195
1109,-5.427841384144402
1110,-1.0985696469214936
1111,-4.697039294880849
1112,-2.586527170772534
1113,0.5252881288258813
1114,-2.6319979437955725
1115,-2.566282332657093
1116,-3.187754086999701
1117,-5.337331627333187
1118,-0.23777263196455056
1119,-2.3291044447937725
1120,-1.8945706208728437
1121,0.9118257895760955
1122,1.7024873722761367
1123,0.49993216323134515
1124,-1.7362804869656774
1125,-1.6126288306893581
1126,-3.3962880992372826
1127,-2.599513419331962
1128,-2.1375434902177872
1129,-2.0775059845834
1130,-4.119287117654356
1131,-2.3337338140593555
1132,-3.9175756526179426
1133,-1.3773492274769286
1134,-0.4456571778547085
1135,-5.428515912860521
1136,-3.378158721577996
1137,-0.27500699414894836
1138,-2.957090185891376
1139,-6.107216035247013
1140,-1.609475615980676
1141,-2.3617797812839925
1142,-4.682186568569368
1143,-4.325432486605839
1144,-1.9990504021054392
1145,1.097682615299636
1146,1.3582636816153846
1147,-1.0985615319017317
1148,-3.9932642037815986
1149,-2.90728629850789
1150,-0.6814830943672314
1151,-5.897283034385014
1152,-0.3964484680465441
1153,-3.1226804449368384
1154,-2.5759716125519816
1155,-7.113635325317568
1156,-2.7958414578873603
1157,-3.184414012783308
1158,-1.0454811017460504
1159,-4.333720260079911
1160,-3.2885309842016364
1161,0.7053076121230122
1162,-4.454335844376168
1163,-5.908291918794267
1164,-2.3566647477313936
1165,-3.668039076609233
1166,-2.1265018316258866
1167,-3.8441683776386375
1168,0.2218125397208004
1169,0.4646765023990467
1170,0.3049572198892365
1171,-1.645160267707226
1172,-2.4126769901625895
1173,-4.876830779338595
1174,-5.741400412770332
1175,-0.7619589581165709
1176,-0.8082384322003602
1177,-3.266774909786071
1178,-0.7520845457553733
1179,-2.1287498579913464
1180,-3.0744115968321157
1181,-6.649693483393047
1182,-2.793085321349862
1183,-3.5173051126794377
1184,-4.3584602857926935
1185,-1.4811156641192653
1186,-2.159253227259362
1187,-2.8281791275721124
1188,-3.375957575001072
1189,-1.3366578128656466
1190,-3.334327861056485
1191,-3.169066683899569
1192,-7.885054812558305
1193,-2.5077415669926575
1194,-3.92377476193991
1195,-5.01192698060288
1196,-6.607060920942706
1197,-2.7026094818991107
1198,-2.62959028174068
1199,-2.220719370256086
1200,-5.57354610571988
1201,-3.830741241814069
1202,-7.909634963615953
1203,-3.846426610832042
1204,-2.8696040348258256
1205,-8.151332843150254
1206,-4.665168779675529
1207,-6.945090818355924
1208,-3.3857130274642024
1209,-5.930786270332014
1210,-4.536290483711214
1211,-1.304945323655434
1212,-2.3025153537233756
1213,-1.889819092764796
1214,-3.489994800776818
1215,-1.856296721813007
1216,-6.41962867709529
