alternative,utility
tour_id,48410873.0
0,-9.86714929334201
1,-9.6134403880096
2,-11.099707794630064
3,-9.274692844433707
4,-6.668992965862467
5,-9.24600131573168
6,-9.555209352655446
7,-9.129130931715626
8,-8.17674717496354
9,-8.899303501888054
10,-7.281137081031622
11,-8.041535781000722
12,-8.681988892628247
13,-10.522643124126716
14,-10.493335966196604
15,-9.511142165075476
16,-9.445272945684136
17,-8.966248852536847
18,-7.8493688182731605
19,-8.920132910783952
20,-8.661005529839493
21,-9.38087320292092
22,-10.318150243056309
23,-9.037457022943908
24,-9.77293074810202
25,-10.276931612371985
26,-9.774122271540385
27,-10.648647812856794
28,-11.75161073229967
29,-10.23997203229802
30,-9.90732606078285
31,-8.74837999465738
32,-10.293867537709811
33,-10.319504964061505
34,-12.213500509802028
35,-9.034595549578714
36,-10.372410271074575
37,-10.76606690647082
38,-11.225987018411523
39,-11.029451910724582
40,-8.021948857754321
41,-10.515840112887092
42,-9.761983107314439
43,-9.989040930461927
44,-9.53309327559904
45,-10.4262729527426
46,-8.452666487043814
47,-10.778591598693733
48,-11.204252843656061
49,-9.714458686742828
50,-10.24527580506504
51,-10.585938703974879
52,-9.132819201235904
53,-10.443326424783976
54,-11.749561304108964
55,-9.297716171681463
56,-12.676686392404871
57,-11.205566645690972
58,-10.891045661194621
59,-13.075720785621316
60,-11.949627365376902
61,-10.513893321253295
62,-11.459853369990672
63,-11.21712129927872
64,-9.923527120317168
65,-9.871593575611051
66,-9.956034694883819
67,-11.759823508927251
68,-7.990041617995275
69,-9.086418238103715
70,-8.951973258717544
71,-10.56977764983847
72,-9.168486995863294
73,-9.050269780412552
74,-8.772140030236113
75,-9.900161817159471
76,-8.946316099121281
77,-11.907000307069348
78,-7.970265651045679
79,-12.268007268523107
80,-10.21133374927199
81,-8.667914768894637
82,-10.961144837749767
83,-11.178639682062801
84,-10.013110144479327
85,-11.043044193537106
86,-9.41173923746342
87,-9.081969239395232
88,-10.44321552580194
89,-7.589703097857343
90,-11.461947375055962
91,-12.314157675042997
92,-12.471883971367134
93,-9.752871371080207
94,-12.263722037807531
95,-12.324421580623794
96,-9.970961540787432
97,-10.593098792886007
98,-10.574734716455186
99,-8.930058865570844
100,-8.987318944029813
101,-9.563754765843893
102,-10.386786653122176
103,-9.830344024872607
104,-10.051489731097691
105,-7.20562561236552
106,-7.5518413286899175
107,-9.718148786519395
108,-8.588824151980923
109,-10.971962041690144
110,-9.6675500738343
111,-10.50474695209341
112,-11.086796415117146
113,-9.356027930759645
114,-11.110953385612415
115,-9.105195259348474
116,-11.079118732660763
117,-12.185194384746298
118,-10.256280535803565
119,-10.249885047862552
120,-9.916227108943268
121,-10.86862312659479
122,-8.989459523274629
123,-10.638264608041597
124,-12.545406446572747
125,-13.178068772055797
126,-10.181552231722712
127,-11.051113069377681
128,-12.72646820548035
129,-9.690631177549738
130,-10.812146549124224
131,-9.892918749437243
132,-8.8365477155501
133,-9.434476854905238
134,-9.920802025586564
135,-9.2111378629773
136,-10.141448950318464
137,-9.087228423047648
138,-9.640203716913533
139,-12.799705884518332
140,-10.24746146771819
141,-8.294719677101597
142,-10.487697455773858
143,-11.443059607511955
144,-11.130726490505246
145,-1013.7312701565909
146,-10.22218636865798
147,-10.717244754673693
148,-11.010002776527108
149,-9.148468845415167
150,-12.353610983447494
151,-11.055105764629497
152,-12.186997910100361
153,-10.304860540112664
154,-11.268717191500475
155,-1013.220020144968
156,-11.955140318028421
157,-1013.4061151179945
158,-11.871340979665193
159,-12.683994279541722
160,-12.968215996975607
161,-10.454373021522342
162,-11.30202225402401
163,-8.86864907395449
164,-9.474152686631632
165,-10.700832287723617
166,-9.907130366429847
167,-10.376552927997604
168,-9.601913908758991
169,-9.456236943212247
170,-10.311856961970857
171,-10.035024140681127
172,-11.783397527023933
173,-11.302044497880148
174,-10.352075615605042
175,-10.053362309014206
176,-9.479133518918115
177,-11.11091705145564
178,-12.450374098308167
179,-11.151455732290636
180,-12.145565415142423
181,-11.17141313135594
182,-9.943190669818211
183,-9.939885862137197
184,-9.289653660182939
185,-9.58607523048337
186,-9.299733946256678
187,-7.109260645273164
188,-12.589346950283476
189,-9.725899889426824
190,-11.177347589311582
191,-7.837994007004405
192,-8.70176821409584
193,-7.382085144791523
194,-11.866975538709092
195,-10.329925297183667
196,-9.250120970327227
197,-8.727761405231131
198,-6.889113328079149
199,-6.036784980134242
200,-8.31462521714712
201,-9.462961058239785
202,-8.056553201659579
203,-9.547216978852795
204,-11.626547844121381
205,-13.810079608253533
206,-9.477824029631083
207,-7.8079575825428345
208,-10.280722891864848
209,-8.290532316001986
210,-7.218188343936642
211,-5.665854212270461
212,-7.836593482498715
213,-9.321402605318532
214,-8.897250070878727
215,-6.417619312106546
216,-9.71977349690291
217,-7.680960631137873
218,-8.83151716029742
219,-10.390378515702977
220,-10.629750315570517
221,-9.427499393334331
222,-9.737036273292686
223,-8.516726857711033
224,-9.691010279272035
225,-9.659984134316339
226,-11.882756151682363
227,-12.087744041525493
228,-8.924381413114451
229,-7.69649343100734
230,-10.073590998824763
231,-9.63402762772607
232,-8.297701410978004
233,-5.711838194396677
234,-7.416199067473438
235,-8.192989143994588
236,-6.8418245560917255
237,-8.841164215730673
238,-6.955405618921687
239,-6.310737242668157
240,-9.257607126473875
241,-10.347634101731867
242,-9.622248437658326
243,-6.741022392703405
244,-9.052825948141162
245,-5.374549997340001
246,-9.9241288209149
247,-5.632128245399979
248,-5.699266925375677
249,-6.455298510688778
250,-5.070907795063589
251,-7.796745012313353
252,-9.908656141324682
253,-8.159377617777299
254,-6.439242478627141
255,-7.310720894259648
256,-4.623359697336923
257,-6.680768208635456
258,-6.506834619959909
259,-5.891568815166
260,-8.263390692059676
261,-7.029440651130251
262,-8.617018606501437
263,-6.573303324910901
264,-5.238557754000021
265,-3.85998582819108
266,-7.684391421263013
267,-7.995634984883916
268,-8.275501747564208
269,-7.177707229602602
270,-8.651834661316776
271,-8.580549142187593
272,-10.063574132384128
273,-5.72019231506494
274,-5.886238538124167
275,-7.750657185708657
276,-7.131735915511985
277,-5.076376828628712
278,-5.3656354195947085
279,-5.647193029942668
280,-5.445622097158175
281,-6.228641513295081
282,-7.680227709314239
283,-3.4408690480735773
284,-8.175296918964275
285,-5.0249061372490935
286,-5.9513565472464895
287,-6.317783628886656
288,-6.916059424115284
289,-11.06773457711249
290,-6.255363442079937
291,-8.023148381884333
292,-10.86005636715526
293,-9.922759131730633
294,-7.690054408799779
295,-7.727103791863319
296,-6.809506876953558
297,-4.148102693069769
298,-5.162787357729468
299,-5.405791775007776
300,-5.156325884364585
301,-7.822480760365142
302,-4.936566458850778
303,-6.952648714758175
304,-8.22934936560361
305,-8.081568631576047
306,-7.098254477252575
307,-6.994689405359299
308,-4.094012960476842
309,-3.303693780679298
310,-4.5189732973113
311,-6.76130133353042
312,-3.3542554606914843
313,-3.8829805848058134
314,-2.257532362957429
315,-4.407046188299312
316,-4.888131229996897
317,-6.497855968084206
318,-7.496632280979334
319,-5.388197350886706
320,-6.0177315553616015
321,-5.558606459775676
322,-3.8655883427894633
323,-4.2799593221855226
324,-5.028030745048903
325,-4.423712719146946
326,-4.440933391960995
327,-6.153867059548366
328,-3.551410671337874
329,-6.359732265245715
330,-4.632532137682102
331,-3.2768536418641414
332,-3.024225108151959
333,-5.054312631064414
334,-3.0828401641415217
335,-3.917468491635274
336,-3.776411132289363
337,-7.371291376981585
338,-5.103246399781001
339,-4.642784397855373
340,-2.3383095144523507
341,-4.815274189172747
342,-6.283417793378506
343,-4.927494354785346
344,-5.136110081676013
345,-4.086126604916886
346,-2.3566854307350846
347,-6.9390591721693955
348,-0.7106015738254854
349,-6.52906026151347
350,-1.95828959524734
351,-6.512560564563373
352,-4.453370171753711
353,-3.8995720325332357
354,-0.6398255604391547
355,-1.6487302290764765
356,-5.2647164426953985
357,-4.2569349280317095
358,-5.186614113847231
359,-4.62616765064291
360,-3.2957837395603526
361,-2.717706396165412
362,-3.83077696006968
363,-3.1111191847456805
364,-2.61220158860936
365,-2.741478703196714
366,-3.1408740198600897
367,-3.30401128572991
368,-3.8691172373198004
369,-1.8508173828966097
370,-3.0465334397210553
371,-0.8204299345570956
372,-3.233023316317743
373,-1.8834690862861212
374,-5.268940164010646
375,-2.9007153639207637
376,-2.938888312071417
377,-2.071398853099608
378,-4.066926938916096
379,-3.918373824679617
380,-1.985591345091228
381,-3.853404606712821
382,-0.7933655698645392
383,-3.7379903014500524
384,-3.467427249571031
385,-4.825273572214114
386,-3.2265909796836967
387,-1.944350238410137
388,-1.6963672638112959
389,-4.372352467361067
390,-1.402184949618401
391,-3.425166074220077
392,-2.8104428165001085
393,-2.137347967248184
394,-3.4922742721253064
395,-2.2882326537324706
396,-1.9152046120009576
397,-2.5399463411271235
398,-3.1063331740592552
399,-4.916183251173795
400,-1.702971200642815
401,-4.461868034665887
402,-3.754895450391448
403,-3.295793752804252
404,-0.377633209125559
405,-0.9250946717059776
406,1.0857543504706682
407,0.35168797490365744
408,-1.0493333903778677
409,-2.5278459076203954
410,-5.138390780523398
411,-1.4467784641811088
412,-1.5686350152733812
413,-0.2598521955236679
414,-0.17523704821001562
415,-2.2991060801162586
416,-3.146555659329774
417,-2.2664678525761586
418,-3.9761236869149252
419,-3.2290881345030567
420,-4.7009385949624605
421,-3.615831011383773
422,-3.864942223390452
423,-2.454905785918646
424,-2.6581624477339636
425,-1.871443116972717
426,-0.38262875864024526
427,-0.5316563284158002
428,-1.0927462738067604
429,-1.4926517987973327
430,-2.0640921925659192
431,0.7539888363408638
432,-1.0432055534248024
433,-2.345450570214095
434,0.17528312071649843
435,-1.0177318655281136
436,-1.1194284096799993
437,-2.1400953765537967
438,-0.9446935007942159
439,-2.110418821903166
440,-1.362084258777009
441,-2.1075414128300443
442,-3.53973414961263
443,-0.919093096329564
444,-1.6951018309948376
445,-1.8096148404947021
446,-2.496778190975573
447,-1.1851530150491687
448,-0.47384378135466143
449,-1.277262489917927
450,-1.3443976130280415
451,-1.8061837324326646
452,-1.2620189737562422
453,-2.102376068997655
454,-1.6222875762722264
455,-0.9019828587746321
456,-2.6600982025901754
457,-4.575724445074956
458,-0.9019004232561132
459,0.1279510742742005
460,-2.331523733990439
461,-0.2121029606205358
462,-0.7585939675578341
463,-3.634561259405976
464,0.5980066580553611
465,2.2691735009951888
466,0.6081697156773256
467,-0.28589986088090313
468,-0.40271601016964986
