TAZ,utility
386,0.14084107041209126
387,0.5222804782669943
388,1.0404100252497708
389,0.8153831451340174
390,-0.05172669504234406
391,0.7527475882468053
392,0.26447816667995117
393,0.44019280117311066
394,0.5470725213217023
395,0.21071787343958803
396,-5.269412694470274
397,-0.3612189855233705
398,-0.2654487951895872
399,-1004.9896998821021
400,0.372100081067793
401,-1.2224389864016514
402,-0.6535281787097409
403,-3.9174204477450583
404,0.9884921622592238
405,-2.9095760017323498
406,-3.130954931355478
407,-1004.1181589600358
408,-4.127189614935444
409,-1004.1161279135914
410,0.6817546340608605
411,-1003.8886559414807
412,2.4983463587542243
413,2.015340422197446
414,1.1688915353536329
415,0.8695942908085161
416,1.9560648084853858
417,-1004.3781269004921
418,-0.29336575843611445
419,0.768266193867924
420,0.4921634855262047
421,1.0196417802419946
422,0.7165798975201216
423,0.9796259391393578
424,1.405191042738097
425,0.7254482416906605
426,-0.3549102789327634
427,-2.342901981671376
428,-1.1676007041572065
429,-1004.7315208467879
430,-1004.668559956541
431,-5.052590603956391
432,-0.9620565594663582
433,1.0828221415781272
434,-2.3016230680700036
435,0.3707640631447422
436,0.5699149898164757
437,1.225590426535212
438,0.784517899818538
439,0.3945249289701618
440,0.8462911664019002
441,0.5774325582306865
442,0.5088961305780231
443,0.8370866900632672
444,1.0656860866434261
445,1.263098525015959
446,1.0142184202111615
447,0.3106790898806455
448,0.7630350702644284
449,0.7093173304229765
450,0.5134989262783183
451,0.8665375123149319
452,0.3262885950577479
453,1.246180009542348
454,0.5636363059814897
455,0.05046739651380161
456,1.260930785794021
457,0.8379702115563035
458,0.8495306005762124
459,1.2609963298974698
460,0.38528414493735497
461,0.7170992848345472
462,0.8774301886152633
463,0.2083633815125614
464,0.363669332829903
465,1.0655282777614392
466,0.39686267060311575
467,0.5009655162661097
468,0.8491761361447105
469,1.338076720347507
470,0.9149931122500954
471,0.6766441829997989
472,0.8712865542484431
473,1.3407513889441036
474,0.5435235021238558
475,0.6092548420080508
476,0.9979052767998349
477,0.8017548882114163
478,1.0997698366193003
479,1.4529274880499825
480,0.4802210474565669
481,0.8680357281932585
482,0.8156967448758783
483,1.1493886775446809
484,1.3077949624159668
485,1.3349958703906877
486,1.1871799677786372
487,1.035556842075887
488,1.2017824829869577
489,0.9326416269410656
490,0.7223151466275386
491,0.5699373863044173
492,1.0284365566342775
493,0.9403871242083914
494,0.8471600077466102
495,0.7367600167770192
496,-0.20026093057127348
497,0.944018325023297
498,0.5228858200374837
499,0.98306805366013
500,0.49144872523739735
501,0.6119694761366476
502,0.38604509282927424
503,0.6336050100166863
504,0.019160716747162354
505,0.6809934095454286
506,0.3779206296610793
507,0.5154546707190262
508,0.04551815572580953
509,-0.23043701433804298
510,0.13026455582195773
511,0.5917404996037154
512,-0.08240210687626348
513,-0.13624463534893572
514,0.9560172278480934
515,1.0548276640274468
516,0.45648076188701925
517,0.5142689000319995
518,0.9110094175383816
519,0.8246765097408719
520,0.43623308920213866
521,0.4682119893565506
522,0.8277298487836147
523,1.2195392022157154
524,0.8288691069566712
525,0.6050015602093524
526,0.9879442545086636
527,1.132926704381239
528,0.9431897717985533
529,-0.17767930007612875
530,0.6243580485081894
531,-0.06895463784727873
532,0.56322847197477
533,1.1374045055578463
534,0.3745999599372052
535,0.6011443028932835
536,0.9498738973035596
537,0.42001118750611965
538,-0.6202336196882916
539,-2.4501524936687695
540,0.4737513781455007
541,0.7384607238303476
542,0.06970127051787056
543,0.23707975477146803
544,0.7269681983705745
545,-0.2801112597920712
546,0.5115557217174382
547,1.7181525680734362
548,1.6582258565306134
549,0.6100644605022847
550,0.9890186654979063
551,1.3257440155061957
552,0.8480425856143752
553,0.7952925352762508
554,0.06190005926118758
555,0.7991890522299414
556,-0.5249405766364825
557,-0.38257640063303544
558,-0.034541439581039945
559,0.8356746148324001
560,1.18835183542428
561,0.4673386794869252
562,1.047444202281107
563,1.5324185862056972
564,1.2715463597101548
565,0.34476797116833424
566,0.5519182197906405
567,1.428661227283973
568,1.149547888130269
569,0.6288295222086617
570,0.9681331483608746
571,0.5597801230044119
572,0.7379831915080235
573,0.6178794614529775
574,0.5974393369031166
575,0.6065435408510798
576,0.8197359450344175
577,0.9049340515694455
578,1.6305612170462034
579,0.12272716316124388
580,1.1089856112940728
581,1.0926652524173628
582,1.233981564669313
583,1.086364608288366
584,0.8697916694062995
585,0.9722643428227036
586,1.2925838476178084
587,0.15228301623675566
588,1.3821591791194532
589,1.4202819083464977
590,0.9610073987314944
591,1.872628494175065
592,1.2428558122948052
593,0.8358131868448151
594,1.2901355769613119
595,1.7856752186420035
596,0.48646984070574284
597,1.6963186101432761
598,1.835950550172016
599,1.7379175311839212
600,1.2689747918561887
601,1.8402659452570242
602,0.7380077390016853
603,-1.9281244082184075
604,1.4379509420223275
605,2.480838440145905
606,2.079043821103819
607,2.2786563522773537
608,0.9313348011569733
609,2.635753571345684
610,1.269908950158909
611,2.698390292554775
612,2.8024002775466466
613,2.4539609290276188
614,2.6610087971426664
615,2.150354841959043
616,2.6245405449366555
617,2.4020267300947493
618,1.3603682977671658
619,2.096397008287548
620,1.8967239570690673
621,1.9863986614782005
622,1.9883350645074813
623,2.0322496271514296
624,1.0413563656172231
625,1.6575483553376094
626,1.723303669793192
627,1.7867810990609385
628,1.4952210128194086
629,1.1298015692511347
630,1.8808881939120443
631,1.4168790959955695
632,1.253663835326246
633,1.966099771994302
634,1.2130471293648348
635,0.9876489671875772
636,1.0710930331737973
637,0.8393025610307374
638,1.188066092053977
639,1.313292740277035
640,0.6957010544368885
641,0.9747930772711095
642,0.560860480345112
643,0.7305816271343417
644,0.7895193617237357
645,0.8101945039240679
646,0.493018489704931
647,0.8720790374777891
648,1.2929713599009132
649,0.8998170030668469
650,1.3501790091481753
651,1.2578803140260257
652,0.940969861401947
653,1.9062071338855766
654,0.8645777217944994
655,1.7896850519965986
656,1.224490693002581
657,1.1081687790047834
658,0.37053568171120066
659,0.10910367445063684
660,0.2095606363528928
661,0.8640894841280948
662,0.29336913926197195
663,0.010884921205464693
664,0.9181313721733675
665,0.9394183074667488
666,0.6773243482919735
667,0.6996214923095012
668,0.7380887462928092
669,1.511793240660591
670,1.2608525819093543
671,0.8696817303705355
672,0.4073458457171295
673,0.2282924750200266
674,0.6992297367349902
675,0.6252161754182453
676,1.083789619142018
677,0.46503258451757645
678,0.14448153523252216
679,0.5044137824278971
680,0.8246984689761057
681,0.23012979909132802
682,0.7158239966685489
683,0.4920035511570209
684,1.007406381443186
685,0.5786580040557725
686,0.6444921713656173
687,0.09970262440176736
688,1.2048831476549404
689,0.737214506970326
690,0.8796939651611941
691,0.20350156741186698
692,0.174192054857083
693,0.6240507537671132
694,0.6899537830341078
695,1.2290212729471337
696,0.44848273327655264
697,-0.7099065481564564
698,0.618724087129694
699,-0.08570848557563071
700,1.018433058333578
701,0.36567657170721457
702,0.9307704602427656
703,-0.38337980325280174
704,-0.38568614911169785
705,0.4886033605208686
706,-0.7927839581977487
707,0.46616938157035026
708,0.22709414694035157
709,0.2009401297312321
710,0.35887726704712186
711,0.1102241345276358
712,-0.41051349845161855
713,-0.22772194135918777
714,-1.1287522894064441
715,1.5770951110534757
716,0.702294495649844
717,0.8732021182979377
718,1.4538172595659864
719,1.0894969738272477
720,0.3855380053927737
721,1.0701282953179874
722,1.4852816215427156
723,1.0537796258869756
724,1.1242966209758718
725,1.4962047130197655
726,2.0678107191302413
727,0.7074942075885078
728,1.3933052943339446
729,1.8534585378020827
730,1.4912445251935633
731,0.3296293432923063
732,0.8728761595358732
733,1.0193086484457492
734,1.3279282563930916
735,1.3415757185204518
736,2.0806974210812257
737,1.3272390593868053
738,1.7575076710928998
739,1.5269142198773844
740,1.4399975515802694
741,1.3951432997296394
742,2.070942779987603
743,2.2802555454773072
744,1.6413977521945213
745,1.4074542709431217
746,2.590177848054145
747,3.391472473076213
748,3.1665226829811024
749,4.198610563601733
750,2.109379924337315
751,-0.6445323995723968
752,1.807439100763946
753,4.872312441538825
754,4.746866172562806
755,6.484518726872972
756,5.159612895502814
757,3.3656656910488163
758,3.879013417885628
759,3.4811276567842357
760,3.8247627782195073
761,4.487689655637507
762,3.3662160423685243
763,4.113822613825479
764,3.5909858670325026
765,2.5266225560686193
766,2.1330549017067204
767,3.147590987199427
768,2.69927710697427
769,2.953269019971553
770,2.456531668356197
771,2.5368513478031325
772,2.345938540456051
773,2.7374350521429918
774,3.147082220640544
775,3.52175530132717
776,3.220136659965287
777,3.1463147507357565
778,3.987833415854513
779,4.665308053403532
780,4.055717752324625
781,2.701830826471485
782,3.223186649354486
783,2.2144515510665164
784,2.6230912809215647
785,3.0718951929893556
786,2.139504753612676
787,2.5186930674747394
788,2.3969521230719577
789,1.9217293305615204
790,2.289628994805465
791,1.493226197223903
792,1.0883792177912728
793,1.8292159727360575
794,1.451594581804117
795,1.430495404035832
796,2.017644124393759
797,2.4309009747080683
798,1.6390838942333312
799,2.2155269496777183
800,2.2146082342017586
801,3.2272536176421305
802,2.6835194801248115
803,1.308375062983071
804,1.7761661908802875
805,2.374512638270102
806,2.0678013636839037
807,1.2145824180153317
808,1.2435087967954201
809,1.0494148523143432
810,1.575790182615206
811,1.3265485223615139
812,0.20895172082677504
813,1.0344689046879658
814,0.9060702221279007
815,1.5312955719245256
816,1.0351042774934065
817,2.4777113739056933
818,1.5195780426364447
819,0.8028563700770155
820,2.45646513671615
821,0.6890139040856615
822,0.382642607134251
823,1.3643930043155281
824,1.1333060611841397
825,1.8460108796146146
826,1.1111016195078838
827,0.7198469149508631
828,1.4521706138097406
829,0.8537927580866569
830,1.5171997732820728
831,0.7002287188725171
832,0.911784007577987
833,0.7994580571277483
834,0.896094831717491
835,0.9697097863940041
836,0.8725335261713925
837,1.828291382711889
838,0.6403644564593707
839,0.7865560701443597
840,0.678891986256513
841,0.8691475378618616
842,0.43411434043879193
843,0.46577048981448765
844,1.4681774284603897
845,1.1994677615843594
846,0.9562264165264249
847,0.3352343570930518
848,0.8522935454344216
849,0.7140807799353057
850,0.5372761326220932
851,-0.35517289119607565
852,0.8078938641216311
853,1.0355833631460118
854,1.347470670864202
855,1.12979606399343
856,1.4973471683566704
857,0.49664827560691727
858,0.8012111873714103
859,0.5464728469824811
860,0.2752323913414667
861,0.8491658951934253
862,1.150926420326872
863,0.5938791751295733
864,1.059229279125355
865,0.5056580228396594
866,0.05245822046916171
867,-0.004094957971286561
868,0.3121697966132091
869,0.0806701715743694
870,0.4892740775906468
871,0.8859682124683301
872,1.3562377087302568
873,0.9316577059976288
874,-1005.3254998915285
875,0.6723443650516598
876,0.025016413393153414
877,0.46654242118198663
878,0.8011741065748561
879,0.35877539183082696
880,0.684914933608102
881,0.2778246846758625
882,0.250050850645156
883,-0.1335470713505318
884,-0.24170665680685843
885,0.11600126746212247
886,0.38631820192116795
887,0.10248734758105638
888,0.9722569259724656
889,0.63160735914078
890,1.0528138307756834
891,1.056973627767138
892,0.86524184167396
893,0.5436175202403275
894,0.39191281860590177
895,1.0833044707513597
896,0.3777549275903418
897,0.5807753020349082
898,0.5338562080102447
899,1.0578691482740954
900,0.9054718280031162
901,0.012149581648963625
902,-0.8278270091403108
903,0.008527790181617867
904,0.7171086769534849
905,1.1063923655182784
906,0.5888225582664637
907,-0.1196681652013698
908,0.06100975050126767
909,0.0035771166092182227
910,0.1266579986010541
911,-0.6510163513760379
912,-0.09047138118562881
913,0.28284017589051214
914,0.06815858340033731
915,-0.5303349835607527
916,-0.04476296866588836
917,0.4932465938481858
918,0.6669151703503262
919,-0.6878840786298595
920,-0.7066763971079997
921,-0.5262204675474349
922,-0.2321706134865007
923,0.8293727182793447
924,0.7424508022515308
925,1.0345407368986494
926,0.15007999177945486
927,0.6760886671408919
928,0.5297093626971723
929,0.5730141482456554
930,-0.3652549812367658
931,-0.0648287678124504
932,0.40989145546113015
933,1.1114217504031743
934,0.5989415619947405
935,-0.1158080656684719
936,-0.48975362448946225
937,-0.5398235866599901
938,0.2295495073945233
939,-0.8821732213972862
940,-1.0317703611525193
941,-0.6066405343476005
942,-1.256215018106106
943,-0.3527149501234419
944,-0.911612928909455
945,-1.0737280272531775
946,-0.675155422229814
947,-0.1807012719828931
948,0.1573807651101058
949,0.028770532834140106
950,0.3343953859611295
951,0.5595642848917048
952,0.7228323158089909
953,0.46463259592171724
954,0.05376506765931932
955,-0.2878557426553634
956,-0.13322089343452426
957,-0.23966914504177161
958,-0.6191887197456838
959,0.05241539825441954
960,0.16574361498122414
961,-0.11857050838047467
962,0.39985407164488596
963,-0.2144002603111108
964,-1.3059425009556067
965,-3.2472225315510976
966,-4.96354194097066
967,-3.9031025202200773
968,-1.3266937355870283
969,-1.7310783193433954
970,-1.0921280974793701
971,-3.710786547896954
972,-0.26806091275059973
973,-1.3317203194693548
974,-1.0414354023580117
975,-1.3007139341044107
976,-0.8451363201676418
977,-0.5937545535346862
978,-0.027330287925960484
979,-1.2851950672957333
980,-1.6425061822793827
981,-2.8735204203273894
982,-0.5653926754982299
983,-0.4162491525240313
984,-2.230513246883941
985,-0.4881123022734739
986,-0.8929128290698563
987,-0.5989727422444053
988,-1.2269648928820498
989,-0.4880896890538251
990,-1.061058285655391
991,-0.20134278400387728
992,-0.873184926807272
993,-0.7157656774868935
994,-1.080062365019839
995,-0.25350864257039163
996,-0.26800279984300257
997,-1.560335877727388
998,-0.46730918069944494
999,-1.3097736104999376
1000,-0.7574568970902282
1001,-0.9134283080838692
1002,-1.224909215069899
1003,-1.4839628714850237
1004,-0.49352916671232094
1005,-1.0091452228205906
1006,-0.5486018492247426
1007,-0.2096275468882567
1008,-0.3520035384422364
1009,-0.26907461605677785
1010,-1.1228037511541578
1011,-1.0125064233172383
1012,-0.295293327903142
1013,-0.6160871494978837
1014,-1.383984790995651
1015,-0.7873522727181053
1016,-0.5915619995309678
1017,-0.5787525811675316
1018,-0.0012300904282600555
1019,-2.768574241985221
1020,-0.6733345326322313
1021,-0.9667883011685383
1022,-0.7753435379844529
1023,-1.0107388369544026
1024,-1.215890034870311
1025,-0.7359342094580228
1026,-0.9665648708364243
1027,-0.8018964773567694
1028,-0.9974668116821217
1029,-0.5408435576273645
1030,-1.1391059954562035
1031,-0.5588129531880588
1032,-1.1833809838048186
1033,-0.3595196663246796
1034,-0.30748681294427893
1035,-0.4647192360207759
1036,-0.368935292014549
1037,-0.7257867267760991
1038,-0.28292464451161514
1039,-0.024942421202877263
1040,-1.6241444398626417
1041,-1.7558520586022723
1042,-1.5967064258945722
1043,-0.7552804057529343
1044,-1.2262287071297067
1045,-1.423538466884426
1046,-0.9887538631956465
1047,-1.0634718954318636
1048,-1.0190174585375926
1049,-0.47721984554944985
1050,0.2450714426954672
1051,-1.0010791963908687
1052,-2.089085410713875
1053,-0.8622577726223355
1054,-1.0532224637303784
1055,-0.20813982911140272
1056,-0.33088557854633915
1057,0.1691886112618981
1058,0.28965340048796584
1059,-0.29484773977963474
1060,0.28209563660298986
1061,0.23945852133291012
1062,-1.7533625149913634
1063,0.16094825377787902
1064,-0.013978316970751692
1065,0.2539910946895745
1066,0.11657133064684277
1067,0.45472856860337707
1068,0.0846464919543699
1069,0.17769627514911335
1070,-0.3169509998074611
1071,0.2760953381022322
1072,-0.021893439362114187
1073,-0.38920068222047544
1074,-0.18210341311933576
1075,-0.7267141938231587
1076,-0.7487593548576879
1077,-0.44547209330772297
1078,-0.5896149546908269
1079,0.1558965130553167
1080,-0.4318769293775482
1081,-0.4581595422000255
1082,-0.4652361154120923
1083,0.4865332826560529
1084,-0.5032798193999177
1085,-1.034649891402962
1086,-0.3460654111110948
1087,-0.16574105977814568
1088,-0.8672430193977858
1089,-0.4760857948716728
1090,-1.4207249349798046
1091,-0.8331983552549209
1092,-2.899484612472988
1093,-1.4562566926007365
1094,0.02903867675155425
1095,-0.3134902842796068
1096,0.27390070181992865
1097,-0.5291498255986689
1098,0.15999032482828568
1099,0.27546330079738546
1100,0.34295813072032466
1101,-0.4303373185648569
1102,-1.580120302404545
1103,0.2808264144905479
1104,-0.34137334061825886
1105,-1.3813917292437274
1106,0.009674808937489843
1107,-0.21046349062617864
1108,0.07172124416782388
1109,0.17996015952201194
1110,0.07300746577951855
1111,-0.17795690782689277
1112,0.0436789952567862
1113,-1.9467660625321663
1114,0.5298781868205067
1115,0.12631738131381098
1116,-0.43245500698566364
1117,-0.5585656141120703
1118,0.09792824452549809
1119,0.7904174097731245
1120,0.8394457891821006
1121,-0.10565773215394891
1122,0.043568694478463676
1123,-0.29583326332027315
1124,-0.0956431677484968
1125,-0.19994217912831935
1126,-0.17451612888512624
1127,-0.1762074412954071
1128,-0.013990626443088239
1129,0.040636591404137334
1130,-0.5261816318419958
1131,0.16216054499874222
1132,0.2812282674632467
1133,0.45459737976262193
1134,-0.034886458430730904
1135,-0.2142209733599767
1136,-0.3931575381093646
1137,-0.5872937738258477
1138,0.30591252285126114
1139,-0.019985742317943256
1140,-0.21910816390637589
1141,0.48161274217007843
1142,0.23989146063312283
1143,0.11782301904804271
1144,0.11469774076423
1145,-0.49327575860934303
1146,-0.9072469694456435
1147,0.410072521395211
1148,-3.45530406382847
1149,0.3511930054531671
1150,0.2562754333157926
1151,0.6124924307784525
1152,0.28202783337754767
1153,0.17847829532034787
1154,0.4369926859310098
1155,-0.7624383932410321
1156,-0.05120849974626829
1157,-0.37170965724193206
1158,0.5148662163797768
1159,-0.47901342716542583
1160,0.551981865631749
1161,1.2413599534209547
1162,-0.7646469516208745
1163,0.06533350095455681
1164,0.5097279976658182
1165,1.0425842253811943
1166,1.5735436950234218
1167,1.3499538105491808
1168,1.1528111973049944
1169,1.0314507308905467
1170,1.2254785908312487
1171,1.483906104250492
1172,1.173221606351535
1173,0.8354740409058765
1174,0.7157805640336639
1175,1.8460176844663607
1176,2.9655097311466765
1177,1.641588229564075
1178,2.322992395993719
1179,1.7467245274372942
1180,1.2645425380456121
1181,-0.9667435639678104
1182,0.7005835297511522
1183,-0.7479250287281936
1184,-0.2462655776242233
1185,1.2423912975370701
1186,1.2841427187192558
1187,0.2618052796590673
1188,0.3644776436312558
1189,0.009383173440790316
1190,-0.4962383787596636
1191,0.01147897964445388
1192,-0.41070061179022943
1193,-0.12412034248396608
1194,-0.5466017671552841
1195,1.1230382581104035
1196,-0.12902220994626123
1197,-0.7063373191012987
1198,-0.4650710562476954
1199,-0.11879385959801336
1200,0.13040803291724856
1201,-0.3716363500095925
1202,-0.6194831606288576
1203,-0.19703680546474622
1204,-1.1212138012462907
1205,-1.2457543191335843
1206,0.13889719043947935
1207,-0.14251292502653357
1208,0.11154122448350456
1209,0.07145636854983017
1210,0.14653142372132955
1211,-0.7413620416907918
1212,-1.0165416257760311
1213,-1.0631446196028786
1214,-0.8941335604461296
1215,-0.5651748380004822
1216,-0.9007157457632848
1217,-0.30988386235807663
1218,-0.7387755539119434
