TAZ,work_low,work_med,work_high,work_veryhigh
1,102.003,117.751,129.188,125.96399999999998
2,199.31799999999998,197.591,197.725,194.046
3,19.375,21.415000000000003,23.054000000000002,21.641000000000002
4,25.305,24.245,23.665999999999997,22.652
5,100.066,106.063,110.61299999999999,107.457
6,149.842,137.781,129.426,114.727
7,252.373,270.843,282.764,271.49
8,78.237,75.902,74.133,67.576
9,566.9459999999999,558.208,548.63,507.87
10,129.562,119.50200000000001,112.592,100.69399999999999
11,17.285,19.779000000000003,21.8,21.531999999999996
12,143.992,134.501,127.79299999999999,113.761
13,275.442,250.96300000000002,234.918,216.24
14,645.677,562.8960000000001,504.9789999999999,441.346
15,97.536,98.398,98.43199999999999,89.78399999999999
16,67.608,62.495999999999995,59.044999999999995,52.306
17,43.838,39.808,37.071,32.609
18,109.14099999999999,100.78,94.28899999999999,83.068
19,115.769,110.99600000000001,108.189,100.74799999999999
20,123.27000000000001,113.32100000000001,106.02399999999999,96.988
21,269.0,237.321,215.416,192.47599999999997
22,33.799,32.49,31.665,29.963
23,1966.443,2331.75,2561.1099999999997,2591.526
24,799.0419999999999,731.041,681.6089999999999,611.8389999999999
25,356.309,316.94899999999996,290.691,266.336
26,182.00400000000002,206.30300000000003,224.23000000000002,219.71999999999997
27,118.837,114.75800000000001,111.976,103.23599999999999
28,120.36699999999999,106.538,97.06099999999998,85.862
29,63.57700000000001,69.73500000000001,73.97200000000001,75.027
30,307.797,327.53,345.813,350.984
31,170.265,164.5,161.147,153.082
32,489.379,452.48900000000003,425.271,379.545
33,184.08499999999998,184.914,186.422,174.35799999999998
34,174.19099999999997,178.32100000000003,183.976,191.549
35,218.361,211.618,207.509,194.691
36,1447.56,1497.103,1537.594,1522.614
37,403.45799999999997,382.185,367.928,344.46299999999997
38,43.79900000000001,41.661,40.331,37.951
39,339.64099999999996,317.942,302.32599999999996,276.633
40,28.253999999999998,27.52,27.177999999999997,25.954
41,117.203,105.846,98.116,87.813
42,648.087,604.7429999999999,573.135,524.3689999999999
43,261.663,233.14300000000003,212.877,186.62800000000001
44,53.88499999999999,48.10600000000001,44.161,39.114999999999995
45,147.198,140.576,136.646,129.904
46,1128.8870000000002,1093.926,1074.4009999999998,1009.516
47,67.301,68.249,69.089,66.681
48,549.281,592.173,627.896,656.998
49,89.499,80.012,73.536,65.797
50,829.487,725.438,653.314,572.564
51,222.089,213.81100000000004,209.52999999999997,200.599
52,554.643,503.58000000000004,467.82399999999996,425.26
53,98.267,92.96500000000002,89.98299999999999,87.636
54,1128.8919999999998,1065.532,1025.443,984.593
55,193.008,168.38300000000004,151.44999999999996,134.882
56,181.31,186.845,191.014,184.25900000000001
57,369.749,378.243,385.151,380.63300000000004
58,101.127,95.868,92.39,90.494
59,86.93799999999999,80.32300000000001,75.57,68.75200000000001
60,262.418,249.954,243.659,249.548
61,581.726,570.028,568.2349999999999,584.1400000000001
62,364.826,348.52,339.613,344.79999999999995
63,1633.375,1807.899,1922.049,1972.5529999999999
64,238.114,251.911,259.781,251.791
65,25.473,25.026000000000003,25.009999999999998,25.124000000000002
66,232.186,209.126,192.738,172.183
