trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
101963388,310863,250247,12745423,work,4,True,4,work,715,718,,217,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
566177452,1726150,908089,70772181,univ,4,True,4,univ,821,823,,1244,17.0,17.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762123356,2323546,1146507,95265419,shopping,4,True,4,shopping,583,583,,9113,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36746411,0.0,0.075770875,0.0,0.278382507,0.278382507,0.0,0.0
1451545924,4425444,1863486,181443240,social,4,True,4,social,687,504,,10826,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386035694,0.613964306,0.0,0.0,0.0,0.0
1499423676,4571413,1895852,187427959,othdiscr,4,True,4,othdiscr,1412,1405,,10916,19.0,20.0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1515187884,4619475,1906190,189398485,escort,4,True,4,escort,1241,1243,,10952,19.0,19.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823014212,0.176985788,0.0
1519139796,4631523,1908355,189892474,school,4,True,4,school,159,188,,4111,12.0,20.0,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550486732,4727093,1925277,193810841,othmaint,4,True,4,othmaint,1121,1133,,11012,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436444767,0.563555233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574402612,4800007,1937846,196800326,work,4,True,4,work,1069,1066,,4281,16.0,16.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1866365668,5690139,2342570,233295708,escort,4,True,4,escort,1343,1344,,11764,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132670832,0.8673291679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896329500,5781492,2373021,237041187,othdiscr,4,True,4,othdiscr,253,278,,6897,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.419368759,0.043993527000000004,0.12359878699999999,0.0,0.0,0.0,0.0,0.09224274699999999,0.32079618,0.0,0.0,0.0,0.0,0.0,0.0
