trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
62146715,189471,189471,7768339,othmaint,3,True,3,othmaint,47,7,,7270,18.0,18.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101963387,310863,250247,12745423,work,3,True,4,escort,718,724,10.610582081812819,217,17.0,17.0,17,101963388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21237317600000002,0.7876268240000001,0.0,0.0,0.0,0.0,0.0
388383891,1184097,500568,48547986,escort,3,True,3,escort,11,12,,8034,18.0,18.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78249237,0.21750763,0.0,0.0,0.0
482326371,1470507,725038,60290796,escort,3,True,3,escort,1106,1106,,8389,8.0,8.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707000000004,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
566177451,1726150,908089,70772181,univ,3,True,4,shopping,823,821,9.834319543945188,1244,17.0,17.0,16,566177452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
762123355,2323546,1146507,95265419,shopping,3,True,4,othmaint,583,583,13.99986941749758,9113,15.0,15.0,15,762123356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150837677,0.364045291,0.292150535,0.06771696,0.0,0.125249537,0.0,0.0,0.0
802309067,2446064,1171439,100288633,escort,3,True,3,escort,633,630,,9180,7.0,8.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707000000004,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
975612331,2974427,1319733,121951541,shopping,3,True,3,shopping,355,355,,9582,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017173884,0.628449853,0.10412818300000001,0.031161272,0.0,0.0,0.10714611,0.111940698,0.0,0.0
986545507,3007760,1336400,123318188,othmaint,3,True,3,othmaint,1306,1304,,9627,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1015006699,3094532,1378840,126875837,othdiscr,3,True,3,othdiscr,1350,1359,,9738,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021579092999999997,0.46445134,0.316987948,0.142583522,0.05439809599999999,0.0,0.0,0.0,0.0,0.0
