TAZ,work_low,work_med,work_high,work_veryhigh
1310,3,14,17,17
1311,9,28,27,32
1312,0,0,1,1
1313,8,7,10,21
1314,17,27,24,44
1315,6,14,16,23
1316,1,4,4,5
1317,12,14,20,17
1318,6,9,12,10
1319,9,15,11,14
1320,16,28,20,36
1321,4,6,7,8
1322,5,7,15,10
1323,28,44,48,58
1324,7,13,27,21
1325,24,55,72,111
1326,2,3,6,3
1327,4,10,18,14
1328,1,4,9,13
1329,6,11,20,26
1330,3,6,8,8
1331,17,22,19,44
1332,31,73,69,74
1333,1,2,3,8
1334,5,12,7,11
1335,10,15,17,21
1336,37,65,82,104
1337,34,56,59,81
1338,5,8,6,4
1339,3,6,12,16
1340,3,4,7,7
1341,6,5,12,9
1342,32,54,56,65
1343,4,2,10,12
1344,13,30,42,31
1345,5,4,5,4
1346,11,22,26,31
1347,6,15,16,13
1348,29,47,52,77
1349,7,24,12,19
1350,12,26,26,24
1351,5,6,13,9
1352,3,4,2,5
1353,3,4,6,8
1354,5,6,13,12
