TAZ,work_low,work_med,work_high,work_veryhigh
208,34,50,82,169
209,65,134,173,339
210,76,156,274,616
211,35,96,117,250
212,7,21,22,53
213,4,2,7,14
214,6,12,21,25
215,7,11,13,22
216,9,9,24,42
217,34,49,63,123
218,48,89,87,221
219,9,18,29,55
220,188,341,411,780
221,42,53,77,203
222,6,5,10,25
223,19,36,65,103
224,14,19,43,81
225,0,1,7,10
226,5,10,12,24
227,2,8,17,26
228,1,7,6,9
229,18,52,59,101
230,11,26,47,115
231,10,26,42,71
232,9,12,23,41
233,5,11,22,44
234,8,11,18,24
235,2,3,6,8
236,3,1,1,2
237,27,29,39,67
238,0,4,7,10
239,1,5,2,21
240,11,19,30,69
241,12,43,43,63
242,29,63,57,119
243,14,16,19,44
244,26,61,83,168
245,78,147,169,323
246,21,53,53,78
247,33,74,106,206
248,7,17,20,40
249,15,15,17,49
250,6,14,17,29
251,3,8,12,24
252,8,13,20,35
253,7,10,17,26
254,40,85,103,233
255,2,7,11,19
256,4,12,10,26
257,4,4,5,19
258,4,7,13,21
259,39,73,95,167
260,94,202,298,568
261,5,13,27,22
262,1,9,17,26
263,16,16,33,33
264,3,8,12,42
265,46,83,128,168
266,6,9,12,25
267,8,5,13,48
268,5,10,21,44
269,74,114,145,310
270,86,163,248,458
271,6,19,24,47
272,14,26,32,67
273,9,13,21,36
274,63,163,289,615
275,18,68,86,173
276,127,308,483,1114
277,40,108,139,261
278,99,277,386,812
279,42,55,129,272
280,7,17,28,48
281,1,0,0,5
282,63,121,214,519
283,448,882,1164,2429
284,17,34,46,116
285,57,107,152,304
286,51,126,190,425
287,15,24,33,92
288,91,194,289,556
289,0,5,6,21
290,22,43,59,115
291,19,64,93,161
292,5,15,14,23
293,12,18,24,43
294,11,16,26,46
295,41,87,134,255
296,0,0,1,1
297,3,5,14,14
298,1,8,12,10
299,5,7,3,11
300,38,85,104,187
301,31,51,67,130
302,5,5,7,15
303,44,70,80,159
304,23,41,51,82
305,47,84,112,209
306,2,10,13,22
307,9,33,40,62
308,4,10,11,28
309,52,92,131,245
310,8,20,23,66
311,11,28,42,69
312,20,34,56,109
313,1,4,13,26
314,62,128,197,334
315,233,551,883,1922
316,70,153,245,460
317,70,146,208,438
318,109,288,456,899
319,98,191,321,607
320,55,116,167,351
321,231,488,845,1825
322,174,376,571,1231
323,37,86,130,233
324,3,8,8,24
325,11,6,20,40
326,2,12,13,32
327,6,11,14,36
328,61,120,166,378
329,5,19,36,49
330,14,23,28,65
331,23,66,72,190
332,7,18,12,40
333,13,26,40,70
334,34,65,95,191
335,32,54,74,136
336,7,17,17,42
337,13,13,36,63
338,42,86,128,320
339,11,32,40,114
340,123,225,377,662
