trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
170840035,520853,345553,21355004,univ,3,True,4,shopping,188,188,7.681591099120444,444,17.0,17.0,17,170840036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272640899,831222,428900,34080112,escort,3,True,4,othmaint,864,860,11.965134692261088,7928,15.0,15.0,14,272640900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645172877,0.18100092199999998,0.173826201,0.0,0.0,0.0,0.0,0.0,0.0
367831931,1121438,488578,45978991,shopping,3,True,4,escort,386,391,15.433322899961908,8203,19.0,19.0,19,367831932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
576120267,1756464,923246,72015033,escort,3,True,4,escort,977,993,14.229219455727042,8864,8.0,8.0,8,576120268,0.0,0.0,0.0,0.32761399,0.648736988,0.023649022999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659668755,2011185,1050335,82458594,escort,3,True,3,escort,635,594,,9062,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645172877,0.18100092199999998,0.173826201,0.0,0.0,0.0,0.0,0.0,0.0
668127723,2036974,1058931,83515965,univ,3,True,3,univ,533,563,,1642,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
866353539,2641321,1212027,108294192,school,3,True,4,escort,641,614,3.873552053079791,2236,15.0,15.0,15,866353540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008781370000001,0.099121863,0.0,0.0,0.0,0.0,0.0,0.0
1212505059,3696661,1682653,151563132,univ,3,True,4,eatout,435,596,11.58792599417345,3079,15.0,15.0,15,1212505060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628916949,0.371083051,0.0,0.0,0.0,0.0,0.0,0.0
1290141235,3933357,1761314,161267654,othmaint,3,True,4,escort,317,323,10.958194728292609,7004,8.0,8.0,8,1290141236,0.0,0.0,0.0,0.256465635,0.19639668100000002,0.17785440800000002,0.122055686,0.028927661,0.08283666,0.079901924,0.043539857,0.012021488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325673931,4041688,1784168,165709241,shopping,3,True,4,shopping,527,559,10.289537672204581,10718,9.0,9.0,9,1325673932,0.0,0.0,0.0,0.0,0.092189784,0.255069356,0.282966449,0.075774276,0.085242805,0.057005967000000005,0.019307332,0.10484867699999999,0.0,0.027595353,0.0,0.0,0.0,0.0,0.0
1496104835,4561295,1893529,187013104,escort,3,True,3,escort,1377,1382,,11187,8.0,8.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707000000004,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
1548608907,4721368,1924209,193576113,othdiscr,3,True,4,eatout,1146,1145,11.080126674341681,11309,10.0,10.0,10,1548608908,0.0,0.0,0.0,0.0,0.0,0.03549155,0.582807345,0.127174633,0.224739775,0.0,0.0,0.0,0.0,0.029786697,0.0,0.0,0.0,0.0,0.0
1853677515,5651455,2329675,231709689,shopping,3,True,4,eatout,903,871,14.653256053094331,12193,18.0,18.0,18,1853677516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192023096,0.8079769040000001,0.0,0.0,0.0,0.0
1869263395,5698973,2345514,233657924,univ,3,True,3,univ,39,27,,5231,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2110571843,6434670,2520952,263821480,escort,3,True,4,escort,266,278,14.32083069713901,12703,16.0,16.0,15,2110571844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299056486,0.074996412,0.41897627,0.20697083300000002,0.0,0.0,0.0,0.0,0.0
2122502835,6471045,2529113,265312854,escort,3,True,4,escort,522,530,13.131069447740751,12727,11.0,11.0,11,2122502836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379678398,0.448220444,0.172101157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136540579,6513843,2538350,267067572,escort,3,True,3,escort,1168,1137,,12748,13.0,13.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671206778,0.328793222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137437851,6516578,2538969,267179731,shopping,3,True,4,shopping,1176,1176,8.791697695854797,12759,6.0,6.0,5,2137437852,0.0,0.0,0.0,0.0,0.061551337000000005,0.0,0.071672554,0.060629628,0.0,0.0,0.09164693800000001,0.65884087,0.0,0.0,0.0,0.055658673,0.0,0.0,0.0
2228376411,6793830,2600742,278547051,social,3,True,4,othmaint,1161,1165,12.836277792431316,7087,17.0,17.0,17,2228376412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050418290000001,0.194958171,0.0,0.0,0.0,0.0
2265366187,6906604,2626299,283170773,escort,3,True,4,eatout,1145,1145,13.04651141583514,13105,5.0,5.0,5,2265366188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744635807,0.0,0.0,0.255364193,0.0,0.0,0.0,0.0,0.0
2386273219,7275223,2712114,298284152,escort,3,True,3,escort,1171,732,,13385,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707000000004,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
