trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
484600876,1477441,566110,60575109,othmaint,4,True,4,othmaint,849,828,,6599,17.0,18.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
544267332,1659351,629252,68033416,othdiscr,4,True,4,othdiscr,825,814,,6732,13.0,13.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043643993,0.545880167,0.094829055,0.241931264,0.0,0.073715521,0.0,0.0,0.0,0.0
675678956,2059996,792468,84459869,shopping,4,True,4,shopping,902,901,,7077,5.0,5.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.063047092,0.0,0.0,0.063047092,0.0,0.063047092,0.096265448,0.600570816,0.0,0.05701123,0.0,0.0,0.05701123
1161831556,3542169,1425627,145228944,othdiscr,4,True,4,othdiscr,1235,1242,,5362,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.419368759,0.043993527,0.123598787,0.0,0.0,0.0,0.0,0.092242747,0.32079618,0.0,0.0,0.0,0.0,0.0,0.0
1300127284,3963802,1588634,162515910,othmaint,4,True,4,othmaint,1286,1286,,8369,9.0,10.0,8,0,0.0,0.0,0.0,0.0,0.028047731,0.0,0.350951603,0.0,0.149252856,0.30289175,0.0,0.04635913,0.122496929,0.0,0.0,0.0,0.0,0.0,0.0
1340709740,4087529,1635175,167588717,othmaint,4,True,4,othmaint,1397,1398,,8422,16.0,16.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1412900612,4307623,1718964,176612576,shopping,4,True,4,shopping,1354,1372,,8560,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490831445,0.0,0.0,0.0,0.0,0.254584278,0.254584278,0.0,0.0
1417611812,4321987,1724926,177201476,escort,4,True,4,escort,1376,1379,,8566,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.046374243,0.0,0.0,0.072684124,0.0,0.0,0.059438015,0.270430055,0.098354465,0.0,0.157068569,0.0,0.295650529,0.0
1487248396,4534293,1796945,185906049,social,4,True,4,social,1350,1385,,8745,13.0,14.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27976381,0.48015746,0.0,0.24007873,0.0,0.0,0.0,0.0,0.0
1547441428,4717809,1846894,193430178,escort,4,True,4,escort,1415,1415,,8863,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.046374243,0.0,0.0,0.072684124,0.0,0.0,0.059438015,0.270430055,0.098354465,0.0,0.157068569,0.0,0.295650529,0.0
1587603692,4840255,1883766,198450461,eatout,4,True,4,eatout,77,103,,9005,18.0,18.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054608980,6264051,2414783,256826122,univ,4,True,4,univ,437,440,,4948,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168646204,6611726,2557811,271080775,escort,4,True,4,escort,310,305,,10337,7.0,8.0,7,0,0.0,0.0,0.0,0.0,0.0,0.046374243,0.0,0.0,0.072684124,0.0,0.0,0.059438015,0.270430055,0.098354465,0.0,0.157068569,0.0,0.295650529,0.0
163321116,497930,218904,20415139,escort,4,True,4,escort,845,882,,5922,6.0,6.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42115826,0.15768348,0.42115826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437135052,1332728,515805,54641881,shopping,4,True,4,shopping,770,776,,6537,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213180964,0.240910483,0.152246297,0.393662256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644038244,1963531,752806,80504780,escort,4,True,4,escort,924,901,,6988,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.203285069,0.087659544,0.087659544,0.0,0.005822781,0.0,0.0,0.0,0.101642534,0.005717855,0.508212672,0.0,0.0,0.0,0.0
699231308,2131802,816567,87403913,univ,4,True,4,univ,876,896,,1680,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696191337,0.303808663,0.0,0.0,0.0,0.0
794762308,2423055,924190,99345288,shopping,4,True,4,shopping,860,926,,7372,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36746411,0.0,0.075770875,0.0,0.278382507,0.278382507,0.0,0.0
968340044,2952256,1178995,121042505,escort,4,True,4,escort,1298,1297,,7818,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.203285069,0.087659544,0.087659544,0.0,0.005822781,0.0,0.0,0.0,0.101642534,0.005717855,0.508212672,0.0,0.0,0.0,0.0
1397469332,4260577,1700577,174683666,escort,4,True,4,escort,1377,1335,,8778,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.203285069,0.087659544,0.087659544,0.0,0.005822781,0.0,0.0,0.0,0.101642534,0.005717855,0.508212672,0.0,0.0,0.0,0.0
1627571356,4962107,1927708,203446419,univ,4,True,4,univ,83,172,,4001,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696191337,0.303808663,0.0,0.0,0.0,0.0
1755117380,5350967,2075389,219389672,othdiscr,4,True,4,othdiscr,21,5,,9578,10.0,10.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.354929378,0.145446894,0.499623728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045604700,6236599,2405027,255700587,othmaint,4,True,4,othmaint,221,205,,10354,10.0,10.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.34116944,0.0,0.583836564,0.074993995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160041316,6585491,2548353,270005164,shopping,4,True,4,shopping,310,310,,10652,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490831445,0.0,0.0,0.0,0.0,0.254584278,0.254584278,0.0,0.0
143478932,437435,190372,17934866,univ,4,True,4,univ,566,547,,374,18.0,18.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629274500,1918519,735906,78659312,shopping,4,True,4,shopping,761,759,,6938,16.0,16.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076274354,0.757840172,0.055295158,0.110590316,0.0,0.0,0.0,0.0
813360852,2479758,947588,101670106,othmaint,4,True,4,othmaint,920,931,,7432,6.0,6.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.051430893,0.051430893,0.0,0.213968684,0.153518801,0.186667766,0.102982298,0.145655522,0.0,0.042793737,0.051551405,0.0,0.0
840024340,2561049,982568,105003042,shopping,4,True,4,shopping,1026,1017,,7486,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490831445,0.0,0.0,0.0,0.0,0.254584278,0.254584278,0.0,0.0
864854732,2636752,1017392,108106841,escort,4,True,4,escort,1036,1037,,7541,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150453054,0.849546946,0.0,0.0,0.0,0.0,0.0
1182354004,3604737,1447372,147794250,shopping,4,True,4,shopping,1188,1195,,8221,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213180964,0.240910483,0.152246297,0.393662256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226112340,3738147,1495783,153264042,othdiscr,4,True,4,othdiscr,638,641,,5402,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.419368759,0.043993527,0.123598787,0.0,0.0,0.0,0.0,0.092242747,0.32079618,0.0,0.0,0.0,0.0,0.0,0.0
1374175556,4189559,1672622,171771944,othdiscr,4,True,4,othdiscr,1193,1192,,8681,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102125632,0.746583804,0.151290564,0.0,0.0,0.0
1698190092,5177408,2011737,212273761,shopping,4,True,4,shopping,6,94,,9345,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783800606,0.0,0.072066465,0.144132929,0.0,0.0
1833935980,5591268,2176315,229241997,escort,4,True,4,escort,82,39,,9647,16.0,16.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
640428516,1952525,749080,80053564,work,4,True,4,work,1040,946,,1484,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
766720932,2337563,889551,95840116,shopping,4,True,4,shopping,872,872,,7358,9.0,9.0,9,0,0.0,0.0,0.0,0.0,0.0,0.086253583,0.235736082,0.217929307,0.026367245,0.066851523,0.150316009,0.167128809,0.0,0.049417443,0.0,0.0,0.0,0.0,0.0
1104295060,3366753,1350854,138036882,escort,4,True,4,escort,1219,1219,,8097,10.0,10.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.152413275,0.360078185,0.346132466,0.141376074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363305844,4156420,1659597,170413230,escort,4,True,4,escort,1377,1374,,8666,18.0,18.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823014212,0.176985788,0.0
1635813004,4987234,1936827,204476625,univ,4,True,4,univ,83,70,,3847,7.0,7.0,7,0,0.0,0.0,0.0,0.384291795,0.37997151,0.017486076,0.017486076,0.0,0.052458229,0.020717499,0.020717499,0.106871315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852234308,5647055,2195906,231529288,shopping,4,True,4,shopping,129,129,,9828,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36746411,0.0,0.075770875,0.0,0.278382507,0.278382507,0.0,0.0
2161011020,6588448,2549405,270126377,escort,4,True,4,escort,276,268,,10595,9.0,9.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657582,0.096920036,0.259807729,0.0,0.159171345,0.159171345,0.159171345,0.0,0.0,0.0,0.0,0.0,0.0
2204920708,6722319,2602444,275615088,escort,4,True,4,escort,367,375,,10711,14.0,14.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753171928,0.246828072,0.0,0.0,0.0,0.0,0.0,0.0
71483748,217938,104886,8935468,escort,4,True,4,escort,468,468,,5879,18.0,18.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200112876,610100,264616,25014109,escort,4,True,4,escort,689,533,,6159,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.203285069,0.087659544,0.087659544,0.0,0.005822781,0.0,0.0,0.0,0.101642534,0.005717855,0.508212672,0.0,0.0,0.0,0.0
334389516,1019480,405977,41798689,escort,4,True,4,escort,253,268,,6483,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.046374243,0.0,0.0,0.072684124,0.0,0.0,0.059438015,0.270430055,0.098354465,0.0,0.157068569,0.0,0.295650529,0.0
388837516,1185480,462819,48604689,escort,4,True,4,escort,652,692,,6583,8.0,9.0,7,0,0.0,0.0,0.0,0.0,0.0,0.046374243,0.0,0.0,0.072684124,0.0,0.0,0.059438015,0.270430055,0.098354465,0.0,0.157068569,0.0,0.295650529,0.0
588649060,1794661,685183,73581132,univ,4,True,4,univ,566,592,,1385,17.0,17.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667913212,2036320,783344,83489151,univ,4,True,4,univ,876,877,,1590,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696191337,0.303808663,0.0,0.0,0.0,0.0
684408484,2086611,801575,85551060,escort,4,True,4,escort,874,877,,7273,19.0,19.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823014212,0.176985788,0.0
853969396,2603565,1002078,106746174,escort,4,True,4,escort,925,926,,7722,17.0,17.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
898318276,2738775,1055972,112289784,escort,4,True,4,escort,905,1011,,7834,13.0,13.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228972422,0.771027578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081841324,3298296,1326595,135230165,othmaint,4,True,4,othmaint,1098,1098,,8234,16.0,17.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1192450308,3635519,1457996,149056288,escort,4,True,4,escort,372,377,,8489,16.0,17.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1193900260,3639939,1459515,149237532,shopping,4,True,4,shopping,1181,1181,,8499,18.0,18.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1435275900,4375841,1746268,179409487,eatout,4,True,4,eatout,1343,1343,,9038,15.0,22.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484877076,4527064,1794981,185609634,escort,4,True,4,escort,31,84,,9153,16.0,16.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1529884900,4664283,1831786,191235612,escort,4,True,4,escort,1409,1410,,9265,16.0,16.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150453054,0.849546946,0.0,0.0,0.0,0.0,0.0
1563671388,4767290,1861627,195458923,shopping,4,True,4,shopping,1363,1363,,9347,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213180964,0.240910483,0.152246297,0.393662256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598411516,4873205,1893936,199801439,shopping,4,True,4,shopping,382,364,,9431,18.0,18.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1673405692,5101846,1982346,209175711,othdiscr,4,True,4,othdiscr,72,16,,9566,13.0,13.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043643993,0.545880167,0.094829055,0.241931264,0.0,0.073715521,0.0,0.0,0.0,0.0
1732743580,5282754,2050176,216592947,shopping,4,True,4,shopping,177,174,,9708,18.0,18.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1762553012,5373637,2085223,220319126,escort,4,True,4,escort,172,129,,9806,8.0,8.0,8,0,0.0,0.0,0.0,0.0,0.203285069,0.087659544,0.087659544,0.0,0.005822781,0.0,0.0,0.0,0.101642534,0.005717855,0.508212672,0.0,0.0,0.0,0.0
