trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
221762403,676104,291426,27720300,social,3,True,3,social,676,680,,6000,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762673603,0.196684366,0.0,0.040642031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366565331,1117577,440981,45820666,escort,3,True,3,escort,588,635,,6346,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
402491187,1227107,477515,50311398,escort,3,True,4,othmaint,676,680,15.334785624650989,6442,19.0,19.0,19,402491188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
484600875,1477441,566110,60575109,othmaint,3,True,4,othmaint,828,828,15.232573972708003,6599,17.0,18.0,17,484600876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
518469827,1580700,602500,64808728,othmaint,3,True,3,othmaint,739,735,,6662,6.0,6.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287213384,0.0,0.0,0.0,0.0,0.712786616,0.0,0.0,0.0,0.0,0.0,0.0
544267331,1659351,629252,68033416,othdiscr,3,True,4,othmaint,814,824,14.176728653721229,6732,13.0,13.0,13,544267332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679754381,0.320245619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675678955,2059996,792468,84459869,shopping,3,True,4,shopping,901,882,11.88569556245478,7077,5.0,5.0,5,675678956,0.0,0.0,0.0,0.0,0.061551337,0.0,0.071672554,0.060629628,0.0,0.0,0.091646938,0.65884087,0.0,0.0,0.0,0.055658673,0.0,0.0,0.0
679852099,2072719,797307,84981512,shopping,3,True,3,shopping,896,949,,7094,19.0,19.0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1300127283,3963802,1588634,162515910,othmaint,3,True,4,othmaint,1286,1283,12.376487631552756,8369,9.0,10.0,8,1300127284,0.0,0.0,0.0,0.256465635,0.196396681,0.177854408,0.122055686,0.028927661,0.08283666,0.079901924,0.043539857,0.012021488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412900611,4307623,1718964,176612576,shopping,3,True,4,shopping,1372,1366,8.848764992843998,8560,14.0,14.0,14,1412900612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017173884,0.628449853,0.104128183,0.031161272,0.0,0.0,0.10714611,0.111940698,0.0,0.0
1417611811,4321987,1724926,177201476,escort,3,True,4,social,1379,1379,14.919523570961104,8566,7.0,7.0,7,1417611812,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
1487248395,4534293,1796945,185906049,social,3,True,4,eatout,1385,1371,13.719485834419896,8745,13.0,14.0,13,1487248396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20985109,0.290892068,0.0,0.499256842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507415827,4595779,1814801,188426978,work,3,True,4,work,1414,1410,11.09458936626784,3536,18.0,19.0,18,1507415828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1547441427,4717809,1846894,193430178,escort,3,True,4,escort,1415,1415,11.450054367301208,8863,7.0,7.0,7,1547441428,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
2054608979,6264051,2414783,256826122,univ,3,True,4,escort,440,541,11.564752479648657,4948,12.0,12.0,12,2054608980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43873352,0.141096056,0.130019758,0.0,0.219455556,0.070695109,0.0,0.0,0.0,0.0,0.0
2168646203,6611726,2557811,271080775,escort,3,True,4,escort,305,305,14.28232648975453,10337,7.0,8.0,7,2168646204,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
163321115,497930,218904,20415139,escort,3,True,4,escort,882,765,12.070023998750955,5922,6.0,6.0,6,163321116,0.0,0.0,0.573662861,0.0,0.0,0.0,0.426337139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437135051,1332728,515805,54641881,shopping,3,True,4,social,776,788,11.022647039136363,6537,12.0,12.0,12,437135052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178317517,0.451517182,0.27737762,0.065198536,0.0,0.009801894,0.017787251,0.0,0.0,0.0,0.0,0.0
626896611,1911270,733167,78362076,eatout,3,True,4,social,814,811,14.57419968419624,6937,14.0,14.0,14,626896612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
633419763,1931157,740947,79177470,shopping,3,True,3,shopping,950,946,,6950,6.0,6.0,5,0,0.0,0.0,0.0,0.0,0.061551337,0.0,0.071672554,0.060629628,0.0,0.0,0.091646938,0.65884087,0.0,0.0,0.0,0.055658673,0.0,0.0,0.0
699231307,2131802,816567,87403913,univ,3,True,4,escort,896,901,7.295362833215928,1680,17.0,17.0,17,699231308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
794762307,2423055,924190,99345288,shopping,3,True,4,escort,926,960,14.65278227572901,7372,15.0,15.0,15,794762308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150837677,0.364045291,0.292150535,0.06771696,0.0,0.125249537,0.0,0.0,0.0
849903187,2591168,996195,106237898,escort,3,True,3,escort,1021,1030,,7571,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427169666,0.572830334,0.0,0.0,0.0,0.0
968340043,2952256,1178995,121042505,escort,3,True,4,escort,1297,1297,14.895346859484878,7818,8.0,8.0,8,968340044,0.0,0.0,0.0,0.32761399,0.648736988,0.023649023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047744427,3194342,1287982,130968053,univ,3,True,3,univ,1219,1219,,2559,17.0,17.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1104963851,3368792,1351710,138120481,escort,3,True,3,escort,1212,1217,,8161,12.0,12.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743230427,0.054234351,0.202535221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397469331,4260577,1700577,174683666,escort,3,True,4,shopping,1335,1335,10.216032383107873,8778,8.0,8.0,8,1397469332,0.0,0.0,0.0,0.32761399,0.648736988,0.023649023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627571355,4962107,1927708,203446419,univ,3,True,4,escort,172,105,14.194895040573448,4001,17.0,17.0,17,1627571356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1682166635,5128556,1993093,210270829,shopping,3,True,3,shopping,84,9,,9404,6.0,6.0,5,0,0.0,0.0,0.0,0.0,0.061551337,0.0,0.071672554,0.060629628,0.0,0.0,0.091646938,0.65884087,0.0,0.0,0.0,0.055658673,0.0,0.0,0.0
1755117379,5350967,2075389,219389672,othdiscr,3,True,4,escort,5,36,12.473574237059502,9578,10.0,10.0,10,1755117380,0.0,0.0,0.0,0.0,0.0,0.03549155,0.582807345,0.127174633,0.224739775,0.0,0.0,0.0,0.0,0.029786697,0.0,0.0,0.0,0.0,0.0
1855290267,5656372,2199293,231911283,univ,3,True,3,univ,130,134,,4525,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628916949,0.371083051,0.0,0.0,0.0,0.0,0.0,0.0
2160041315,6585491,2548353,270005164,shopping,3,True,4,shopping,310,310,13.212209068259847,10652,14.0,14.0,14,2160041316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017173884,0.628449853,0.104128183,0.031161272,0.0,0.0,0.10714611,0.111940698,0.0,0.0
261802635,798178,334954,32725329,univ,3,True,3,univ,566,635,,663,17.0,17.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
296701659,904578,368592,37087707,escort,3,True,3,escort,687,687,,6194,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
507092203,1546012,590231,63386525,shopping,3,True,3,shopping,871,840,,6703,19.0,19.0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
782924267,2386964,910342,97865533,escort,3,True,3,escort,894,901,,7365,7.0,7.0,7,0,0.0,0.0,0.0,0.0,0.0,0.045211707,0.0,0.0,0.126121874,0.0,0.277934232,0.221864174,0.0,0.328868013,0.0,0.0,0.0,0.0,0.0
