TAZ,work_low,work_med,work_high,work_veryhigh
318,2,0,0,2
319,0,0,1,2
320,1,1,0,1
321,0,0,0,2
322,0,0,1,3
323,1,0,2,3
324,0,1,1,0
325,1,0,0,1
326,0,0,0,6
327,0,3,0,2
328,0,1,1,3
329,2,9,9,13
330,0,1,1,4
331,2,7,10,33
332,2,4,3,18
333,1,1,2,3
334,0,1,3,1
335,0,1,1,8
336,0,1,1,2
337,0,3,0,4
338,0,0,0,0
339,0,1,1,3
340,2,5,7,31
341,2,4,9,13
342,3,2,2,3
343,0,0,0,0
344,0,1,1,2
345,0,0,1,2
346,3,3,11,26
347,1,2,2,9
348,1,2,2,32
349,12,17,38,117
350,0,0,1,5
351,1,4,8,23
352,0,0,0,0
353,0,1,0,1
354,0,2,1,2
355,9,11,16,62
356,9,8,25,65
357,0,0,0,3
358,2,0,2,4
359,0,1,1,2
360,1,1,3,3
361,0,0,0,3
362,1,4,10,21
363,0,0,1,3
364,2,1,0,1
365,1,1,1,9
366,0,3,5,12
367,1,2,2,12
368,0,0,1,5
369,0,0,3,3
370,2,3,2,22
371,1,4,1,5
372,4,7,6,12
373,0,1,0,1
374,4,2,7,25
375,0,0,1,2
376,1,0,4,10
377,2,1,5,8
378,4,12,10,27
379,1,0,1,2
380,0,0,0,0
381,1,3,2,7
382,0,0,1,3
383,4,3,7,22
384,0,1,1,3
385,0,0,2,2
386,0,0,0,2
387,0,0,0,4
388,0,5,5,5
389,0,0,1,7
390,0,0,1,1
391,1,1,1,9
392,0,0,0,0
393,0,0,0,0
394,0,1,2,8
395,2,7,5,18
396,5,6,5,23
397,1,2,1,10
398,0,1,2,6
399,1,8,5,30
400,0,0,0,2
401,8,18,27,90
402,5,3,11,20
403,6,15,23,95
404,1,3,5,21
405,0,3,2,19
406,1,7,10,44
407,7,13,26,74
408,5,11,10,50
409,1,10,12,43
410,1,2,1,19
411,0,0,0,4
412,6,19,36,116
413,3,0,4,4
414,5,6,11,33
415,11,10,22,59
416,2,3,2,16
417,1,6,7,25
418,1,3,4,18
419,0,0,0,3
420,0,0,0,0
421,1,1,0,1
422,0,2,2,4
