trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,outbound_departure,max_outbound_departure,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
69180413,210915,101714,8647551,social,1,False,3,social,504,473,10.233811478652493,5684,9.0,9.0,9,,9.0,0,0.0,0.0,0.0,0.461831955,0.538168045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340709741,4087529,1635175,167588717,othmaint,1,False,3,escort,1400,1397,13.760124066463339,8422,16.0,16.0,16,,16.0,0,0.0,0.0,0.006200413,0.004986933,0.0,0.010337749,0.015781258,0.022349724,0.011320009,0.0610877,0.263854949,0.604081265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787148581,2399843,915806,98393572,escort,1,False,3,social,976,941,14.293591339095869,7359,6.0,6.0,6,,6.0,0,0.040029892,0.959970108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630339653,1921767,737059,78792456,escort,1,False,3,othdiscr,760,765,14.97877859189687,6887,9.0,9.0,9,,9.0,0,0.0,0.0,0.004282148,0.282836493,0.71288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476920685,4502806,1788338,184615085,work,1,False,3,escort,8,63,6.743584302229747,3640,19.0,20.0,20,,19.0,0,0.0,0.0,0.002357347,0.003515438,0.003650989,0.004956981,0.005821696,0.03028673,0.010683018,0.006121216,0.039610208,0.067356772,0.074052002,0.107849619,0.362764994,0.280972989,0.0,0.0,0.0
1873018342,5710421,2217625,234127292,univ,2,False,4,othmaint,291,284,11.291079983434573,4586,17.0,17.0,17,,17.0,1873018341,0.0,0.0,0.0,0.0,0.0,0.0,0.026878378,0.0,0.045587412,0.056703613,0.067767612,0.211772198,0.591290787,0.0,0.0,0.0,0.0,0.0,0.0
846570622,2581007,991695,105821327,work,2,False,4,othdiscr,969,943,13.470112891669316,1976,20.0,20.0,20,,20.0,846570621,0.0,0.0,0.0,0.003020632,0.000872671,0.009819915,0.004032092,0.033547265,0.012437164,0.023084614,0.029601855,0.030696598,0.08880218,0.150240348,0.244376765,0.3694679,0.0,0.0,0.0
57277982,174627,88637,7159747,work,2,False,4,work,436,563,16.072889759546563,158,18.0,18.0,19,,18.0,57277981,0.0,0.0,0.0,0.004170607,0.002769083,0.008212126,0.01044298,0.034645644,0.024223099,0.015502992,0.044371325,0.03839639,0.101706769,0.292181702,0.423377281,0.0,0.0,0.0,0.0
652527693,1989413,763007,81565961,othmaint,1,False,3,eatout,926,926,12.132909326718407,7157,19.0,19.0,21,,19.0,0,0.0,0.025380051,0.006505038,0.0,0.0,0.0,0.0,0.0,0.0,0.034497668,0.005372141,0.00750697,0.322054018,0.02041747,0.056367039,0.277982219,0.243917386,0.0,0.0
1543477726,4705724,1843484,192934715,univ,2,False,4,escort,977,1221,12.307512112226757,3658,15.0,15.0,15,,15.0,1543477725,0.0,0.0,0.0,0.0,0.045151752,0.0,0.099380208,0.018712363,0.046279979,0.313502235,0.476973464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382764773,1166965,456736,47845596,univ,1,False,3,shopping,679,566,11.068524877490265,896,18.0,18.0,18,,18.0,0,0.0,0.0,0.0,0.003945375,0.0,0.0,0.0,0.017778798,0.0,0.094239059,0.126537664,0.04524658,0.521630843,0.190621681,0.0,0.0,0.0,0.0,0.0
