trip_id,dest_taz,rand,prob,pick_count
744822126,1030,0.7858404307311553,0.008479262206075484,1
744822126,875,0.05288839925537048,0.0008608376795247532,1
744822126,1048,0.8863710727657221,0.005499233902715102,1
744822126,1022,0.6972772861097696,0.007206473052516511,1
744822126,1018,0.6623226403535687,0.007229599817863756,1
744822126,922,0.20164239694938324,0.009444027900075718,1
744822126,1043,0.8558217640260624,0.007189662854331049,1
744822126,985,0.4813261272715701,0.006335138858073475,1
744822126,946,0.3053615379532987,0.0010808487055277655,1
744822126,905,0.12851157066162866,0.0023103657155905495,1
744822126,1071,0.9411563606736014,0.0007129297188100527,1
744822126,1006,0.5799727703833237,0.006855222971676002,2
744822126,962,0.35999694118806735,0.005576760328377184,1
744822126,1002,0.5535135752532983,0.004491382459010826,1
744822126,1154,0.9776998388527154,0.001725372960802975,1
744822126,1017,0.6497947090764946,0.0096167892207281,2
744822126,938,0.25209727525656955,0.006636459496053849,1
744822126,947,0.3068664894862033,0.004485985332828388,1
744822126,967,0.38207274144613046,0.006983277493938606,1
744822126,930,0.23527760030801093,0.0054899258604454845,1
744822126,973,0.4061102191224879,0.015398782357125244,1
744822126,964,0.3695440455288348,0.0020094725340733532,1
744822126,975,0.42901903936636854,0.005470161315040496,1
744822126,968,0.38568295606653125,0.006758688970772054,1
744822126,908,0.13944840793420976,0.003508971827575637,1
744822126,997,0.5267925671360766,0.006833090630731338,1
744822126,870,0.04755145359896251,0.0003736985075271196,1
744822126,898,0.09322795225481662,0.010103196715211772,1
