trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
1980097380,6036882,2330159,247512172,escort,4,True,4,escort,340,344,,1225,19.0,19.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1786240692,5445855,2112629,223280086,univ,4,True,4,univ,265,283,,550,18.0,22.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862061452,5677016,2204165,232757681,othdiscr,4,True,4,othdiscr,225,225,,1317,10.0,10.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35492937799999996,0.145446894,0.499623728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984535892,3001633,1203837,123066986,shopping,4,True,4,shopping,433,681,,977,18.0,18.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
643218764,1961032,751683,80402345,shopping,4,True,4,shopping,807,807,,868,6.0,6.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.063047092,0.0,0.0,0.063047092,0.0,0.063047092,0.096265448,0.6005708160000001,0.0,0.05701123,0.0,0.0,0.05701123
342192500,1043269,413681,42774062,shopping,4,True,4,shopping,724,739,,801,7.0,7.0,7,0,0.0,0.0,0.0,0.044071544000000004,0.0,0.113245235,0.0,0.0,0.0,0.0,0.055926536,0.11069499699999999,0.261835563,0.414226125,0.0,0.0,0.0,0.0,0.0
826344588,2519343,964826,103293073,escort,4,True,4,escort,1052,1037,,949,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150453054,0.8495469459999999,0.0,0.0,0.0,0.0,0.0
257855828,786145,330419,32231978,shopping,4,True,4,shopping,668,640,,726,15.0,15.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36746411,0.0,0.075770875,0.0,0.278382507,0.278382507,0.0,0.0
999806852,3048191,1229328,124975856,othdiscr,4,True,4,othdiscr,1082,1066,,940,10.0,10.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35492937799999996,0.145446894,0.499623728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384586972,1172521,458436,48073371,escort,4,True,4,escort,653,655,,741,15.0,15.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753171928,0.24682807199999998,0.0,0.0,0.0,0.0,0.0,0.0
