TAZ,utility
0,-3.336166252433049
1,1.1418173046918527
2,-1.9145891697873636
3,-0.5970044379040025
4,0.6254608545391811
5,1.7110507740905252
6,2.051318834459666
7,1.664879570207888
8,4.097892645590278
9,1.339286726613289
10,-1002.2823320401307
11,1.8183341425222785
12,1.9903876176099962
13,2.9870352589305362
14,1.9924290380020677
15,0.4784420438535051
16,0.1847811167071205
17,2.3060735849474874
18,1.1918589454434674
19,2.0743278605240603
20,2.0754742996614644
21,-0.12506763225674256
22,3.156761551944337
23,3.255144330483591
24,2.1292186452383346
25,0.6653822705985517
26,1.8980755764037358
27,1.080543902520552
28,1.342258210583581
29,1.2796390010155543
30,1.7568173876098907
31,3.3745854853760617
32,1.825237295612296
33,0.7886698759916015
34,2.2062501275271442
35,3.4022559640982974
36,2.69677569769663
37,0.4719634205577665
38,2.7546782719459664
39,-0.8740987129778328
40,0.8665567923870645
41,3.5744828954144285
42,2.9022471591321297
43,0.04873756029682497
44,1.3645339625922341
45,3.320286931403178
46,0.1130338231325334
47,1.2834879727111996
48,0.5779981574874156
49,2.8287605042839923
50,1.1348401718408425
51,2.5722297175302744
52,-0.08103343096967563
53,2.5178798827721183
54,0.90404214119601
55,0.18171685252977188
56,2.359586410737858
57,1.1197002638377702
58,0.9755498768066371
59,1.5799587034410365
60,2.042311706350051
61,1.327394670562418
62,2.864307430531338
63,1.4205444453457403
64,-1.9737152880953843
65,1.8560538831183786
66,2.322236923620344
67,2.2168170049103884
68,1.4026261954387822
69,2.4247136406529552
70,0.983907629504043
71,2.318609245731162
72,-2.443628239466797
73,1.551088692635151
74,0.22243226679028893
75,1.452093444826617
76,1.4129298497110856
77,1.9733607609397836
78,3.126819266112836
79,0.14895851901559798
80,0.6459651934948987
81,1.6185185735887444
82,3.2174357914371123
83,0.8354851668595833
84,0.7820984976445562
85,1.6884194562101094
86,0.6568620855116185
87,1.4025114696207517
88,1.8572573143783142
89,2.8987420771009917
90,-1.0869268352273735
91,0.017405414781572315
92,2.7285887579661203
93,3.1125828078076276
94,1.8162603017997858
95,2.79514826245389
96,1.577460217076868
97,3.059934051009523
98,0.47393887870220697
99,2.66386192926908
100,1.3640598992652881
101,0.7409702488200587
102,1.9779386085341972
103,1.5021677939648717
104,0.6952230458925293
105,1.7228805975702768
106,0.9599111488147916
107,1.4164849990499828
108,1.5522409986917802
109,1.8301634528903445
110,2.8048691901605194
111,0.6868358305064941
112,3.694589981856562
113,2.2388343628135576
114,2.319804628393113
115,3.469850882508644
116,2.7170514229383347
117,2.49509359160293
118,1.1744914070674204
119,2.610450320836164
120,1.6571851949301815
121,1.8335657775745977
122,2.600521446572303
123,1.4092851314972803
124,0.5374304212019014
125,0.8744837340692557
126,0.23831240260270992
127,0.3955656720356382
128,4.930760398856391
129,1.2498871314889621
130,-0.8539794588116312
131,1.4362624624750175
132,-0.4894727833523156
133,1.4467951671303823
134,0.8629579143982866
135,-0.6131427345957556
136,0.7601713116446103
137,0.10967168289814477
138,1.5718501933124882
139,1.1477474070767464
140,2.1695086307882434
141,0.41674020006594237
142,1.093411783224246
143,-0.4795881583105941
144,0.6101895481849207
145,0.5450475060380828
146,-0.04502106615168744
147,0.8337252037830565
148,1.6495091320580784
149,-0.811582297029481
150,0.6591981965413316
151,1.799309458636201
152,1.451325709537378
153,1.4075783518463565
154,3.4929250192729784
155,0.4986377738097696
156,-0.14024279396190753
157,1.2813739588589614
158,0.08813971791968855
159,0.1684412379309892
160,2.377017909948571
161,1.4711718177971793
162,0.6587112741876551
163,0.3808798340063184
164,0.8018134008625077
165,0.39425872389713756
166,1.2100779009358087
167,0.8743825324173402
168,2.3235567932375822
169,0.8704426456872136
170,1.217754804660835
171,2.3280143685239407
172,2.3797443267820544
173,2.557880061688187
174,0.8590465204211029
175,1.3517845445613927
176,1.0503326062651661
177,0.6512971357726469
178,0.9227821238048817
179,1.5628468196053555
180,3.166617531505139
181,-2.6235550479384404
182,-1.5897815953793213
183,-0.566034188995737
184,2.3356075941832275
185,1.0171143542515289
186,1.148445579433135
187,-0.5794924351064754
188,1.6062151336546027
189,0.28646418688818276
190,-2.409828531718179
191,-0.020553498569467088
192,0.33426491313873896
193,0.8324518649846704
194,-4.273621849214391
195,1.6841260317054179
196,0.2798325421305057
197,-3.003351802262012
198,-1.3261064304693386
199,-1.87496389028178
200,-2.4755768758757535
201,-0.2360111978081405
202,-0.5513320082605677
203,2.2364851799790433
204,1.7726113107116843
205,-0.02278515854775165
206,-4.11230659722778
207,-1.1315890638622799
208,-1.4540151392696288
209,-0.7029635503487741
210,0.5758203566234998
211,0.19824297027531834
212,-2.286641928611175
213,-2.9804085909865807
214,-3.388864512611219
215,-3.4397193611365515
216,-3.7607804831698455
217,-1.7789042130752781
218,-1.712760402461531
219,-2.6641282605690924
220,0.0715202632037526
221,-1.9822045099660413
222,-3.8212652420000377
223,-1.886591242253238
224,-2.4241493916047796
225,-2.8460100154607435
226,-3.192721177955076
227,-2.7997684224381967
228,-3.930498098710568
229,-2.9344642840182447
230,-2.6479175837971676
231,-2.3402993222797157
232,-2.9328271427698533
233,-3.0105128136563755
234,-3.3214445305728444
235,-4.116938921810707
236,-5.831526838227987
237,-1.7472341793786796
238,-3.959445257612949
239,-3.8456224364998204
240,-2.1926618884576534
241,-2.0897180524450185
242,-0.7766032134581229
243,-1.8687053388930712
244,-1.3175349079983363
245,0.7516408261430865
246,-1.1023979252899982
247,-0.05347096524967654
248,-3.169346353969277
249,-0.8864006128199025
250,-1.3977611858424384
251,-3.487920434891092
252,-1.3031807550208772
253,-2.4735814991948457
254,1.3165668766854148
255,-2.714779423971114
256,-1.872945858818004
257,-2.579175484686925
258,-2.4734951005550068
259,0.2920167259240376
260,0.6250215568775879
261,-0.6142880069258156
262,-1.521972583254266
263,-1.1703489564083247
264,-1.4954873727465214
265,0.4555830379974122
266,-2.3133568263668103
267,-0.9997282254379831
268,-1.761602045910709
269,1.3318727079769124
270,0.7257060222606979
271,-1.1606479027063292
272,-0.5234175504225105
273,-1.6553524769724146
274,-0.7924855467713972
275,-0.8102487320062028
276,-0.09832219383182395
277,-0.5774528577264384
278,0.6440412041716561
279,-1.9212694505936927
280,-1.2353345736026027
281,-4.816582549665426
282,-4.170567744867455
