TAZ,work_low,work_med,work_high,work_veryhigh
425,1,3,5,4
426,1,0,0,1
427,0,2,1,2
428,0,1,0,0
429,1,1,3,10
430,1,5,12,19
431,0,0,1,2
432,1,3,0,6
433,0,4,1,5
434,1,6,5,16
435,4,8,9,16
436,0,3,1,11
437,2,5,7,11
438,2,1,1,4
439,1,6,3,3
440,0,0,4,8
441,1,1,4,2
442,0,5,6,13
443,3,8,7,23
444,3,4,12,24
445,0,0,0,0
446,2,2,3,3
447,2,2,3,2
448,3,4,7,17
449,2,5,7,14
450,0,1,3,11
451,1,5,3,6
452,0,0,2,1
453,0,0,0,0
454,0,1,1,3
455,2,0,0,5
456,0,1,0,0
457,0,0,0,0
458,0,0,1,0
459,0,0,0,0
460,0,1,0,1
461,0,0,0,0
462,0,1,0,0
463,0,0,1,1
464,0,0,0,2
465,1,0,0,2
466,1,3,0,1
467,0,0,0,2
468,0,0,0,0
469,0,0,1,1
470,0,0,1,1
471,0,1,0,0
472,0,2,0,3
473,0,0,0,0
474,0,1,1,0
475,0,0,0,0
476,0,0,0,1
477,0,0,0,0
478,1,0,0,2
479,1,0,0,1
480,1,1,0,0
481,14,10,10,20
482,0,0,1,1
483,0,0,0,1
484,0,0,0,1
485,0,0,0,1
486,3,1,4,6
487,0,0,0,1
488,0,0,0,0
489,0,0,0,0
490,0,2,1,2
491,0,0,1,2
492,0,0,0,1
493,0,0,0,1
494,0,1,3,2
495,0,0,0,0
496,0,1,2,7
497,0,2,6,11
498,1,2,4,5
499,6,6,5,13
500,0,0,2,0
501,0,0,1,1
502,0,1,0,0
503,7,6,7,10
504,1,0,0,1
505,0,0,0,1
506,0,0,0,0
507,1,1,1,1
508,0,0,0,1
509,0,0,0,2
510,0,0,2,0
511,0,0,0,0
512,0,0,0,0
513,0,0,0,0
514,0,0,0,1
515,0,0,2,3
516,1,3,5,5
517,0,0,0,3
518,0,0,0,0
519,0,0,0,0
520,0,1,0,1
521,0,0,0,0
522,0,0,1,0
523,0,1,4,4
524,4,5,1,8
525,1,2,1,9
526,0,0,2,3
527,1,0,0,1
528,0,0,0,0
529,0,0,0,1
530,0,1,0,0
531,1,2,1,0
532,0,0,0,1
533,1,1,1,0
534,0,0,0,1
535,1,6,7,17
536,0,0,0,0
537,0,0,1,3
538,0,1,1,1
539,0,0,0,1
540,1,0,0,0
541,1,1,0,1
542,0,1,0,3
543,0,1,0,2
544,1,4,2,6
545,0,0,0,2
546,1,2,2,1
547,5,3,5,13
548,0,2,1,4
549,0,0,0,1
550,0,0,1,1
551,0,2,1,2
552,0,0,0,0
553,0,1,0,1
554,0,1,0,2
555,2,0,0,2
556,1,0,0,0
557,0,0,0,0
558,0,0,1,0
559,0,0,0,1
560,0,0,0,0
561,0,1,0,1
562,5,7,17,35
563,0,1,0,1
564,0,2,2,2
565,0,0,1,0
566,0,0,1,4
567,1,1,1,2
568,3,2,0,1
569,0,0,0,1
570,0,2,0,0
571,0,1,1,1
572,1,0,0,0
573,0,0,0,0
574,3,13,16,30
575,0,1,0,2
