alternative,utility
tour_id,93102765.0
0,9.204704148717003
1,8.758833087961127
2,9.15231188480972
3,9.159876137352459
4,8.925332551462663
5,9.014799316405712
6,9.135749112090032
7,9.496110498254666
8,9.669467166764623
9,11.088979011129402
10,10.46121118391403
11,9.988591870333254
12,10.502589712973057
13,12.96061899644717
14,10.13883722452995
15,13.05799563014302
16,10.211506960980248
17,11.316052321470334
18,10.238600943400465
19,10.281283415664463
20,10.022414542400034
21,9.755672426073104
22,10.110758302153595
23,9.242034788852902
24,9.681872418115715
25,9.60424024270048
26,-999.0
27,-999.0
28,-999.0
