alternative,utility
trip_id,744822126.0
0,6.451040375512072
1,3.7905667194106205
2,5.72156950531217
3,4.8022168007195924
4,4.702688665449289
5,5.586613538862744
6,5.855808397745726
7,5.455983842923752
8,6.754322606563932
9,7.666970076404075
10,6.496369028666331
11,2.0812290105083475
12,6.590714732061377
13,7.2465822389134065
14,11.897016791158832
15,11.133832167947013
16,6.898946268037274
17,8.37274535657143
18,9.24008341061685
19,8.578933481946823
20,11.78137384337812
21,10.941434727657136
22,11.723567682985095
23,7.02017988961408
24,7.557622423441372
25,6.4206884349438225
26,4.754469315648874
27,-2.1906435469497776
