tour_id,utility
93102746,-3.941794871695732
93102746,-4.025514870293831
93102746,-5.860534910940462
93102746,-5.988797393572681
93102746,-6.767964597791433
93102746,-5.093282207949475
93102746,-5.5991109294159935
93102746,-5.757721038532999
93102746,-5.274021343638499
93102746,-5.460998918861151
93102746,-5.572262497991323
93102746,-5.912914288954602
93102746,-6.433566834777594
93102746,-7.009360805686031
93102746,-7.6587632062534485
93102746,-8.196816541999578
93102746,-8.962036546319723
93102746,-11.048261211564142
93102746,-13.403647895902395
93102746,-2.965762804605459
93102746,-4.812314610340094
93102746,-4.884502843850189
93102746,-5.012765326482408
93102746,-3.9767384751175996
93102746,-4.117250140859202
93102746,-4.623078862325721
93102746,-4.249944416949383
93102746,-4.297989276548226
93102746,-4.388601340353489
93102746,-4.574190600216388
93102746,-5.184509211944209
93102746,-5.7062158808112144
93102746,-6.187542032982622
93102746,-6.682731139163176
93102746,-7.220784474909306
93102746,-8.852675803005695
93102746,-10.07222914447387
93102746,-2.7474884608466374
93102746,-2.831208459444736
93102746,-2.9033966929548316
93102746,-1.2164651200034902
93102746,-1.9956323242222425
93102746,-2.136143989963845
93102746,-2.11022815693702
93102746,-2.268838266054025
93102746,-2.2205176142354803
93102746,-2.38545535877347
93102746,-2.8407114394009114
93102746,-3.4520841741727457
93102746,-3.879323024302721
93102746,-4.2064358820872645
93102746,-4.7016249882678185
93102746,-6.106349647790194
93102746,-6.871569652110338
93102746,-2.3611499400515306
93102746,-2.4448699386496293
93102746,-0.7018641165761639
93102746,-0.8301265992083833
93102746,-1.6092938034271356
93102746,-1.2180609146753945
93102746,-1.7238896361419132
93102746,-1.7861342338415294
93102746,-1.8121392627557116
93102746,-2.246743828058243
93102746,-2.7030540317296983
93102746,-3.2199589477645025
93102746,-3.492984503507614
93102746,-3.8200973612921576
93102746,-5.181957791248957
93102746,-5.720011126995087
93102746,-2.550082787283157
93102746,-0.818608730297695
93102746,-0.8907969638077904
93102746,-1.0190594464400098
93102746,-1.2664820961654186
