tour_id,utility
93102790,32.6643208946855
93102790,32.6989608937285
93102790,32.73360089274322
93102790,33.43230339179487
93102790,33.46694339085044
93102790,34.87064962831318
93102790,34.90528962737638
93102790,35.50756623555031
93102790,36.24034602134063
93102790,35.62417935499373
93102790,35.94460598279403
93102790,34.97370307773609
93102790,34.302065616926136
93102790,34.28120129396212
93102790,33.61467066975091
93102790,33.64931066884537
93102790,33.68395066797474
93102790,32.836737146204676
93102790,32.87137714530787
93102790,34.867339321580644
93102790,34.9019793205907
93102790,34.93661931963836
93102790,35.63532181869001
93102790,36.86077142525138
93102790,37.07366805520832
93102790,37.10830805430162
93102790,38.408724449165724
93102790,38.44336444823577
93102790,38.36696671613875
93102790,37.758455163730844
93102790,37.36777039494873
93102790,36.449579721769275
93102790,35.8676974682976
93102790,35.81768909664605
93102790,35.85232909577284
93102790,35.005115573999674
93102790,35.03975557309982
93102790,36.48498339306327
93102790,36.51962339210798
93102790,36.554263391156745
93102790,38.44377549771527
93102790,38.478415496771916
93102790,38.691312126760394
93102790,39.424091912544355
93102790,40.0263685206892
93102790,40.600777454010114
93102790,39.59544154170587
93102790,39.56714812557429
93102790,38.92991014442425
93102790,37.45070154073806
93102790,37.48534153982695
93102790,37.43533316820904
93102790,36.588119646433576
93102790,36.622759645531474
93102790,36.411156551053246
93102790,36.44579655009796
93102790,37.67124615665252
93102790,38.36994865570525
93102790,38.40458865479294
93102790,39.31562507147065
93102790,39.350265070534334
93102790,40.49231061292906
93102790,40.137781366041764
93102790,39.712663590012234
93102790,39.43781696151227
93102790,38.239561049854565
93102790,37.37687469872804
93102790,37.41151469785027
93102790,36.47965280532881
93102790,36.514292804423555
93102790,34.40441269527884
93102790,35.629862301829355
93102790,35.66450230087812
93102790,36.36320479996246
93102790,37.09598458573881
93102790,37.308881215696246
93102790,37.88329014900981
93102790,38.09639751119633
93102790,38.32208640058311
93102790,37.65041541218583
93102790,36.814550853178204
93102790,36.23281719408016
93102790,35.3701308429876
93102790,34.52291732120566
93102790,34.47290894955441
93102790,34.69005353104087
93102790,34.72469353008558
93102790,34.759333529166526
93102790,36.15617581493896
93102790,36.19081581399504
93102790,36.94348137820235
93102790,36.58895213130771
93102790,37.382277629767636
93102790,37.361413306787334
93102790,36.12872438788239
93102790,35.90938208143443
93102790,35.32764842237097
93102790,33.583108550373616
93102790,33.617748549461886
93102790,34.69005353104087
93102790,34.72469353011835
93102790,35.4574733158868
93102790,36.15617581493896
93102790,36.730584748244915
93102790,36.55431213224402
93102790,36.780001021622105
93102790,37.326773307715634
93102790,36.74489105422767
93102790,36.12872438788239
93102790,35.90938208146964
93102790,34.44579490150076
93102790,33.583108550373616
93102790,34.69005353113689
93102790,35.42283331690016
93102790,35.45747331594723
93102790,36.69594474924819
93102790,36.34141550234487
93102790,36.74536102261478
93102790,36.72449669962614
93102790,36.710251055210996
93102790,36.74489105428171
93102790,36.1287243879715
93102790,35.027528560651724
93102790,34.44579490155212
93102790,34.74549812933483
93102790,34.78013812837782
93102790,35.35454706167477
93102790,35.664080314767524
93102790,35.88976920413534
93102790,36.04716151204044
93102790,35.465279258544136
93102790,36.06755586668866
93102790,36.102195865796055
93102790,34.604175678578954
93102790,34.384833372129386
93102790,34.74549812933483
93102790,35.3199070626277
93102790,34.965377815716444
93102790,35.85512920507961
93102790,35.83426488208334
93102790,35.43063925948078
93102790,35.465279258544136
93102790,36.06755586672601
93102790,35.22034234492585
93102790,34.604175678578954
93102790,35.285267063584705
93102790,34.93073781666937
93102790,35.15642670602781
93102790,35.79962488302761
93102790,35.21774262952368
93102790,35.43063925948078
93102790,35.46527925858217
93102790,35.1857023458558
93102790,35.22034234492585
93102790,35.422027268615146
93102790,35.64771615796875
93102790,35.626851834964576
93102790,35.70903208145672
93102790,35.74367208051245
93102790,35.95656871050828
93102790,35.10935518870073
93102790,35.71163179684457
93102790,35.613076158968134
93102790,35.59221183595911
93102790,35.01032958244651
93102790,35.709032081497575
93102790,35.74367208059215
93102790,35.07471518967761
93102790,35.10935518873956
93102790,35.55757183691613
93102790,34.97568958339945
93102790,35.01032958244651
93102790,35.70903208153787
93102790,34.86181855972194
93102790,35.07471518967761
93102790,32.8132667627012
93102790,32.84790676174418
93102790,32.88254676083227
93102790,32.69939573901239
93102790,32.734035738066666
93102790,32.8132667627012
93102790,32.84790676178596
93102790,32.00069323996206
93102790,32.69939573901239
93102790,32.81326676270079
93102790,31.966053240873578
93102790,32.00069323992064
93102790,25.275653907266374
93102790,25.31029390630937
93102790,25.275653907266374
