alternative,probability
131,2.6161085610572084e-05
132,2.430116879874241e-05
133,1.6685617051311753e-05
134,2.2094712343440784e-05
135,1.4487137397979096e-05
136,3.474160892108665e-05
137,1.0780268426340991e-05
138,1.782476309229725e-05
139,2.1329333612125703e-05
140,1.9884408828815346e-05
141,1.4682520095201687e-05
142,9.207905677867277e-06
143,1.455593173602705e-05
144,1.4733842241218437e-05
145,1.588268925974449e-05
146,1.1120983391528267e-05
147,9.90879853385613e-06
148,1.2136597646163948e-05
149,7.80994055753897e-06
150,1.619972503674229e-05
151,2.5857217171546327e-05
152,8.397090927187384e-06
153,2.050456385448521e-05
154,7.333899117278744e-05
155,1.2284559283031437e-05
156,7.280775086212632e-06
157,1.0360039498849833e-05
158,8.224739078995043e-06
159,9.155424769277111e-06
160,1.5544748992540866e-05
161,1.3437696107560546e-05
162,1.2825240567243126e-05
163,1.1855157079077262e-05
164,1.1187485346394767e-05
165,9.256292571680156e-06
166,1.3190648269705318e-05
167,7.342589328010915e-06
168,2.9740830953885385e-05
169,3.679787496077941e-05
170,5.4826558286249776e-05
171,6.334038394559854e-05
172,4.567171075089932e-05
173,7.332693444390692e-05
174,4.266269442706052e-05
175,7.95989698503617e-05
176,7.011109254086181e-05
177,3.570761012196149e-05
178,4.824390916798704e-05
179,4.368072786508982e-05
180,0.0001110903802067107
181,2.1097667147005234e-05
182,1.0123880326610504e-05
183,1.8309112988318578e-05
184,8.236740143975143e-05
185,3.764232030575337e-05
186,3.759293196101675e-05
187,1.9603865369790805e-05
188,4.424334453348083e-05
189,1.4860379358166288e-05
190,2.2011990835754715e-05
191,1.0216272531890988e-05
192,2.2244724748919e-05
193,7.555774143086636e-06
194,1.1508957672665306e-05
195,1.3017903258341752e-05
196,5.566046692398426e-06
197,9.123374492587513e-06
198,1.9515826337552724e-05
199,1.9718945496443573e-05
200,7.242694539720817e-06
201,1.2326705102588821e-05
202,1.1614702278557865e-05
203,2.396635407727134e-05
204,2.334824835646691e-05
205,9.420377553263736e-06
206,1.0104281471509573e-05
207,1.7130488438598893e-05
208,2.265679872505757e-06
209,2.171515650533422e-06
210,0.00014826489750842522
211,4.18978825943566e-06
212,1.301609031682241e-06
213,9.668427084976189e-07
214,6.019174661388973e-07
215,9.090303554757815e-07
216,1.4823906523823538e-06
217,1.0652791248986112e-05
218,7.07740664649886e-07
219,5.785086360800396e-06
220,3.3455486959616664e-05
221,8.161371848037235e-06
222,6.786577674035975e-06
223,7.50059411741728e-06
224,1.0028702602494678e-06
225,0.0003436364081564546
226,5.374254215225848e-07
227,3.407852115611652e-07
228,4.2921447978901824e-07
229,1.06206606942482e-06
230,1.010910950405633e-06
231,7.584647440839354e-07
232,5.317738664139345e-07
233,8.504322861761696e-07
234,8.624624521273714e-07
235,7.624342910339134e-07
236,7.644630467508604e-07
237,2.1423792139316552e-06
238,1.6455275327291754e-06
239,9.972043500812034e-07
240,2.77440526743018e-06
241,2.145932408165255e-06
242,1.9453496243582005e-05
243,5.9724793445132245e-06
244,3.089979844224792e-06
245,5.923625740941588e-06
246,3.417293708596313e-06
247,7.982040295276993e-06
248,4.849414030200103e-06
249,5.381532324039707e-06
250,5.317303026075761e-06
251,4.386481336764827e-06
252,3.023004308135191e-06
253,2.953886801460369e-06
254,1.6048740484537327e-05
255,8.986788933650564e-06
256,4.051370858754922e-06
257,5.682341758561633e-06
258,4.9189402095231395e-06
259,1.2928154550046914e-05
260,3.017665319620001e-05
261,9.66523639385146e-06
262,7.476207626295942e-06
263,8.69203368756589e-06
264,7.981822285635452e-06
265,1.729048131243381e-05
266,1.4519943331282997e-05
267,7.89938477616768e-06
268,2.3194643488095527e-05
269,3.274960959788068e-05
270,3.364659760791578e-05
271,1.0811867636039461e-05
272,2.1478022339702455e-05
273,1.5156102764422257e-05
274,5.697669234498845e-06
275,5.872746995343088e-06
276,2.4148529989250437e-05
277,9.400699853309855e-06
278,1.531642126782667e-05
279,1.9499044367878716e-05
280,1.4324316338238765e-05
281,3.883887559680848e-06
282,1.1246911602207705e-05
283,7.464415139267978e-05
284,4.095383448965828e-06
285,1.4357187749369753e-05
286,3.4465242379097325e-06
287,2.6591184343506753e-06
288,1.0364688869283193e-05
289,4.316078476946941e-06
290,9.05549987050755e-06
291,9.823521099310225e-06
292,5.132269611599416e-06
293,5.197447696102238e-07
294,9.170806689625074e-07
295,1.7222980574038546e-06
296,8.887489988048555e-07
297,7.696659594687018e-08
298,7.785576024748542e-07
299,4.957395291236884e-07
300,3.039202078500587e-06
301,2.880165948053462e-06
302,1.068407084154692e-06
303,3.235132132671297e-06
304,4.496566502090522e-06
305,6.3499233029356885e-06
306,2.674707929635081e-06
307,5.24932100426663e-06
308,2.8534115480107976e-06
309,6.928391523819824e-06
310,3.6545554738995755e-06
311,5.137274040339996e-06
312,4.5494750352507425e-06
313,6.661145610065659e-06
314,8.863033967240504e-06
315,5.59269522491447e-06
316,5.199607594377116e-06
317,2.593206547581255e-06
318,7.558567653009229e-06
319,3.2768972141917168e-06
320,2.705098986067272e-06
321,5.989968033166455e-06
322,7.005513619940782e-06
323,5.303096153981169e-06
324,1.6939977493509139e-06
325,2.94741556117776e-06
326,3.433506440034724e-06
327,2.791003264335838e-06
328,1.0797722973031407e-05
329,5.995850791370688e-06
330,4.96780920365263e-06
331,2.2918377851405766e-05
332,5.990286674090544e-06
333,3.6321746038525616e-06
334,7.543544884808522e-06
335,1.284605565872152e-05
336,6.259827597115423e-06
337,6.686849982308915e-06
338,1.2114955713844294e-05
339,2.378435390818912e-06
340,2.106435532245803e-05
341,1.6846750459055028e-05
342,1.00301479524347e-05
343,4.6200266401021334e-06
344,5.728041208106792e-06
345,4.3542636543489255e-06
346,3.5546013299316256e-06
347,1.9441243218001634e-06
348,4.429494924242881e-06
349,5.062705440490396e-06
350,3.051508230876309e-06
351,2.1747092651631874e-06
352,2.001228281185788e-06
353,2.0001840462590903e-06
354,2.8870678027286916e-06
355,3.50455189398539e-06
356,1.9067940506663891e-06
357,1.4336050651292162e-05
358,1.9227376048630498e-06
359,2.691022576154446e-06
360,4.523452963350744e-06
361,5.271076288658e-06
362,5.5545668169258105e-06
363,5.265079088866921e-06
364,3.2662519969328902e-06
365,5.893584083531699e-06
366,4.192799645796172e-06
367,3.0201394196124756e-06
368,5.02875173632541e-06
369,3.0638742175932055e-06
370,1.1787975774541541e-06
371,3.2414032626467835e-06
372,3.5029365319743416e-06
373,1.9312076697982197e-06
374,2.9998181975440246e-06
375,1.926003588690094e-06
376,4.112360949624386e-06
377,2.324611665790244e-07
378,4.680628562674173e-06
379,2.669359623476879e-06
380,7.913882480936906e-06
381,7.954460831092123e-06
382,1.1869495407518327e-06
383,3.2181296531532203e-06
384,2.2117960953920806e-06
385,1.2765919152431906e-06
386,8.805786745665826e-07
387,9.970427481065421e-07
388,6.109692175478936e-07
389,9.088803255731571e-07
390,1.3781331152228719e-06
391,6.389426231595052e-07
392,9.355419543349902e-07
393,4.220988235896243e-06
394,9.312519360366864e-07
395,1.1821780969358846e-06
396,3.145813558706388e-06
397,1.896395804843175e-06
398,1.6094844432868926e-06
399,2.5662424100572094e-06
400,2.2996597513208552e-06
401,9.132853073440028e-06
402,1.1099703493290982e-06
403,2.453374125505011e-06
404,9.44059531065065e-07
405,5.36450371370674e-06
406,5.4011584678579676e-06
407,2.6230009354204145e-06
408,1.8605341812499686e-06
409,2.5803068100968858e-06
410,6.39902483830513e-06
411,5.213759916596615e-06
412,5.1619995030614e-06
413,1.4505446133051132e-06
414,2.8321071697932544e-06
415,4.68552036698476e-06
416,1.0675303139530117e-05
417,5.040569238555548e-06
418,5.641823499555704e-06
419,3.525419426800309e-06
420,4.974568110504214e-06
421,3.5995612235747096e-06
422,1.1875596051784395e-06
423,9.326005375722941e-07
424,2.6623257281812173e-06
425,1.421465035922483e-06
426,3.9544035893691037e-07
427,1.4960101631599152e-06
428,5.361065026623867e-07
429,2.5455062722483334e-06
430,5.77951935685695e-06
431,1.796579246923744e-06
432,1.4425618660933374e-06
433,1.5942165397924068e-06
434,6.097748697984758e-06
435,2.830817207501711e-06
436,9.373643389909007e-07
437,3.0355904855511532e-06
438,5.140722414285835e-07
439,1.7254198362143476e-06
440,9.500699267165956e-07
441,2.78199410022315e-07
442,1.0242768978381269e-06
443,5.703594995596055e-07
444,1.2416048870215711e-06
445,1.085735899993386e-08
446,2.4470360317994374e-07
447,2.435084798753138e-07
448,9.595810366760557e-07
449,3.7699928031245667e-07
450,3.076984363647145e-06
451,1.5174755091009073e-06
452,1.3233560853065283e-06
453,5.255653562983e-07
454,9.034334382789258e-07
455,1.5422836729636627e-06
456,5.019172055589547e-07
457,2.268762251365557e-07
458,3.6955222324477705e-07
459,2.627990125377805e-07
460,6.364929054974384e-07
461,3.1508010344597173e-07
462,2.519999059130007e-07
463,6.991667337079816e-07
464,3.278420556779032e-07
465,6.037754320380127e-07
466,4.0788623369788726e-07
467,6.284461195176091e-07
468,2.44799660777827e-07
469,3.945365746135538e-07
470,3.072768849845251e-07
471,3.016657943164682e-07
472,3.451342668391898e-07
473,2.916183912103711e-07
474,2.4038856324538314e-07
475,3.1279786736518914e-07
476,2.984836386192083e-07
477,9.82511904603463e-08
478,2.704544877146133e-07
479,2.3397292422626163e-07
480,1.7946229626186766e-07
481,1.8079781154982197e-06
482,4.603701313417498e-07
483,2.568069171140489e-07
484,4.3635669238131845e-07
485,2.4394711682184095e-07
486,1.5231376394161226e-06
487,4.3252589816358045e-07
488,2.1103397285889674e-07
489,2.2716370461654053e-07
490,4.424680293073478e-07
491,6.643184800017674e-08
492,1.6977969279145705e-07
493,3.512321258983329e-08
494,1.0731724674988095e-07
495,6.794601112160486e-08
496,2.963658206840321e-07
497,8.032960326779176e-07
498,3.2292032146912447e-07
499,1.3491473425140428e-06
500,3.198501609677174e-07
501,4.4563292496311084e-07
502,3.486881453631922e-07
503,1.5475515641274317e-06
504,2.966509710293153e-07
505,1.5933971663999176e-07
506,7.149930148818264e-08
507,2.561267666559527e-07
508,1.411154215399065e-07
509,1.224990463701119e-07
510,1.0868508361120748e-07
511,9.354898546518972e-08
512,1.8618767425435398e-08
513,1.6065825535086638e-08
514,1.0091057234426003e-07
515,1.9424928106160912e-07
516,5.935386525319661e-07
517,1.021743416696896e-07
518,6.420042773163604e-08
519,4.278644489735384e-08
520,9.372949877992243e-08
521,1.2711495100341803e-07
522,8.375032174780067e-08
523,7.032856203360267e-07
524,7.884646930981889e-07
525,6.060584771895608e-07
526,8.942501191064781e-07
527,5.205230799559405e-07
528,2.4180037287603295e-07
529,1.7307506090599148e-07
530,3.0751783296982293e-07
531,4.377310970551071e-07
532,2.4924476098127145e-07
533,4.7366296859289706e-07
534,6.020210628651265e-07
535,1.060662871433889e-06
536,2.625924590443417e-07
537,2.1680951210628315e-07
538,3.4914934266952573e-07
539,6.498841047574978e-07
540,4.234988407223433e-07
541,4.170594201397006e-07
542,1.473492016219599e-06
543,7.192693740371797e-07
544,1.7741007017987256e-06
545,7.917674585068374e-07
546,9.007195177993606e-07
547,1.943310881086821e-06
548,1.0550508210417057e-06
549,1.057369317375433e-06
550,5.724458975691339e-07
551,9.438508465160561e-07
552,3.396050717178863e-07
553,4.2009534695420534e-07
554,4.7353526615296486e-07
555,7.810631409366395e-07
556,3.9714967697196964e-07
557,3.7270643569849703e-07
558,6.628661832481339e-07
559,1.6323170601097337e-07
560,5.887623176084604e-07
561,4.804152745793533e-07
562,1.932539742384934e-06
563,4.0712021116757364e-07
564,5.402459976615634e-07
565,2.9550944648713973e-08
566,5.667903130105099e-07
567,6.317997167563738e-07
568,2.6704782421121486e-07
569,2.8305236026602146e-07
570,2.2889098353473028e-07
571,1.7261412312206696e-07
572,1.3812850615861606e-07
573,2.0614098047991447e-07
574,2.122152457352751e-06
575,3.7269787863610917e-07
576,3.498795826065736e-07
577,7.311776346521024e-07
578,4.7103403068856204e-07
579,4.772126820353685e-07
580,7.809869017083897e-07
581,6.301822528329366e-07
582,4.3652394729700757e-07
583,8.859533168753954e-07
584,6.235885456468576e-07
585,9.500859070771202e-07
586,8.264171669890354e-07
587,1.9610976547654674e-07
588,1.4673929735898531e-06
589,4.366409001929052e-07
590,4.014932324677333e-07
591,4.826031461479676e-07
592,4.784637526861591e-07
593,6.190833343584878e-07
594,8.19606492030338e-07
595,1.1440573745583429e-06
596,5.988445722804888e-07
597,8.766480091012544e-07
598,6.27373241324537e-07
599,1.4608990879895535e-06
600,1.2146229644016068e-06
601,6.979304707136155e-07
602,4.4198669232768995e-06
603,1.3588741357908828e-06
604,1.4445474404375552e-06
605,2.4846301643009458e-06
606,3.084746618816572e-06
607,1.8902589153437735e-06
608,3.976121703307945e-06
609,1.2948673024651344e-06
610,4.718780648794673e-06
611,4.219237191770982e-06
612,1.6033438148702337e-06
613,4.856716287542359e-06
614,4.978672010711346e-06
615,1.3910605506198546e-06
616,4.347606612711586e-06
617,3.003400588927616e-06
618,1.8525479236127391e-06
619,1.2848130380530254e-06
620,2.025475383960656e-06
621,2.3851076896538303e-06
622,3.093567796292006e-06
623,1.1144759003070417e-06
624,1.0715431267697331e-06
625,5.957432143188137e-06
626,2.147069791058777e-06
627,8.793443483531996e-07
628,1.2376503620988125e-06
629,9.275659654441597e-07
630,6.761296584652293e-07
631,1.347521139988721e-06
632,1.0192181877697354e-06
633,5.921454020176388e-07
634,5.833738235277429e-07
635,1.4964677239896114e-06
636,2.886845058834479e-07
637,6.255516744494146e-07
638,4.293868612193921e-07
639,7.037212597567136e-07
640,6.802795992541117e-07
641,5.039190993859081e-07
642,2.2448467796295418e-07
643,5.23693134846223e-07
644,2.8653265338238254e-07
645,1.1859212676958946e-06
646,1.0253434718862501e-06
647,8.747858274374828e-07
648,3.322117707404319e-07
649,5.459482345260023e-07
650,2.4414078411215224e-07
651,2.85653033827604e-07
652,1.964199416170854e-07
653,1.8631864306965646e-07
654,2.9433290290760534e-07
655,2.0985880805787699e-07
656,5.2604667257348214e-08
657,3.188319224969376e-07
658,1.678072415312343e-07
659,1.0218861259901655e-07
660,9.099937211147247e-08
661,1.9397649957402473e-07
662,2.410981080902028e-07
663,1.4211258706501733e-07
664,2.044750498928977e-07
665,1.8735084738128245e-07
666,1.1729302995735728e-07
667,1.9872567132055353e-07
668,3.535015910575419e-07
669,2.4475991106184735e-07
670,1.1414659812838222e-07
671,2.3251272348695274e-07
672,2.0392231429878666e-07
673,2.5144578772393593e-07
674,1.8022080963206925e-07
675,1.2197357347314654e-06
676,8.994849616587465e-08
677,2.9476411062059675e-07
678,7.59744603878314e-08
679,2.0597234080876284e-07
680,2.1243409094809697e-07
681,8.741441121844272e-07
682,2.1220220772310797e-07
683,1.9782336532505348e-07
684,1.8751636151508522e-07
685,1.9813194200728784e-07
686,5.744848659831174e-07
687,2.2262446030932936e-07
688,1.489728542120161e-07
689,1.1170423276871144e-07
690,2.762788806363322e-07
691,1.3389465988266514e-07
692,5.182121282867956e-08
693,7.418913650906572e-08
694,1.4252200719460096e-07
695,1.549677555143918e-07
696,9.601872330799939e-08
697,1.2918551093264361e-08
698,1.7174533534973076e-08
699,1.85493436592949e-08
700,1.29510670039447e-08
701,2.0099131406830337e-08
702,1.4658179779994786e-08
703,1.0782090260506266e-08
704,5.784766239824247e-10
705,1.1543164869718467e-09
706,8.425063769216724e-10
707,2.4050491852082784e-09
708,1.488274504381494e-09
709,3.135585835184607e-09
710,2.1558876880453254e-09
711,4.276130347014409e-09
712,4.570844098534205e-09
713,1.2481492708021927e-09
714,5.7116694411336474e-08
715,4.0299703494450604e-07
716,1.4215167681673975e-06
717,1.0828813609584748e-05
718,7.006273281676785e-06
719,2.0901833441036643e-05
720,2.843082336267215e-06
721,5.066595676123029e-06
722,1.1284389382169585e-05
723,7.969790060541059e-06
724,4.743016753100768e-06
725,5.913000889259386e-06
726,2.4581938073396248e-06
727,1.021454790606874e-05
728,9.023288801919652e-06
729,1.879514897028867e-05
730,4.6982661581351055e-05
731,0.00013485451623078057
732,5.9921876564542025e-05
733,3.158869487986856e-05
734,6.718712589429777e-05
735,5.625577396970473e-06
736,8.118252931260209e-05
737,2.6023337299118277e-05
738,1.620001493319142e-05
739,2.9279608527131383e-05
740,1.5090822284967523e-05
741,2.5849657976036397e-05
742,2.029480533831078e-05
743,2.120503830190088e-05
744,1.7622038187030508e-05
745,8.999872719869512e-06
746,1.7973800723391914e-05
747,1.1560869834715785e-05
748,3.448269378091318e-06
749,1.363334774370966e-06
750,6.310466458608381e-06
751,3.7204848999128696e-06
752,1.7666852553063865e-05
753,1.718583907089491e-05
754,1.3501118209648818e-05
755,3.2882647188203286e-06
756,1.7323400050937266e-05
757,2.3328722750781445e-05
758,2.6416185017113872e-05
759,4.322653629414016e-05
760,0.00010329576460517241
761,1.1997926429210829e-05
762,1.3310553902914203e-05
763,1.3790638218616463e-05
764,3.42848040147919e-05
765,2.277923673882601e-05
766,3.1177940788460634e-05
767,4.17113603000084e-05
768,3.596031697916088e-05
769,0.000109125068596654
770,5.4380549513828556e-05
771,2.50404241523049e-05
772,4.027772565861675e-05
773,5.031548662808394e-05
774,5.3192392638617564e-05
775,7.986214309926965e-05
776,7.288518231865454e-05
777,3.912252112291457e-05
778,4.200386999879675e-05
779,1.3652271551178791e-05
780,8.752220841285698e-05
781,3.221712072845687e-05
782,8.711461213531453e-05
783,4.511267829924581e-05
784,0.00010265258054805698
785,4.944988234424049e-05
786,8.098659584324149e-05
787,9.02873839539061e-05
788,3.344069602884131e-05
789,8.775621815536105e-05
790,5.0129627979088225e-05
791,4.6399149093661544e-05
792,4.3896408189912516e-05
793,0.00014029504205638417
794,2.9340894743857398e-05
795,6.798638351688062e-05
796,3.6309101353601314e-05
797,9.906578168504285e-05
798,5.036151079665207e-05
799,4.6340730347783946e-05
800,2.7858789202534432e-05
801,0.00011344268488836457
802,0.00017083084762620825
803,6.648944812315143e-05
804,0.00012970817165531363
805,8.40200015144941e-05
806,0.0002968132663352288
807,0.0005413464333073796
808,0.00024020036453169358
809,0.0005374055806465748
810,0.000328129467373847
811,0.0002809291714453773
812,0.00028038624931989793
813,0.0003010852786838617
814,0.00016373577372726247
815,0.0001235617058705179
816,0.00025183920836111386
817,0.00010251881772054657
818,8.157466754021507e-05
819,0.00013772014987119936
820,0.00010451266656498578
821,0.00019659469224666583
822,0.0004945086078310027
823,0.00018464061816532873
824,0.0005980660647905686
825,0.00025380556819886894
826,0.00016714423434273476
827,0.00023663304235676334
828,0.0002747114593483561
829,0.000175055092363928
830,0.0001529523570908063
831,0.0002355502912001067
832,0.00042560438085452863
833,0.0002014167314601068
834,0.00042704125690430357
835,0.0009427979829618169
836,0.0002828848943456342
837,0.0002068997805048852
838,0.0006382566043172713
839,0.000693985729838738
840,0.0008831206750433705
841,0.0018162954168072303
842,0.0005475072993615843
843,0.0001159422888375705
844,0.0016225748823209896
845,0.00020964548719389572
846,0.00033763551852829206
847,0.00019933553870633353
848,0.00019039777208984258
849,0.0003338075073057414
850,0.00023378851022179555
851,0.0005604904954780984
852,0.00040659982040781227
853,0.0002798817204762967
854,0.0005098136003787974
855,0.0003191767422925099
856,0.0009181516406640756
857,0.0001933333707261585
858,0.0009266741111978902
859,0.00045058793849196016
860,0.00024399914216970508
861,0.0008117544523821643
862,0.0004328416956789692
863,0.0005686418418543327
864,0.0006724659719997936
865,0.0007667402809403291
866,0.0001281384764816931
867,0.0005336500894757113
868,0.0007086564528508569
869,0.0004180718372627165
870,0.00037369853306547566
871,0.002203819788598235
872,0.0005663865221939611
873,0.0015522716417151095
874,0.0008594720393796456
875,0.000860837596820647
876,0.001297089842868635
877,0.0005858333256642306
878,0.000640805890076581
879,0.00036741515747219404
880,0.0017341348307520757
881,0.007177689096378142
882,0.0011245136819770147
883,0.002264624107272183
884,0.0008480247542288744
885,0.00020507449912657546
886,0.0024295774652778354
887,0.0007356955152277092
888,0.0013610146727401835
889,0.0014621022151366262
890,0.004117839541100689
891,0.0012419711636481921
892,0.0010940193996670602
893,0.0009273621993567311
894,0.0020864505548318516
895,0.000999494255484992
896,0.0017280617909002348
897,0.0033324322453672736
898,0.01010319624365862
899,0.005188807923015856
900,0.005668047995446863
901,0.0046536361719694405
902,0.002262314636382284
903,0.002358640707479632
904,0.005011884610044966
905,0.00231036560048632
906,0.0017359642833396445
907,0.006846843017277051
908,0.0035089720201924223
909,0.0017330304406496242
910,0.0019252297431493765
911,0.0023512177831363852
912,0.0025288601010010027
913,0.005577366728602859
914,0.002562180011541748
915,0.0029811037935698666
916,0.002811198485359218
917,0.00633788284560125
918,0.007857109250778833
919,0.0052587691876511185
920,0.003086864351834291
921,0.006741721607268858
922,0.009444027841165112
923,0.004777685436676708
924,0.004183789134398625
925,0.009784305235930444
926,0.0015352680598585086
927,0.0035348659585666647
928,0.00024141096397251562
929,0.00796660658844254
930,0.005489925914158151
931,0.0
932,0.0036957200645536935
933,0.0013362765865460027
934,0.00047547580151811143
935,0.0019441259533745428
936,0.0015839344428333086
937,0.003208034551774208
938,0.006636459387568867
939,0.0021424516670494206
940,0.009316950628558255
941,0.013457031845482364
942,0.005912952617041988
943,0.0028613775415901477
944,0.004589649265128443
945,0.008233125845452351
946,0.0010808486577606232
947,0.004485985176500331
948,0.00566096456127114
949,0.0018924224240796422
950,0.0021055105168573257
951,0.0015749032232980564
952,0.0016616069990661357
953,0.0015470512351030464
954,0.002129403296009027
955,0.004853245977441256
956,0.0033631509196944877
957,0.0037496533518073536
958,0.003940742734225941
959,0.006683553576840372
960,0.0026110493233223345
961,0.0055452863346499145
962,0.005576760250510938
963,0.005416231044932612
964,0.0020094724811028594
965,0.004116328787457394
966,0.002181113015815797
967,0.006983277466361289
968,0.006758689139060696
969,0.0039045760312714658
970,0.002776170152666683
971,0.0026854789373841653
972,0.005386620159685334
973,0.015398782590757415
974,0.004390858824447889
975,0.0054701614243790365
976,0.006197579585219625
977,0.010352593242142659
978,0.002826008680839893
979,0.005346142974102487
980,0.0022008201635550645
981,0.0019482670183134274
982,0.007803184626256225
983,0.0066545299730788755
984,0.004571108563591588
985,0.006335138604076812
986,0.004422902699887993
987,0.0023214713907078704
988,0.002394481227722368
989,0.004727239312498132
990,0.002641228563289291
991,0.002082057443444054
992,0.0022976561154502847
993,0.0026901520539969596
994,0.002777828544484203
995,0.0056168734228619725
996,0.004854502129727754
997,0.006833090711595908
998,0.003730523760852307
999,0.007608556106114288
1000,0.0029097033189884294
1001,0.008869701776221874
1002,0.004491382560564485
1003,0.011740783250841836
1004,0.00556626554552511
1005,0.004601715088975624
1006,0.006855222870075174
1007,0.0016157233473933954
1008,0.006050228125389802
1009,0.008804314957527294
1010,0.012173070713729724
1011,0.008665198039919627
1012,0.005656668954603084
1013,0.00791140354480478
1014,0.0015240533596124737
1015,0.007825746450454857
1016,0.0015580688251977319
1017,0.009616789330408604
1018,0.007229599873428845
1019,0.007948032987803359
1020,0.007464340588318761
1021,0.014212880641727786
1022,0.00720647317285019
1023,0.003882662560405659
1024,0.008142784785859291
1025,0.01823688159400727
1026,0.028354093107025104
1027,0.008609835310528072
1028,0.006457384732349961
1029,0.006220170682185114
1030,0.00847926258499964
1031,0.0024247615971509408
1032,0.005261405220373005
1033,0.00674680280575666
1034,0.006475319573100358
1035,0.005110932600662634
1036,0.005242473562807045
1037,0.005563488849907426
1038,0.0030488223046164116
1039,0.008684877154893541
1040,0.0028167144599731
1041,0.005323863173448848
1042,0.006258625861421338
1043,0.00718966277931385
1044,0.003935894669969788
1045,0.006614069778780846
1046,0.004114102021871468
1047,0.007511289999199047
1048,0.005499234142173366
1049,0.014207943231682322
1050,0.00444355006690244
1051,0.0031843484176981547
1052,0.002123442890339343
1053,0.0036624062006885894
1054,0.0021367145578788972
1055,0.002244914599594299
1056,0.002390433614020606
1057,0.0028235054524013274
1058,0.001410086060972202
1059,0.002812445126719077
1060,0.002231273049960827
1061,0.0024589290942050434
1062,0.0008595756465371297
1063,0.0007857656369679426
1064,0.0008371665384160709
1065,0.0012124542807542618
1066,0.0009773875986695125
1067,0.0010802265361805868
1068,0.00043508126435965025
1069,0.0010171131734758654
1070,0.0007648306490231007
1071,0.0007129296329105449
1072,0.000778003117439189
1073,0.0003311897951046041
1074,0.0004883734094691671
1075,0.0006943834101690552
1076,0.0013338472170885546
1077,0.0008770228314970192
1078,0.0012045954188807612
