tour_id,tdd,start,end,duration,out_period,in_period,mode_choice_logsum
93102716,146,15,16,1,MD,MD,4.524835993578894
93102716,147,15,17,2,MD,PM,4.518123699303536
93102716,148,15,18,3,MD,PM,4.518107830136057
93102716,149,15,19,4,MD,PM,4.518091979715594
93102716,150,15,20,5,MD,PM,4.518076148019751
93102716,151,15,21,6,MD,EV,4.524398269156218
93102716,152,15,22,7,MD,EV,4.524382520621909
93102716,153,15,23,8,MD,EV,4.524366790691842
93102716,154,16,16,0,MD,MD,4.52485184969247
93102716,155,16,17,1,MD,PM,4.518139587240453
93102716,156,16,18,2,MD,PM,4.518123699303536
93102716,157,16,19,3,MD,PM,4.518107830136057
93102716,158,16,20,4,MD,PM,4.518091979715594
93102716,159,16,21,5,MD,EV,4.5244140363170215
93102716,160,16,22,6,MD,EV,4.524398269156218
93102716,161,16,23,7,MD,EV,4.524382520621909
93102716,162,17,17,0,PM,PM,4.514596146527469
93102716,163,17,18,1,PM,PM,4.514580211450434
93102716,164,17,19,2,PM,PM,4.514564295198319
93102716,165,17,20,3,PM,PM,4.51454839774864
93102716,166,17,21,4,PM,EV,4.520859067257853
93102716,167,17,22,5,PM,EV,4.520843253135137
93102716,168,17,23,6,PM,EV,4.520827457694195
93102716,169,18,18,0,PM,PM,4.514596146527469
93102716,170,18,19,1,PM,PM,4.514580211450434
93102716,171,18,20,2,PM,PM,4.514564295198319
93102716,172,18,21,3,PM,EV,4.520874900084688
93102716,173,18,22,4,PM,EV,4.520859067257853
93102716,174,18,23,5,PM,EV,4.520843253135137
93102716,175,19,19,0,PM,PM,4.514596146527469
93102716,176,19,20,1,PM,PM,4.514580211450434
93102716,177,19,21,2,PM,EV,4.520890751638014
93102716,178,19,22,3,PM,EV,4.520874900084688
93102716,179,19,23,4,PM,EV,4.520859067257853
93102716,180,20,20,0,PM,PM,4.514596146527469
93102716,181,20,21,1,PM,EV,4.52090662194023
93102716,182,20,22,2,PM,EV,4.520890751638014
93102716,183,20,23,3,PM,EV,4.520874900084688
93102716,184,21,21,0,EV,EV,4.52413452273289
93102716,185,21,22,1,EV,EV,4.5241186575901935
93102716,186,21,23,2,EV,EV,4.524102811190926
93102716,187,22,22,0,EV,EV,4.52413452273289
93102716,188,22,23,1,EV,EV,4.5241186575901935
93102716,189,23,23,0,EV,EV,4.52413452273289
93102839,0,5,5,0,EA,EA,5.770812526929147
93102839,1,5,6,1,EA,EA,5.7708018031468775
93102839,2,5,7,2,EA,AM,5.769845938921294
93102839,3,5,8,3,EA,AM,5.769835279001669
93102839,4,5,9,4,EA,AM,5.769824644651382
93102839,5,5,10,5,EA,AM,5.769814035807884
93102839,6,5,11,6,EA,AM,5.769803452408784
93102839,7,5,12,7,EA,MD,5.770737998477843
93102839,8,5,13,8,EA,MD,5.770727453453374
93102839,9,5,14,9,EA,MD,5.770716933716489
93102839,10,5,15,10,EA,MD,5.7707064392053375
93102839,11,5,16,11,EA,MD,5.770695969858221
93102839,12,5,17,12,EA,PM,5.769981650820285
93102839,13,5,18,13,EA,PM,5.769971240687889
93102839,14,5,19,14,EA,PM,5.769960855513685
93102839,15,5,20,15,EA,PM,5.769950495236633
93102839,16,5,21,16,EA,EV,5.770643463572913
93102839,17,5,22,17,EA,EV,5.770633143952615
93102839,18,5,23,18,EA,EV,5.770622849068635
93102839,19,6,6,0,EA,EA,5.770812526929147
93102839,20,6,7,1,EA,AM,5.769856624472957
93102839,21,6,8,2,EA,AM,5.769845938921294
93102839,22,6,9,3,EA,AM,5.769835279001669
93102839,23,6,10,4,EA,AM,5.769824644651382
93102839,24,6,11,5,EA,AM,5.769814035807884
93102839,25,6,12,6,EA,MD,5.7707485688519
93102839,26,6,13,7,EA,MD,5.770737998477843
93102839,27,6,14,8,EA,MD,5.770727453453374
93102839,28,6,15,9,EA,MD,5.770716933716489
93102839,29,6,16,10,EA,MD,5.7707064392053375
93102839,30,6,17,11,EA,PM,5.769992085972063
93102839,31,6,18,12,EA,PM,5.769981650820285
93102839,32,6,19,13,EA,PM,5.769971240687889
93102839,33,6,20,14,EA,PM,5.769960855513685
93102839,34,6,21,15,EA,EV,5.770653807990169
93102839,35,6,22,16,EA,EV,5.770643463572913
93102839,36,6,23,17,EA,EV,5.770633143952615
93102839,37,7,7,0,AM,AM,5.768843658645682
93102839,38,7,8,1,AM,AM,5.768832960969476
93102839,39,7,9,2,AM,AM,5.768822288955746
93102839,40,7,10,3,AM,AM,5.768811642541712
93102839,41,7,11,4,AM,AM,5.768801021664753
93102839,42,7,12,5,AM,MD,5.76973418965561
93102839,43,7,13,6,AM,MD,5.7697236072801035
93102839,44,7,14,7,AM,MD,5.76971305028431
93102839,45,7,15,8,AM,MD,5.7697025186061515
93102839,46,7,16,9,AM,MD,5.769692012183702
93102839,47,7,17,10,AM,PM,5.768978655554639
93102839,48,7,18,11,AM,PM,5.768968208572124
93102839,49,7,19,12,AM,PM,5.7689577866386905
93102839,50,7,20,13,AM,PM,5.768947389693073
93102839,51,7,21,14,AM,EV,5.769639325024063
93102839,52,7,22,15,AM,EV,5.769628968873834
93102839,53,7,23,16,AM,EV,5.769618637550014
93102839,54,8,8,0,AM,AM,5.768843658645682
93102839,55,8,9,1,AM,AM,5.768832960969476
93102839,56,8,10,2,AM,AM,5.768822288955746
93102839,57,8,11,3,AM,AM,5.768811642541712
93102839,58,8,12,4,AM,MD,5.769744797473064
93102839,59,8,13,5,AM,MD,5.76973418965561
93102839,60,8,14,6,AM,MD,5.7697236072801035
93102839,61,8,15,7,AM,MD,5.76971305028431
93102839,62,8,16,8,AM,MD,5.7697025186061515
93102839,63,8,17,9,AM,PM,5.76898912764765
93102839,64,8,18,10,AM,PM,5.768978655554639
93102839,65,8,19,11,AM,PM,5.768968208572124
93102839,66,8,20,12,AM,PM,5.7689577866386905
93102839,67,8,21,13,AM,EV,5.769649706061568
93102839,68,8,22,14,AM,EV,5.769639325024063
93102839,69,8,23,15,AM,EV,5.769628968873834
93102839,70,9,9,0,AM,AM,5.768843658645682
93102839,71,9,10,1,AM,AM,5.768832960969476
93102839,72,9,11,2,AM,AM,5.768822288955746
93102839,73,9,12,3,AM,MD,5.76975543079485
93102839,74,9,13,4,AM,MD,5.769744797473064
93102839,75,9,14,5,AM,MD,5.76973418965561
93102839,76,9,15,6,AM,MD,5.7697236072801035
93102839,77,9,16,7,AM,MD,5.76971305028431
93102839,78,9,17,8,AM,PM,5.768999624912728
93102839,79,9,18,9,AM,PM,5.76898912764765
93102839,80,9,19,10,AM,PM,5.768978655554639
93102839,81,9,20,11,AM,PM,5.768968208572124
93102839,82,9,21,12,AM,EV,5.7696601120473625
93102839,83,9,22,13,AM,EV,5.769649706061568
93102839,84,9,23,14,AM,EV,5.769639325024063
93102839,85,10,10,0,AM,AM,5.768843658645682
93102839,86,10,11,1,AM,AM,5.768832960969476
93102839,87,10,12,2,AM,MD,5.769766089683511
93102839,88,10,13,3,AM,MD,5.76975543079485
93102839,89,10,14,4,AM,MD,5.769744797473064
93102839,90,10,15,5,AM,MD,5.76973418965561
93102839,91,10,16,6,AM,MD,5.7697236072801035
93102839,92,10,17,7,AM,PM,5.769010147411589
93102839,93,10,18,8,AM,PM,5.768999624912728
93102839,94,10,19,9,AM,PM,5.76898912764765
93102839,95,10,20,10,AM,PM,5.768978655554639
93102839,96,10,21,11,AM,EV,5.769670543042613
93102839,97,10,22,12,AM,EV,5.7696601120473625
93102839,98,10,23,13,AM,EV,5.769649706061568
93102839,99,11,11,0,AM,AM,5.768843658645682
93102839,100,11,12,1,AM,MD,5.769776774201741
93102839,101,11,13,2,AM,MD,5.769766089683511
93102839,102,11,14,3,AM,MD,5.76975543079485
93102839,103,11,15,4,AM,MD,5.769744797473064
93102839,104,11,16,5,AM,MD,5.76973418965561
93102839,105,11,17,6,AM,PM,5.769020695206109
93102839,106,11,18,7,AM,PM,5.769010147411589
93102839,107,11,19,8,AM,PM,5.768999624912728
93102839,108,11,20,9,AM,PM,5.76898912764765
93102839,109,11,21,10,AM,EV,5.769680999108637
93102839,110,11,22,11,AM,EV,5.769670543042613
93102839,111,11,23,12,AM,EV,5.7696601120473625
93102839,112,12,12,0,MD,MD,5.770813062020442
93102839,113,12,13,1,MD,MD,5.770802338207258
93102839,114,12,14,2,MD,MD,5.77079164011899
93102839,115,12,15,3,MD,MD,5.7707809676927075
93102839,116,12,16,4,MD,MD,5.770770320865638
93102839,117,12,17,5,MD,PM,5.770055758654366
93102839,118,12,18,6,MD,PM,5.770045172062266
93102839,119,12,19,7,MD,PM,5.770034610859952
93102839,120,12,20,8,MD,PM,5.770024074985319
93102839,121,12,21,9,MD,EV,5.770716933716489
93102839,122,12,22,10,MD,EV,5.7707064392053375
93102839,123,12,23,11,MD,EV,5.770695969858221
93102839,124,13,13,0,MD,MD,5.770813062020442
93102839,125,13,14,1,MD,MD,5.770802338207258
93102839,126,13,15,2,MD,MD,5.77079164011899
93102839,127,13,16,3,MD,MD,5.7707809676927075
93102839,128,13,17,4,MD,PM,5.770066370698508
93102839,129,13,18,5,MD,PM,5.770055758654366
93102839,130,13,19,6,MD,PM,5.770045172062266
93102839,131,13,20,7,MD,PM,5.770034610859952
93102839,132,13,21,8,MD,EV,5.770727453453374
93102839,133,13,22,9,MD,EV,5.770716933716489
93102839,134,13,23,10,MD,EV,5.7707064392053375
93102839,135,14,14,0,MD,MD,5.770813062020442
93102839,136,14,15,1,MD,MD,5.770802338207258
93102839,137,14,16,2,MD,MD,5.77079164011899
93102839,138,14,17,3,MD,PM,5.770077008257104
93102839,139,14,18,4,MD,PM,5.770066370698508
93102839,140,14,19,5,MD,PM,5.770055758654366
93102839,141,14,20,6,MD,PM,5.770045172062266
93102839,142,14,21,7,MD,EV,5.770737998477843
93102839,143,14,22,8,MD,EV,5.770727453453374
93102839,144,14,23,9,MD,EV,5.770716933716489
93102839,145,15,15,0,MD,MD,5.770813062020442
93102839,146,15,16,1,MD,MD,5.770802338207258
93102839,147,15,17,2,MD,PM,5.7700876713927185
93102839,148,15,18,3,MD,PM,5.770077008257104
93102839,149,15,19,4,MD,PM,5.770066370698508
93102839,150,15,20,5,MD,PM,5.770055758654366
93102839,151,15,21,6,MD,EV,5.7707485688519
93102839,152,15,22,7,MD,EV,5.770737998477843
