trip_id,utility
744821733,1.462779060411807
744821733,4.7174219735374034
744821733,0.2966872008286061
744821733,7.577564791518723
744821733,7.480611443414034
744821733,8.839926100551937
744821733,9.575690209713361
744821733,9.263420839611406
744821733,9.611405574543973
744821733,8.468036428873637
744821733,8.557414928880018
744821733,8.93377041639735
744821733,10.505257240147637
744821733,9.506600014343467
744821733,7.4356672499215035
744821733,8.764631864665047
744821733,11.23111621031835
744821733,8.829026290767176
744821733,8.259278533496468
744821733,8.170048402592185
744821733,8.94036376829142
744821733,8.76453954324377
744821733,8.816053567487314
744821733,8.262563335174852
744821733,-7.298890677377866
744822713,-2.026049036668989
744822713,4.082835705202706
744822713,6.158016104651736
744822713,6.40960057442881
744822713,6.473171212563612
744822713,6.725130498993874
744822713,5.235640564165858
744822713,7.244317056003494
744822713,6.5444160907150195
744822713,8.981123411429298
744822713,10.193054625993051
744822713,5.260335184075842
744822713,6.247955267208312
744822713,10.749191259091578
744822713,8.066752556894047
744822713,8.249741451976773
744822713,8.020744126518709
744822713,7.1563339503937335
744822713,6.546185135726131
744822713,6.278359731229446
744822713,7.935915138206344
744822713,5.907124045017833
744822713,5.797426325332081
744822713,5.591815542114674
744822713,6.28323322690964
744822713,2.5339237864485664
744822717,-0.19238265872323268
744822717,3.299526056860295
744822717,5.110302859996607
744822717,5.880889790601968
744822717,8.74767451446681
744822717,8.156129751338927
744822717,6.4962820887241515
744822717,4.287207611445948
744822717,3.5099199584469534
744822717,4.139878570334605
744822717,-3.6885398791477115
744822717,6.659011435985453
744822717,11.061267075705954
744822717,7.4110426877018
744822717,5.480126086492445
744822717,5.412035476676046
744822717,4.944417469619069
744822717,3.8959928388446623
744822717,6.049001361802262
744822717,3.26040875902253
744822717,4.936683616872723
744822717,2.0072639540902992
