TAZ,work_low,work_med,work_high,work_veryhigh
433,1,2,9,13
434,0,3,8,13
435,7,18,16,67
436,0,3,3,3
437,0,0,0,1
438,0,0,0,2
439,0,1,3,3
440,0,0,3,1
441,1,1,5,3
442,0,0,1,1
443,0,0,0,4
444,1,3,1,4
445,0,0,0,5
446,0,1,2,3
447,0,1,2,1
448,1,0,3,3
449,0,1,2,13
450,3,6,7,16
451,0,1,1,6
452,1,0,0,4
453,0,4,5,3
454,4,1,4,6
455,0,0,1,7
456,1,1,3,7
457,3,2,0,1
458,0,0,2,1
459,1,3,0,2
460,5,11,17,48
461,0,0,1,4
462,1,0,0,8
463,1,0,1,4
464,0,0,2,5
465,1,3,2,5
466,2,10,7,28
467,0,17,7,16
468,0,1,5,5
469,0,2,3,7
470,1,0,2,3
471,2,5,5,13
472,1,0,4,12
473,0,3,2,8
474,1,0,2,2
475,1,4,4,12
476,4,1,4,10
477,0,1,0,1
478,1,6,6,11
479,0,2,3,10
480,0,0,0,4
481,1,0,0,1
482,0,1,0,0
483,2,0,3,3
484,4,4,9,23
485,5,10,17,33
486,0,4,4,6
487,0,3,1,2
488,0,0,0,4
489,0,0,1,1
490,1,3,8,14
491,2,0,2,4
492,0,0,0,4
493,0,1,0,3
494,1,1,3,3
495,1,1,0,3
496,0,0,1,3
497,2,2,4,6
498,1,0,4,10
499,2,2,2,6
500,0,0,0,0
501,0,1,1,1
502,1,3,3,6
503,0,2,3,6
504,8,10,9,50
505,0,0,1,2
506,3,2,1,5
507,0,0,1,3
508,5,3,3,25
509,0,6,4,11
510,0,0,0,1
511,2,5,9,21
512,0,0,0,0
513,1,0,0,1
514,0,1,3,1
515,0,0,1,2
516,0,0,0,2
517,0,0,0,4
518,2,2,7,13
519,5,12,14,45
520,0,2,5,8
521,2,2,6,7
522,0,2,2,3
523,1,0,1,4
524,1,0,0,2
525,0,0,0,0
526,0,2,1,2
527,3,4,1,7
528,1,3,3,6
529,1,0,5,6
530,0,6,13,32
531,4,9,11,25
532,0,1,2,2
533,3,4,1,5
534,1,4,3,6
535,1,2,4,4
536,1,3,1,3
537,2,4,2,12
538,1,1,3,2
539,3,9,11,11
540,2,5,8,23
541,4,8,7,19
542,2,6,4,7
543,1,4,5,16
544,0,1,1,6
545,1,4,5,8
546,38,53,91,193
547,2,6,7,33
548,1,1,1,2
549,3,0,7,13
550,1,0,1,0
551,2,1,3,2
552,0,1,1,7
553,0,0,1,1
554,0,0,1,3
555,0,3,3,7
556,0,0,0,1
557,10,14,21,40
558,13,30,40,107
559,0,0,0,3
560,2,5,9,15
561,1,2,6,4
562,0,4,6,5
563,11,27,34,53
564,2,1,2,2
565,0,5,1,5
566,0,1,0,3
567,2,4,4,7
568,1,0,0,0
569,0,0,0,1
570,1,1,1,0
571,1,0,0,0
572,0,0,1,1
573,0,0,2,0
574,0,0,1,2
575,0,1,2,1
576,1,1,0,2
577,0,0,2,0
578,1,1,2,0
579,1,1,1,7
580,0,1,1,6
581,0,0,2,2
582,2,2,4,6
583,3,10,10,13
584,0,1,3,5
585,0,0,2,1
586,0,4,0,1
587,0,0,0,1
588,0,0,0,3
589,0,0,0,0
590,0,0,1,2
591,1,3,0,1
592,0,0,1,1
593,4,1,5,15
594,0,0,0,1
595,6,10,8,14
596,0,1,1,3
597,1,1,1,3
598,2,3,6,13
599,0,0,0,0
600,2,0,0,0
601,0,3,1,4
602,1,3,7,14
603,1,2,12,18
604,2,4,9,21
605,6,22,21,73
606,1,1,7,20
607,2,5,1,18
