trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,chunk_id,earliest,latest,tour_hour,outbound_departure,max_outbound_departure,next_trip_id,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23
1128132638,3439428,1347652,141016579,univ,2,False,4,eatout,5,11,10.34488892581386,239,15.0,15.0,15,,15.0,1128132637,0.0,0.0,0.0,0.0,0.045151752,0.0,0.09938020800000001,0.018712363,0.046279979000000006,0.313502235,0.47697346399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728462,17464,8577,716057,shopping,2,False,4,othmaint,1017,991,9.4794177198852,478,19.0,19.0,19,,19.0,5728461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033209940000000003,0.005290596999999999,0.01358355,0.003788453,0.020449742,0.075630163,0.22113454300000002,0.6568019589999999,0.0,0.0,0.0,0.0
661586102,2017030,770770,82698262,school,2,False,4,othdiscr,1086,1085,11.653139594321184,159,15.0,15.0,15,,15.0,661586101,0.0,0.0,0.0,0.0035593929999999997,0.005420446,0.0,0.01895427,0.006031842,0.009564559,0.299701581,0.656767909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
