Expression,9378161,9378165,9378489,9378490,9378493,9378494,9378495,9378496,52389129,52389130,52389133,67602753,67602757,67603081,67603085,92496969,92496970,92496973,150930825,150930826,150930829,150931153,150931157,151555665,151555666,151555669,151555670,190377089,190377093,292162705,292162709,292162713,292162717,292162718,479516961,479516965,479516969,479516973,561848569,561848573,611457585,611457589,611457913,611457917,611457918,632318713,632318717,632318721,632318725,632321993,632321997,808105393,808105397,808105398,839239809,839239813,892937017,892937021,934130865,934130869,934132833,934132834,934132837,934132838,934134801,934134802,934134805,934134806,1058651801,1058651805,1058656721,1058656725,1123311753,1123311757,1232449161,1232449165,1232449166,1232449489,1232449493,1232449494,1232449817,1232449821,1232449825,1232449829,1232449830,1232451457,1232451458,1232451461,1242372473,1242372477,1242372801,1242372802,1242372803,1242372805,1257031121,1257031125,1288409897,1288409901,1336609825,1336609829,1365570257,1365570261,1366676601,1366676605,1575875657,1575875658,1575875661,1575875662,1575875985,1575875989,1575875990,1703611977,1703611981,1703611982,1703611983,1724491145,1724491149,1742184777,1742184781,1895868849,1895868853,1895868854,1956347129,1956347133,1956347457,1956347461,2066798833,2066798837,2076746417,2076746421,2076746422,2095914081,2095914085,2101479913,2101479917,2102466209,2102466213,2102466537,2102466541,2172240665,2172240666,2172240669,2172240670,2198574473,2198574477
@c_walktimeshort * df.total_terminal_time # (6),-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
@df.c_cost * costPerMile * odt_skims['HOV3TOLL_DIST'],-0.0006226191422717035,-0.0013196810261411503,-0.0187133862976099,-0.012802151606550542,-0.011220623713331827,-0.030536012785756027,-0.10171470809042012,-0.13162829202427978,-0.14702450351945626,-0.8772791962941285,-0.7310707590070702,-0.2317752841646921,-0.21462022836123984,-0.1568214794896117,-0.16882989888020355,-0.029854487190366503,-0.051863052251812855,-0.024583085682316583,-0.07500129959199112,-0.8973865378069713,-0.9675556759870806,-0.08579499371472472,-0.08609954697989461,-0.04073058461452394,-0.08296583357777082,-0.01043715879399956,-0.32651118631411385,-0.034149705134587434,-0.03613519020915767,-0.22016176340754903,-0.21721996159591733,-0.22016176340754903,-0.057004452125562974,-0.2554976679513687,-0.0920029625633715,-0.0920029625633715,-0.0920029625633715,-0.0920029625633715,-0.19827569205520182,-0.21453340336856938,-0.32630439576029835,-0.3694219028801111,-0.4042730247862685,-0.44075955938476685,-0.8379491050390041,-0.2699187564954429,-0.26810929348261586,-0.26572982330766526,-0.26824995883922376,-0.3071747381760809,-0.27461638187988585,-0.12814362971762633,-0.0867654228226961,-0.05073279708129122,-0.32628685613495534,-0.4090830920666095,-0.022180562701563752,-0.1177093588575178,-0.003279434774510711,-0.003279434774510711,-0.00746591140906581,-0.009090289708080092,-0.009566668956486243,-0.013757018677275242,-0.009320896068621222,-0.002806089114070158,-0.00541653934818914,-0.006738099839712768,-0.16444429490579404,-0.15828296678392273,-0.07301175915082192,-0.07797459285141199,-0.11774850225667798,-0.11938907099438763,-0.669905405094694,-0.47750378712539304,-0.16770530170209302,-0.12546137969361126,-0.1353002624225023,-0.01897118986620036,-0.12546137969361126,-0.1326776790604338,-0.13533581239725523,-0.022962167114612884,-0.1380050766954388,-0.1219313801911056,-1.1882476809477258,-1.3004971511116996,-0.47395362784290646,-0.4861260411639188,-0.049796912022061504,-0.12677446096005884,-0.10947725075446481,-0.16667190250589353,-1.684969666231499,-1.5992417333521802,-0.22696084423869262,-0.22521984402518336,-0.18188113743174203,-0.16888843291671365,-0.3319061539454716,-0.3282469269295938,-0.5540390530950021,-0.5524122070782932,-0.3050467477190908,-0.18830011210111627,-0.2773994331898985,-0.1727258458427791,-0.39821154438302625,-0.185374284109266,-0.21054414936229338,-0.12681861791326587,-0.12265948189021089,-0.1587493359057166,-0.09008787050858091,-0.08478984689282723,-0.039540429754604554,-0.11940341656542937,-0.1258292161800555,-0.07987448206028254,-0.11313952451720011,-0.18524153253589803,-0.3700172837090491,-0.3700172837090491,-0.0952597837872505,-0.07714981581437586,-0.49234513068307995,-0.4932606585333514,-0.19626001406143245,-0.08644038390820631,-0.12483226482161848,-1.2639872804203032,-1.2583334165439604,-0.3775946382674414,-0.3762314215048894,-0.5322045394138754,-0.5012999903610775,-0.6938052412326514,-0.679193431589882,-0.1709186833017304,-0.07888769776917272,-0.13556767272171663,-0.23432275359585664,-0.13186052033569334,-0.14471180173828121
@df.c_cost * df.total_parking_cost / costShareSr3,-0.0,-0.10121071137611541,-0.0004215867868502048,-0.0004215867868502048,-0.04792186964347271,-0.004077143546826133,-0.003956284637409421,-0.040915603653146636,-0.012225745188924051,-0.012225745188924051,-0.07455969441712523,-0.0,-0.7153407923410564,-0.0,-1.1490743929950065,-0.0007957608502703731,-0.0007957608502703731,-0.0,-0.007234492348195007,-0.007234492348195007,-0.10853168678813489,-0.0,-0.2183198572799391,-0.004245248161219928,-0.004245248161219928,-0.5574638376361759,-0.04089218287023323,-0.0,-0.05568046649559336,-0.0,-0.032617720328478005,-0.0,-0.0028218616646138,-0.0028218616646138,-0.0,-0.8937805746482501,-0.0,-0.8937805746482501,-0.0,-0.13657738413692028,-0.0,-0.04909039836451615,-0.0,-0.0183848525048808,-0.004429248031576646,-0.0,-0.002472118486907886,-0.0,-0.009888473947631544,-0.0,-0.0,-0.0,-0.013761330023416854,-0.009115695462457352,-0.0,-0.0,-0.0,-0.14933165774958232,-0.0,-0.34343855466818596,-0.008182205781166213,-0.008182205781166213,-0.3938119330877966,-0.2616995487911681,-0.017071499295672258,-0.017071499295672258,-0.20951074825317945,-0.291568834668645,-0.0,-0.01925718425461908,-0.0,-0.11208598402075118,-0.0,-4.174273987446327,-0.0,-0.11279419288491462,-0.08303235439640133,-0.0,-0.037853336324918954,-0.022160581131524772,-0.0,-0.004074386534856417,-0.0,-0.01906444738822815,-0.011218069791531062,-0.007285600964246942,-0.007285600964246942,-0.02024381793057882,-0.0,-0.06096480667862131,-0.00440569082219249,-0.005603608094801589,-0.0011979172726090995,-0.061361792925334835,-0.0,-0.0883782862232256,-0.0,-0.17582824422186152,-0.0,-0.054647648850360386,-0.0,-0.023985636279323163,-0.0,-0.05236728371729219,-0.0,-0.0,-0.08399477961180479,-0.01221585647634502,-0.0,-0.02634175202575533,-0.01652893185733267,-0.0,-0.0019684368928247595,-0.003620665944385182,-0.001652229051560422,-0.0,-0.0,-0.0,-0.02617925154516188,-0.0,-0.017545899239023523,-0.013774519007803274,-0.0,-0.3255709017017826,-0.0,-0.3593284712910885,-0.0,-0.0171927615636217,-0.0,-0.06649646308591903,-0.0005492479863661329,-0.0,-0.31634156973174254,-0.0,-0.0,-0.0,-0.04937135590166912,-0.0,-0.18922014100941392,-0.002285117147126523,-0.002285117147126523,-0.012050013992410898,-0.016748453857391085,-0.0,-0.003305913905448799
@df.c_cost * odt_skims['HOV3TOLL_BTOLL'] / costShareSr3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
@df.c_cost * odt_skims['HOV3TOLL_VTOLL'] / costShareSr3,-6.5612204654533125e-06,-1.1742312322350242e-05,-0.0002810550732959819,-0.0001676112707609771,-0.00015455439073150924,-0.0004835034251754195,-0.0011170111458629823,-0.0011667547940625287,-0.001366569810999093,-0.008840292924055956,-0.007058230196857709,-0.005285456738277979,-0.004771597220444349,-0.0034472285904187778,-0.003729203937078222,-0.0002635845587550715,-0.0004534256837689621,-0.00021243123171326857,-0.0006759572439804628,-0.008449817406044589,-0.007691342976808209,-0.0009073397706362231,-0.0008990490653681694,-0.0003905489262849073,-0.0033359303013655783,-0.00014370233187416444,-0.003329953644150614,-0.00030799132442546455,-0.0003270170045862038,-0.0019607858895369593,-0.0019478181036421173,-0.0019607858895369593,-0.000668236994684345,-0.0022560289608504003,-0.0014643709886517481,-0.0013916646140799756,-0.0014142286730049794,-0.0013916646140799756,-0.00308277749627782,-0.002233986804622709,-0.003313741319183804,-0.0035052397799764366,-0.004127163217162211,-0.003945078929341584,-0.00762543516675884,-0.0028900446328398353,-0.00289882525159531,-0.002991763257634874,-0.0029587304356018876,-0.003597134409751458,-0.0031101319688957825,-0.0011273585619336955,-0.0008101456632883282,-0.0004231098438800442,-0.005606131863897303,-0.005098720561293752,-0.0002083185712010766,-0.0010554658425257798,-4.8313535203724204e-05,-4.7166763105866124e-05,-9.99232016190627e-05,-9.294176046541623e-05,-0.0001234361458891429,-0.00016747797729581513,-0.00010446027701688106,-4.14432975346431e-05,-9.190297915827802e-05,-0.00010412057583110287,-0.0015477212936158054,-0.001418638239566691,-0.0011607365603498127,-0.001087570993987382,-0.0015021842592381342,-0.001556491294437372,-0.007352575865527243,-0.004953634173674655,-0.001585524106417551,-0.0011563076913854299,-0.0010825677936207704,-0.00016907301345859285,-0.0011563076913854299,-0.0011172429677562268,-0.0010933789023534384,-0.00020463675788563246,-0.001195745937207992,-0.0013027966013586093,-0.009872230372679952,-0.011215254436108383,-0.004379686459025848,-0.004525847150820295,-0.0006992715388806722,-0.0011413777210856507,-0.0010787206823366401,-0.0016824270718860152,-0.015661547125904604,-0.013367087555092708,-0.0037374314548381015,-0.003912156833068248,-0.0016512800874136583,-0.0014290493097588292,-0.0031083976238632537,-0.0029397940480668594,-0.004807620598052404,-0.004791956312356719,-0.0024824378729837475,-0.0017700617511374112,-0.0024294243357175175,-0.0015219653967080493,-0.0038737581562382564,-0.002027488297928501,-0.00251482254543627,-0.0014192024785424436,-0.001184748364630974,-0.0014420523697692375,-0.000789786724135706,-0.0008657531022374253,-0.00042425639460293846,-0.0010557203855164389,-0.0011050586480893612,-0.0010487392479810041,-0.0010813178561432382,-0.0019735063444415338,-0.003015128202438354,-0.003015128202438354,-0.0009042236852645873,-0.0007319982790946959,-0.0048963896437990515,-0.004547813088335021,-0.0015119464232890014,-0.000823435110622932,-0.000984450599759686,-0.010551359252929686,-0.010399402828216551,-0.003395477513842125,-0.0033587328869542784,-0.004536650524087669,-0.004261339860822005,-0.006093764862537652,-0.005973227367752813,-0.0014381854993257548,-0.000702153267146112,-0.0012292308627984579,-0.0019712349669456924,-0.0013122672363281248,-0.0014219982788085937
@c_hhsize1_sr * (df.hhsize == 1) # (4),-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7346,-0.7346,-0.7346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7346,-0.7346,-0.7346,-0.7346,-0.0,-0.0,-0.7346,-0.7346,-0.7346,-0.7346,-0.7346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7346,-0.7346,-0.7346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7346,-0.7346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7346,-0.7346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7346,-0.7346,-0.7346,-0.7346,-0.7346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
@c_hhsize2_sr * (df.hhsize == 2) # (4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@c_age16p_sr * (df.age >= 16) # (4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@c_walktimeshort * od_skims['DISTWALK'].clip(upper=walkThresh) * 60/walkSpeed,-0.0569564551115036,-0.12072285264730453,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.5320164561271667,-0.8799999356269836,-0.46881112456321716,-0.46881112456321716,-0.46881112456321716,-0.46881112456321716,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.7786403298377991,-0.8799999356269836,-0.36533674597740173,-0.36533674597740173,-0.8317200541496277,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.3126049041748047,-0.6033544540405273,-0.7506400942802429,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8524932265281677,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.5422012209892273,-0.25284716486930847,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.34721994400024414,-0.28120946884155273,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836,-0.8799999356269836
@c_walktimelong * (od_skims['DISTWALK'] - walkThresh).clip(lower=0) * 60/walkSpeed,-0.0,-0.0,-3.826796293258667,-1.474913239479065,-0.7515324950218201,-9.551329612731934,-43.49672317504883,-54.538883209228516,-6.806254863739014,-62.44630813598633,-51.342647552490234,-7.769590854644775,-6.888149738311768,-3.8481709957122803,-4.497671127319336,-4.185733795166016,-10.684247016906738,-2.6886022090911865,-7.064271450042725,-132.9862823486328,-143.4950408935547,-10.175532341003418,-8.760685920715332,-16.407133102416992,-36.60967254638672,-0.8378617763519287,-163.2620086669922,-4.284219264984131,-4.595942974090576,-5.8737311363220215,-5.736452579498291,-5.8737311363220215,-0.0,-7.5226616859436035,-0.0,-0.0,-0.0,-0.0,-37.52333450317383,-37.99986267089844,-9.028714179992676,-10.723617553710938,-11.49153995513916,-12.925787925720215,-28.53888511657715,-78.18374633789062,-77.68656158447266,-78.18374633789062,-77.68656158447266,-83.8353500366211,-79.10210418701172,-33.99012756347656,-21.5435791015625,-10.798871040344238,-20.702970504760742,-21.79651641845703,-0.0,-16.26071548461914,-0.0,-0.0,-0.0,-0.4268629550933838,-0.5592641234397888,-3.263216972351074,-0.7918481826782227,-0.0,-0.0,-0.0,-44.4478874206543,-43.28096008300781,-20.00222396850586,-20.076740264892578,-2.8490216732025146,-2.95111346244812,-224.61346435546875,-104.1463394165039,-33.28019332885742,-25.969642639160156,-23.6749324798584,-0.0,-25.969642639160156,-25.410154342651367,-25.969642639160156,-0.7591626644134521,-26.831300735473633,-23.02338218688965,-263.4966125488281,-290.6156921386719,-41.69828414916992,-42.50596237182617,-0.4107895791530609,-7.868194103240967,-6.12791633605957,-11.701870918273926,-86.0086898803711,-85.9666976928711,-11.330304145812988,-11.17852783203125,-24.940332412719727,-22.844404220581055,-102.8829116821289,-102.46210479736328,-67.27765655517578,-67.06847381591797,-40.42470169067383,-24.307687759399414,-34.386348724365234,-21.871444702148438,-59.01347351074219,-23.86387062072754,-33.40892028808594,-35.10514450073242,-32.7840461730957,-42.44601821899414,-22.209436416625977,-0.0,-0.0,-36.96846389770508,-39.19533157348633,-9.247721672058105,-15.063155174255371,-27.466712951660156,-2.3435261249542236,-2.3435261249542236,-0.0,-0.0,-36.98794174194336,-37.06490707397461,-22.717859268188477,-7.543737888336182,-12.848464012145996,-18.636035919189453,-18.532995223999023,-24.71995735168457,-24.61482810974121,-23.678064346313477,-22.075532913208008,-32.24245834350586,-31.47075080871582,-19.913877487182617,-6.8220953941345215,-14.885052680969238,-28.933364868164062,-114.99454498291016,-127.1006088256836
@c_density_index * df.density_index,0.025030444278960912,0.025030444278960912,0.003176278349587794,0.0251660404716985,0.0251660404716985,0.003176278349587794,0.016059930888203736,0.0057754616179670985,0.01931128012470696,0.002826842670804881,0.002826842670804881,0.04217992423805365,0.04217992423805365,0.05928036997294936,0.05928036997294936,0.0092276737533746,0.009040839115430046,0.009040839115430046,0.02416609868272869,0.012367816987354724,0.012367816987354724,0.02950298097035656,0.02950298097035656,0.025030444278960912,0.2686596423751616,0.2686596423751616,0.08690893897670299,0.0027099971164195897,0.0027099971164195897,0.01606937982907541,0.01606937982907541,0.01606937982907541,0.01606937982907541,0.011061561268991538,0.02044609773251392,0.02044609773251392,0.02044609773251392,0.02044609773251392,0.02066653302971398,0.02066653302971398,0.006427422511112778,0.006427422511112778,0.0037191512095416947,0.0037191512095416947,0.0001040684674190157,0.013557853360526482,0.013557853360526482,0.013557853360526482,0.013557853360526482,0.0037191512095416947,0.0037191512095416947,0.007811628992363506,0.007811628992363506,0.009054718566688597,0.007811628992363506,0.007811628992363506,0.017949685592484867,0.017949685592484867,0.12942089973914256,0.12942089973914256,0.0743149995576252,0.06776602110064091,0.06776602110064091,0.12211354675735764,0.09474181792646619,0.09474181792646619,0.09474181792646619,0.11784924933517646,0.0018388356691667143,0.0018388356691667143,0.058252873250491874,0.058252873250491874,0.06283641527798813,0.06283641527798813,0.017710631739976963,0.017710631739976963,0.04230079099885136,0.0018388356691667143,0.0018388356691667143,0.016084815592292193,0.0018388356691667143,0.0018388356691667143,0.0018388356691667143,0.0018388356691667143,0.0,0.021995383487567556,0.00010172875058556866,0.00010172875058556866,0.01291607698472857,0.01291607698472857,0.010604483177140574,0.0023118321086297248,0.011253524967829134,0.011253524967829134,0.015117680773647082,0.015117680773647082,0.02170576869413891,0.02170576869413891,0.010680057882182757,0.010680057882182757,0.007052302679514679,0.007052302679514679,0.010604483177140574,0.010604483177140574,0.005843399716545455,0.01931280795084262,0.01931280795084262,0.004165534685616435,0.0112005260795278,0.0112005260795278,0.0025023511374337257,2.9356707044225117e-05,2.9356707044225117e-05,0.009264201716555932,0.010072169151964693,0.005563227776091262,0.005563227776091262,0.018049009538046147,0.018049009538046147,0.007371168324380258,0.007371168324380258,0.01881063177700968,0.010096619347782493,0.010096619347782493,0.002318900677722603,0.002318900677722603,0.00981959600709439,0.00981959600709439,0.007696941952734829,0.007696941952734829,0.0014921373726134632,0.010863374199894981,0.010863374199894981,0.013665412849602116,0.013665412849602116,0.004980244631116608,0.004980244631116608,0.010863374199894981,0.010863374199894981,0.010607137452229763,0.004980244631116608,0.004980244631116608,0.0021257798066665824,0.007483373026240691,0.007483373026240691
