TAZ,university,gradeschool,highschool
214,0,22,0
215,0,31,0
216,0,44,0
217,0,9,0
218,0,1,0
219,0,3,0
220,0,38,0
221,0,24,0
222,0,34,0
223,0,17,0
224,0,56,0
225,0,3,7204
226,0,21,0
227,0,18,0
228,0,9,0
229,0,23,0
230,0,11,0
231,0,5,0
232,0,26,0
233,0,12,0
234,0,21,0
235,0,25,0
236,0,15,0
237,0,39,0
238,0,34,0
239,0,9,0
240,0,17,0
241,0,20,0
242,0,53,0
243,0,43,0
244,0,17,0
245,0,24,0
246,0,28,0
247,0,52,0
248,0,48,0
249,0,26,0
250,0,50,0
251,0,26,0
252,0,6,0
253,0,27,0
254,0,26,0
255,0,42,0
256,0,23,0
257,0,50,0
258,0,35,0
259,0,30,0
260,0,174,0
261,0,41,0
262,0,38,0
263,0,34,0
264,0,12,0
265,1043,23,0
266,0,33,0
267,0,11,0
268,0,10,0
269,0,48,0
270,0,41,0
271,0,18,0
272,0,50,0
273,0,41,0
274,0,0,0
275,0,49,0
276,0,9,0
277,0,13,0
278,0,7,0
279,0,88,0
280,0,26,0
281,0,44,0
282,0,0,0
283,0,10,0
284,0,15,0
285,0,20,0
286,0,0,0
287,0,11,0
288,0,34,0
289,0,15,0
290,0,15,0
291,0,14,0
292,0,36,0
293,0,8,0
294,0,4,0
295,0,12,0
296,0,7,0
297,0,0,0
298,0,3,0
299,0,4,0
300,0,19,0
301,46,26,0
302,0,29,0
303,0,22,0
304,0,64,0
305,0,50,0
306,0,15,0
307,0,54,0
308,0,28,0
309,0,55,0
310,0,40,0
311,0,43,0
312,0,31,0
313,0,21,0
314,0,77,0
315,0,0,0
316,0,16,0
317,0,1,0
318,0,1,0
319,0,0,0
320,0,7,0
321,0,64,0
322,0,16,0
323,0,56,0
324,0,19,0
325,0,34,0
326,0,57,0
327,0,18,0
328,0,56,0
329,0,22,0
330,0,7,0
331,0,78,0
332,0,28,0
333,0,15,0
334,0,17,0
335,0,99,0
336,0,20,0
337,0,24,0
338,0,0,0
339,0,0,0
340,3,1,0
341,1041,2,0
342,244,0,0
343,0,0,0
344,0,2,0
345,0,9,0
346,0,5,0
347,0,21,0
348,300,72,0
349,0,69,0
350,0,18,0
351,0,17,0
352,0,18,0
353,0,15,0
354,0,8,0
355,0,0,0
356,0,0,0
357,0,4,0
358,0,0,0
359,0,7,0
360,0,2,0
361,0,2,0
362,0,10,0
363,0,39,0
364,0,13,0
365,0,3,0
366,0,124,0
367,0,46,0
368,0,68,0
369,0,12,0
370,0,43,0
371,0,41,0
372,0,37,0
373,0,14,0
374,0,19,0
375,0,9,0
376,0,2,0
377,0,0,0
378,0,48,0
379,0,26,0
380,0,19,0
381,0,14,0
382,0,35,0
383,0,115,0
384,0,17,0
385,0,10,0
386,0,58,0
387,0,46,0
388,0,17,0
389,0,42,0
390,0,51,0
391,0,33,0
392,0,57,0
393,0,58,0
394,0,13,0
395,0,38,0
396,50,55,0
397,0,22,0
398,0,39,0
399,0,31,0
400,0,102,0
401,0,18,0
402,0,16,0
403,0,16,0
404,0,16,0
405,0,33,0
406,0,38,0
407,0,46,0
408,0,30,0
409,0,75,0
410,0,95,0
411,0,37,0
412,0,42,0
413,0,19,0
414,0,31,0
415,0,0,0
416,0,0,0
417,790,17,0
418,0,29,0
419,0,4,0
420,0,2,0
421,0,34,0
422,0,1,0
423,0,29,0
424,0,167,0
425,0,28,0
426,0,20,0
427,0,73,0
428,0,21,0
429,0,9,0
430,0,9,0
431,0,47,0
432,0,11,0
433,0,29,0
434,0,8,0
435,0,1,0
436,553,2,0
437,0,13,0
438,0,0,0
439,0,21,0
440,0,25,0
441,0,11,0
442,0,0,0
443,0,0,0
444,0,0,0
445,0,0,0
446,0,0,0
447,0,6,0
448,0,0,0
449,0,0,0
450,0,44,0
451,0,25,0
452,0,72,0
453,0,21,0
454,0,5,0
455,0,3,0
456,0,22,0
457,0,10,0
458,0,11,0
459,0,31,0
460,0,5,0
461,0,17,0
462,0,22,0
463,0,74,0
464,0,36,0
465,0,36,0
466,0,21,0
467,0,20,0
468,0,18,0
469,0,101,0
470,0,32,0
471,0,30,0
472,282,10,0
473,0,24,0
474,0,46,0
475,0,76,0
476,0,70,0
477,0,19,0
478,87,32,0
479,0,52,0
480,0,18,0
481,0,5,0
482,0,13,0
483,0,7,0
484,0,20,0
485,0,10,0
486,0,11,0
487,0,7,0
488,0,1,0
489,0,7,0
490,0,9,0
491,0,1,0
492,0,20,0
493,0,3,0
494,0,13,0
495,0,2,0
496,3,0,0
497,0,2,0
498,0,6,0
499,0,14,0
500,0,16,0
501,0,8,0
502,0,15,0
503,0,11,0
504,0,15,0
505,0,12,0
506,0,11,0
507,0,18,0
508,0,17,0
509,0,10,0
510,0,11,0
511,0,5,0
512,0,1,0
513,0,3,0
514,0,6,0
515,0,10,0
516,116,4,0
517,0,5,0
518,0,11,0
519,0,0,0
520,0,7,0
521,0,14,0
522,0,0,0
523,0,9,0
524,0,8,0
525,0,2,0
526,0,25,0
527,0,29,0
528,0,20,0
529,0,25,0
530,120,13,0
531,0,28,0
532,0,29,0
533,0,66,0
534,0,67,0
535,0,32,0
536,0,24,0
537,0,57,0
538,0,36,0
539,0,53,0
540,0,20,0
541,0,16,0
542,0,23,0
543,0,26,0
544,0,40,0
545,0,17,0
546,0,49,0
547,0,36,0
548,0,19,0
549,0,86,0
550,0,30,0
551,0,23,0
552,0,36,0
553,0,27,0
554,0,21,0
555,0,33,0
556,0,18,0
557,0,19,0
558,0,26,0
559,0,14,0
560,0,24,0
561,0,10,0
562,0,7,0
563,0,15,0
564,0,15,0
565,2807,3,0
566,0,13,0
567,0,20,0
568,0,12,0
569,0,24,0
570,0,8,0
571,0,12,0
572,0,11,0
573,0,9,0
574,0,25,0
575,0,31,0
576,0,20,0
577,135,57,0
578,0,21,0
579,0,40,0
580,0,25,0
581,0,20,0
582,0,30,0
583,0,67,0
584,0,57,0
585,0,92,0
586,0,59,0
587,0,22,0
588,0,72,0
589,0,44,0
590,0,43,0
591,0,22,0
592,0,37,0
593,0,19,0
594,0,24,0
595,0,5,0
596,0,19,0
597,0,20,0
598,0,5,0
599,0,21,0
600,0,11,0
601,0,16,0
602,0,28,0
603,0,11,0
604,0,26,0
605,0,11,0
606,0,19,0
607,0,16,0
608,0,4,0
609,0,5,0
610,0,44,0
611,0,22,0
612,0,7,0
613,0,24,0
614,0,8,0
615,0,8,0
616,0,19,0
617,0,17,0
618,0,2,0
619,0,29,0
620,0,27,0
621,0,21,0
622,0,45,0
623,0,12,0
624,0,43,0
625,0,18,0
626,0,28,0
627,0,50,0
628,0,28,0
629,0,37,0
630,0,23,0
631,0,44,0
632,0,70,0
633,0,26,0
634,0,58,0
635,0,30,0
636,0,18,0
637,0,24,0
638,0,25,0
639,0,61,0
640,0,45,0
641,0,55,0
642,0,22,0
643,0,44,0
644,0,21,0
645,0,61,0
646,0,29,0
647,0,98,0
648,0,32,0
649,0,86,0
650,0,31,0
651,0,33,0
652,0,35,0
653,0,27,0
654,0,35,0
655,0,22,0
656,0,2,0
657,0,21,0
658,0,30,0
659,0,37,0
660,0,52,0
661,0,63,0
662,0,42,0
663,0,27,0
664,0,114,0
665,0,46,0
666,0,32,0
667,0,54,0
668,0,59,0
669,0,49,0
670,0,26,0
671,0,30,0
672,0,42,0
673,0,76,0
674,0,32,0
675,0,52,0
676,0,35,0
677,0,106,0
678,0,8,0
679,0,25,0
680,0,30,0
681,0,42,0
682,0,35,0
683,0,8,0
684,0,44,0
685,0,40,0
686,0,44,0
687,0,29,0
688,0,23,0
689,0,16,0
690,0,37,0
691,0,76,0
692,0,12,0
693,0,7,0
694,0,53,0
695,0,64,0
696,0,17,0
697,0,4,0
698,0,27,0
699,0,64,0
700,0,48,0
701,0,74,0
702,305,14,0
703,0,12,0
704,0,9,0
705,0,16,0
706,0,12,0
707,0,40,0
708,0,82,0
709,0,30,0
710,0,13,0
711,0,18,0
712,0,25,0
713,0,20,0
714,0,2,0
715,0,2,0
716,0,24,0
717,0,71,0
718,0,30,0
719,0,68,0
720,0,65,0
721,0,22,0
722,0,62,0
723,0,39,0
724,0,25,0
725,0,36,0
726,0,13,0
727,0,112,0
728,0,25,0
729,0,9,0
730,0,77,0
731,0,220,0
732,0,60,0
733,0,36,0
734,0,12,0
735,0,7,0
736,0,51,0
737,0,38,0
738,0,21,0
739,0,11,0
740,0,45,0
741,0,5,0
742,0,22,0
743,0,11,0
744,0,34,0
745,0,10,0
746,0,31,0
747,0,42,0
748,0,28,0
749,0,11,0
750,0,56,0
751,0,14,0
752,0,48,0
753,0,22,0
754,0,34,0
755,0,11,0
756,0,45,0
757,0,73,0
758,0,107,0
759,0,70,0
760,0,79,0
761,0,29,0
762,0,48,0
763,0,31,0
764,0,57,0
765,0,76,0
766,0,25,0
767,0,29,0
768,0,23,0
769,0,22,0
770,0,89,0
771,0,37,0
772,0,41,0
773,0,70,0
774,0,53,0
775,0,49,0
776,0,64,0
777,0,51,0
778,0,66,0
779,0,26,0
780,0,58,0
781,0,24,0
782,0,18,0
783,0,48,0
784,0,53,0
785,0,61,0
786,0,48,0
787,0,93,0
788,0,28,0
789,0,41,0
790,0,34,0
791,0,28,0
792,0,15,0
793,0,88,0
794,0,21,0
795,0,20,0
796,0,27,0
797,0,38,0
798,0,30,0
799,0,62,0
800,0,36,0
801,0,42,0
802,0,33,0
803,0,17,0
804,0,22,0
805,0,28,0
806,0,41,0
807,0,14,0
808,0,47,0
809,0,36,0
810,0,4,0
811,0,32,0
812,0,45,0
813,0,61,0
814,0,26,0
815,0,27,0
816,0,39,0
817,0,26,0
818,0,48,0
819,0,45,0
820,0,12,0
821,0,15,0
822,0,15,0
823,0,13,0
824,0,61,0
825,0,50,0
826,0,39,0
827,0,28,0
828,0,24,0
829,0,32,0
830,0,38,0
831,0,42,0
832,0,54,0
833,0,39,0
834,0,22,0
835,0,9,0
836,0,13,0
837,0,12,0
838,0,179,0
839,0,168,0
840,0,278,0
841,0,357,0
842,0,48,0
843,0,18,0
844,0,19,0
845,0,29,0
846,0,48,0
847,0,29,0
848,0,25,0
849,0,37,0
850,0,3,0
851,0,21,0
852,0,74,0
853,0,45,0
854,0,67,0
855,0,68,0
856,0,35,0
857,0,5,0
858,0,20,0
859,0,25,0
860,0,13,0
861,0,50,0
862,0,29,0
863,0,62,0
864,0,40,0
865,0,23,0
866,0,3,0
867,0,14,0
868,0,5,0
869,0,4,0
870,0,6,0
871,0,84,0
872,0,35,0
873,0,30,0
874,0,16,0
875,1416,43,0
876,0,68,0
877,0,19,0
878,0,27,0
879,0,19,0
880,633,74,0
881,0,507,0
882,0,70,0
883,0,132,0
884,0,18,0
885,0,4,0
886,0,60,0
887,0,23,0
888,0,57,0
889,0,34,0
890,0,95,0
891,0,30,0
892,0,44,0
893,0,18,0
894,0,57,0
895,0,15,0
896,0,32,0
897,0,92,0
898,0,62,0
899,0,117,0
900,0,114,0
901,0,67,0
902,0,49,0
903,0,87,0
904,0,130,0
905,0,41,0
906,0,30,0
907,0,213,0
908,0,62,0
909,0,30,0
910,0,14,0
911,0,22,0
912,0,27,0
913,0,42,0
914,0,24,0
915,0,30,0
916,0,12,0
917,0,54,0
918,0,40,0
919,0,24,0
920,0,41,0
921,0,43,0
922,0,27,0
923,0,46,0
924,0,48,0
925,0,58,0
926,0,17,0
927,0,64,0
928,0,3,0
929,0,39,0
930,0,50,0
931,0,0,0
932,0,19,0
933,0,7,0
934,0,2,0
935,0,8,0
936,0,7,0
937,0,26,0
938,0,16,0
939,0,14,0
940,0,48,0
941,0,73,0
942,0,90,0
943,0,10,0
944,0,2,0
945,0,50,0
946,0,11,0
947,0,28,0
948,0,5,0
949,387,7,0
950,0,11,0
951,0,7,0
952,0,12,0
953,0,5,0
954,0,11,0
955,0,3,0
956,0,3,0
957,0,1,0
958,0,9,0
959,0,20,0
960,0,5,0
961,0,4,0
962,0,6,0
963,0,14,0
964,0,2,0
965,0,2,0
966,0,2,0
967,0,5,0
968,0,64,0
969,0,45,0
970,0,25,0
971,0,37,0
972,0,40,0
973,0,74,0
974,0,68,0
975,0,39,0
976,0,81,0
977,0,53,0
978,0,25,0
979,0,50,0
980,0,50,0
981,0,68,0
982,0,68,0
983,0,6,0
984,0,74,0
985,0,20,0
986,0,71,0
987,0,15,0
988,0,8,0
989,0,28,0
990,0,11,0
991,0,9,0
992,0,13,0
993,0,12,0
994,0,19,0
995,0,20,0
996,0,20,0
997,0,23,0
998,0,33,0
999,0,31,0
1000,0,17,0
1001,0,35,0
1002,0,27,0
1003,0,75,0
1004,0,19,0
1005,0,69,0
1006,0,58,0
1007,0,14,0
1008,0,48,0
1009,0,0,0
1010,0,91,0
1011,0,138,0
1012,0,27,0
1013,0,37,0
1014,0,6,0
1015,503,19,0
1016,0,7,0
1017,0,5,0
1018,0,8,0
1019,0,9,0
1020,0,7,0
1021,0,9,0
1022,0,19,0
1023,0,7,0
1024,0,6,0
1025,0,18,0
1026,0,31,0
1027,0,7,0
1028,0,18,0
1029,0,59,0
1030,0,20,0
1031,0,15,0
1032,0,50,0
1033,0,31,0
1034,0,56,0
1035,0,12,0
1036,0,44,0
1037,0,65,0
1038,0,33,0
1039,0,17,0
1040,0,44,0
1041,0,83,0
1042,0,44,0
1043,346,30,0
1044,0,21,0
1045,0,20,0
1046,0,32,0
1047,0,97,0
1048,0,52,0
1049,1920,16,0
1050,0,17,0
1051,0,13,0
1052,0,9,0
1053,0,15,0
1054,0,3,0
1055,0,3,0
1056,0,28,0
1057,0,6,0
1058,0,11,0
1059,0,1,0
1060,0,6,0
1061,0,19,0
1062,0,5,0
1063,0,6,0
1064,0,10,0
1065,0,6,0
1066,0,14,0
1067,0,2,0
1068,0,3,0
1069,0,14,0
1070,0,21,0
1071,0,18,0
1072,0,26,0
1073,0,8,0
1074,0,18,0
1075,0,40,0
1076,0,24,0
1077,0,8,0
1078,0,8,0
1079,0,8,0
1080,0,45,0
1081,0,29,0
1082,0,47,0
1083,0,12,0
1084,0,32,0
1085,0,44,0
1086,0,34,0
1087,0,21,0
1088,0,18,0
1089,0,10,0
1090,0,3,0
1091,0,8,0
1092,0,25,0
1093,0,34,0
1094,0,9,0
1095,0,14,0
1096,0,35,0
1097,0,8,0
1098,0,24,0
1099,0,36,0
1100,0,37,0
1101,0,58,0
1102,0,29,0
1103,0,7,0
1104,0,43,0
1105,0,6,0
1106,0,7,0
1107,0,2,0
1108,0,8,0
1109,0,10,0
1110,0,9,0
1111,0,12,0
1112,0,3,0
1113,0,4,0
1114,0,10,0
1115,0,11,0
1116,697,24,0
1117,0,4,0
1118,0,13,0
1119,0,28,0
1120,0,8,0
1121,0,5,0
1122,0,4,0
1123,0,29,0
1124,0,9,0
1125,0,10,0
1126,0,7,0
1127,0,19,0
1128,0,11,0
1129,0,27,0
1130,0,3,0
1131,0,2,0
1132,0,3,0
1133,0,19,0
1134,0,19,0
1135,0,18,0
1136,0,9,0
1137,0,30,0
1138,0,27,0
1139,0,23,0
1140,0,15,0
1141,0,5,0
1142,0,15,0
1143,0,24,0
1144,0,20,0
1145,0,26,0
1146,0,26,0
1147,0,22,0
1148,0,9,0
1149,0,5,0
1150,0,17,0
1151,0,2,0
1152,0,19,0
1153,0,16,0
1154,0,20,0
1155,0,24,0
1156,0,13,0
1157,0,9,0
1158,0,8,0
1159,0,23,0
1160,0,12,0
1161,0,5,0
1162,0,23,0
1163,0,12,0
1164,0,41,0
1165,0,1,0
1166,0,30,0
1167,0,8,0
1168,0,26,0
1169,0,0,0
1170,0,23,0
1171,0,27,0
1172,0,54,0
1173,0,53,0
1174,0,22,0
1175,0,9,0
1176,0,4,0
1177,0,2,0
1178,0,17,0
1179,0,3,0
1180,0,13,0
1181,0,3,0
1182,0,75,0
1183,0,46,0
1184,0,47,0
1185,0,65,0
1186,0,17,0
1187,0,70,0
1188,0,16,0
1189,0,25,0
1190,0,43,0
1191,0,25,0
1192,0,22,0
1193,0,30,0
1194,0,42,0
1195,0,27,0
1196,0,31,0
1197,0,57,0
1198,0,12,0
1199,0,0,0
1200,0,17,0
1201,0,25,0
1202,0,7,0
1203,0,23,0
1204,0,16,0
1205,0,40,0
1206,0,62,0
1207,0,29,0
1208,0,18,0
1209,0,36,0
1210,0,13,0
1211,0,12,0
1212,0,27,0
1213,0,43,0
1214,0,55,0
1215,0,12,0
1216,0,31,0
1217,0,23,0
1218,1704,4,0
1219,0,18,0
1220,0,11,0
1221,0,41,0
1222,0,6,0
1223,0,23,0
1224,0,14,0
1225,0,33,0
1226,0,30,0
1227,0,30,0
1228,0,21,0
1229,0,0,0
1230,0,10,0
1231,0,39,0
1232,0,2,0
1233,0,19,0
1234,0,18,0
1235,0,12,0
1236,0,37,0
1237,0,21,0
1238,0,19,0
1239,0,8,0
1240,0,0,0
1241,0,1,0
1242,0,18,0
1243,0,16,0
1244,0,41,0
1245,0,60,0
1246,0,38,0
1247,0,32,0
1248,0,15,0
1249,0,41,0
1250,0,2,0
1251,0,12,0
1252,0,65,0
1253,0,11,0
1254,0,41,0
1255,0,24,0
1256,0,14,0
1257,0,25,0
1258,0,28,0
1259,0,23,0
1260,0,36,0
1261,0,27,0
1262,0,29,0
1263,0,30,0
1264,0,6,0
1265,0,11,0
1266,0,15,0
1267,0,37,0
1268,0,6,0
1269,0,36,0
1270,0,8,0
1271,0,22,0
1272,0,17,0
1273,0,17,0
1274,0,54,0
1275,0,18,0
1276,0,44,0
1277,0,43,0
1278,0,56,0
1279,0,14,0
1280,0,24,0
1281,0,50,0
1282,0,14,0
1283,0,30,0
1284,0,51,0
1285,0,14,0
1286,0,4,0
1287,0,10,0
1288,0,92,0
1289,0,10,0
1290,0,10,0
1291,0,8,0
1292,0,8,0
1293,0,29,0
1294,0,31,0
1295,0,7,0
1296,0,35,0
1297,0,23,0
1298,0,35,0
1299,0,42,0
1300,0,27,0
1301,0,37,0
1302,0,21,0
1303,0,31,0
1304,0,33,0
1305,0,55,0
1306,285,37,0
1307,0,6,0
1308,0,7,0
1309,0,11,0
1310,0,28,0
1311,0,9,0
1312,0,0,0
1313,0,2,0
1314,0,4,0
1315,0,20,0
1316,0,3,0
1317,0,14,0
1318,0,5,0
1319,0,17,0
1320,0,37,0
1321,0,8,0
1322,0,2,0
1323,0,56,0
1324,0,1,0
1325,0,11,0
1326,0,12,0
1327,0,1,0
1328,0,16,0
1329,0,22,0
1330,0,16,0
1331,0,65,0
1332,0,40,0
1333,0,44,0
1334,0,22,0
1335,0,27,0
1336,0,14,0
1337,0,18,0
1338,0,43,0
1339,0,31,0
1340,0,44,0
1341,0,5,0
1342,0,81,0
1343,0,27,0
1344,0,54,0
1345,0,68,0
1346,0,28,0
1347,0,41,0
1348,0,12,0
1349,0,69,0
1350,0,44,0
1351,0,55,0
1352,0,44,0
1353,0,35,0
1354,0,18,0
1355,0,69,0
1356,0,12,0
1357,0,36,0
1358,0,26,0
1359,0,90,0
1360,0,65,0
1361,0,67,0
1362,0,55,0
1363,0,54,0
1364,0,79,0
1365,0,45,0
1366,0,28,0
1367,0,3,0
1368,0,40,0
1369,0,37,0
1370,0,25,0
1371,0,61,0
1372,0,36,0
1373,0,41,0
1374,0,55,0
1375,0,48,0
1376,0,70,0
1377,0,31,0
1378,0,46,0
1379,0,29,0
1380,0,18,0
1381,0,64,0
1382,0,70,0
1383,0,3,0
1384,0,7,0
1385,0,9,0
1386,1012,4,0
1387,0,5,0
1388,0,29,0
1389,0,54,0
1390,0,32,0
1391,0,23,0
1392,0,22,0
1393,0,30,0
1394,0,20,0
1395,0,30,0
1396,0,17,0
1397,0,11,0
1398,0,35,0
1399,0,95,0
1400,0,59,0
1401,0,70,0
1402,0,6,0
1403,0,49,0
1404,0,72,0
1405,0,27,0
1406,0,62,0
1407,0,19,0
1408,0,8,0
1409,0,27,0
1410,0,26,0
1411,0,29,0
1412,0,87,0
1413,0,29,0
1414,0,94,0
1415,0,19,0
1416,0,9,0
1417,0,55,0
1418,0,14,0
1419,0,38,0
1420,0,49,0
1421,0,73,0
1422,0,49,0
1423,0,33,0
1424,0,32,0
1425,0,18,0
1426,0,18,0
1427,0,30,0
1428,0,35,0
1429,0,33,0
1430,0,5,0
1431,0,22,0
1432,0,40,0
1433,0,48,0
1434,0,12,0
1435,0,68,0
1436,0,37,0
1437,0,20,0
1438,0,19,0
1439,0,29,0
1440,0,28,0
1441,0,35,0
1442,0,23,0
1443,0,51,0
1444,0,24,0
1445,0,31,0
1446,0,22,0
1447,0,26,0
1448,0,27,0
1449,0,57,0
1450,0,90,0
1451,0,71,0
1452,0,42,0
1453,0,26,0
